AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TFAREA,NXMSAREA,XMSAREA,EXMSAREA,NXMASTRE,XMASTRE,NMAPLET,MAPLET,NVFTPROD,VFTPROD
475005067,4705067,47,50,5,67,Stanley No. 215,252,0,0,0,0,0,0,0,1,x
475005073,4705073,47,50,5,73,Cana No. 214,263,1,x,x,0,0,0,0,1,x
475005077,4705077,47,50,5,77,Saltcoats No. 213,226,0,0,0,0,0,0,0,0,0
475005093,4705093,47,50,5,93,Churchbridge No. 211,266,0,0,0,0,0,0,0,0,0
475006042,4706042,47,50,6,42,Abernethy No. 186,193,0,0,0,0,0,0,0,0,0
475006048,4706048,47,50,6,48,North Qu'Appelle No. 187,142,1,x,x,0,0,0,0,0,0
475006091,4706091,47,50,6,91,Cupar No. 218,246,0,0,0,0,0,0,0,0,0
475006096,4706096,47,50,6,96,Lipton No. 217,217,0,0,0,0,0,0,0,0,0
475006099,4706099,47,50,6,99,Tullymet No. 216,147,0,0,0,0,0,0,0,0,0
475009001,4709001,47,50,9,1,Calder No. 241,191,0,0,0,0,0,0,0,0,0
475009006,4709006,47,50,9,6,Wallace No. 243,263,0,0,0,0,0,0,0,1,x
475009011,4709011,47,50,9,11,Orkney No. 244,299,0,0,0,0,0,0,0,1,x
475009019,4709019,47,50,9,19,Garry No. 245,204,0,0,0,0,0,0,0,1,x
475010003,4710003,47,50,10,3,Ituna Bon Accord No. 246,223,0,0,0,0,0,0,0,0,0
475010008,4710008,47,50,10,8,Kellross No. 247,227,0,0,0,0,0,0,0,0,0
475010014,4710014,47,50,10,14,Touchwood No. 248,169,0,0,0,0,0,0,0,2,x
475100000,4700000,47,51,0,0,Agricultural Region 5B - RÇgion agricole 5B,"4,943",3,x,x,2,x,0,0,42,"493,268"
475109023,4709023,47,51,9,23,Insinger No. 275,217,0,0,0,0,0,0,0,0,0
475109029,4709029,47,51,9,29,Good Lake No. 274,224,1,x,x,1,x,0,0,2,x
475109033,4709033,47,51,9,33,Sliding Hills No. 273,223,0,0,0,0,0,0,0,1,x
475109037,4709037,47,51,9,37,Cote No. 271,187,1,x,x,1,x,0,0,3,x
475109042,4709042,47,51,9,42,St. Philips No. 301,139,0,0,0,0,0,0,0,0,0
475109046,4709046,47,51,9,46,Keys No. 303,162,0,0,0,0,0,0,0,3,x
475109049,4709049,47,51,9,49,Buchanan No. 304,194,0,0,0,0,0,0,0,1,x
475109054,4709054,47,51,9,54,Invermay No. 305,192,0,0,0,0,0,0,0,0,0
475109060,4709060,47,51,9,60,Hazel Dell No. 335,235,0,0,0,0,0,0,0,4,x
475109062,4709062,47,51,9,62,Preeceville No. 334,372,0,0,0,0,0,0,0,16,"395,849"
475109067,4709067,47,51,9,67,Clayton No. 333,315,0,0,0,0,0,0,0,3,"5,112"
475109075,4709075,47,51,9,75,Livingston No. 331,160,0,0,0,0,0,0,0,4,"37,746"
475110026,4710026,47,51,10,26,Kutawa No. 278,112,0,0,0,0,0,0,0,0,0
475110031,4710031,47,51,10,31,Emerald No. 277,229,0,0,0,0,0,0,0,0,0
475110036,4710036,47,51,10,36,Foam Lake No. 276,337,0,0,0,0,0,0,0,0,0
475110041,4710041,47,51,10,41,Elfros No. 307,188,0,0,0,0,0,0,0,0,0
475110046,4710046,47,51,10,46,Big Quill No. 308,218,0,0,0,0,0,0,0,1,x
475110061,4710061,47,51,10,61,Lakeside No. 338,138,0,0,0,0,0,0,0,0,0
475110066,4710066,47,51,10,66,Lakeview No. 337,170,0,0,0,0,0,0,0,0,0
475110071,4710071,47,51,10,71,Sasman No. 336,273,0,0,0,0,0,0,0,0,0
475114021,4714021,47,51,14,21,Kelvington No. 366,208,1,x,x,0,0,0,0,4,"7,037"
475114023,4714023,47,51,14,23,Ponass Lake No. 367,245,0,0,0,0,0,0,0,0,0
475114026,4714026,47,51,14,26,Spalding No. 368,205,0,0,0,0,0,0,0,0,0
476000000,4700000,47,60,0,0,Agricultural Region 6A - RÇgion agricole 6A,"3,876",1,x,x,0,0,0,0,2,x
476006053,4706053,47,60,6,53,Lumsden No. 189,272,0,0,0,0,0,0,0,1,x
476006059,4706059,47,60,6,59,Dufferin No. 190,184,0,0,0,0,0,0,0,0,0
476006063,4706063,47,60,6,63,Sarnia No. 221,186,0,0,0,0,0,0,0,0,0
476006070,4706070,47,60,6,70,Longlaketon No. 219,306,0,0,0,0,0,0,0,0,0
476006071,4706071,47,60,6,71,McKillop No. 220,162,1,x,x,0,0,0,0,0,0
476007091,4707091,47,60,7,91,Craik No. 222,137,0,0,0,0,0,0,0,0,0
476010021,4710021,47,60,10,21,Mount Hope No. 279,232,0,0,0,0,0,0,0,0,0
476010052,4710052,47,60,10,52,Prairie Rose No. 309,142,0,0,0,0,0,0,0,0,0
476010056,4710056,47,60,10,56,Leroy No. 339,217,0,0,0,0,0,0,0,1,x
476011003,4711003,47,60,11,3,Last Mountain Valley No. 250,195,0,0,0,0,0,0,0,0,0
476011006,4711006,47,60,11,6,Big Arm No. 251,123,0,0,0,0,0,0,0,0,0
476011011,4711011,47,60,11,11,Arm River No. 252,115,0,0,0,0,0,0,0,0,0
476011034,4711034,47,60,11,34,McCraney No. 282,185,0,0,0,0,0,0,0,0,0
476011039,4711039,47,60,11,39,Wood Creek No. 281,137,0,0,0,0,0,0,0,0,0
476011042,4711042,47,60,11,42,Wreford No. 280,114,0,0,0,0,0,0,0,0,0
476011046,4711046,47,60,11,46,Usborne No. 310,168,0,0,0,0,0,0,0,0,0
476011052,4711052,47,60,11,52,Morris No. 312,169,0,0,0,0,0,0,0,0,0
476011059,4711059,47,60,11,59,Lost River No. 313,111,0,0,0,0,0,0,0,0,0
476011069,4711069,47,60,11,69,Blucher No. 343,226,0,0,0,0,0,0,0,0,0
476011076,4711076,47,60,11,76,Colonsay No. 342,147,0,0,0,0,0,0,0,0,0
476011091,4711091,47,60,11,91,Viscount No. 341,166,0,0,0,0,0,0,0,0,0
476011096,4711096,47,60,11,96,Wolverine No. 340,182,0,0,0,0,0,0,0,0,0
476100000,4700000,47,61,0,0,Agricultural Region 6B - RÇgion agricole 6B,"3,923",5,19,8,0,0,0,0,6,"37,505"
476107076,4707076,47,61,7,76,Huron No. 223,82,0,0,0,0,0,0,0,1,x
476111016,4711016,47,61,11,16,Willner No. 253,133,0,0,0,0,0,0,0,0,0
476111018,4711018,47,61,11,18,Loreburn No. 254,227,0,0,0,0,0,0,0,1,x
476111026,4711026,47,61,11,26,Rudy No. 284,192,0,0,0,0,0,0,0,0,0
476111031,4711031,47,61,11,31,Rosedale No. 283,180,1,x,x,0,0,0,0,0,0
476111061,4711061,47,61,11,61,Dundurn No. 314,106,0,0,0,0,0,0,0,0,0
476111065,4711065,47,61,11,65,Corman Park No. 344,"1,071",3,x,x,0,0,0,0,1,x
476112011,4712011,47,61,12,11,Milden No. 286,158,0,0,0,0,0,0,0,0,0
476112020,4712020,47,61,12,20,Fertile Valley No. 285,224,0,0,0,0,0,0,0,0,0
476112026,4712026,47,61,12,26,Montrose No. 315,153,1,x,x,0,0,0,0,1,x
476112029,4712029,47,61,12,29,Harris No. 316,132,0,0,0,0,0,0,0,0,0
476112050,4712050,47,61,12,50,Perdue No. 346,154,0,0,0,0,0,0,0,0,0
476112054,4712054,47,61,12,54,Vanscoy No. 345,320,0,0,0,0,0,0,0,2,x
476112064,4712064,47,61,12,64,Eagle Creek No. 376,147,0,0,0,0,0,0,0,0,0
476115026,4715026,47,61,15,26,Laird No. 404,292,0,0,0,0,0,0,0,0,0
476115031,4715031,47,61,15,31,Rosthern No. 403,352,0,0,0,0,0,0,0,0,0
477000000,4700000,47,70,0,0,Agricultural Region 7A - RÇgion agricole 7A,"2,239",0,0,0,0,0,0,0,1,x
477008065,4708065,47,70,8,65,Chesterfield No. 261,224,0,0,0,0,0,0,0,1,x
477008071,4708071,47,70,8,71,Newcombe No. 260,144,0,0,0,0,0,0,0,0,0
477008074,4708074,47,70,8,74,Snipe Lake No. 259,290,0,0,0,0,0,0,0,0,0
477012001,4712001,47,70,12,1,Pleasant Valley No. 288,133,0,0,0,0,0,0,0,0,0
477012004,4712004,47,70,12,4,St. Andrews No. 287,213,0,0,0,0,0,0,0,0,0
477012034,4712034,47,70,12,34,Marriott No. 317,152,0,0,0,0,0,0,0,0,0
477012038,4712038,47,70,12,38,Mountain View No. 318,161,0,0,0,0,0,0,0,0,0
477013006,4713006,47,70,13,6,Kindersley No. 290,371,0,0,0,0,0,0,0,0,0
477013011,4713011,47,70,13,11,Milton No. 292,99,0,0,0,0,0,0,0,0,0
477013016,4713016,47,70,13,16,Antelope Park No. 322,68,0,0,0,0,0,0,0,0,0
477013019,4713019,47,70,13,19,Prairiedale No. 321,79,0,0,0,0,0,0,0,0,0
477013024,4713024,47,70,13,24,Oakdale No. 320,141,0,0,0,0,0,0,0,0,0
477013028,4713028,47,70,13,28,Winslow No. 319,164,0,0,0,0,0,0,0,0,0
477100000,4700000,47,71,0,0,Agricultural Region 7B - RÇgion agricole 7B,"2,327",2,x,x,0,0,0,0,0,0
477112042,4712042,47,71,12,42,Biggar No. 347,274,0,0,0,0,0,0,0,0,0
477112069,4712069,47,71,12,69,Glenside No. 377,119,0,0,0,0,0,0,0,0,0
477112072,4712072,47,71,12,72,Rosemount No. 378,80,0,0,0,0,0,0,0,0,0
477112076,4712076,47,71,12,76,Prairie No. 408,190,0,0,0,0,0,0,0,0,0
477113032,4713032,47,71,13,32,Grandview No. 349,148,0,0,0,0,0,0,0,0,0
477113038,4713038,47,71,13,38,Mariposa No. 350,113,1,x,x,0,0,0,0,0,0
477113041,4713041,47,71,13,41,Progress No. 351,162,0,0,0,0,0,0,0,0,0
477113046,4713046,47,71,13,46,Heart's Hill No. 352,130,0,0,0,0,0,0,0,0,0
477113049,4713049,47,71,13,49,Eye Hill No. 382,197,0,0,0,0,0,0,0,0,0
477113056,4713056,47,71,13,56,Grass Lake No. 381,198,0,0,0,0,0,0,0,0,0
477113059,4713059,47,71,13,59,Tramping Lake No. 380,126,0,0,0,0,0,0,0,0,0
477113064,4713064,47,71,13,64,Reford No. 379,162,0,0,0,0,0,0,0,0,0
477113068,4713068,47,71,13,68,Buffalo No. 409,170,0,0,0,0,0,0,0,0,0
477113072,4713072,47,71,13,72,Round Valley No. 410,148,1,x,x,0,0,0,0,0,0
477113076,4713076,47,71,13,76,Senlac No. 411,110,0,0,0,0,0,0,0,0,0
478000000,4700000,47,80,0,0,Agricultural Region 8A - RÇgion agricole 8A,"3,115",9,x,x,2,x,0,0,29,"232,259"
478014001,4714001,47,80,14,1,Hudson Bay No. 394,291,0,0,0,0,0,0,0,11,"142,771"
478014006,4714006,47,80,14,6,Porcupine No. 395,348,1,x,x,0,0,0,0,4,"45,529"
478014034,4714034,47,80,14,34,Barrier Valley No. 397,174,1,x,x,0,0,0,0,1,x
478014035,4714035,47,80,14,35,Pleasantdale No. 398,197,0,0,0,0,0,0,0,1,x
478014038,4714038,47,80,14,38,Bjorkdale No. 426,311,1,x,x,0,0,0,0,5,"14,972"
478014043,4714043,47,80,14,43,Tisdale No. 427,227,3,72,29,1,x,0,0,0,0
478014047,4714047,47,80,14,47,Star City No. 428,239,0,0,0,0,0,0,0,0,0
478014053,4714053,47,80,14,53,Willow Creek No. 458,268,0,0,0,0,0,0,0,0,0
478014056,4714056,47,80,14,56,Connaught No. 457,227,0,0,0,0,0,0,0,0,0
478014059,4714059,47,80,14,59,Arborfield No. 456,187,1,x,x,0,0,0,0,2,x
478014067,4714067,47,80,14,67,Moose Range No. 486,363,0,0,0,0,0,0,0,1,x
478014072,4714072,47,80,14,72,Nipawin No. 487,283,2,x,x,1,x,0,0,4,"21,935"
478100000,4700000,47,81,0,0,Agricultural Region 8B - RÇgion agricole 8B,"3,154",2,x,x,0,0,0,0,5,x
478115001,4715001,47,81,15,1,St. Peter No. 369,267,1,x,x,0,0,0,0,0,0
478115007,4715007,47,81,15,7,Humboldt No. 370,253,0,0,0,0,0,0,0,0,0
478115011,4715011,47,81,15,11,Bayne No. 371,247,0,0,0,0,0,0,0,1,x
478115014,4715014,47,81,15,14,Grant No. 372,198,0,0,0,0,0,0,0,0,0
478115018,4715018,47,81,15,18,Aberdeen No. 373,204,0,0,0,0,0,0,0,1,x
478115036,4715036,47,81,15,36,Fish Creek No. 402,169,0,0,0,0,0,0,0,0,0
478115039,4715039,47,81,15,39,Hoodoo No. 401,259,0,0,0,0,0,0,0,0,0
478115044,4715044,47,81,15,44,Three Lakes No. 400,223,0,0,0,0,0,0,0,0,0
478115048,4715048,47,81,15,48,Lake Lenore No. 399,147,0,0,0,0,0,0,0,1,x
478115051,4715051,47,81,15,51,Flett's Springs No. 429,235,0,0,0,0,0,0,0,0,0
478115054,4715054,47,81,15,54,Invergordon No. 430,231,0,0,0,0,0,0,0,0,0
478115057,4715057,47,81,15,57,St. Louis No. 431,273,0,0,0,0,0,0,0,0,0
478115067,4715067,47,81,15,67,Birch Hills No. 460,198,0,0,0,0,0,0,0,0,0
478115071,4715071,47,81,15,71,Kinistino No. 459,250,1,x,x,0,0,0,0,2,x
479000000,4700000,47,90,0,0,Agricultural Region 9A - RÇgion agricole 9A,"5,008",27,569,230,5,"1,419",0,0,138,"3,227,309"
479014077,4714077,47,90,14,77,Torch River No. 488,530,2,x,x,0,0,0,0,31,"1,230,836"
479015061,4715061,47,90,15,61,Duck Lake No. 463,188,2,x,x,0,0,0,0,4,x
479015064,4715064,47,90,15,64,Prince Albert No. 461,405,4,x,x,0,0,0,0,2,x
479015079,4715079,47,90,15,79,Garden River No. 490,198,1,x,x,0,0,0,0,3,"19,381"
479015094,4715094,47,90,15,94,Buckland No. 491,261,3,9,4,1,x,0,0,4,"15,745"
479015099,4715099,47,90,15,99,Paddockwood No. 520,203,6,116,47,2,x,0,0,20,"408,817"
479016005,4716005,47,90,16,5,Mayfield No. 406,145,0,0,0,0,0,0,0,0,0
479016008,4716008,47,90,16,8,Great Bend No. 405,182,0,0,0,0,0,0,0,0,0
479016013,4716013,47,90,16,13,Blaine Lake No. 434,165,0,0,0,0,0,0,0,0,0
479016018,4716018,47,90,16,18,Redberry No. 435,219,0,0,0,0,0,0,0,0,0
479016023,4716023,47,90,16,23,Douglas No. 436,181,0,0,0,0,0,0,0,0,0
479016028,4716028,47,90,16,28,North Battleford No. 437,225,1,x,x,1,x,0,0,1,x
479016033,4716033,47,90,16,33,Round Hill No. 467,153,0,0,0,0,0,0,0,0,0
479016038,4716038,47,90,16,38,Meeting Lake No. 466,147,0,0,0,0,0,0,0,2,x
479016041,4716041,47,90,16,41,Leask No. 464,263,1,x,x,0,0,0,0,7,"115,958"
479016046,4716046,47,90,16,46,Shellbrook No. 493,307,3,x,x,0,0,0,0,13,"89,937"
479016051,4716051,47,90,16,51,Canwood No. 494,441,3,11,4,0,0,0,0,19,"539,336"
479016056,4716056,47,90,16,56,Spiritwood No. 496,415,0,0,0,0,0,0,0,21,"464,523"
479016062,4716062,47,90,16,62,Medstead No. 497,177,0,0,0,0,0,0,0,3,"47,297"
479016075,4716075,47,90,16,75,Big River No. 555,203,1,x,x,1,x,0,0,8,"169,984"
479100000,4700000,47,91,0,0,Agricultural Region 9B - RÇgion agricole 9B,"3,259",8,18,7,1,x,0,0,36,"569,870"
479112078,4712078,47,91,12,78,Battle River No. 438,164,0,0,0,0,0,0,0,0,0
479113079,4713079,47,91,13,79,Manitou Lake No. 442,150,0,0,0,0,0,0,0,0,0
479113092,4713092,47,91,13,92,Hillsdale No. 440,163,0,0,0,0,0,0,0,0,0
479113096,4713096,47,91,13,96,Cut Knife No. 439,127,0,0,0,0,0,0,0,0,0
479117001,4717001,47,91,17,1,Meota No. 468,163,0,0,0,0,0,0,0,0,0
479117008,4717008,47,91,17,8,Turtle River No. 469,126,0,0,0,0,0,0,0,0,0
479117013,4717013,47,91,17,13,Paynton No. 470,86,1,x,x,0,0,0,0,0,0
479117017,4717017,47,91,17,17,Eldon No. 471,185,0,0,0,0,0,0,0,1,x
479117022,4717022,47,91,17,22,Wilton No. 472,257,0,0,0,0,0,0,0,0,0
479117028,4717028,47,91,17,28,Britannia No. 502,260,0,0,0,0,0,0,0,0,0
479117032,4717032,47,91,17,32,Frenchman Butte No. 501,275,1,x,x,0,0,0,0,4,"20,349"
479117045,4717045,47,91,17,45,Mervin No. 499,292,1,x,x,0,0,0,0,7,"92,488"
479117047,4717047,47,91,17,47,Parkdale No. 498,169,0,0,0,0,0,0,0,7,"241,637"
479117054,4717054,47,91,17,54,Meadow Lake No. 588,422,3,7,3,1,x,0,0,10,"152,081"
479117056,4717056,47,91,17,56,Loon Lake No. 561,214,1,x,x,0,0,0,0,4,x
479117062,4717062,47,91,17,62,Beaver River No. 622,206,1,x,x,0,0,0,0,3,"8,100"
480000000,4800000,48,0,0,0,Alberta,"59,007",112,"1,582",640,12,"4,864",0,0,"1,218","26,505,770"
481000000,4800000,48,10,0,0,Agricultural Region 1 - RÇgion agricole 1,"3,389",0,0,0,0,0,0,0,3,x
481001000,4801000,48,10,1,0,Division No.  1,"1,817",0,0,0,0,0,0,0,2,x
481001003,4801003,48,10,1,3,Cypress No. 1,"1,046",0,0,0,0,0,0,0,1,x
481001008,4801008,48,10,1,8,Forty Mile County No. 8,771,0,0,0,0,0,0,0,1,x
481004000,4804000,48,10,4,0,Division No.  4,"1,572",0,0,0,0,0,0,0,1,x
481004004,4804004,48,10,4,4,Special Area No. 2,602,0,0,0,0,0,0,0,0,0
481004012,4804012,48,10,4,12,Special Area No. 3,600,0,0,0,0,0,0,0,1,x
481004020,4804020,48,10,4,20,Special Area No. 4,370,0,0,0,0,0,0,0,0,0
482000000,4800000,48,20,0,0,Agricultural Region 2 - RÇgion agricole 2,"6,960",1,x,x,0,0,0,0,3,x
482002000,4802000,48,20,2,0,Division No.  2,"3,795",1,x,x,0,0,0,0,1,x
482002001,4802001,48,20,2,1,Warner County No. 5,617,0,0,0,0,0,0,0,0,0
482002011,4802011,48,20,2,11,Lethbridge County No. 26,"1,221",0,0,0,0,0,0,0,1,x
482002021,4802021,48,20,2,21,Taber No. 14,960,0,0,0,0,0,0,0,0,0
482002031,4802031,48,20,2,31,Newell County No. 4,997,1,x,x,0,0,0,0,0,0
482005000,4805000,48,20,5,0,Division No.  5,"3,165",0,0,0,0,0,0,0,2,x
482005001,4805001,48,20,5,1,Vulcan County No. 2,801,0,0,0,0,0,0,0,2,x
482005012,4805012,48,20,5,12,Wheatland County No. 16,974,0,0,0,0,0,0,0,0,0
482005031,4805031,48,20,5,31,Starland No. 47,439,0,0,0,0,0,0,0,0,0
482005041,4805041,48,20,5,41,Kneehill No. 48,951,0,0,0,0,0,0,0,0,0
483000000,4800000,48,30,0,0,Agricultural Region 3 - RÇgion agricole 3,"7,626",11,67,27,2,x,0,0,168,"6,205,752"
483003000,4803000,48,30,3,0,Division No.  3,"2,345",0,0,0,0,0,0,0,28,"1,285,800"
483003001,4803001,48,30,3,1,Cardston No. 6,796,0,0,0,0,0,0,0,5,"164,942"
483003011,4803011,48,30,3,11,Pincher Creek No. 9,610,0,0,0,0,0,0,0,15,"383,061"
483003018,4803018,48,30,3,18,Willow Creek No. 26,939,0,0,0,0,0,0,0,8,"737,797"
483006000,4806000,48,30,6,0,Division No.  6,"5,126",10,x,x,2,x,0,0,123,"3,806,032"
483006001,4806001,48,30,6,1,Foothills No. 31,"1,418",1,x,x,1,x,0,0,29,"1,119,145"
483006014,4806014,48,30,6,14,Rocky View No. 44,"1,630",2,x,x,1,x,0,0,18,x
483006016,4806016,48,30,6,16,Calgary,126,1,x,x,0,0,0,0,1,x
483006028,4806028,48,30,6,28,Mountain View County No. 17,"1,952",6,51,21,0,0,0,0,75,"1,835,161"
483015000,4815000,48,30,15,0,Division No. 15,155,1,x,x,0,0,0,0,17,"1,113,920"
483015015,4815015,48,30,15,15,Bighorn No. 8,89,1,x,x,0,0,0,0,14,x
483015045,4815045,48,30,15,45,Ranchland No. 66,66,0,0,0,0,0,0,0,3,x
484000000,4800000,48,40,0,0,Agricultural Region 4A - RÇgion agricole 4A,"3,664",3,x,x,0,0,0,0,10,"95,594"
484007000,4807000,48,40,7,0,Division No.  7,"3,664",3,x,x,0,0,0,0,10,"95,594"
484007001,4807001,48,40,7,1,Provost No. 52,564,0,0,0,0,0,0,0,1,x
484007011,4807011,48,40,7,11,Paintearth County No. 18,545,1,x,x,0,0,0,0,0,0
484007019,4807019,48,40,7,19,Stettler County No. 6,922,1,x,x,0,0,0,0,8,x
484007031,4807031,48,40,7,31,Flagstaff County No. 29,992,1,x,x,0,0,0,0,0,0
484007049,4807049,48,40,7,49,Wainwright No. 61,641,0,0,0,0,0,0,0,1,x
484100000,4800000,48,41,0,0,Agricultural Region 4B - RÇgion agricole 4B,"6,565",7,38,15,0,0,0,0,36,"914,232"
484110000,4810000,48,41,10,0,Division No. 10,"6,565",7,38,15,0,0,0,0,36,"914,232"
484110001,4810001,48,41,10,1,Camrose County No. 22,"1,432",2,x,x,0,0,0,0,6,"110,253"
484110016,4810016,48,41,10,16,Beaver County No. 9,"1,026",0,0,0,0,0,0,0,0,0
484110026,4810026,48,41,10,26,Minburn County No. 27,836,1,x,x,0,0,0,0,1,x
484110036,4810036,48,41,10,36,Vermilion River County No. 24,"1,405",2,x,x,0,0,0,0,3,x
484110048,4810048,48,41,10,48,Two Hills County No. 21,761,1,x,x,0,0,0,0,21,"533,120"
484110058,4810058,48,41,10,58,Lamont County No. 30,"1,105",1,x,x,0,0,0,0,5,x
485000000,4800000,48,50,0,0,Agricultural Region 5 - RÇgion agricole 5,"13,696",47,667,270,5,x,0,0,333,"5,982,495"
485008000,4808000,48,50,8,0,Division No.  8,"4,960",11,x,x,1,x,0,0,120,"2,404,609"
485008001,4808001,48,50,8,1,Red Deer County No. 23,"2,030",6,13,5,0,0,0,0,66,"1,669,205"
485008022,4808022,48,50,8,22,Lacombe County,"1,481",3,48,19,1,x,0,0,20,"335,020"
485008038,4808038,48,50,8,38,Ponoka County No. 3,"1,449",2,x,x,0,0,0,0,34,"400,384"
485009000,4809000,48,50,9,0,Division No.  9,"1,377",3,x,x,0,0,0,0,92,"1,706,716"
485009002,4809002,48,50,9,2,Clearwater No. 99,"1,377",3,x,x,0,0,0,0,92,"1,706,716"
485011000,4811000,48,50,11,0,Division No. 11,"7,359",33,x,x,4,685,0,0,121,"1,871,170"
485011001,4811001,48,50,11,1,Wetaskiwin County No. 10,"1,416",6,91,37,0,0,0,0,42,"857,683"
485011012,4811012,48,50,11,12,Leduc County No. 25,"1,703",7,24,10,1,x,0,0,16,"151,419"
485011032,4811032,48,50,11,32,Brazeau No. 77,701,4,22,9,0,0,0,0,26,"457,832"
485011034,4811034,48,50,11,34,Parkland County,"1,196",5,37,15,0,0,0,0,20,"217,135"
485011052,4811052,48,50,11,52,Strathcona County,938,2,x,x,0,0,0,0,4,"18,121"
485011059,4811059,48,50,11,59,Sturgeon No. 90,"1,172",7,201,81,2,x,0,0,13,"168,980"
485011061,4811061,48,50,11,61,Edmonton,233,2,x,x,1,x,0,0,0,0
486000000,4800000,48,60,0,0,Agricultural Region 6 - RÇgion agricole 6,"9,332",25,331,134,2,x,0,0,355,"5,844,651"
486012000,4812000,48,60,12,0,Division No. 12,"2,939",8,47,19,1,x,0,0,72,"855,297"
486012004,4812004,48,60,12,4,Bonnyville No. 87,"1,349",4,16,6,0,0,0,0,35,"440,499"
486012014,4812014,48,60,12,14,St. Paul County No. 19,961,2,x,x,1,x,0,0,28,"334,657"
486012022,4812022,48,60,12,22,Smoky Lake County No. 13,629,2,x,x,0,0,0,0,9,"80,141"
486013000,4813000,48,60,13,0,Division No. 13,"5,466",13,206,83,1,x,0,0,198,"3,023,997"
486013001,4813001,48,60,13,1,Lac Ste. Anne County,"1,255",2,x,x,0,0,0,0,51,"611,661"
486013018,4813018,48,60,13,18,Barrhead County No. 11,"1,023",0,0,0,0,0,0,0,24,"196,847"
486013028,4813028,48,60,13,28,Westlock No. 92,"1,115",3,65,26,0,0,0,0,22,"744,440"
486013029,4813029,48,60,13,29,Woodlands No. 15,360,2,x,x,0,0,0,0,49,"716,695"
486013036,4813036,48,60,13,36,Thorhild County No. 7,658,3,x,x,1,x,0,0,16,"185,675"
486013044,4813044,48,60,13,44,Athabasca County No. 12,"1,055",3,3,1,0,0,0,0,36,"568,679"
486014000,4814000,48,60,14,0,Division No. 14,927,4,78,32,0,0,0,0,85,"1,965,357"
486014003,4814003,48,60,14,3,Yellowhead No. 94,927,4,78,32,0,0,0,0,85,"1,965,357"
487000000,4800000,48,70,0,0,Agricultural Region 7 - RÇgion agricole 7,"7,775",18,472,191,3,x,0,0,310,"7,125,405"
487017000,4817000,48,70,17,0,Division No. 17,"3,088",6,145,59,1,x,0,0,182,"4,335,713"
487017031,4817031,48,70,17,31,Opportunity No. 17,"1,063",3,x,x,0,0,0,0,76,"1,469,587"
487017062,4817062,48,70,17,62,Clear Hills No. 21,591,1,x,x,0,0,0,0,31,"794,464"
487017076,4817076,48,70,17,76,Northern Lights No. 22,735,2,x,x,1,x,0,0,26,"746,749"
487017095,4817095,48,70,17,95,Mackenzie No. 23,699,0,0,0,0,0,0,0,49,"1,324,913"
487018000,4818000,48,70,18,0,Division No. 18,798,3,x,x,1,x,0,0,32,"681,665"
487018015,4818015,48,70,18,15,Greenview No. 16,798,3,x,x,1,x,0,0,32,"681,665"
487019000,4819000,48,70,19,0,Division No. 19,"3,889",9,x,x,1,x,0,0,96,"2,108,027"
487019006,4819006,48,70,19,6,Grande Prairie County No. 1,"1,560",2,x,x,0,0,0,0,35,"543,018"
487019041,4819041,48,70,19,41,Smoky River No. 130,527,0,0,0,0,0,0,0,8,"241,049"
487019049,4819049,48,70,19,49,Birch Hills No. 19,362,0,0,0,0,0,0,0,6,x
487019054,4819054,48,70,19,54,Spirit River No. 133,185,0,0,0,0,0,0,0,2,x
487019059,4819059,48,70,19,59,Saddle Hills No. 20,660,3,x,x,1,x,0,0,35,"953,504"
487019066,4819066,48,70,19,66,Fairview No. 136,344,2,x,x,0,0,0,0,6,"165,830"
487019071,4819071,48,70,19,71,Peace No. 135,251,2,x,x,0,0,0,0,4,"122,348"
590000000,5900000,59,0,0,0,British Columbia - Colombie-Britannique,"21,835",592,"23,358","9,453",285,"282,203",0,0,"1,616","37,647,000"
590100000,5900000,59,1,0,0,Vancouver Island - Coast,"2,992",111,"1,814",734,55,"47,790",0,0,268,"2,828,432"
590117000,5917000,59,1,17,0,Capital Regional District,"1,082",29,287,116,14,"18,308",0,0,55,"604,781"
590117005,5917005,59,1,17,5,North Saanich,74,1,x,x,0,0,0,0,0,0
590117015,5917015,59,1,17,15,Central Saanich,201,5,40,16,3,x,0,0,5,"88,010"
590117021,5917021,59,1,17,21,Saanich,245,4,x,x,1,x,0,0,5,"11,604"
590117025,5917025,59,1,17,25,"Capital, Subd. A",293,11,170,69,7,x,0,0,34,"415,526"
590117045,5917045,59,1,17,45,"Capital, Subd. B",183,5,49,20,2,x,0,0,6,"36,445"
590117055,5917055,59,1,17,55,"Capital, Subd. D",86,3,22,9,1,x,0,0,5,"53,196"
590119000,5919000,59,1,19,0,Cowichan Valley Regional District,772,31,545,221,17,"14,688",0,0,75,"721,262"
590119014,5919014,59,1,19,14,"Cowichan Valley, Subd. B",530,20,388,157,13,x,0,0,47,"490,866"
590119031,5919031,59,1,19,31,"Cowichan Valley, Subd. A",31,1,x,x,0,0,0,0,7,"115,100"
590119045,5919045,59,1,19,45,"Cowichan Valley, Subd. C",211,10,x,x,4,x,0,0,21,"115,296"
590121000,5921000,59,1,21,0,Nanaimo Regional District,493,20,427,173,8,x,0,0,56,"604,535"
