AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TOTAL,SALES95,SALEDST_1,SALEDST_2,SALEDST_3,SALEDST_4,SALEDST_5,SALEDST_6,SALEDST_7,SALEDST_8,SALEDST_9
478115036,4715036,47,81,15,36,Fish Creek No. 402,169,"10,761,143",8,4,18,29,39,36,29,6,0
478115039,4715039,47,81,15,39,Hoodoo No. 401,259,"23,839,068",5,10,15,43,55,62,47,17,5
478115044,4715044,47,81,15,44,Three Lakes No. 400,223,"17,370,041",4,5,15,35,44,69,42,6,3
478115048,4715048,47,81,15,48,Lake Lenore No. 399,147,"14,925,545",3,3,9,26,25,34,36,7,4
478115051,4715051,47,81,15,51,Flett's Springs No. 429,235,"35,363,744",7,2,4,22,31,51,82,27,9
478115054,4715054,47,81,15,54,Invergordon No. 430,231,"19,250,048",6,9,19,38,40,51,53,14,1
478115057,4715057,47,81,15,57,St. Louis No. 431,273,"26,875,201",9,7,12,36,41,66,80,18,4
478115067,4715067,47,81,15,67,Birch Hills No. 460,198,"19,030,697",8,5,7,25,33,50,56,13,1
478115071,4715071,47,81,15,71,Kinistino No. 459,250,"21,303,124",12,8,19,30,52,44,74,9,2
479000000,4700000,47,90,0,0,Agricultural Region 9A - RÇgion agricole 9A,"5,008","394,598,640",332,257,367,859,869,"1,040",995,233,56
479014077,4714077,47,90,14,77,Torch River No. 488,530,"40,800,539",27,26,45,79,98,111,124,16,4
479015061,4715061,47,90,15,61,Duck Lake No. 463,188,"14,183,012",17,12,20,39,35,21,34,6,4
479015064,4715064,47,90,15,64,Prince Albert No. 461,405,"26,970,733",29,23,31,84,75,78,67,16,2
479015079,4715079,47,90,15,79,Garden River No. 490,198,"13,646,909",10,11,12,40,50,40,24,9,2
479015094,4715094,47,90,15,94,Buckland No. 491,261,"15,343,698",35,19,26,62,33,40,35,7,4
479015099,4715099,47,90,15,99,Paddockwood No. 520,203,"11,736,353",18,21,24,34,32,36,30,7,1
479016005,4716005,47,90,16,5,Mayfield No. 406,145,"18,133,201",4,4,4,12,19,39,46,13,4
479016008,4716008,47,90,16,8,Great Bend No. 405,182,"18,732,819",12,5,7,25,26,42,43,20,2
479016013,4716013,47,90,16,13,Blaine Lake No. 434,165,"19,393,458",5,3,10,31,24,38,38,13,3
479016018,4716018,47,90,16,18,Redberry No. 435,219,"14,566,464",11,9,12,49,50,50,25,11,2
479016023,4716023,47,90,16,23,Douglas No. 436,181,"17,511,854",2,3,6,28,27,49,53,12,1
479016028,4716028,47,90,16,28,North Battleford No. 437,225,"24,759,344",13,12,9,33,25,43,67,18,5
479016033,4716033,47,90,16,33,Round Hill No. 467,153,"13,673,273",13,4,2,15,35,32,43,8,1
479016038,4716038,47,90,16,38,Meeting Lake No. 466,147,"11,476,543",4,4,5,29,28,43,25,9,0
479016041,4716041,47,90,16,41,Leask No. 464,263,"22,450,300",11,13,21,41,45,54,62,14,2
479016046,4716046,47,90,16,46,Shellbrook No. 493,307,"26,929,677",22,16,22,45,49,69,58,21,5
479016051,4716051,47,90,16,51,Canwood No. 494,441,"29,121,738",28,24,31,74,88,98,86,9,3
479016056,4716056,47,90,16,56,Spiritwood No. 496,415,"32,806,267",33,23,35,58,74,94,75,16,7
479016062,4716062,47,90,16,62,Medstead No. 497,177,"15,858,613",7,2,12,28,28,45,46,6,3
479016075,4716075,47,90,16,75,Big River No. 555,203,"6,503,845",31,23,33,53,28,18,14,2,1
479100000,4700000,47,91,0,0,Agricultural Region 9B - RÇgion agricole 9B,"3,259","327,333,451",180,126,223,474,542,619,794,241,60
479112078,4712078,47,91,12,78,Battle River No. 438,164,"18,846,072",9,9,13,24,30,16,39,18,6
479113079,4713079,47,91,13,79,Manitou Lake No. 442,150,"22,076,593",6,1,7,17,18,28,45,23,5
479113092,4713092,47,91,13,92,Hillsdale No. 440,163,"22,137,577",4,5,7,20,19,35,55,14,4
479113096,4713096,47,91,13,96,Cut Knife No. 439,127,"21,316,296",2,3,4,9,12,29,41,21,6
479117001,4717001,47,91,17,1,Meota No. 468,163,"18,314,211",6,4,8,21,23,32,51,13,5
479117008,4717008,47,91,17,8,Turtle River No. 469,126,"11,295,888",5,2,7,19,25,27,33,7,1
479117013,4717013,47,91,17,13,Paynton No. 470,86,"8,073,844",4,4,10,16,17,9,18,6,2
479117017,4717017,47,91,17,17,Eldon No. 471,185,"22,821,866",5,6,7,18,25,40,59,20,5
479117022,4717022,47,91,17,22,Wilton No. 472,257,"30,454,439",15,9,9,25,44,53,70,26,6
479117028,4717028,47,91,17,28,Britannia No. 502,260,"27,203,469",16,6,19,38,40,56,64,16,5
479117032,4717032,47,91,17,32,Frenchman Butte No. 501,275,"29,074,285",17,5,19,44,47,54,67,16,6
479117045,4717045,47,91,17,45,Mervin No. 499,292,"25,983,608",18,14,28,42,47,57,61,23,2
479117047,4717047,47,91,17,47,Parkdale No. 498,169,"17,370,251",9,9,7,36,27,19,43,17,2
479117054,4717054,47,91,17,54,Meadow Lake No. 588,422,"24,712,574",35,28,41,70,81,84,72,9,2
479117056,4717056,47,91,17,56,Loon Lake No. 561,214,"13,772,880",17,8,18,45,41,39,39,6,1
479117062,4717062,47,91,17,62,Beaver River No. 622,206,"13,879,598",12,13,19,30,46,41,37,6,2
480000000,4800000,48,0,0,0,Alberta,"59,007","7,911,130,654","4,381","3,218","5,296","10,466","9,057","9,689","11,126","3,811","1,963"
481000000,4800000,48,10,0,0,Agricultural Region 1 - RÇgion agricole 1,"3,389","575,220,038",109,90,132,356,418,702,"1,097",328,157
481001000,4801000,48,10,1,0,Division No.  1,"1,817","324,091,685",72,55,85,199,234,326,568,180,98
481001003,4801003,48,10,1,3,Cypress No. 1,"1,046","163,810,953",58,39,66,154,156,192,260,72,49
481001008,4801008,48,10,1,8,Forty Mile County No. 8,771,"160,280,732",14,16,19,45,78,134,308,108,49
481004000,4804000,48,10,4,0,Division No.  4,"1,572","251,128,353",37,35,47,157,184,376,529,148,59
481004004,4804004,48,10,4,4,Special Area No. 2,602,"93,272,982",17,20,29,70,79,154,155,59,19
481004012,4804012,48,10,4,12,Special Area No. 3,600,"87,886,960",12,5,6,55,61,144,255,46,16
481004020,4804020,48,10,4,20,Special Area No. 4,370,"69,968,411",8,10,12,32,44,78,119,43,24
482000000,4800000,48,20,0,0,Agricultural Region 2 - RÇgion agricole 2,"6,960","2,325,299,653",263,215,357,705,816,"1,198","1,949",867,590
482002000,4802000,48,20,2,0,Division No.  2,"3,795","1,600,923,220",148,122,209,398,443,639,988,448,400
482002001,4802001,48,20,2,1,Warner County No. 5,617,"129,705,050",25,22,28,72,81,101,169,80,39
482002011,4802011,48,20,2,11,Lethbridge County No. 26,"1,221","884,147,817",58,46,80,111,126,180,254,163,203
482002021,4802021,48,20,2,21,Taber No. 14,960,"245,939,751",25,21,37,96,106,163,290,120,102
482002031,4802031,48,20,2,31,Newell County No. 4,997,"341,130,602",40,33,64,119,130,195,275,85,56
482005000,4805000,48,20,5,0,Division No.  5,"3,165","724,376,433",115,93,148,307,373,559,961,419,190
482005001,4805001,48,20,5,1,Vulcan County No. 2,801,"175,122,243",27,20,27,66,88,138,268,116,51
482005012,4805012,48,20,5,12,Wheatland County No. 16,974,"290,552,108",54,41,55,105,104,152,273,127,63
482005031,4805031,48,20,5,31,Starland No. 47,439,"63,587,686",10,11,18,47,61,100,132,47,13
482005041,4805041,48,20,5,41,Kneehill No. 48,951,"195,114,396",24,21,48,89,120,169,288,129,63
483000000,4800000,48,30,0,0,Agricultural Region 3 - RÇgion agricole 3,"7,626","1,062,670,211",665,458,751,"1,368","1,131","1,174","1,237",501,341
483003000,4803000,48,30,3,0,Division No.  3,"2,345","429,313,410",156,113,178,384,351,400,433,175,155
483003001,4803001,48,30,3,1,Cardston No. 6,796,"134,798,330",62,46,65,157,110,142,117,42,55
483003011,4803011,48,30,3,11,Pincher Creek No. 9,610,"102,136,783",51,38,61,120,98,85,97,29,31
483003018,4803018,48,30,3,18,Willow Creek No. 26,939,"192,378,297",43,29,52,107,143,173,219,104,69
483006000,4806000,48,30,6,0,Division No.  6,"5,126","623,315,280",488,333,551,942,766,758,786,319,183
483006001,4806001,48,30,6,1,Foothills No. 31,"1,418","233,573,301",157,90,161,272,195,194,207,91,51
483006014,4806014,48,30,6,14,Rocky View No. 44,"1,630","184,036,496",172,130,174,293,224,228,238,95,76
483006016,4806016,48,30,6,16,Calgary,126,"9,489,226",22,9,15,22,20,17,11,9,1
483006028,4806028,48,30,6,28,Mountain View County No. 17,"1,952","196,216,257",137,104,201,355,327,319,330,124,55
483015000,4815000,48,30,15,0,Division No. 15,155,"10,041,521",21,12,22,42,14,16,18,7,3
483015015,4815015,48,30,15,15,Bighorn No. 8,89,"4,527,953",16,7,14,23,8,9,7,3,2
483015045,4815045,48,30,15,45,Ranchland No. 66,66,"5,513,568",5,5,8,19,6,7,11,4,1
484000000,4800000,48,40,0,0,Agricultural Region 4A - RÇgion agricole 4A,"3,664","593,542,353",125,117,211,470,510,691,"1,053",339,148
484007000,4807000,48,40,7,0,Division No.  7,"3,664","593,542,353",125,117,211,470,510,691,"1,053",339,148
484007001,4807001,48,40,7,1,Provost No. 52,564,"159,131,619",17,16,24,56,79,131,150,57,34
484007011,4807011,48,40,7,11,Paintearth County No. 18,545,"68,834,988",13,17,31,77,82,106,163,41,15
484007019,4807019,48,40,7,19,Stettler County No. 6,922,"109,565,284",43,40,73,154,142,185,190,66,29
484007031,4807031,48,40,7,31,Flagstaff County No. 29,992,"153,498,856",23,28,46,106,127,158,355,111,38
484007049,4807049,48,40,7,49,Wainwright No. 61,641,"102,511,606",29,16,37,77,80,111,195,64,32
484100000,4800000,48,41,0,0,Agricultural Region 4B - RÇgion agricole 4B,"6,565","704,142,406",366,309,534,"1,152","1,084","1,185","1,397",407,131
484110000,4810000,48,41,10,0,Division No. 10,"6,565","704,142,406",366,309,534,"1,152","1,084","1,185","1,397",407,131
484110001,4810001,48,41,10,1,Camrose County No. 22,"1,432","148,916,969",87,60,119,206,221,259,341,106,33
484110016,4810016,48,41,10,16,Beaver County No. 9,"1,026","97,145,222",58,54,75,189,173,180,220,64,13
484110026,4810026,48,41,10,26,Minburn County No. 27,836,"88,421,738",29,24,57,144,160,160,187,59,16
484110036,4810036,48,41,10,36,Vermilion River County No. 24,"1,405","183,949,179",64,45,104,212,202,245,372,108,53
484110048,4810048,48,41,10,48,Two Hills County No. 21,761,"117,455,175",39,45,59,159,141,151,131,28,8
484110058,4810058,48,41,10,58,Lamont County No. 30,"1,105","68,254,123",89,81,120,242,187,190,146,42,8
485000000,4800000,48,50,0,0,Agricultural Region 5 - RÇgion agricole 5,"13,696","1,301,372,220","1,304",940,"1,566","2,863","2,131","1,947","1,882",719,344
485008000,4808000,48,50,8,0,Division No.  8,"4,960","622,497,389",333,270,450,909,748,814,881,365,190
485008001,4808001,48,50,8,1,Red Deer County No. 23,"2,030","273,015,225",142,118,178,366,304,350,359,138,75
485008022,4808022,48,50,8,22,Lacombe County,"1,481","190,656,711",101,76,145,248,218,218,282,125,68
485008038,4808038,48,50,8,38,Ponoka County No. 3,"1,449","158,825,453",90,76,127,295,226,246,240,102,47
485009000,4809000,48,50,9,0,Division No.  9,"1,377","76,224,570",131,99,180,325,258,200,146,30,8
485009002,4809002,48,50,9,2,Clearwater No. 99,"1,377","76,224,570",131,99,180,325,258,200,146,30,8
485011000,4811000,48,50,11,0,Division No. 11,"7,359","602,650,261",840,571,936,"1,629","1,125",933,855,324,146
485011001,4811001,48,50,11,1,Wetaskiwin County No. 10,"1,416","142,300,576",128,85,137,299,255,210,208,69,25
485011012,4811012,48,50,11,12,Leduc County No. 25,"1,703","127,296,079",159,124,189,379,263,248,221,99,21
485011032,4811032,48,50,11,32,Brazeau No. 77,701,"24,057,560",93,67,119,184,118,67,39,11,3
485011034,4811034,48,50,11,34,Parkland County,"1,196","79,622,753",152,97,186,277,171,139,124,31,19
485011052,4811052,48,50,11,52,Strathcona County,938,"74,589,078",150,100,143,202,112,94,76,34,27
485011059,4811059,48,50,11,59,Sturgeon No. 90,"1,172","109,054,195",124,82,133,238,185,145,153,71,41
485011061,4811061,48,50,11,61,Edmonton,233,"45,730,020",34,16,29,50,21,30,34,9,10
486000000,4800000,48,60,0,0,Agricultural Region 6 - RÇgion agricole 6,"9,332","742,285,259",934,637,"1,053","2,039","1,671","1,443","1,105",307,143
486012000,4812000,48,60,12,0,Division No. 12,"2,939","187,192,075",259,206,321,644,568,447,369,89,36
486012004,4812004,48,60,12,4,Bonnyville No. 87,"1,349","74,432,193",145,117,147,290,256,198,159,22,15
486012014,4812014,48,60,12,14,St. Paul County No. 19,961,"74,917,946",70,50,96,191,193,162,139,46,14
486012022,4812022,48,60,12,22,Smoky Lake County No. 13,629,"37,841,936",44,39,78,163,119,87,71,21,7
486013000,4813000,48,60,13,0,Division No. 13,"5,466","478,168,290",545,345,592,"1,182",957,880,667,202,96
486013001,4813001,48,60,13,1,Lac Ste. Anne County,"1,255","63,440,240",154,80,154,299,243,187,97,30,11
486013018,4813018,48,60,13,18,Barrhead County No. 11,"1,023","134,026,929",71,59,110,201,156,163,164,74,25
486013028,4813028,48,60,13,28,Westlock No. 92,"1,115","169,222,732",66,51,95,222,173,212,197,61,38
486013029,4813029,48,60,13,29,Woodlands No. 15,360,"13,446,210",69,34,42,82,55,41,32,5,0
486013036,4813036,48,60,13,36,Thorhild County No. 7,658,"41,407,714",60,34,61,150,139,122,67,17,8
486013044,4813044,48,60,13,44,Athabasca County No. 12,"1,055","56,624,465",125,87,130,228,191,155,110,15,14
486014000,4814000,48,60,14,0,Division No. 14,927,"76,924,894",130,86,140,213,146,116,69,16,11
486014003,4814003,48,60,14,3,Yellowhead No. 94,927,"76,924,894",130,86,140,213,146,116,69,16,11
487000000,4800000,48,70,0,0,Agricultural Region 7 - RÇgion agricole 7,"7,775","606,598,514",615,452,692,"1,513","1,296","1,349","1,406",343,109
487017000,4817000,48,70,17,0,Division No. 17,"3,088","190,707,968",277,186,329,672,537,505,458,106,18
487017031,4817031,48,70,17,31,Opportunity No. 17,"1,063","63,660,709",122,72,121,231,176,152,149,32,8
487017062,4817062,48,70,17,62,Clear Hills No. 21,591,"40,220,811",46,37,64,129,104,87,90,28,6
487017076,4817076,48,70,17,76,Northern Lights No. 22,735,"49,174,449",63,34,77,152,120,137,120,28,4
487017095,4817095,48,70,17,95,Mackenzie No. 23,699,"37,651,999",46,43,67,160,137,129,99,18,0
487018000,4818000,48,70,18,0,Division No. 18,798,"44,617,483",97,70,95,181,115,128,89,14,9
487018015,4818015,48,70,18,15,Greenview No. 16,798,"44,617,483",97,70,95,181,115,128,89,14,9
487019000,4819000,48,70,19,0,Division No. 19,"3,889","371,273,063",241,196,268,660,644,716,859,223,82
487019006,4819006,48,70,19,6,Grande Prairie County No. 1,"1,560","123,476,880",125,105,141,311,269,255,263,68,23
487019041,4819041,48,70,19,41,Smoky River No. 130,527,"71,767,335",14,11,28,61,86,97,162,43,25
487019049,4819049,48,70,19,49,Birch Hills No. 19,362,"46,424,625",11,10,12,45,58,71,109,36,10
487019054,4819054,48,70,19,54,Spirit River No. 133,185,"18,153,296",4,12,12,27,31,38,50,7,4
487019059,4819059,48,70,19,59,Saddle Hills No. 20,660,"51,593,478",51,35,40,126,108,145,115,30,10
487019066,4819066,48,70,19,66,Fairview No. 136,344,"39,084,903",22,13,16,45,55,64,91,29,9
487019071,4819071,48,70,19,71,Peace No. 135,251,"20,772,546",14,10,19,45,37,46,69,10,1
590000000,5900000,59,0,0,0,British Columbia - Colombie-Britannique,"21,835","1,839,216,758","3,813","4,443","3,274","3,413","1,959","1,533","1,589","1,006",805
590100000,5900000,59,1,0,0,Vancouver Island - Coast,"2,992","145,976,943",654,875,541,430,147,100,93,75,77
590117000,5917000,59,1,17,0,Capital Regional District,"1,082","53,357,432",268,350,180,133,45,36,27,17,26
590117005,5917005,59,1,17,5,North Saanich,74,"10,469,668",18,17,11,11,2,4,3,1,7
590117015,5917015,59,1,17,15,Central Saanich,201,"16,648,975",37,58,30,34,13,12,7,3,7
590117021,5917021,59,1,17,21,Saanich,245,"10,285,904",54,101,34,19,11,8,6,8,4
590117025,5917025,59,1,17,25,"Capital, Subd. A",293,"3,577,565",73,93,60,41,11,8,7,0,0
590117045,5917045,59,1,17,45,"Capital, Subd. B",183,"10,935,132",58,53,31,18,5,4,3,3,8
590117055,5917055,59,1,17,55,"Capital, Subd. D",86,"1,440,188",28,28,14,10,3,0,1,2,0
590119000,5919000,59,1,19,0,Cowichan Valley Regional District,772,"40,502,173",166,221,136,104,40,20,30,31,24
590119014,5919014,59,1,19,14,"Cowichan Valley, Subd. B",530,"29,696,620",107,160,90,71,28,15,21,20,18
590119031,5919031,59,1,19,31,"Cowichan Valley, Subd. A",31,"239,409",6,11,7,5,1,1,0,0,0
590119045,5919045,59,1,19,45,"Cowichan Valley, Subd. C",211,"10,566,144",53,50,39,28,11,4,9,11,6
590121000,5921000,59,1,21,0,Nanaimo Regional District,493,"17,508,293",111,137,88,80,29,15,18,6,9
590121012,5921012,59,1,21,12,"Nanaimo, Subd. A",316,"10,886,784",82,86,53,49,19,10,10,2,5
590121028,5921028,59,1,21,28,"Nanaimo, Subd. B",177,"6,621,509",29,51,35,31,10,5,8,4,4
590123000,5923000,59,1,23,0,Alberni-Clayoquot Regional District,80,"4,937,331",10,25,14,12,6,2,4,5,2
590123031,5923031,59,1,23,31,"Alberni-Clayoquot, Subd. A",80,"4,937,331",10,25,14,12,6,2,4,5,2
590125000,5925000,59,1,25,0,Comox-Strathcona Regional District,439,"28,099,369",71,107,97,82,15,22,13,16,16
590125020,5925020,59,1,25,20,"Comox-Strathcona, Subd. C",352,"24,820,451",50,86,75,71,11,17,12,16,14
590125044,5925044,59,1,25,44,"Comox-Strathcona, Subd. B",41,"2,821,430",6,11,11,6,2,2,1,0,2
590125050,5925050,59,1,25,50,"Comox-Strathcona, Subd. A",46,"457,488",15,10,11,5,2,3,0,0,0
590127000,5927000,59,1,27,0,Powell River Regional District,96,"1,179,989",24,26,21,11,9,4,1,0,0
590127014,5927014,59,1,27,14,"Powell River, Subd. A",96,"1,179,989",24,26,21,11,9,4,1,0,0
590145000,5945000,59,1,45,0,Central Coast Regional District,30,"392,356",4,9,5,8,3,1,0,0,0
590145008,5945008,59,1,45,8,"Central Coast, Subd. A",30,"392,356",4,9,5,8,3,1,0,0,0
590200000,5900000,59,2,0,0,Lower Mainland - Southwest,"6,671","1,044,151,246","1,070","1,421",871,736,434,397,591,605,546
590209000,5909000,59,2,9,0,Fraser Valley Regional District,"2,977","535,152,835",390,530,342,280,186,189,359,393,308
590209012,5909012,59,2,9,12,"Fraser Valley, Subd. A",35,"5,783,684",8,5,5,6,2,3,0,3,3
590209038,5909038,59,2,9,38,"Fraser Valley, Subd. B","1,136","171,735,916",152,205,140,128,58,48,160,163,82
590209052,5909052,59,2,9,52,Abbotsford,"1,447","314,627,232",153,222,137,123,104,124,176,199,209
590209056,5909056,59,2,9,56,Mission,161,"17,612,542",46,60,25,10,9,5,3,1,2
590209058,5909058,59,2,9,58,"Fraser Valley, Subd. E",198,"25,393,461",31,38,35,13,13,9,20,27,12
590215000,5915000,59,2,15,0,Greater Vancouver Regional District,"3,464","498,442,664",619,841,506,419,228,194,218,203,236
590215001,5915001,59,2,15,1,Langley,"1,584","150,355,771",273,407,272,207,103,83,71,84,84
590215004,5915004,59,2,15,4,Surrey,744,"106,866,115",152,188,101,75,41,34,54,35,64
590215011,5915011,59,2,15,11,Delta,186,"65,177,713",15,23,18,21,12,21,19,32,25
590215015,5915015,59,2,15,15,Richmond,247,"56,388,204",36,36,24,29,29,26,25,16,26
590215022,5915022,59,2,15,22,Vancouver,22,"2,974,507",5,0,4,5,1,2,2,1,2
590215025,5915025,59,2,15,25,Burnaby,54,"19,388,020",8,7,2,11,3,7,10,4,2
590215063,5915063,59,2,15,63,"Greater Vancouver, Subd. A",118,"10,817,897",38,30,7,12,10,4,5,4,8
590215070,5915070,59,2,15,70,Pitt Meadows,178,"59,368,379",19,25,27,21,15,12,21,22,16
590215075,5915075,59,2,15,75,Maple Ridge,331,"27,106,058",73,125,51,38,14,5,11,5,9
590229000,5929000,59,2,29,0,Sunshine Coast Regional District,107,"4,832,881",38,28,11,14,5,3,3,3,2
590229020,5929020,59,2,29,20,"Sunshine Coast, Subd. A",107,"4,832,881",38,28,11,14,5,3,3,3,2
590231000,5931000,59,2,31,0,Squamish-Lillooet Regional District,123,"5,722,866",23,22,12,23,15,11,11,6,0
590231019,5931019,59,2,31,19,"Squamish-Lillooet, Subd. B",82,"4,581,808",15,12,7,18,9,6,10,5,0
590231030,5931030,59,2,31,30,"Squamish-Lillooet, Subd. A",41,"1,141,058",8,10,5,5,6,5,1,1,0
590300000,5900000,59,3,0,0,Thompson - Okanagan,"5,933","357,438,787",970,"1,075",902,"1,084",640,505,474,175,108
590307000,5907000,59,3,7,0,Okanagan-Similkameen Regional District,"1,754","88,624,544",259,239,237,359,241,210,150,40,19
590307020,5907020,59,3,7,20,"Okanagan-Similkameen, Subd. B",963,"59,348,073",106,116,123,197,136,144,100,27,14
590307030,5907030,59,3,7,30,"Okanagan-Similkameen, Subd. C",82,"2,648,765",14,13,18,18,11,5,1,0,2
590307045,5907045,59,3,7,45,"Okanagan-Similkameen, Subd. A",709,"26,627,706",139,110,96,144,94,61,49,13,3
590333000,5933000,59,3,33,0,Thompson-Nicola Regional District,"1,150","87,675,580",175,222,185,218,104,88,104,28,26
590333010,5933010,59,3,33,10,"Thompson-Nicola, Subd. C",117,"15,093,494",12,22,15,25,13,8,9,5,8
590333034,5933034,59,3,33,34,"Thompson-Nicola, Subd. D",181,"11,088,491",27,32,27,31,15,17,20,7,5
590333040,5933040,59,3,33,40,"Thompson-Nicola, Subd. B",321,"37,705,681",42,74,56,56,28,22,28,7,8
590333058,5933058,59,3,33,58,"Thompson-Nicola, Subd. E",289,"16,455,230",48,54,44,57,25,19,31,7,4
590333066,5933066,59,3,33,66,"Thompson-Nicola, Subd. A",242,"7,332,684",46,40,43,49,23,22,16,2,1
590335000,5935000,59,3,35,0,Central Okanagan Regional District,"1,157","61,368,658",161,244,154,213,140,99,107,21,18
590335013,5935013,59,3,35,13,"Central Okanagan, Subd. A",995,"50,059,741",137,211,126,180,123,88,98,16,16
590335023,5935023,59,3,35,23,"Central Okanagan, Subd. B",162,"11,308,917",24,33,28,33,17,11,9,5,2
590337000,5937000,59,3,37,0,North Okanagan Regional District,"1,187","78,659,559",223,231,202,180,108,75,84,54,30
590337019,5937019,59,3,37,19,"North Okanagan, Subd. B",574,"26,095,243",120,107,103,91,55,37,39,17,5
590337024,5937024,59,3,37,24,Spallumcheen,386,"33,897,082",64,81,56,63,35,27,26,18,16
590337039,5937039,59,3,37,39,"North Okanagan, Subd. A",227,"18,667,234",39,43,43,26,18,11,19,19,9
590339000,5939000,59,3,39,0,Columbia-Shuswap Regional District,685,"41,110,446",152,139,124,114,47,33,29,32,15
590339013,5939013,59,3,39,13,"Columbia-Shuswap, Subd. A",88,"1,543,515",19,18,24,10,11,3,2,1,0
590339041,5939041,59,3,39,41,"Columbia-Shuswap, Subd. C",597,"39,566,931",133,121,100,104,36,30,27,31,15
590400000,5900000,59,4,0,0,Kootenay,"1,425","52,974,830",299,315,227,232,129,93,76,41,13
590401000,5901000,59,4,1,0,East Kootenay Regional District,474,"13,872,676",97,89,69,89,43,49,31,7,0
590401015,5901015,59,4,1,15,"East Kootenay, Subd. C",144,"3,489,567",29,24,26,27,18,12,7,1,0
590401033,5901033,59,4,1,33,"East Kootenay, Subd. B",230,"6,103,662",52,47,32,42,16,24,16,1,0
590401044,5901044,59,4,1,44,"East Kootenay, Subd. A",100,"4,279,447",16,18,11,20,9,13,8,5,0
590403000,5903000,59,4,3,0,Central Kootenay Regional District,594,"25,694,725",130,147,91,97,53,19,25,22,10
590403008,5903008,59,4,3,8,"Central Kootenay, Subd. C",339,"19,219,079",69,76,50,56,30,11,21,18,8
590403037,5903037,59,4,3,37,"Central Kootenay, Subd. B",169,"4,545,672",42,50,27,19,18,6,3,3,1
590403054,5903054,59,4,3,54,"Central Kootenay, Subd. A",86,"1,929,974",19,21,14,22,5,2,1,1,1
590405000,5905000,59,4,5,0,Kootenay Boundary Regional District,357,"13,407,429",72,79,67,46,33,25,20,12,3
