AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TOTAL,FRMSIZE_1,FRMSIZE_2,FRMSIZE_3,FRMSIZE_4,FRMSIZE_5,FRMSIZE_6,FRMSIZE_7,FRMSIZE_8,FRMSIZE_9,FRMSIZE_10,FRMSIZE_11,FRMSIZE_12,FRMSIZE_13,FRMSIZE_14
477013028,4713028,47,70,13,28,Winslow No. 319,164,0,0,0,14,0,20,11,16,24,35,22,8,5,9
477100000,4700000,47,71,0,0,Agricultural Region 7B - RÇgion agricole 7B,"2,327",19,33,11,186,14,225,178,179,393,464,303,142,70,110
477112042,4712042,47,71,12,42,Biggar No. 347,274,6,7,2,28,3,27,14,13,34,39,40,20,15,26
477112069,4712069,47,71,12,69,Glenside No. 377,119,0,3,1,14,2,12,6,3,19,17,15,11,7,9
477112072,4712072,47,71,12,72,Rosemount No. 378,80,1,0,0,5,0,10,3,6,11,20,11,5,3,5
477112076,4712076,47,71,12,76,Prairie No. 408,190,0,9,1,29,1,26,14,13,29,31,19,8,3,7
477113032,4713032,47,71,13,32,Grandview No. 349,148,0,2,0,10,1,14,16,8,28,31,22,8,4,4
477113038,4713038,47,71,13,38,Mariposa No. 350,113,1,0,0,4,0,9,9,11,24,24,17,9,1,4
477113041,4713041,47,71,13,41,Progress No. 351,162,1,0,2,8,0,13,21,15,30,29,21,15,4,3
477113046,4713046,47,71,13,46,Heart's Hill No. 352,130,0,0,0,11,0,8,11,9,15,32,17,13,6,8
477113049,4713049,47,71,13,49,Eye Hill No. 382,197,3,2,0,16,3,19,23,13,44,33,22,10,2,7
477113056,4713056,47,71,13,56,Grass Lake No. 381,198,0,2,1,8,1,25,18,16,50,40,23,6,4,4
477113059,4713059,47,71,13,59,Tramping Lake No. 380,126,1,1,0,10,0,8,7,16,29,33,12,4,2,3
477113064,4713064,47,71,13,64,Reford No. 379,162,0,0,1,17,1,16,12,21,20,39,25,6,3,1
477113068,4713068,47,71,13,68,Buffalo No. 409,170,1,0,1,5,0,15,10,16,25,55,24,9,6,3
477113072,4713072,47,71,13,72,Round Valley No. 410,148,5,7,2,9,2,12,6,14,21,31,20,3,6,10
477113076,4713076,47,71,13,76,Senlac No. 411,110,0,0,0,12,0,11,8,5,14,10,15,15,4,16
478000000,4700000,47,80,0,0,Agricultural Region 8A - RÇgion agricole 8A,"3,115",30,90,72,449,44,438,343,343,535,363,232,80,47,49
478014001,4714001,47,80,14,1,Hudson Bay No. 394,291,1,12,7,53,10,48,32,36,52,19,11,4,3,3
478014006,4714006,47,80,14,6,Porcupine No. 395,348,1,4,6,47,6,49,46,40,63,36,29,7,9,5
478014034,4714034,47,80,14,34,Barrier Valley No. 397,174,1,2,4,24,2,27,19,19,28,20,16,6,2,4
478014035,4714035,47,80,14,35,Pleasantdale No. 398,197,4,5,6,27,4,27,16,22,37,20,18,2,5,4
478014038,4714038,47,80,14,38,Bjorkdale No. 426,311,2,5,6,45,5,49,29,29,58,42,18,12,5,6
478014043,4714043,47,80,14,43,Tisdale No. 427,227,1,7,2,36,1,17,27,22,45,27,18,11,5,8
478014047,4714047,47,80,14,47,Star City No. 428,239,7,11,13,18,1,31,21,32,44,27,22,6,4,2
478014053,4714053,47,80,14,53,Willow Creek No. 458,268,4,7,8,38,1,55,32,30,34,33,13,8,2,3
478014056,4714056,47,80,14,56,Connaught No. 457,227,0,9,4,22,1,29,20,25,52,30,21,8,1,5
478014059,4714059,47,80,14,59,Arborfield No. 456,187,0,4,4,27,2,25,18,16,27,34,19,6,3,2
478014067,4714067,47,80,14,67,Moose Range No. 486,363,2,12,5,73,8,34,39,41,59,47,31,4,4,4
478014072,4714072,47,80,14,72,Nipawin No. 487,283,7,12,7,39,3,47,44,31,36,28,16,6,4,3
478100000,4700000,47,81,0,0,Agricultural Region 8B - RÇgion agricole 8B,"3,154",32,107,56,384,63,418,349,410,534,426,227,84,31,33
478115001,4715001,47,81,15,1,St. Peter No. 369,267,1,7,2,22,1,34,36,38,55,37,20,11,1,2
478115007,4715007,47,81,15,7,Humboldt No. 370,253,7,10,4,22,2,33,31,34,37,33,23,8,4,5
478115011,4715011,47,81,15,11,Bayne No. 371,247,1,6,2,43,6,25,24,27,38,40,24,6,2,3
478115014,4715014,47,81,15,14,Grant No. 372,198,0,2,1,26,2,24,23,28,30,37,18,5,2,0
478115018,4715018,47,81,15,18,Aberdeen No. 373,204,1,12,11,36,6,22,13,27,24,20,16,11,4,1
478115036,4715036,47,81,15,36,Fish Creek No. 402,169,3,4,4,28,6,29,14,18,21,23,13,6,0,0
478115039,4715039,47,81,15,39,Hoodoo No. 401,259,2,8,6,34,3,46,36,35,41,26,9,8,3,2
478115044,4715044,47,81,15,44,Three Lakes No. 400,223,2,6,5,24,8,24,29,36,42,22,20,3,0,2
478115048,4715048,47,81,15,48,Lake Lenore No. 399,147,0,5,2,14,3,21,12,20,25,20,14,3,3,5
478115051,4715051,47,81,15,51,Flett's Springs No. 429,235,5,6,3,19,8,32,20,23,37,42,21,11,2,6
478115054,4715054,47,81,15,54,Invergordon No. 430,231,3,3,3,24,6,34,25,28,43,39,14,5,1,3
478115057,4715057,47,81,15,57,St. Louis No. 431,273,2,8,10,37,5,40,32,35,53,33,13,2,2,1
478115067,4715067,47,81,15,67,Birch Hills No. 460,198,2,11,1,25,3,22,28,31,40,23,5,2,3,2
478115071,4715071,47,81,15,71,Kinistino No. 459,250,3,19,2,30,4,32,26,30,48,31,17,3,4,1
479000000,4700000,47,90,0,0,Agricultural Region 9A - RÇgion agricole 9A,"5,008",55,169,131,673,103,659,474,508,727,657,442,200,92,118
479014077,4714077,47,90,14,77,Torch River No. 488,530,10,16,12,73,8,79,64,50,80,78,38,12,3,7
479015061,4715061,47,90,15,61,Duck Lake No. 463,188,0,7,6,36,6,25,17,23,21,17,15,6,4,5
479015064,4715064,47,90,15,64,Prince Albert No. 461,405,4,23,17,60,11,75,46,38,54,40,28,5,2,2
479015079,4715079,47,90,15,79,Garden River No. 490,198,2,6,7,29,6,30,28,20,29,17,12,7,0,5
479015094,4715094,47,90,15,94,Buckland No. 491,261,3,16,23,54,4,49,25,20,27,17,16,5,0,2
479015099,4715099,47,90,15,99,Paddockwood No. 520,203,2,9,8,35,5,24,25,23,25,21,16,7,1,2
479016005,4716005,47,90,16,5,Mayfield No. 406,145,0,1,2,13,1,13,7,11,23,34,24,5,7,4
479016008,4716008,47,90,16,8,Great Bend No. 405,182,3,3,3,23,1,20,11,20,34,18,24,7,6,9
479016013,4716013,47,90,16,13,Blaine Lake No. 434,165,0,4,4,21,2,20,11,18,24,24,17,13,3,4
479016018,4716018,47,90,16,18,Redberry No. 435,219,0,0,2,39,2,30,29,29,26,36,11,6,2,7
479016023,4716023,47,90,16,23,Douglas No. 436,181,3,1,1,16,3,18,21,17,29,30,23,11,5,3
479016028,4716028,47,90,16,28,North Battleford No. 437,225,2,15,3,31,5,26,14,20,30,32,19,15,7,6
479016033,4716033,47,90,16,33,Round Hill No. 467,153,1,0,0,15,3,21,6,12,34,28,15,5,6,7
479016038,4716038,47,90,16,38,Meeting Lake No. 466,147,0,1,1,12,0,21,6,24,26,24,16,8,5,3
479016041,4716041,47,90,16,41,Leask No. 464,263,2,7,5,36,4,30,21,25,38,31,32,15,8,9
479016046,4716046,47,90,16,46,Shellbrook No. 493,307,4,17,8,35,10,41,23,30,52,35,29,12,5,6
479016051,4716051,47,90,16,51,Canwood No. 494,441,3,10,9,52,13,44,53,41,75,67,46,15,8,5
479016056,4716056,47,90,16,56,Spiritwood No. 496,415,4,8,8,47,3,46,27,49,53,64,35,31,16,24
479016062,4716062,47,90,16,62,Medstead No. 497,177,0,1,2,17,5,17,16,19,36,36,16,9,1,2
479016075,4716075,47,90,16,75,Big River No. 555,203,12,24,10,29,11,30,24,19,11,8,10,6,3,6
479100000,4700000,47,91,0,0,Agricultural Region 9B - RÇgion agricole 9B,"3,259",35,142,60,339,38,339,284,264,435,444,398,178,114,189
479112078,4712078,47,91,12,78,Battle River No. 438,164,1,25,6,17,5,14,14,9,14,15,21,12,5,6
479113079,4713079,47,91,13,79,Manitou Lake No. 442,150,2,4,2,14,2,11,11,11,28,14,22,10,10,9
479113092,4713092,47,91,13,92,Hillsdale No. 440,163,1,3,2,13,3,11,11,10,22,32,29,10,6,10
479113096,4713096,47,91,13,96,Cut Knife No. 439,127,3,3,0,9,0,13,7,6,20,20,17,11,8,10
479117001,4717001,47,91,17,1,Meota No. 468,163,1,6,4,20,3,18,11,11,25,27,18,9,3,7
479117008,4717008,47,91,17,8,Turtle River No. 469,126,1,1,1,14,2,10,13,17,22,13,19,5,5,3
479117013,4717013,47,91,17,13,Paynton No. 470,86,2,2,3,10,1,10,12,7,7,11,10,3,4,4
479117017,4717017,47,91,17,17,Eldon No. 471,185,2,8,1,13,0,21,13,15,27,28,27,15,5,10
479117022,4717022,47,91,17,22,Wilton No. 472,257,4,23,9,21,3,28,22,19,34,44,23,10,9,8
479117028,4717028,47,91,17,28,Britannia No. 502,260,6,15,3,27,2,25,25,30,42,39,23,9,4,10
479117032,4717032,47,91,17,32,Frenchman Butte No. 501,275,3,7,9,17,3,23,19,17,33,49,45,15,13,22
479117045,4717045,47,91,17,45,Mervin No. 499,292,0,12,8,37,3,34,27,23,30,45,40,14,9,10
479117047,4717047,47,91,17,47,Parkdale No. 498,169,2,5,4,12,1,22,13,15,18,19,19,16,8,15
479117054,4717054,47,91,17,54,Meadow Lake No. 588,422,4,13,5,61,8,53,44,36,56,54,44,18,10,16
479117056,4717056,47,91,17,56,Loon Lake No. 561,214,2,4,2,32,0,29,18,16,36,20,24,7,5,19
479117062,4717062,47,91,17,62,Beaver River No. 622,206,1,11,1,22,2,17,24,22,21,14,17,14,10,30
480000000,4800000,48,0,0,0,Alberta,"59,007","1,511","4,458","3,196","10,167","1,361","8,420","5,594","5,363","6,424","4,845","3,244","1,590",898,"1,936"
481000000,4800000,48,10,0,0,Agricultural Region 1 - RÇgion agricole 1,"3,389",85,115,67,276,30,236,180,204,314,372,398,280,180,652
481001000,4801000,48,10,1,0,Division No.  1,"1,817",76,94,60,203,23,151,114,120,191,176,194,118,61,236
481001003,4801003,48,10,1,3,Cypress No. 1,"1,046",67,76,51,153,20,81,65,71,82,75,90,65,28,122
481001008,4801008,48,10,1,8,Forty Mile County No. 8,771,9,18,9,50,3,70,49,49,109,101,104,53,33,114
481004000,4804000,48,10,4,0,Division No.  4,"1,572",9,21,7,73,7,85,66,84,123,196,204,162,119,416
481004004,4804004,48,10,4,4,Special Area No. 2,602,8,14,5,30,4,41,24,26,39,72,74,46,33,186
481004012,4804012,48,10,4,12,Special Area No. 3,600,0,2,1,25,2,26,27,35,50,86,84,71,50,141
481004020,4804020,48,10,4,20,Special Area No. 4,370,1,5,1,18,1,18,15,23,34,38,46,45,36,89
482000000,4800000,48,20,0,0,Agricultural Region 2 - RÇgion agricole 2,"6,960",217,576,391,740,175,849,599,593,742,685,572,286,167,368
482002000,4802000,48,20,2,0,Division No.  2,"3,795",150,332,291,459,127,579,394,319,309,258,207,110,55,205
482002001,4802001,48,20,2,1,Warner County No. 5,617,16,50,35,36,12,49,32,49,52,72,79,56,14,65
482002011,4802011,48,20,2,11,Lethbridge County No. 26,"1,221",62,158,111,194,43,205,103,83,93,62,47,12,15,33
482002021,4802021,48,20,2,21,Taber No. 14,960,29,39,83,92,38,151,124,96,89,78,47,26,17,51
482002031,4802031,48,20,2,31,Newell County No. 4,997,43,85,62,137,34,174,135,91,75,46,34,16,9,56
482005000,4805000,48,20,5,0,Division No.  5,"3,165",67,244,100,281,48,270,205,274,433,427,365,176,112,163
482005001,4805001,48,20,5,1,Vulcan County No. 2,801,11,32,10,74,5,63,36,52,113,107,119,64,49,66
482005012,4805012,48,20,5,12,Wheatland County No. 16,974,19,119,57,76,25,79,50,86,107,127,106,40,30,53
482005031,4805031,48,20,5,31,Starland No. 47,439,13,13,4,25,5,32,29,33,68,82,60,39,15,21
482005041,4805041,48,20,5,41,Kneehill No. 48,951,24,80,29,106,13,96,90,103,145,111,80,33,18,23
483000000,4800000,48,30,0,0,Agricultural Region 3 - RÇgion agricole 3,"7,626",245,"1,007",545,"1,465",213,"1,012",571,564,657,476,344,165,110,252
483003000,4803000,48,30,3,0,Division No.  3,"2,345",64,195,133,304,74,291,196,182,257,205,162,86,55,141
483003001,4803001,48,30,3,1,Cardston No. 6,796,22,80,66,70,35,106,65,57,96,60,50,26,9,54
483003011,4803011,48,30,3,11,Pincher Creek No. 9,610,17,60,35,90,20,83,54,50,47,46,37,24,19,28
483003018,4803018,48,30,3,18,Willow Creek No. 26,939,25,55,32,144,19,102,77,75,114,99,75,36,27,59
483006000,4806000,48,30,6,0,Division No.  6,"5,126",177,798,406,"1,118",137,701,366,375,389,266,177,73,51,92
483006001,4806001,48,30,6,1,Foothills No. 31,"1,418",36,280,148,253,42,184,93,84,102,62,55,21,17,41
483006014,4806014,48,30,6,14,Rocky View No. 44,"1,630",50,339,129,300,45,209,90,110,101,91,65,32,24,45
483006016,4806016,48,30,6,16,Calgary,126,25,27,7,14,2,17,8,8,7,5,2,3,1,0
483006028,4806028,48,30,6,28,Mountain View County No. 17,"1,952",66,152,122,551,48,291,175,173,179,108,55,17,9,6
483015000,4815000,48,30,15,0,Division No. 15,155,4,14,6,43,2,20,9,7,11,5,5,6,4,19
483015015,4815015,48,30,15,15,Bighorn No. 8,89,2,9,3,27,1,13,5,5,5,1,2,5,4,7
483015045,4815045,48,30,15,45,Ranchland No. 66,66,2,5,3,16,1,7,4,2,6,4,3,1,0,12
484000000,4800000,48,40,0,0,Agricultural Region 4A - RÇgion agricole 4A,"3,664",57,124,77,405,43,351,260,356,525,523,414,228,119,182
484007000,4807000,48,40,7,0,Division No.  7,"3,664",57,124,77,405,43,351,260,356,525,523,414,228,119,182
484007001,4807001,48,40,7,1,Provost No. 52,564,1,20,9,43,3,42,28,49,76,91,76,50,22,54
484007011,4807011,48,40,7,11,Paintearth County No. 18,545,6,9,7,54,3,45,37,48,71,88,81,43,24,29
484007019,4807019,48,40,7,19,Stettler County No. 6,922,12,36,24,141,21,86,84,95,126,115,79,54,21,28
484007031,4807031,48,40,7,31,Flagstaff County No. 29,992,26,32,19,102,9,118,74,106,161,145,91,52,24,33
484007049,4807049,48,40,7,49,Wainwright No. 61,641,12,27,18,65,7,60,37,58,91,84,87,29,28,38
484100000,4800000,48,41,0,0,Agricultural Region 4B - RÇgion agricole 4B,"6,565",124,391,336,"1,022",143,975,716,658,841,669,365,150,80,95
484110000,4810000,48,41,10,0,Division No. 10,"6,565",124,391,336,"1,022",143,975,716,658,841,669,365,150,80,95
484110001,4810001,48,41,10,1,Camrose County No. 22,"1,432",45,96,80,267,26,227,161,139,183,112,59,18,9,10
484110016,4810016,48,41,10,16,Beaver County No. 9,"1,026",20,82,41,144,13,153,114,106,137,113,57,21,14,11
484110026,4810026,48,41,10,26,Minburn County No. 27,836,9,43,34,100,24,101,97,94,121,109,58,23,7,16
484110036,4810036,48,41,10,36,Vermilion River County No. 24,"1,405",24,100,44,166,21,156,126,138,189,179,127,59,36,40
484110048,4810048,48,41,10,48,Two Hills County No. 21,761,9,10,26,137,17,117,91,79,112,91,41,16,5,10
484110058,4810058,48,41,10,58,Lamont County No. 30,"1,105",17,60,111,208,42,221,127,102,99,65,23,13,9,8
485000000,4800000,48,50,0,0,Agricultural Region 5 - RÇgion agricole 5,"13,696",547,"1,589","1,193","3,044",444,"2,280","1,335","1,126","1,094",566,277,96,35,70
485008000,4808000,48,50,8,0,Division No.  8,"4,960",222,514,292,"1,070",153,802,518,457,464,266,124,45,12,21
485008001,4808001,48,50,8,1,Red Deer County No. 23,"2,030",107,216,113,387,58,318,224,182,209,124,60,14,8,10
485008022,4808022,48,50,8,22,Lacombe County,"1,481",72,178,91,344,47,212,131,129,138,78,30,20,3,8
485008038,4808038,48,50,8,38,Ponoka County No. 3,"1,449",43,120,88,339,48,272,163,146,117,64,34,11,1,3
485009000,4809000,48,50,9,0,Division No.  9,"1,377",38,77,70,405,35,255,142,125,123,54,23,9,4,17
485009002,4809002,48,50,9,2,Clearwater No. 99,"1,377",38,77,70,405,35,255,142,125,123,54,23,9,4,17
485011000,4811000,48,50,11,0,Division No. 11,"7,359",287,998,831,"1,569",256,"1,223",675,544,507,246,130,42,19,32
485011001,4811001,48,50,11,1,Wetaskiwin County No. 10,"1,416",30,109,92,339,29,278,155,140,124,58,42,7,4,9
485011012,4811012,48,50,11,12,Leduc County No. 25,"1,703",51,159,230,388,66,312,172,129,118,50,20,3,4,1
485011032,4811032,48,50,11,32,Brazeau No. 77,701,9,55,73,194,17,129,77,48,54,25,13,4,0,3
485011034,4811034,48,50,11,34,Parkland County,"1,196",61,191,124,238,39,181,112,89,76,47,17,9,3,9
485011052,4811052,48,50,11,52,Strathcona County,938,59,287,119,153,54,106,57,40,33,14,10,3,1,2
485011059,4811059,48,50,11,59,Sturgeon No. 90,"1,172",55,139,171,214,38,188,90,87,91,46,25,15,6,7
485011061,4811061,48,50,11,61,Edmonton,233,22,58,22,43,13,29,12,11,11,6,3,1,1,1
486000000,4800000,48,60,0,0,Agricultural Region 6 - RÇgion agricole 6,"9,332",172,433,435,"1,934",207,"1,615","1,113","1,011","1,059",663,333,144,93,120
486012000,4812000,48,60,12,0,Division No. 12,"2,939",33,116,117,565,67,460,333,305,355,255,140,62,51,80
486012004,4812004,48,60,12,4,Bonnyville No. 87,"1,349",22,61,47,285,25,183,139,125,162,117,83,38,22,40
486012014,4812014,48,60,12,14,St. Paul County No. 19,961,11,35,55,158,28,142,111,113,121,98,38,12,15,24
486012022,4812022,48,60,12,22,Smoky Lake County No. 13,629,0,20,15,122,14,135,83,67,72,40,19,12,14,16
486013000,4813000,48,60,13,0,Division No. 13,"5,466",117,257,254,"1,153",119,"1,007",677,620,611,351,167,67,33,33
486013001,4813001,48,60,13,1,Lac Ste. Anne County,"1,255",30,76,70,302,23,251,130,138,120,73,21,13,3,5
486013018,4813018,48,60,13,18,Barrhead County No. 11,"1,023",35,61,36,215,19,207,137,128,100,55,21,4,2,3
486013028,4813028,48,60,13,28,Westlock No. 92,"1,115",37,48,31,229,25,200,140,127,145,68,33,11,11,10
486013029,4813029,48,60,13,29,Woodlands No. 15,360,2,25,31,78,10,58,34,31,31,29,15,11,2,3
486013036,4813036,48,60,13,36,Thorhild County No. 7,658,3,16,35,143,14,125,97,69,73,44,24,7,5,3
486013044,4813044,48,60,13,44,Athabasca County No. 12,"1,055",10,31,51,186,28,166,139,127,142,82,53,21,10,9
486014000,4814000,48,60,14,0,Division No. 14,927,22,60,64,216,21,148,103,86,93,57,26,15,9,7
486014003,4814003,48,60,14,3,Yellowhead No. 94,927,22,60,64,216,21,148,103,86,93,57,26,15,9,7
487000000,4800000,48,70,0,0,Agricultural Region 7 - RÇgion agricole 7,"7,775",64,223,152,"1,281",106,"1,102",820,851,"1,192",891,541,241,114,197
487017000,4817000,48,70,17,0,Division No. 17,"3,088",21,64,59,506,47,455,358,361,467,352,200,82,39,77
487017031,4817031,48,70,17,31,Opportunity No. 17,"1,063",13,34,22,184,20,149,123,117,167,116,53,30,12,23
487017062,4817062,48,70,17,62,Clear Hills No. 21,591,0,8,4,94,5,97,60,63,83,72,49,19,11,26
487017076,4817076,48,70,17,76,Northern Lights No. 22,735,6,14,13,102,9,98,80,94,120,94,61,17,10,17
487017095,4817095,48,70,17,95,Mackenzie No. 23,699,2,8,20,126,13,111,95,87,97,70,37,16,6,11
487018000,4818000,48,70,18,0,Division No. 18,798,5,35,21,138,14,141,74,79,121,72,46,22,3,27
487018015,4818015,48,70,18,15,Greenview No. 16,798,5,35,21,138,14,141,74,79,121,72,46,22,3,27
487019000,4819000,48,70,19,0,Division No. 19,"3,889",38,124,72,637,45,506,388,411,604,467,295,137,72,93
487019006,4819006,48,70,19,6,Grande Prairie County No. 1,"1,560",18,68,34,358,20,198,162,162,206,156,98,38,18,24
487019041,4819041,48,70,19,41,Smoky River No. 130,527,10,11,8,56,3,66,45,60,84,82,49,23,11,19
487019049,4819049,48,70,19,49,Birch Hills No. 19,362,2,7,4,34,3,42,28,37,66,52,32,22,15,18
487019054,4819054,48,70,19,54,Spirit River No. 133,185,1,5,4,22,4,24,20,15,36,28,14,6,3,3
487019059,4819059,48,70,19,59,Saddle Hills No. 20,660,1,8,9,93,5,100,66,81,118,75,53,22,13,16
487019066,4819066,48,70,19,66,Fairview No. 136,344,5,13,9,37,3,37,44,33,58,49,28,16,6,6
487019071,4819071,48,70,19,71,Peace No. 135,251,1,12,4,37,7,39,23,23,36,25,21,10,6,7
590000000,5900000,59,0,0,0,British Columbia - Colombie-Britannique,"21,835","6,539","7,731","1,624","1,629",508,"1,125",580,496,532,374,272,121,79,225
590100000,5900000,59,1,0,0,Vancouver Island - Coast,"2,992","1,284","1,222",210,109,55,68,18,12,7,4,1,1,1,0
590117000,5917000,59,1,17,0,Capital Regional District,"1,082",575,386,50,22,14,22,8,3,1,1,0,0,0,0
590117005,5917005,59,1,17,5,North Saanich,74,42,28,2,0,0,1,1,0,0,0,0,0,0,0
590117015,5917015,59,1,17,15,Central Saanich,201,109,75,8,1,1,6,0,0,1,0,0,0,0,0
590117021,5917021,59,1,17,21,Saanich,245,162,70,8,0,2,2,1,0,0,0,0,0,0,0
590117025,5917025,59,1,17,25,"Capital, Subd. A",293,95,137,24,15,8,8,3,2,0,1,0,0,0,0
590117045,5917045,59,1,17,45,"Capital, Subd. B",183,124,46,5,0,1,3,3,1,0,0,0,0,0,0
590117055,5917055,59,1,17,55,"Capital, Subd. D",86,43,30,3,6,2,2,0,0,0,0,0,0,0,0
590119000,5919000,59,1,19,0,Cowichan Valley Regional District,772,318,342,48,20,19,16,4,2,1,1,0,1,0,0
590119014,5919014,59,1,19,14,"Cowichan Valley, Subd. B",530,204,241,37,16,10,13,4,2,1,1,0,1,0,0
590119031,5919031,59,1,19,31,"Cowichan Valley, Subd. A",31,23,7,0,0,0,1,0,0,0,0,0,0,0,0
590119045,5919045,59,1,19,45,"Cowichan Valley, Subd. C",211,91,94,11,4,9,2,0,0,0,0,0,0,0,0
590121000,5921000,59,1,21,0,Nanaimo Regional District,493,198,216,36,23,5,11,1,0,0,2,0,0,1,0
590121012,5921012,59,1,21,12,"Nanaimo, Subd. A",316,154,114,22,12,3,7,1,0,0,2,0,0,1,0
590121028,5921028,59,1,21,28,"Nanaimo, Subd. B",177,44,102,14,11,2,4,0,0,0,0,0,0,0,0
590123000,5923000,59,1,23,0,Alberni-Clayoquot Regional District,80,20,31,14,6,4,2,1,2,0,0,0,0,0,0
590123031,5923031,59,1,23,31,"Alberni-Clayoquot, Subd. A",80,20,31,14,6,4,2,1,2,0,0,0,0,0,0
590125000,5925000,59,1,25,0,Comox-Strathcona Regional District,439,128,198,47,26,13,13,3,5,5,0,1,0,0,0
590125020,5925020,59,1,25,20,"Comox-Strathcona, Subd. C",352,99,161,42,19,11,11,3,5,1,0,0,0,0,0
590125044,5925044,59,1,25,44,"Comox-Strathcona, Subd. B",41,14,15,3,3,2,0,0,0,3,0,1,0,0,0
590125050,5925050,59,1,25,50,"Comox-Strathcona, Subd. A",46,15,22,2,4,0,2,0,0,1,0,0,0,0,0
590127000,5927000,59,1,27,0,Powell River Regional District,96,42,37,7,8,0,1,1,0,0,0,0,0,0,0
590127014,5927014,59,1,27,14,"Powell River, Subd. A",96,42,37,7,8,0,1,1,0,0,0,0,0,0,0
590145000,5945000,59,1,45,0,Central Coast Regional District,30,3,12,8,4,0,3,0,0,0,0,0,0,0,0
590145008,5945008,59,1,45,8,"Central Coast, Subd. A",30,3,12,8,4,0,3,0,0,0,0,0,0,0,0
590200000,5900000,59,2,0,0,Lower Mainland - Southwest,"6,671","2,993","2,806",456,158,107,95,30,8,10,3,0,2,1,2
590209000,5909000,59,2,9,0,Fraser Valley Regional District,"2,977","1,084","1,409",284,94,54,32,11,3,3,1,0,0,1,1
590209012,5909012,59,2,9,12,"Fraser Valley, Subd. A",35,9,15,5,2,1,1,1,0,0,0,0,0,1,0
590209038,5909038,59,2,9,38,"Fraser Valley, Subd. B","1,136",420,517,125,41,16,6,6,3,1,0,0,0,0,1
590209052,5909052,59,2,9,52,Abbotsford,"1,447",511,734,119,34,25,20,2,0,1,1,0,0,0,0
590209056,5909056,59,2,9,56,Mission,161,97,55,2,5,2,0,0,0,0,0,0,0,0,0
590209058,5909058,59,2,9,58,"Fraser Valley, Subd. E",198,47,88,33,12,10,5,2,0,1,0,0,0,0,0
590215000,5915000,59,2,15,0,Greater Vancouver Regional District,"3,464","1,820","1,320",156,53,45,52,12,3,2,0,0,1,0,0
590215001,5915001,59,2,15,1,Langley,"1,584",824,663,58,19,12,5,3,0,0,0,0,0,0,0
590215004,5915004,59,2,15,4,Surrey,744,405,279,27,7,10,13,1,1,0,0,0,1,0,0
590215011,5915011,59,2,15,11,Delta,186,43,66,25,14,10,23,2,1,2,0,0,0,0,0
590215015,5915015,59,2,15,15,Richmond,247,158,58,15,3,6,5,2,0,0,0,0,0,0,0
590215022,5915022,59,2,15,22,Vancouver,22,18,3,0,1,0,0,0,0,0,0,0,0,0,0
590215025,5915025,59,2,15,25,Burnaby,54,38,12,2,0,0,1,1,0,0,0,0,0,0,0
590215063,5915063,59,2,15,63,"Greater Vancouver, Subd. A",118,60,44,9,3,0,1,0,1,0,0,0,0,0,0
590215070,5915070,59,2,15,70,Pitt Meadows,178,64,83,17,5,4,2,3,0,0,0,0,0,0,0
590215075,5915075,59,2,15,75,Maple Ridge,331,210,112,3,1,3,2,0,0,0,0,0,0,0,0
590229000,5929000,59,2,29,0,Sunshine Coast Regional District,107,67,33,1,2,2,0,0,0,1,1,0,0,0,0
590229020,5929020,59,2,29,20,"Sunshine Coast, Subd. A",107,67,33,1,2,2,0,0,0,1,1,0,0,0,0
590231000,5931000,59,2,31,0,Squamish-Lillooet Regional District,123,22,44,15,9,6,11,7,2,4,1,0,1,0,1
590231019,5931019,59,2,31,19,"Squamish-Lillooet, Subd. B",82,16,28,11,7,4,7,5,2,2,0,0,0,0,0
590231030,5931030,59,2,31,30,"Squamish-Lillooet, Subd. A",41,6,16,4,2,2,4,2,0,2,1,0,1,0,1
590300000,5900000,59,3,0,0,Thompson - Okanagan,"5,933","1,678","2,650",457,343,130,221,105,75,83,54,46,19,15,57
590307000,5907000,59,3,7,0,Okanagan-Similkameen Regional District,"1,754",722,818,67,34,17,27,10,13,17,7,8,3,4,7
590307020,5907020,59,3,7,20,"Okanagan-Similkameen, Subd. B",963,367,495,32,18,5,10,5,8,8,2,5,2,2,4
590307030,5907030,59,3,7,30,"Okanagan-Similkameen, Subd. C",82,12,17,11,5,7,8,5,4,7,1,1,0,1,3
590307045,5907045,59,3,7,45,"Okanagan-Similkameen, Subd. A",709,343,306,24,11,5,9,0,1,2,4,2,1,1,0
590333000,5933000,59,3,33,0,Thompson-Nicola Regional District,"1,150",151,364,125,119,46,82,55,36,47,31,26,14,9,45
590333010,5933010,59,3,33,10,"Thompson-Nicola, Subd. C",117,7,51,16,5,1,5,1,6,6,4,3,1,1,10
590333034,5933034,59,3,33,34,"Thompson-Nicola, Subd. D",181,24,41,20,17,14,14,9,7,11,7,6,1,2,8
590333040,5933040,59,3,33,40,"Thompson-Nicola, Subd. B",321,66,101,26,34,10,14,13,2,16,8,9,5,1,16
590333058,5933058,59,3,33,58,"Thompson-Nicola, Subd. E",289,22,110,37,29,8,22,15,8,8,7,6,3,5,9
590333066,5933066,59,3,33,66,"Thompson-Nicola, Subd. A",242,32,61,26,34,13,27,17,13,6,5,2,4,0,2
590335000,5935000,59,3,35,0,Central Okanagan Regional District,"1,157",460,594,43,16,10,14,9,3,1,3,1,0,1,2
