AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TFAREA,NTOTWHT,TOTWHT,ETOTWHT,NWHTSPG,WHTSPG,EWHTSPG,NWHTDUR,WHTDUR,EWHTDUR,NWHTWIN,WHTWIN,EWHTWIN,NOATS,OATS,EOATS,NBARLEY,BARLEY,EBARLEY,NMXDGRN,MXDGRN,EMXDGRN,NCORNGR,CORNGR,ECORNGR,NBUCWHT,BUCWHT,EBUCWHT,NTOTRYE,TOTRYE,ETOTRYE,NRYEFAL,RYEFAL,ERYEFAL,NRYESPG,RYESPG,ERYESPG,NCORNEN,CORNEN,ECORNEN,NALFALFA,ALFALFA,EALFALFA,NOTTAME,OTTAME,EOTTAME,NCANOLA,CANOLA,ECANOLA,NFLAXSD,FLAXSD,EFLAXSD,NSOYBNS,SOYBNS,ESOYBNS,NMUSTSD,MUSTSD,EMUSTSD,NSUNFLS,SUNFLS,ESUNFLS,NSAFLWR,SAFLWR,ESAFLWR,NPOTATS,POTATS,EPOTATS,NDFPEAS,DFPEAS,EDFPEAS,NLENTIL,LENTIL,ELENTIL,NTOTDRBN,TOTDRBN,ETOTDRBN,NWHITBN,WHITBN,EWHITBN,NFABABN,FABABN,EFABABN,NODFBNS,ODFBNS,EODFBNS,NCANARY,CANARY,ECANARY,NTOBACO,TOBACO,ETOBACO,NSUGARB,SUGARB,ESUGARB,NTRITCL,TRITCL,ETRITCL,NFORAGE,FORAGE,EFORAGE,NOFIELD,OFIELD,EOFIELD
461218057,4618057,46,12,18,57,Siglunes,156,4,565,229,4,565,229,0,0,0,0,0,0,56,"2,603","1,053",13,679,275,14,802,325,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,114,"29,660","12,003",22,"4,032","1,632",0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,105,42,0,0,0
461218060,4618060,46,12,18,60,Grahamdale,228,24,"3,764","1,523",24,"3,764","1,523",0,0,0,0,0,0,72,"4,577","1,852",40,"3,642","1,474",5,277,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,"40,590","16,426",58,"12,304","4,979",14,"3,081","1,247",5,614,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,8,"1,375",556,1,x,x
461218068,4618068,46,12,18,68,Fisher,296,119,"36,763","14,877",118,x,x,1,x,x,0,0,0,79,"4,446","1,799",93,"17,972","7,273",4,x,x,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,6,300,121,131,"26,479","10,716",83,"13,475","5,453",80,"14,127","5,717",18,"1,529",619,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,3,325,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,x,x,0,0,0,0,0,0,0,0,0,39,"8,113","3,283",0,0,0
461218071,4618071,46,12,18,71,Bifrost,395,200,"40,339","16,325",198,"39,915","16,153",4,x,x,1,x,x,72,"5,123","2,073",179,"30,940","12,521",5,258,104,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,182,"27,529","11,141",112,"14,748","5,968",131,"20,677","8,368",44,"5,140","2,080",0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,12,"1,727",699,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,24,"3,022","1,223",0,0,0,0,0,0,0,0,0,53,"10,225","4,138",3,x,x
461219000,4619000,46,12,19,0,Division No. 19,165,20,"5,230","2,117",19,x,x,2,x,x,0,0,0,26,"1,983",802,15,"2,631","1,065",6,371,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,"16,759","6,782",34,"9,975","4,037",15,"1,892",766,6,505,204,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,5,x,x,5,540,219
461219045,4619045,46,12,19,45,"Division No. 19, Unorganized",165,20,"5,230","2,117",19,x,x,2,x,x,0,0,0,26,"1,983",802,15,"2,631","1,065",6,371,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,"16,759","6,782",34,"9,975","4,037",15,"1,892",766,6,505,204,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,5,x,x,5,540,219
461221000,4621000,46,12,21,0,Division No. 21,147,52,"14,425","5,838",51,x,x,1,x,x,0,0,0,29,"1,525",617,53,"10,607","4,293",4,203,82,0,0,0,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,59,"14,430","5,840",20,"2,355",953,54,"11,801","4,776",1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,4,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,2,x,x,15,"2,440",987
461221078,4621078,46,12,21,78,"Division No. 21, Unorganized",147,52,"14,425","5,838",51,x,x,1,x,x,0,0,0,29,"1,525",617,53,"10,607","4,293",4,203,82,0,0,0,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,59,"14,430","5,840",20,"2,355",953,54,"11,801","4,776",1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,4,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,2,x,x,15,"2,440",987
470000000,4700000,47,0,0,0,Saskatchewan,"56,995","43,007","18,164,337","7,350,846","39,629","13,898,926","5,624,695","12,888","4,149,143","1,679,098",617,"116,268","47,052","18,472","2,181,977","883,015","24,967","4,720,112","1,910,161",657,"69,897","28,286",7,225,91,54,"4,160","1,683","1,876","203,110","82,196","1,737","185,134","74,921",171,"17,976","7,275",17,"1,079",437,"15,116","2,013,601","814,875","7,060","678,101","274,418","19,596","3,876,826","1,568,896","5,952","857,695","347,097",2,x,x,"2,906","487,280","197,195",167,"24,875","10,067",15,"2,069",837,232,"6,888","2,787","5,477","884,280","357,855","3,379","690,025","279,243",160,"13,331","5,395",21,"1,357",549,11,439,178,133,"11,535","4,668","3,203","519,515","210,240",0,0,0,0,0,0,396,"34,803","14,084",601,"93,391","37,794",453,"48,106","19,468"
470001000,4701000,47,0,1,0,Division No.  1,"2,961","2,293","1,033,407","418,205","2,164","815,632","330,075",742,"201,496","81,543",81,"16,279","6,588","1,326","187,523","75,888","1,182","218,531","88,436",24,"2,345",949,1,x,x,4,644,261,200,"25,864","10,467",195,"25,052","10,138",5,812,329,7,414,168,833,"103,272","41,793",488,"43,863","17,751",967,"203,295","82,271",574,"86,377","34,956",1,x,x,250,"42,374","17,148",40,"7,765","3,142",0,0,0,5,12,5,174,"32,163","13,016",63,"10,755","4,352",7,213,86,3,43,17,2,x,x,2,x,x,90,"12,439","5,034",0,0,0,0,0,0,20,"1,605",650,8,450,182,28,"3,597","1,456"
470002000,4702000,47,0,2,0,Division No.  2,"2,985","2,705","1,633,545","661,072","2,365","957,360","387,430","1,720","671,286","271,660",23,"4,899","1,983",869,"83,820","33,921",630,"79,841","32,311",12,895,362,0,0,0,4,240,97,54,"5,655","2,288",50,"5,155","2,086",4,500,202,0,0,0,539,"67,543","27,334",333,"27,890","11,287",421,"78,446","31,746",443,"74,352","30,089",0,0,0,328,"60,797","24,604",38,"6,890","2,788",3,521,211,4,66,27,111,"16,557","6,700",274,"58,229","23,564",9,264,107,1,x,x,0,0,0,8,x,x,213,"37,205","15,056",0,0,0,0,0,0,15,784,317,6,571,231,21,"1,020",413
470003000,4703000,47,0,3,0,Division No.  3,"2,954","2,712","1,608,722","651,027","2,315","937,101","379,231","1,893","668,360","270,476",19,"3,261","1,320",623,"62,192","25,168",571,"74,496","30,147",23,"1,952",790,1,x,x,0,0,0,54,"4,547","1,840",43,"3,497","1,415",12,"1,050",425,1,x,x,672,"115,359","46,684",294,"37,890","15,334",103,"16,966","6,866",58,"7,065","2,859",0,0,0,224,"41,734","16,889",1,x,x,5,x,x,6,19,8,47,"5,401","2,186",213,"36,063","14,594",11,325,132,1,x,x,0,0,0,11,x,x,103,"10,756","4,353",0,0,0,0,0,0,26,"2,535","1,026",8,"2,075",840,10,892,361
470004000,4704000,47,0,4,0,Division No.  4,"2,017","1,477","903,199","365,512","1,150","537,597","217,558",957,"351,467","142,234",46,"14,135","5,720",531,"52,310","21,169",606,"110,425","44,687",36,"4,091","1,656",0,0,0,0,0,0,109,"16,311","6,601",105,"15,171","6,139",8,"1,140",461,1,x,x,585,"92,082","37,264",270,"43,736","17,699",126,"30,330","12,274",21,"2,184",884,0,0,0,78,"16,577","6,708",1,x,x,1,x,x,4,8,3,32,"2,951","1,194",83,"16,161","6,540",20,"1,243",503,2,x,x,0,0,0,18,x,x,25,"3,418","1,383",0,0,0,0,0,0,50,"4,619","1,869",7,"6,440","2,606",1,x,x
470005000,4705000,47,0,5,0,Division No.  5,"3,581","2,639","886,683","358,828","2,591","820,890","332,202",219,"41,555","16,817",112,"24,238","9,809","1,880","268,591","108,695","1,737","295,861","119,731",47,"3,467","1,403",0,0,0,13,"1,213",491,102,"8,457","3,422",99,"8,172","3,307",4,285,115,0,0,0,978,"96,280","38,963",559,"45,185","18,286","1,498","270,731","109,561",841,"128,120","51,848",0,0,0,226,"36,873","14,922",2,x,x,0,0,0,7,386,156,260,"40,103","16,229",40,"6,920","2,800",2,x,x,1,x,x,0,0,0,1,x,x,83,"10,762","4,355",0,0,0,0,0,0,8,439,178,14,"4,520","1,829",72,"7,093","2,870"
470006000,4706000,47,0,6,0,Division No.  6,"4,510","3,561","1,447,786","585,898","3,173","1,029,985","416,820","1,489","410,975","166,316",50,"6,826","2,762","1,241","120,154","48,625","1,778","292,049","118,188",34,"3,292","1,332",1,x,x,2,x,x,69,"6,128","2,480",69,x,x,1,x,x,2,x,x,964,"93,576","37,869",470,"37,139","15,030","1,385","265,313","107,368",951,"139,818","56,582",0,0,0,269,"41,457","16,777",34,"5,780","2,339",0,0,0,21,885,358,523,"77,718","31,451",625,"136,160","55,102",4,113,46,2,x,x,0,0,0,2,x,x,583,"118,738","48,052",0,0,0,0,0,0,15,929,376,20,"1,354",548,42,"3,435","1,390"
470007000,4707000,47,0,7,0,Division No.  7,"3,160","2,730","1,421,899","575,422","2,354","956,363","387,026","1,515","462,419","187,134",17,"3,117","1,261",712,"57,673","23,339",984,"126,623","51,243",18,"1,320",534,1,x,x,4,591,239,121,"13,173","5,331",117,"12,843","5,197",4,330,134,0,0,0,842,"111,208","45,004",411,"39,689","16,062",498,"90,010","36,426",206,"22,939","9,283",0,0,0,229,"32,423","13,121",8,780,316,1,x,x,16,"1,327",537,140,"18,772","7,597",497,"104,177","42,159",28,"3,328","1,347",3,340,138,0,0,0,26,"2,988","1,209",184,"29,268","11,844",0,0,0,0,0,0,44,"3,028","1,225",18,"2,517","1,019",10,698,282
470008000,4708000,47,0,8,0,Division No.  8,"3,394","3,035","1,665,040","673,818","2,044","745,304","301,614","2,348","916,886","371,051",16,"2,850","1,153",439,"34,665","14,028",745,"122,240","49,469",22,"4,040","1,635",0,0,0,1,x,x,219,"36,714","14,858",213,"35,684","14,441",9,"1,030",417,1,x,x,405,"43,960","17,790",294,"36,472","14,760",126,"22,566","9,132",54,"6,435","2,604",0,0,0,109,"19,575","7,922",5,667,270,3,715,289,8,212,86,107,"15,858","6,418",302,"66,366","26,857",25,"2,963","1,199",2,x,x,0,0,0,24,x,x,600,"112,233","45,419",0,0,0,0,0,0,79,"9,695","3,923",9,845,342,4,"2,461",996
470009000,4709000,47,0,9,0,Division No.  9,"3,577","2,392","621,592","251,549","2,365","605,157","244,898",55,"11,262","4,558",31,"5,173","2,093","1,902","268,175","108,527","1,841","375,169","151,825",25,"1,858",752,0,0,0,0,0,0,43,"2,871","1,162",35,x,x,8,x,x,0,0,0,"1,284","166,713","67,466",507,"35,544","14,384","1,151","171,199","69,282",409,"59,859","24,224",0,0,0,75,"9,882","3,999",1,x,x,0,0,0,5,23,9,244,"31,746","12,847",7,"1,224",495,1,x,x,1,x,x,1,x,x,0,0,0,63,"7,180","2,906",0,0,0,0,0,0,5,315,127,17,"2,403",972,30,"1,896",767
470010000,4710000,47,0,10,0,Division No. 10,"2,875","2,247","726,376","293,954","2,224","701,554","283,909",92,"17,277","6,992",48,"7,545","3,053","1,179","171,193","69,279","1,715","356,427","144,241",27,"2,299",930,0,0,0,2,x,x,24,"3,102","1,255",21,"2,505","1,014",5,597,242,1,x,x,546,"47,763","19,329",329,"24,201","9,794","1,469","296,346","119,927",551,"79,886","32,329",0,0,0,177,"25,603","10,361",4,405,164,0,0,0,5,90,36,394,"71,118","28,780",115,"20,046","8,112",4,120,49,1,x,x,1,x,x,2,x,x,140,"16,770","6,787",0,0,0,0,0,0,6,855,346,22,"3,507","1,419",15,860,348
470011000,4711000,47,0,11,0,Division No. 11,"3,947","2,828","1,266,121","512,381","2,751","1,133,587","458,746",570,"115,061","46,564",59,"17,473","7,071",997,"106,339","43,034","1,725","334,760","135,473",30,"3,499","1,416",1,x,x,2,x,x,139,"12,223","4,946",136,"11,883","4,809",4,340,138,1,x,x,"1,038","129,808","52,531",396,"39,492","15,982","1,661","350,832","141,977",427,"65,088","26,340",0,0,0,390,"74,970","30,339",4,300,121,0,0,0,41,"1,599",647,321,"48,209","19,509",332,"64,040","25,916",23,"2,668","1,080",0,0,0,4,142,57,19,"2,526","1,022",117,"15,145","6,129",0,0,0,0,0,0,15,"1,230",498,22,"2,589","1,048",30,"3,816","1,544"
470012000,4712000,47,0,12,0,Division No. 12,"2,774","2,140","1,013,179","410,019","2,047","865,547","350,274",634,"145,872","59,032",15,"1,760",712,724,"74,876","30,301","1,135","225,685","91,331",33,"2,599","1,052",1,x,x,2,x,x,143,"15,657","6,336",127,"13,894","5,623",22,"1,763",713,0,0,0,691,"90,018","36,429",314,"28,509","11,537","1,002","213,735","86,495",115,"14,533","5,881",0,0,0,181,"29,770","12,047",10,631,255,0,0,0,15,349,141,336,"57,410","23,233",516,"124,442","50,360",14,"1,515",613,2,x,x,2,x,x,10,x,x,238,"34,065","13,786",0,0,0,0,0,0,18,"1,191",482,11,"1,932",782,9,476,193
470013000,4713000,47,0,13,0,Division No. 13,"3,026","2,664","1,242,542","502,839","2,596","1,130,459","457,480",498,"111,211","45,005",6,872,353,718,"71,108","28,776","1,588","305,523","123,641",86,"11,932","4,829",0,0,0,1,x,x,79,"10,700","4,330",62,"6,801","2,752",22,"3,899","1,578",1,x,x,444,"47,557","19,246",303,"27,583","11,162","1,387","294,758","119,284",71,"8,128","3,289",0,0,0,170,"29,814","12,065",3,245,99,0,0,0,9,597,242,355,"61,398","24,847",141,"23,449","9,489",7,228,92,0,0,0,0,0,0,7,228,92,324,"57,164","23,133",0,0,0,0,0,0,17,"1,340",542,13,"1,488",602,4,x,x
470014000,4714000,47,0,14,0,Division No. 14,"4,303","2,747","663,742","268,607","2,715","656,880","265,830",30,x,x,41,x,x,"1,583","189,955","76,872","2,622","532,978","215,689",33,"2,433",985,0,0,0,13,683,276,170,"13,456","5,445",162,"12,326","4,988",8,"1,130",457,1,x,x,"1,682","257,903","104,370",591,"49,655","20,095","2,249","447,787","181,213",682,"93,037","37,651",0,0,0,23,"2,284",924,11,303,123,1,x,x,27,972,393,793,"137,181","55,515",6,533,216,1,x,x,1,x,x,0,0,0,1,x,x,202,"25,130","10,170",0,0,0,0,0,0,11,"1,011",409,326,"52,518","21,253",28,"2,763","1,118"
470015000,4715000,47,0,15,0,Division No. 15,"5,053","3,701","1,043,639","422,346","3,670","1,028,521","416,228",76,"12,754","5,161",23,"2,364",957,"1,260","125,610","50,833","3,023","594,255","240,486",57,"4,028","1,630",1,x,x,3,61,25,120,"9,727","3,936",104,"8,312","3,364",18,"1,415",573,0,0,0,"1,186","125,088","50,621",591,"39,564","16,011","2,844","523,729","211,946",399,"50,081","20,267",0,0,0,144,"18,247","7,384",3,362,146,0,0,0,27,154,62,982,"157,430","63,710",103,"11,702","4,736",0,0,0,0,0,0,0,0,0,0,0,0,145,"18,052","7,305",0,0,0,0,0,0,35,"2,923","1,183",46,"4,928","1,994",59,"4,561","1,846"
470016000,4716000,47,0,16,0,Division No. 16,"3,223","1,814","557,277","225,522","1,796","550,977","222,972",33,x,x,18,x,x,"1,312","149,743","60,599","1,799","410,288","166,038",54,"4,882","1,976",0,0,0,3,x,x,133,"11,530","4,666",113,"9,204","3,725",24,"2,326",941,1,x,x,"1,281","189,824","76,819",453,"43,624","17,654","1,579","339,199","137,269",122,"15,309","6,195",1,x,x,28,"4,464","1,807",0,0,0,1,x,x,20,124,50,406,"65,514","26,513",38,"6,354","2,571",2,x,x,0,0,0,0,0,0,2,x,x,71,"9,048","3,662",0,0,0,0,0,0,6,616,249,40,"3,607","1,460",80,"13,731","5,557"
470017000,4717000,47,0,17,0,Division No. 17,"2,655","1,322","429,588","173,848","1,309","426,012","172,401",17,"2,260",915,12,"1,316",533,"1,176","158,050","63,961","1,286","264,961","107,226",96,"14,965","6,056",0,0,0,0,0,0,97,"6,995","2,831",86,"6,102","2,469",13,893,361,0,0,0,"1,146","235,647","95,363",457,"78,065","31,592","1,130","261,584","105,859",28,"4,484","1,815",0,0,0,5,436,176,2,x,x,0,0,0,12,65,26,252,"44,751","18,110",24,"3,404","1,378",2,x,x,1,x,x,1,x,x,0,0,0,22,"2,142",867,0,0,0,0,0,0,26,"1,688",683,14,"1,647",667,10,x,x
471000000,4700000,47,10,0,0,Agricultural Region 1A - RÇgion agricole 1A,"2,336","1,856","970,279","392,658","1,717","687,347","278,159",778,"272,001","110,075",52,"10,931","4,424",916,"126,065","51,017",831,"154,551","62,545",16,"1,822",737,1,x,x,3,x,x,167,"21,865","8,848",163,x,x,4,x,x,7,414,168,598,"77,424","31,332",317,"28,533","11,547",744,"166,733","67,474",430,"65,112","26,350",1,x,x,239,"42,795","17,319",44,"8,915","3,608",0,0,0,5,12,5,138,"27,779","11,242",75,"13,408","5,426",3,x,x,2,x,x,1,x,x,0,0,0,74,"10,406","4,211",0,0,0,0,0,0,16,"1,360",550,4,245,99,17,"2,295",929
471001001,4701001,47,10,1,1,Argyle No. 1,126,83,"40,701","16,471",78,"31,245","12,644",23,"7,618","3,083",10,"1,838",744,73,"11,255","4,555",40,"5,914","2,393",3,285,115,0,0,0,1,x,x,34,"5,241","2,121",33,x,x,1,x,x,2,x,x,53,"6,572","2,660",22,"1,515",613,24,"5,037","2,038",36,"5,170","2,092",0,0,0,15,"2,507","1,015",19,"3,834","1,552",0,0,0,1,x,x,11,"1,875",759,3,250,101,0,0,0,0,0,0,0,0,0,0,0,0,3,390,158,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x
471001006,4701006,47,10,1,6,Mount Pleasant No. 2,158,113,"60,451","24,464",107,"44,384","17,962",48,"15,672","6,342",3,395,160,62,"8,802","3,562",52,"14,541","5,885",1,x,x,0,0,0,0,0,0,16,"1,730",700,16,"1,730",700,0,0,0,0,0,0,52,"7,576","3,066",31,"2,771","1,121",44,"10,640","4,306",37,"5,933","2,401",0,0,0,11,"4,275","1,730",7,"1,173",475,0,0,0,0,0,0,7,"2,040",826,5,"1,026",415,0,0,0,0,0,0,0,0,0,0,0,0,5,612,248,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x
471001011,4701011,47,10,1,11,Enniskillen No. 3,170,128,"58,458","23,657",110,"39,390","15,941",68,x,x,1,x,x,79,"13,525","5,473",52,"8,063","3,263",1,x,x,1,x,x,0,0,0,16,"1,928",780,16,"1,928",780,0,0,0,2,x,x,58,"9,879","3,998",26,"2,657","1,075",64,"13,791","5,581",46,"7,549","3,055",0,0,0,24,"5,593","2,263",0,0,0,0,0,0,0,0,0,7,"1,665",674,12,"2,337",946,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
471001016,4701016,47,10,1,16,Coalfields No. 4,129,106,"50,670","20,505",95,"37,107","15,017",48,"13,133","5,315",3,430,174,40,"4,560","1,845",29,"4,674","1,892",0,0,0,0,0,0,0,0,0,9,"1,445",585,8,x,x,1,x,x,0,0,0,37,"5,293","2,142",18,"1,320",534,24,"4,680","1,894",30,"3,825","1,548",0,0,0,21,"2,985","1,208",3,990,401,0,0,0,1,x,x,3,627,254,5,775,314,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x
471001022,4701022,47,10,1,22,Estevan No. 5,187,142,"71,446","28,913",131,"49,650","20,093",64,x,x,1,x,x,48,"6,067","2,455",29,"5,162","2,089",2,x,x,0,0,0,0,0,0,18,"2,755","1,115",17,x,x,1,x,x,0,0,0,52,"7,348","2,974",19,"2,016",816,25,"5,840","2,363",23,"2,899","1,173",0,0,0,19,"2,701","1,093",1,x,x,0,0,0,0,0,0,6,"1,132",458,4,549,222,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471001027,4701027,47,10,1,27,Benson No. 35,164,153,"90,464","36,609",144,"61,926","25,061",85,"26,898","10,885",6,"1,640",664,33,"3,003","1,215",40,"5,399","2,185",0,0,0,0,0,0,0,0,0,3,277,112,3,277,112,0,0,0,0,0,0,11,830,336,10,630,255,49,"13,512","5,468",22,"2,856","1,156",0,0,0,16,"2,717","1,100",0,0,0,0,0,0,1,x,x,7,"2,172",879,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,4,474,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471001031,4701031,47,10,1,31,Browning No. 34,187,163,"87,330","35,341",155,"66,168","26,777",83,x,x,1,x,x,73,"9,272","3,752",58,"9,005","3,644",1,x,x,0,0,0,1,x,x,8,910,368,8,910,368,0,0,0,2,x,x,40,"3,547","1,435",15,"1,603",649,91,"22,818","9,234",33,"5,848","2,367",0,0,0,15,"2,533","1,025",3,348,141,0,0,0,1,x,x,18,"3,276","1,326",8,"1,093",442,1,x,x,1,x,x,0,0,0,0,0,0,14,"1,752",709,0,0,0,0,0,0,1,x,x,0,0,0,4,410,166
471001036,4701036,47,10,1,36,Moose Creek No. 33,151,125,"48,979","19,821",113,"39,224","15,873",45,"9,225","3,733",3,530,214,91,"12,515","5,065",63,"12,429","5,030",1,x,x,0,0,0,0,0,0,11,"1,207",488,11,"1,207",488,0,0,0,0,0,0,45,"6,282","2,542",28,"2,738","1,108",58,"12,027","4,867",29,"3,735","1,512",0,0,0,20,"3,386","1,370",1,x,x,0,0,0,0,0,0,9,"1,447",586,3,175,71,0,0,0,0,0,0,0,0,0,0,0,0,10,"1,525",617,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0
471001039,4701039,47,10,1,39,Reciprocity No. 32,159,124,"59,101","23,917",117,"46,723","18,908",50,"11,589","4,690",5,789,319,47,"5,776","2,337",71,"13,454","5,445",1,x,x,0,0,0,0,0,0,11,"1,131",458,11,"1,131",458,0,0,0,0,0,0,41,"3,713","1,503",21,"1,186",480,49,"10,682","4,323",28,"4,279","1,732",0,0,0,12,"1,748",707,0,0,0,0,0,0,0,0,0,10,"1,383",560,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,370,150,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x
471001043,4701043,47,10,1,43,Storthoaks No. 31,116,100,"63,135","25,550",95,"45,857","18,558",47,"14,711","5,953",6,"2,567","1,039",38,"8,422","3,408",62,"15,272","6,180",2,x,x,0,0,0,1,x,x,14,"2,523","1,021",13,x,x,1,x,x,0,0,0,33,"4,255","1,722",14,"1,244",503,50,"12,900","5,220",34,"6,387","2,585",1,x,x,11,"1,325",536,2,x,x,0,0,0,0,0,0,16,"3,345","1,354",4,"1,430",579,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,2,x,x,0,0,0,3,621,251
471001047,4701047,47,10,1,47,Antler No. 61,183,155,"70,517","28,537",149,"58,010","23,476",38,"11,427","4,624",5,"1,080",437,54,"6,101","2,469",114,"21,828","8,833",2,x,x,0,0,0,0,0,0,3,400,162,3,400,162,0,0,0,0,0,0,27,"2,433",985,21,"1,082",438,81,"16,521","6,686",43,"7,152","2,894",0,0,0,18,"2,385",965,0,0,0,0,0,0,0,0,0,18,"3,740","1,514",4,720,291,1,x,x,1,x,x,0,0,0,0,0,0,7,790,320,0,0,0,0,0,0,4,235,95,0,0,0,3,120,49
471001053,4701053,47,10,1,53,Moose Mountain No. 63,192,144,"48,346","19,565",140,"44,732","18,102",17,"3,242","1,312",3,372,151,109,"14,178","5,738",79,"14,370","5,815",0,0,0,0,0,0,0,0,0,14,"1,275",516,14,"1,275",516,0,0,0,1,x,x,50,"6,218","2,516",41,"4,544","1,839",64,"12,681","5,132",17,"1,951",790,0,0,0,13,"1,891",765,0,0,0,0,0,0,0,0,0,6,"1,705",690,4,655,265,0,0,0,0,0,0,0,0,0,0,0,0,17,"2,485","1,006",0,0,0,0,0,0,1,x,x,0,0,0,1,x,x
471001058,4701058,47,10,1,58,Brock No. 64,130,72,"34,751","14,063",67,"26,510","10,728",29,x,x,2,x,x,74,"10,599","4,289",51,"9,766","3,952",1,x,x,0,0,0,0,0,0,7,603,244,7,603,244,0,0,0,0,0,0,50,"7,092","2,870",28,"3,230","1,307",32,"6,242","2,526",13,"1,022",414,0,0,0,5,675,273,0,0,0,0,0,0,1,x,x,6,"1,350",546,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,3,313,127,1,x,x,1,x,x
471001063,4701063,47,10,1,63,Tecumseh No. 65,163,134,"60,912","24,650",127,"51,924","21,013",41,x,x,1,x,x,79,"10,222","4,137",68,"10,291","4,165",1,x,x,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,38,"5,167","2,091",20,"1,737",703,52,"9,619","3,893",34,"5,327","2,156",0,0,0,27,"4,603","1,863",1,x,x,0,0,0,0,0,0,10,"1,487",602,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,5,830,336,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0
471002001,4702001,47,10,2,1,Cambria No. 6,121,114,"125,018","50,593",89,"44,497","18,007",92,x,x,2,x,x,16,"1,768",715,23,"4,383","1,774",0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,11,"1,219",493,3,260,105,37,"9,743","3,943",5,"1,179",477,0,0,0,12,"3,471","1,405",7,x,x,0,0,0,0,0,0,4,535,217,17,"3,328","1,347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471100000,4700000,47,11,0,0,Agricultural Region 1B - RÇgion agricole 1B,"2,256","1,669","607,590","245,883","1,629","550,724","222,870",193,"36,840","14,909",109,"20,026","8,104","1,264","190,132","76,944","1,070","186,478","75,465",26,"1,368",554,0,0,0,6,"1,079",437,84,"8,497","3,439",80,"8,212","3,323",4,285,115,0,0,0,687,"74,626","30,200",431,"39,839","16,122",859,"161,992","65,556",557,"82,918","33,556",0,0,0,160,"22,955","9,290",4,360,146,0,0,0,2,x,x,150,"21,091","8,535",28,x,x,6,202,82,2,x,x,1,x,x,3,72,29,48,"5,889","2,383",0,0,0,0,0,0,7,420,170,12,"1,195",484,51,"5,531","2,238"
