AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,NTOTWHT,TOTWHT,ETOTWHT,NWHTDUR,WHTDUR,EWHTDUR,NWHTSPG,WHTSPG,EWHTSPG,NWHTWIN,WHTWIN,EWHTWIN,NOATS,OATS,EOATS,NBARLEY,BARLEY,EBARLEY,NMXDGRN,MXDGRN,EMXDGRN,NCORNGR,CORNGR,ECORNGR,NBUCWHT,BUCWHT,EBUCWHT,NTOTRYE,TOTRYE,ETOTRYE,NRYEFAL,RYEFAL,ERYEFAL,NRYESPG,RYESPG,ERYESPG,NCORNEN,CORNEN,ECORNEN,NALFALFA,ALFALFA,EALFALFA,NOTTAME,OTTAME,EOTTAME,NFCROPS,FCROPS,EFCROPS,NCANOLA,CANOLA,ECANOLA,NFLAXSD,FLAXSD,EFLAXSD,NSOYBNS,SOYBNS,ESOYBNS,NSUNFLS,SUNFLS,ESUNFLS,NPOTATS,POTATS,EPOTATS,NMUSTSD,MUSTSD,EMUSTSD,NDFPEAS,DFPEAS,EDFPEAS,NLENTIL,LENTIL,ELENTIL,NTOTDRBN,TOTDRBN,ETOTDRBN,NWHITBN,WHITBN,EWHITBN,NFABABN,FABABN,EFABABN,NODFBNS,ODFBNS,EODFBNS,NCANARY,CANARY,ECANARY,NTOBACO,TOBACO,ETOBACO,NSUGARB,SUGARB,ESUGARB,NMILLET,MILLET,EMILLET,NTRITCL,TRITCL,ETRITCL,NSAFLWR,SAFLWR,ESAFLWR,NCARAWAY,CARAWAY,ECARAWAY,NFORAGE,FORAGE,EFORAGE,NOFIELD,OFIELD,EOFIELD,NALFASD,ALFASD,EALFASD,NALSIKE,ALSIKE,EALSIKE,NCLOVRD,CLOVRD,ECLOVRD,NBFTREF,BFTREF,EBFTREF,NCLOVSW,CLOVSW,ECLOVSW,NTIMOTHY,TIMOTHY,ETIMOTHY,NBROMSD,BROMSD,EBROMSD,NFESCUE,FESCUE,EFESCUE,NCWHTSD,CWHTSD,ECWHTSD,NOFORGSD,OFORGSD,EOFORGSD
470011026,47,0,11,26,4711026,- Rudy No. 284,192,159,"65,983","26,702",48,x,x,155,"58,098","23,511",1,x,x,42,"1,802",729,61,"5,699","2,306",3,93,38,0,0,0,0,0,0,15,"1,134",459,13,x,x,3,x,x,1,x,x,82,"13,024","5,271",26,"2,729","1,104",0,0,0,40,"4,976","2,014",24,"1,591",644,0,0,0,0,0,0,6,x,x,8,935,378,6,436,176,14,"4,889","1,979",12,"1,099",445,0,0,0,6,x,x,8,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x
470011031,47,0,11,31,4711031,- Rosedale No. 283,208,203,"93,208","37,720",59,x,x,199,"84,145","34,052",1,x,x,35,"2,067",836,84,"9,362","3,789",3,138,56,0,0,0,0,0,0,7,523,212,7,523,212,0,0,0,0,0,0,46,"5,173","2,093",32,"2,267",917,0,0,0,30,"4,991","2,020",4,250,101,0,0,0,0,0,0,0,0,0,8,"1,044",422,1,x,x,15,"1,851",749,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470011034,47,0,11,34,4711034,- McCraney No. 282,203,190,"98,040","39,675",33,"6,253","2,530",190,"91,787","37,145",0,0,0,26,"1,085",439,64,"7,312","2,959",0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,20,"2,516","1,018",8,308,125,0,0,0,15,"2,265",917,4,238,96,0,0,0,1,x,x,0,0,0,6,"1,055",427,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470011039,47,0,11,39,4711039,- Wood Creek No. 281,145,141,"95,199","38,526",35,"7,164","2,899",138,"88,035","35,626",0,0,0,17,943,382,51,"6,263","2,535",0,0,0,0,0,0,0,0,0,3,260,105,3,260,105,0,0,0,0,0,0,21,"4,409","1,784",11,935,378,0,0,0,37,"7,286","2,949",18,"2,343",948,0,0,0,0,0,0,0,0,0,14,"1,554",629,3,212,86,9,"1,171",474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470011042,47,0,11,42,4711042,- Wreford No. 280,125,110,"58,621","23,723",24,"3,394","1,374",109,x,x,1,x,x,24,"1,302",527,52,"8,631","3,493",2,x,x,0,0,0,0,0,0,9,"1,153",467,9,"1,153",467,0,0,0,1,x,x,30,"5,625","2,276",21,"2,416",978,0,0,0,32,"6,312","2,554",11,"1,497",606,0,0,0,0,0,0,0,0,0,4,664,269,2,x,x,5,752,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470011046,47,0,11,46,4711046,- Usborne No. 310,152,133,"77,795","31,483",3,x,x,132,x,x,0,0,0,33,"2,256",913,100,"25,224","10,208",7,"1,205",488,0,0,0,0,0,0,27,"2,268",918,27,"2,268",918,0,0,0,1,x,x,74,"10,739","4,346",27,"2,545","1,030",3,145,59,53,"11,224","4,542",10,"1,228",497,0,0,0,1,x,x,0,0,0,12,"1,819",736,4,171,69,6,216,87,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"1,025",415,1,x,x,4,"1,025",415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470011052,47,0,11,52,4711052,- Morris No. 312,203,191,"93,529","37,850",60,x,x,184,"84,705","34,279",1,x,x,21,940,380,102,"15,473","6,262",3,x,x,0,0,0,1,x,x,8,789,319,8,789,319,0,0,0,1,x,x,19,"3,435","1,390",10,"1,020",413,0,0,0,38,"5,387","2,180",15,"1,546",626,0,0,0,0,0,0,1,x,x,9,"1,295",524,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470011059,47,0,11,59,4711059,- Lost River No. 313,134,129,"46,388","18,773",18,"2,478","1,003",126,"43,910","17,770",0,0,0,15,624,253,48,"5,987","2,423",0,0,0,0,0,0,0,0,0,8,842,341,8,842,341,0,0,0,0,0,0,18,"1,177",476,10,641,259,0,0,0,26,"3,822","1,547",5,475,192,0,0,0,0,0,0,0,0,0,3,220,89,0,0,0,4,257,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470011061,47,0,11,61,4711061,- Dundurn No. 314,105,78,"37,041","14,990",8,"2,106",852,77,"34,935","14,138",0,0,0,26,"2,455",994,49,"8,274","3,348",0,0,0,0,0,0,0,0,0,16,"2,147",869,15,x,x,1,x,x,0,0,0,49,"7,738","3,131",19,"2,611","1,057",0,0,0,27,"6,782","2,745",2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,3,355,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470011065,47,0,11,65,4711065,- Corman Park No. 344,955,472,"143,662","58,138",17,"3,116","1,261",464,"140,279","56,769",7,267,108,221,"15,294","6,189",305,"46,526","18,828",23,"2,498","1,011",0,0,0,0,0,0,41,"2,817","1,140",39,"2,687","1,087",3,130,53,6,x,x,418,"43,975","17,796",108,"7,044","2,851",5,262,106,121,"18,476","7,477",21,"1,638",663,0,0,0,1,x,x,11,33,13,8,937,379,8,994,402,24,"3,346","1,354",2,x,x,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,12,436,176,5,630,255,11,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,2,x,x,0,0,0
470011069,47,0,11,69,4711069,- Blucher No. 343,213,185,"80,313","32,502",25,x,x,182,"75,771","30,663",1,x,x,38,"2,329",943,81,"11,546","4,672",0,0,0,0,0,0,1,x,x,19,"1,394",564,19,"1,394",564,0,0,0,0,0,0,45,"4,302","1,741",21,"1,632",660,0,0,0,67,"13,138","5,317",13,"1,675",678,0,0,0,0,0,0,4,388,157,9,"1,364",552,0,0,0,15,"2,519","1,019",1,x,x,0,0,0,0,0,0,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,576,233,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470011076,47,0,11,76,4711076,- Colonsay No. 342,155,150,"70,323","28,459",34,x,x,148,"63,884","25,853",1,x,x,16,"1,223",495,54,"6,732","2,724",0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,13,774,313,7,221,89,3,215,87,36,"5,923","2,397",16,"1,300",526,0,0,0,0,0,0,0,0,0,3,800,324,3,x,x,5,309,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x
470011091,47,0,11,91,4711091,- Viscount No. 341,186,170,"81,590","33,018",18,x,x,169,"76,827","31,091",2,x,x,39,"1,910",773,95,"20,339","8,231",1,x,x,0,0,0,0,0,0,2,x,x,2,x,x,1,x,x,1,x,x,30,"2,917","1,180",24,"1,829",740,1,x,x,41,"9,033","3,656",13,"1,051",425,0,0,0,0,0,0,1,x,x,19,"2,017",816,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470011096,47,0,11,96,4711096,- Wolverine No. 340,196,178,"70,386","28,484",4,407,165,178,"69,979","28,319",0,0,0,41,"2,048",829,94,"13,846","5,603",5,202,82,0,0,0,0,0,0,6,260,105,6,260,105,0,0,0,0,0,0,30,"2,415",977,25,"2,101",850,1,x,x,67,"12,514","5,064",8,"1,492",604,0,0,0,0,0,0,0,0,0,33,"4,030","1,631",1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470012000,47,0,12,0,4712000,- Division No. 12,"2,875","2,381","1,026,740","415,507",629,"124,403","50,344","2,308","899,847","364,155",10,"2,490","1,008",603,"46,265","18,723","1,212","193,541","78,323",53,"5,406","2,188",0,0,0,2,x,x,196,"20,006","8,096",169,"16,109","6,519",36,"3,897","1,577",1,x,x,685,"79,058","31,994",347,"28,675","11,604",22,"1,611",652,642,"135,494","54,832",94,"9,958","4,030",0,0,0,3,165,67,12,72,29,137,"16,649","6,738",64,"9,749","3,945",377,"83,834","33,926",16,205,83,0,0,0,0,0,0,16,205,83,131,"22,311","9,029",0,0,0,0,0,0,0,0,0,6,549,222,0,0,0,1,x,x,25,"2,585","1,046",4,243,98,19,"1,015",411,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,3,x,x,4,236,96
470012001,47,0,12,1,4712001,- Pleasant Valley No. 288,150,140,"69,152","27,985",81,"17,575","7,112",134,"51,577","20,872",0,0,0,17,798,323,59,"8,101","3,278",1,x,x,0,0,0,0,0,0,8,611,247,8,611,247,0,0,0,0,0,0,13,"1,278",517,13,568,230,0,0,0,3,"1,101",446,6,463,187,0,0,0,0,0,0,0,0,0,4,377,153,0,0,0,14,"2,844","1,151",2,x,x,0,0,0,0,0,0,2,x,x,21,"3,438","1,391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470012004,47,0,12,4,4712004,- St. Andrews No. 287,218,207,"88,488","35,810",140,x,x,176,"52,600","21,286",1,x,x,12,810,328,83,"10,874","4,401",0,0,0,0,0,0,0,0,0,4,540,219,3,x,x,1,x,x,0,0,0,6,309,125,6,310,125,0,0,0,7,762,308,19,"2,480","1,004",0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,105,"26,322","10,652",5,72,29,0,0,0,0,0,0,5,72,29,46,"7,131","2,886",0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470012011,47,0,12,11,4712011,- Milden No. 286,163,156,"73,420","29,712",84,x,x,139,"48,508","19,630",2,x,x,7,"1,150",465,43,"6,492","2,627",1,x,x,0,0,0,1,x,x,11,921,373,11,921,373,0,0,0,0,0,0,10,912,369,7,628,254,1,x,x,2,x,x,10,945,382,0,0,0,2,x,x,0,0,0,6,744,301,1,x,x,38,"11,099","4,492",2,x,x,0,0,0,0,0,0,2,x,x,16,"2,750","1,113",0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470012020,47,0,12,20,4712020,- Fertile Valley No. 285,244,223,"94,533","38,256",73,x,x,221,"84,265","34,101",1,x,x,25,"1,214",491,76,"7,318","2,961",0,0,0,0,0,0,1,x,x,7,594,240,6,444,180,3,150,61,1,x,x,41,"4,032","1,632",28,"2,272",919,2,x,x,11,x,x,9,589,238,0,0,0,0,0,0,0,0,0,11,"1,114",451,3,340,138,36,"9,010","3,646",1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x
470012026,47,0,12,26,4712026,- Montrose No. 315,160,87,"31,975","12,940",5,962,389,87,"31,013","12,551",0,0,0,53,"4,049","1,639",72,"9,366","3,790",7,550,223,0,0,0,0,0,0,28,"2,294",928,22,"1,749",708,6,545,221,0,0,0,70,"10,298","4,167",38,"4,757","1,925",3,260,105,26,"4,139","1,675",1,x,x,0,0,0,0,0,0,0,0,0,13,"1,198",485,1,x,x,21,"3,992","1,616",1,x,x,0,0,0,0,0,0,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,2,x,x,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470012029,47,0,12,29,4712029,- Harris No. 316,128,110,"48,405","19,589",33,x,x,107,"43,627","17,655",1,x,x,23,"1,869",756,52,"8,530","3,452",4,360,146,0,0,0,0,0,0,13,"2,961","1,198",11,x,x,2,x,x,0,0,0,45,"8,041","3,254",19,"1,952",790,1,x,x,18,"2,692","1,089",2,x,x,0,0,0,0,0,0,0,0,0,4,945,382,1,x,x,33,"7,581","3,068",0,0,0,0,0,0,0,0,0,0,0,0,3,475,192,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
470012034,47,0,12,34,4712034,- Marriott No. 317,165,157,"70,895","28,690",54,"8,651","3,501",155,"62,244","25,189",0,0,0,36,"2,859","1,157",90,"13,689","5,540",2,x,x,0,0,0,0,0,0,13,827,335,12,x,x,2,x,x,0,0,0,41,"5,326","2,155",18,"1,124",455,1,x,x,23,"2,940","1,190",3,496,201,0,0,0,0,0,0,0,0,0,9,680,275,2,x,x,20,"2,404",973,0,0,0,0,0,0,0,0,0,0,0,0,16,"3,150","1,275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470012038,47,0,12,38,4712038,- Mountain View No. 318,168,156,"65,376","26,457",80,"11,579","4,686",150,"53,797","21,771",0,0,0,17,985,399,103,"16,154","6,537",2,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,13,"1,108",448,13,924,374,0,0,0,13,"1,926",779,2,x,x,0,0,0,0,0,0,0,0,0,8,885,358,1,x,x,22,"1,554",629,1,x,x,0,0,0,0,0,0,1,x,x,24,"4,230","1,712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0
470012042,47,0,12,42,4712042,- Biggar No. 347,283,237,"112,252","45,427",22,x,x,236,"108,115","43,753",1,x,x,102,"9,123","3,692",153,"31,039","12,561",2,x,x,0,0,0,0,0,0,44,"4,069","1,647",37,"2,709","1,096",11,"1,360",550,0,0,0,75,"8,604","3,482",34,"3,304","1,337",4,165,67,61,"13,419","5,430",8,665,269,0,0,0,0,0,0,2,x,x,30,"4,787","1,937",11,"1,243",503,14,"1,619",655,2,x,x,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
470012050,47,0,12,50,4712050,- Perdue No. 346,162,147,"64,743","26,201",25,x,x,147,"61,061","24,711",1,x,x,28,"2,365",957,66,"12,101","4,897",1,x,x,0,0,0,0,0,0,17,"2,066",836,14,"1,372",555,4,694,281,0,0,0,56,"6,546","2,649",25,"2,790","1,129",1,x,x,53,"7,058","2,856",3,170,69,0,0,0,0,0,0,1,x,x,15,"1,518",614,1,x,x,19,"5,536","2,240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,210,85,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
470012054,47,0,12,54,4712054,- Vanscoy No. 345,319,179,"69,272","28,033",9,"1,359",550,178,"67,913","27,483",0,0,0,76,"5,455","2,208",129,"21,687","8,776",2,x,x,0,0,0,0,0,0,19,"1,686",682,17,x,x,2,x,x,0,0,0,132,"14,650","5,929",62,"4,744","1,920",2,x,x,79,"15,871","6,423",6,710,287,0,0,0,0,0,0,4,10,4,3,340,138,3,463,187,25,"8,219","3,326",1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,209,85,0,0,0,5,209,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470012064,47,0,12,64,4712064,- Eagle Creek No. 376,186,162,"66,487","26,906",11,x,x,160,"64,990","26,301",2,x,x,48,"4,014","1,624",69,"15,574","6,303",3,760,308,0,0,0,0,0,0,8,754,305,8,754,305,0,0,0,0,0,0,51,"5,280","2,137",17,"1,323",535,0,0,0,74,"17,415","7,048",5,674,273,0,0,0,0,0,0,1,x,x,8,"1,105",447,2,x,x,6,707,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470012069,47,0,12,69,4712069,- Glenside No. 377,125,106,"37,014","14,979",2,x,x,105,x,x,1,x,x,44,"2,161",875,61,"9,361","3,788",4,160,65,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,45,"4,637","1,877",14,830,336,0,0,0,74,"15,866","6,421",0,0,0,0,0,0,0,0,0,0,0,0,11,"1,502",608,2,x,x,4,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470012072,47,0,12,72,4712072,- Rosemount No. 378,77,75,"36,633","14,825",4,585,237,75,"36,048","14,588",0,0,0,23,"2,332",944,34,"4,770","1,930",1,x,x,0,0,0,0,0,0,3,330,134,3,330,134,0,0,0,0,0,0,8,645,261,3,155,63,1,x,x,23,"5,630","2,278",2,x,x,0,0,0,0,0,0,0,0,0,5,731,296,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470012076,47,0,12,76,4712076,- Prairie No. 408,176,141,"45,801","18,535",5,591,239,141,"45,210","18,296",0,0,0,51,"3,466","1,403",62,"8,435","3,414",16,"1,744",706,0,0,0,0,0,0,2,x,x,1,x,x,1,x,x,0,0,0,36,"2,313",936,24,"1,173",475,2,x,x,97,"20,160","8,158",8,528,214,0,0,0,0,0,0,0,0,0,3,x,x,10,"1,322",535,7,517,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0
470012078,47,0,12,78,4712078,- Battle River No. 438,151,98,"52,294","21,163",1,x,x,97,x,x,0,0,0,41,"3,615","1,463",60,"10,050","4,067",7,797,323,0,0,0,0,0,0,17,"2,143",867,14,x,x,4,x,x,0,0,0,43,"5,079","2,055",26,"1,821",737,4,x,x,78,"25,124","10,167",10,"1,376",557,0,0,0,0,0,0,4,x,x,6,362,146,24,"5,270","2,133",12,"2,016",816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,211,85,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
470013000,47,0,13,0,4713000,- Division No. 13,"3,211","2,951","1,372,667","555,499",490,"112,454","45,509","2,881","1,258,887","509,453",9,"1,326",537,647,"53,307","21,573","1,565","240,872","97,477",93,"10,786","4,365",0,0,0,2,x,x,141,"15,269","6,179",125,"13,504","5,465",19,"1,765",714,1,x,x,399,"34,496","13,960",262,"19,566","7,918",20,"2,053",831,986,"208,667","84,445",104,"11,430","4,626",0,0,0,0,0,0,6,668,270,104,"15,175","6,141",121,"16,492","6,674",156,"26,070","10,550",5,75,30,0,0,0,0,0,0,5,75,30,173,"27,735","11,224",0,0,0,0,0,0,0,0,0,3,285,115,1,x,x,2,x,x,29,"8,017","3,244",3,x,x,15,"5,749","2,327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"1,769",716,0,0,0,6,232,94,4,267,108
470013006,47,0,13,6,4713006,- Kindersley No. 290,391,373,"208,796","84,497",190,x,x,346,"157,790","63,855",1,x,x,39,"2,608","1,055",188,"30,064","12,166",2,x,x,0,0,0,0,0,0,13,865,350,12,x,x,1,x,x,0,0,0,21,"1,657",671,22,"2,406",974,1,x,x,6,922,373,18,"1,679",679,0,0,0,0,0,0,0,0,0,11,"1,340",542,2,x,x,8,"2,169",878,0,0,0,0,0,0,0,0,0,0,0,0,67,"10,768","4,358",0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470013011,47,0,13,11,4713011,- Milton No. 292,129,115,"69,176","27,995",73,"19,649","7,952",98,"49,527","20,043",0,0,0,11,850,344,40,"5,120","2,072",3,135,55,0,0,0,0,0,0,6,600,243,6,600,243,0,0,0,0,0,0,9,629,255,5,"1,002",405,0,0,0,3,425,172,3,551,223,0,0,0,0,0,0,0,0,0,5,545,221,0,0,0,11,"4,625","1,872",0,0,0,0,0,0,0,0,0,0,0,0,26,"5,146","2,083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470013016,47,0,13,16,4713016,- Antelope Park No. 322,75,65,"30,869","12,492",16,"4,313","1,745",62,"26,556","10,747",0,0,0,19,"3,791","1,534",18,"2,304",932,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"1,776",719,3,x,x,0,0,0,3,793,321,1,x,x,0,0,0,0,0,0,0,0,0,4,845,342,1,x,x,3,660,267,0,0,0,0,0,0,0,0,0,0,0,0,7,777,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470013019,47,0,13,19,4713019,- Prairiedale No. 321,88,87,"56,740","22,962",31,"8,997","3,641",85,"47,743","19,321",0,0,0,9,571,231,37,"8,015","3,244",2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,120,49,4,370,150,0,0,0,4,770,312,5,280,113,0,0,0,0,0,0,1,x,x,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,12,"3,495","1,414",0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
