AREAID,PROV,CAR,CD,CCS,CAR2,SGC,AREANAME,TOTAL,TYPORG2_1,TYPORG2_2,TYPORG2_3,TYPORG2_4,TYPORG2_5,TYPORG2_6,TYPORG_1,TYPORG_2,TYPORG_3,TYPORG_4,TYPORG_5,TYPORG_6,TYPORG_7,TYPORG_8,TYPORG_9,TYPORG_10,TYPORG_11,TYPORG_12,TYPORG_13,TYPORG_14,TYPORG_15,NTFAREA,TFAREA,ETFAREA,NAOWNED,AOWNED,EAOWNED,NTOTLSRT,TOTLSRT,ETOTLSRT,NALSDGOV,ALSDGOV,EALSDGOV,NARNTED,ARNTED,EARNTED,NTOTUSE,TOTUSE,ETOTUSE,NCRPLND,CRPLND,ECRPLND,NSUMMRF,SUMMRF,ESUMMRF,NIMPAST,IMPAST,EIMPAST,NUNIMPST,UNIMPST,EUNIMPST,NOTHLND,OTHLND,EOTHLND,CRPSFDT,CRPSFDT_1,CRPSFDT_2,CRPSFDT_3,CRPSFDT_4,CRPSFDT_5,CRPSFDT_6,CRPSFDT_7,CRPSFDT_8,CRPSFDT_9,CRPSFDT_10,CRPSFDT_11,CRPSFDT_12,NFERTIL,FERTIL,EFERTIL,NMANURE,MANURE,EMANURE,NHERBCI,HERBCI,EHERBCI,NINSECTI,INSECTI,EINSECTI,NIRRIG,IRRIG,EIRRIG,NCROPROT,NCOVCROP,NGRASWAT,NSTRIPCR,NCONTOUR,NOTHSEC,NCHEMSF,CHEMSF,ECHEMSF,NTILLSF,TILLSF,ETILLSF,NCOMBSF,COMBSF,ECOMBSF,NTILARS,TILARS,ETILARS,NTILCONV,TILCONV,ETILCONV,NTILCONS,TILCONS,ETILCONS,NTILLNO,TILLNO,ETILLNO,NWINDYES,WINDYES,NSALINYES,FRMSIZE,FRMSIZE_1,FRMSIZE_2,FRMSIZE_3,FRMSIZE_4,FRMSIZE_5,FRMSIZE_6,FRMSIZE_7,FRMSIZE_8,FRMSIZE_9,FRMSIZE_10,FRMSIZE_11,FRMSIZE_12,FRMSIZE_13,FRMSIZE_14,FRMSIZE_15
590415000,59,4,15,0,4,5915000,#NAME?,"2,647","1,296",144,713,401,84,9,"1,282",139,703,255,35,72,41,37,"1,365","1,296",5,10,25,20,9,"2,647","89,556","36,242","2,455","55,581","22,493",481,"33,975","13,749",104,"14,300","5,787",424,"19,675","7,962","2,647","89,556","36,242","1,440","46,109","18,660",133,"1,464",592,832,"11,221","4,541",891,"15,664","6,339","2,016","15,098","6,110","1,467",336,496,454,86,29,24,30,8,2,1,1,0,909,"35,164","14,230",952,"23,000","9,308",461,"19,539","7,907",432,"14,770","5,977",410,"12,193","4,934",160,153,98,20,45,179,18,51,21,108,"1,277",517,23,136,55,614,"25,400","10,279",527,"23,018","9,315",79,"1,153",467,60,"1,229",497,75,73,0,"2,647",226,"1,054","1,089",139,53,25,42,9,4,3,2,0,0,0,1
590415001,59,4,15,1,4,5915001,#NAME?,"1,408",729,75,391,169,39,5,645,71,387,106,15,33,16,17,763,729,4,4,13,8,5,"1,408","34,008","13,763","1,344","26,661","10,789",203,"7,347","2,973",28,"1,134",459,184,"6,213","2,514","1,408","34,008","13,763",621,"12,509","5,062",64,564,228,560,"6,793","2,749",605,"6,717","2,718","1,147","7,425","3,005",641,144,223,222,37,8,4,3,0,0,0,0,0,372,"8,677","3,511",581,"10,302","4,169",154,"2,797","1,132",117,"2,019",817,137,"2,693","1,090",60,62,65,9,18,88,8,24,10,56,466,189,8,74,30,214,"3,714","1,503",173,"3,075","1,244",28,279,113,27,360,146,40,32,0,"1,408",70,609,623,71,20,5,7,1,0,1,1,0,0,0,0
590415004,59,4,15,4,4,5915004,#NAME?,668,320,35,188,107,17,1,335,35,185,68,10,21,10,6,333,320,0,3,5,4,1,668,"19,213","7,775",617,"13,817","5,592",108,"5,396","2,184",16,"1,129",457,96,"4,267","1,727",668,"19,213","7,775",381,"11,462","4,639",33,232,94,162,"2,438",987,200,"2,100",850,498,"2,981","1,206",387,91,121,134,18,6,7,7,2,0,1,0,0,210,"7,615","3,082",227,"6,632","2,684",129,"4,359","1,764",122,"3,471","1,405",114,"2,940","1,190",37,31,20,7,11,43,6,x,x,28,211,85,3,x,x,167,"6,620","2,679",147,"6,109","2,472",24,390,158,10,121,49,14,21,0,668,65,254,291,26,10,6,11,3,1,1,0,0,0,0,0
590415011,59,4,15,11,4,5915011,#NAME?,188,90,11,33,49,4,1,94,11,33,33,0,7,5,5,94,90,0,0,2,1,1,188,"18,599","7,527",151,"7,817","3,163",87,"10,782","4,363",45,"4,307","1,743",70,"6,475","2,620",188,"18,599","7,527",145,"14,665","5,935",13,422,171,50,966,391,35,763,309,129,"1,783",722,145,13,33,43,13,11,11,14,4,2,0,1,0,115,"12,768","5,167",68,"3,765","1,524",78,"8,858","3,585",60,"6,062","2,453",58,"3,479","1,408",42,46,2,3,5,24,1,x,x,12,x,x,1,x,x,104,"11,902","4,817",95,"11,328","4,584",9,369,149,9,205,83,9,13,0,188,11,34,71,24,15,8,17,3,3,1,1,0,0,0,0
590415015,59,4,15,15,4,5915015,#NAME?,237,87,18,63,51,18,0,139,17,62,32,7,9,5,7,98,87,1,1,3,6,0,237,"14,868","6,017",209,"4,929","1,995",58,"9,939","4,022",12,"7,717","3,123",51,"2,222",899,237,"14,868","6,017",195,"5,820","2,355",15,222,90,34,672,272,24,"5,811","2,352",145,"2,343",948,195,51,80,38,14,3,2,6,1,0,0,0,0,142,"4,896","1,981",41,"1,224",495,76,"2,852","1,154",107,"2,929","1,185",65,"2,429",983,13,8,5,0,6,14,3,6,2,9,186,75,6,30,12,78,"2,468",999,68,"1,840",745,9,99,40,10,529,214,9,4,0,237,42,100,64,12,4,6,7,1,0,0,0,0,0,0,1
590415025,59,4,15,25,4,5915025,#NAME?,53,23,3,11,13,3,0,30,3,11,9,1,1,3,2,23,23,0,0,0,0,0,53,845,342,47,816,330,12,29,12,2,x,x,11,x,x,53,845,342,46,670,271,4,13,5,4,33,13,1,x,x,24,x,x,46,20,20,5,0,0,0,0,1,0,0,0,0,34,600,243,8,213,86,14,532,215,20,233,94,23,541,219,6,1,1,1,3,4,0,0,0,1,x,x,3,x,x,32,448,181,30,436,176,7,x,x,1,x,x,1,x,0,53,23,21,8,0,0,0,0,1,0,0,0,0,0,0,0
590415063,59,4,15,63,4,5915063,#NAME?,93,47,2,27,12,3,2,39,2,25,7,2,1,2,0,54,47,0,2,2,1,2,93,"2,023",819,87,"1,541",624,13,482,195,1,x,x,12,x,x,93,"2,023",819,52,983,398,4,11,4,22,319,129,26,x,x,73,x,x,53,17,19,12,4,1,0,0,0,0,0,0,0,36,608,246,27,864,350,10,141,57,6,56,23,13,111,45,2,5,5,0,2,6,0,0,0,2,x,x,2,x,x,19,248,100,14,230,93,2,x,x,3,x,x,2,x,0,93,15,36,32,6,4,0,0,0,0,0,0,0,0,0,0
590427000,59,4,27,0,4,5927000,#NAME?,172,87,4,66,12,2,1,79,4,63,8,0,2,0,2,93,87,0,3,2,0,1,172,"7,293","2,951",165,"6,741","2,728",18,552,223,4,115,47,15,437,177,172,"7,293","2,951",98,"1,579",639,9,34,14,77,"1,046",423,70,"1,054",427,136,"3,580","1,449",99,45,25,20,6,3,0,0,0,0,0,0,0,55,"1,396",565,78,"1,246",504,20,476,193,7,54,22,49,335,136,22,32,10,3,7,24,0,0,0,7,x,x,2,x,x,59,586,237,43,372,151,10,77,31,10,137,55,8,6,0,172,15,64,65,14,6,3,2,1,2,0,0,0,0,0,0
590427014,59,4,27,14,4,5927014,#NAME?,76,40,0,36,0,0,0,35,0,35,0,0,0,0,0,41,40,0,1,0,0,0,76,"4,151","1,680",73,"3,897","1,577",9,254,103,2,x,x,8,x,x,76,"4,151","1,680",44,294,119,6,14,6,37,574,232,40,801,324,67,"2,468",999,45,23,11,10,1,0,0,0,0,0,0,0,0,28,212,86,36,218,88,4,20,8,2,x,x,27,103,42,8,14,5,1,2,13,0,0,0,5,x,x,1,x,x,22,95,38,18,81,33,2,x,x,4,x,x,4,3,0,76,5,20,38,5,4,0,1,1,2,0,0,0,0,0,0
590427999,59,4,27,999,4,5927999,#NAME?,96,47,4,30,12,2,1,44,4,28,8,0,2,0,2,52,47,0,2,2,0,1,96,"3,142","1,272",92,"2,844","1,151",9,298,121,2,x,x,7,x,x,96,"3,142","1,272",54,"1,285",520,3,20,8,40,472,191,30,253,102,69,"1,112",450,54,22,14,10,5,3,0,0,0,0,0,0,0,27,"1,184",479,42,"1,028",416,16,456,185,5,x,x,22,232,94,14,18,5,2,5,11,0,0,0,2,x,x,1,x,x,37,491,199,25,291,118,8,x,x,6,x,x,4,3,0,96,10,44,27,9,2,3,1,0,0,0,0,0,0,0,0
590500000,59,5,0,0,5,5900000,- Island Region - RÇgion d'Island,"2,308","1,199",100,763,202,36,8,"1,058",93,752,139,9,28,14,23,"1,250","1,199",7,11,14,11,8,"2,308","130,274","52,720","2,222","105,139","42,548",366,"25,135","10,172",41,"4,793","1,940",342,"20,342","8,232","2,308","130,274","52,720","1,517","37,751","15,277",107,"1,018",412,898,"23,608","9,554","1,053","25,083","10,151","1,997","42,814","17,326","1,529",404,417,555,89,31,16,15,1,1,0,0,0,"1,020","32,723","13,243",993,"21,736","8,796",244,"4,591","1,858",184,"2,065",836,773,"11,665","4,721",207,341,144,27,72,204,9,60,24,90,743,301,22,215,87,649,"8,046","3,256",529,"6,299","2,549",86,810,328,62,937,379,95,75,0,"2,308",169,729,974,200,102,48,51,20,6,2,3,3,0,0,1
590517000,59,5,17,0,5,5917000,#NAME?,891,494,36,280,68,11,2,385,34,279,51,4,8,3,6,506,494,2,1,3,4,2,891,"34,718","14,050",852,"24,166","9,780",137,"10,552","4,270",19,"2,115",856,129,"8,437","3,414",891,"34,718","14,050",596,"7,888","3,192",49,503,204,304,"5,032","2,036",384,"9,344","3,781",749,"11,951","4,836",600,227,194,158,8,8,3,1,0,1,0,0,0,321,"6,410","2,594",331,"3,735","1,512",107,"1,431",579,96,838,339,353,"2,964","1,199",76,130,51,13,37,84,7,x,x,41,291,118,8,x,x,262,"2,278",922,200,"1,833",742,42,242,98,28,203,82,41,31,0,891,97,350,349,40,22,12,8,4,3,2,2,2,0,0,0
590517005,59,5,17,5,5,5917005,#NAME?,67,36,3,21,5,2,0,31,3,21,3,1,0,1,2,36,36,0,0,0,0,0,67,"1,673",677,63,"1,065",431,17,608,246,6,x,x,14,x,x,67,"1,673",677,51,730,295,5,18,7,16,132,53,24,384,155,49,409,166,51,15,21,12,2,1,0,0,0,0,0,0,0,29,918,372,29,542,219,9,153,62,6,18,7,22,480,194,7,13,3,2,2,8,1,x,x,5,x,x,0,0,0,20,261,106,17,222,90,2,x,x,1,x,x,7,5,0,67,10,28,26,0,0,1,2,0,0,0,0,0,0,0,0
590517015,59,5,17,15,5,5917015,#NAME?,180,94,6,64,12,4,0,80,6,63,5,0,5,0,1,100,94,0,1,2,3,0,180,"5,750","2,327",175,"4,588","1,857",31,"1,162",470,4,315,127,30,847,343,180,"5,750","2,327",135,"2,729","1,104",16,79,32,47,255,103,61,532,215,148,"2,155",872,136,44,43,40,3,3,2,1,0,0,0,0,0,97,"2,474","1,001",68,"1,351",547,36,647,262,38,294,119,81,"1,206",488,19,26,5,2,6,18,1,x,x,14,x,x,1,x,x,51,712,288,44,576,233,5,x,x,2,x,x,10,7,0,180,17,69,80,6,2,4,1,0,0,0,0,1,0,0,0
590517021,59,5,17,21,5,5917021,#NAME?,275,158,17,77,19,3,1,113,15,77,16,1,0,2,2,162,158,2,0,0,1,1,275,"3,909","1,582",264,"2,878","1,165",33,"1,031",417,3,193,78,32,838,339,275,"3,909","1,582",164,"1,561",632,9,146,59,73,437,177,103,753,305,233,"1,012",410,166,79,54,31,0,1,0,0,0,1,0,0,0,101,"1,366",553,98,573,232,40,404,163,35,471,191,118,719,291,16,31,13,3,10,25,0,0,0,5,17,7,4,129,52,74,656,265,52,545,221,13,51,21,12,60,24,12,4,0,275,39,145,84,4,2,0,0,0,1,0,0,0,0,0,0
590517025,59,5,17,25,5,5917025,#NAME?,197,110,5,63,17,1,1,86,5,63,15,1,2,0,0,111,110,0,0,0,0,1,197,"18,017","7,291",183,"11,135","4,506",32,"6,882","2,785",4,"1,287",521,29,"5,595","2,264",197,"18,017","7,291",145,"1,933",782,13,54,22,99,"3,380","1,368",116,"6,388","2,585",172,"6,262","2,534",145,49,43,50,1,1,1,0,0,0,0,0,0,55,"1,163",471,70,673,272,7,59,24,6,27,11,70,268,108,19,38,12,4,14,16,3,15,6,12,39,16,0,0,0,69,341,138,50,227,92,15,32,13,9,82,33,6,5,0,197,11,32,103,22,11,6,3,3,1,2,2,1,0,0,0
590517045,59,5,17,45,5,5917045,#NAME?,117,63,3,39,11,1,0,53,3,39,8,1,1,0,1,64,63,0,0,1,0,0,117,"3,144","1,272",113,"2,508","1,015",17,636,257,1,x,x,17,x,x,117,"3,144","1,272",76,569,230,3,103,42,42,407,165,55,815,330,101,"1,250",506,77,32,26,17,1,1,0,0,0,0,0,0,0,23,202,82,47,277,112,7,60,24,7,19,8,46,221,89,13,19,12,1,5,13,1,x,x,3,x,x,1,x,x,35,113,46,27,87,35,5,10,4,3,16,6,4,x,0,117,17,54,38,3,1,1,1,1,1,0,0,0,0,0,0
590517055,59,5,17,55,5,5917055,#NAME?,55,33,2,16,4,0,0,22,2,16,4,0,0,0,0,33,33,0,0,0,0,0,55,"2,225",900,54,"1,992",806,7,233,94,1,x,x,7,x,x,55,"2,225",900,25,366,148,3,103,42,27,421,170,25,472,191,46,863,349,25,8,7,8,1,1,0,0,0,0,0,0,0,16,287,116,19,319,129,8,108,44,4,9,4,16,70,28,2,3,6,1,0,4,1,x,x,2,x,x,2,x,x,13,195,79,10,176,71,2,x,x,1,x,x,2,x,0,55,3,22,18,5,6,0,1,0,0,0,0,0,0,0,0
590519000,59,5,19,0,5,5919000,#NAME?,594,302,26,194,62,8,2,280,26,191,43,2,7,6,5,314,302,0,3,5,2,2,594,"46,031","18,628",571,"39,473","15,974",107,"6,558","2,654",8,659,267,102,"5,899","2,387",594,"46,031","18,628",366,"12,429","5,030",20,227,92,261,"13,393","5,420",274,"5,168","2,091",519,"14,814","5,995",369,75,90,144,39,10,5,5,1,0,0,0,0,281,"10,879","4,403",289,"8,748","3,540",59,"1,023",414,30,297,120,195,"4,760","1,926",46,90,43,2,17,49,0,0,0,18,216,87,6,11,4,146,"1,918",776,122,"1,454",588,17,161,65,13,303,123,23,20,0,594,37,171,259,59,29,15,16,5,1,0,1,0,0,0,1
590519014,59,5,19,14,5,5919014,#NAME?,417,218,20,128,44,5,2,192,20,126,30,1,5,5,5,225,218,0,2,3,0,2,417,"22,472","9,094",404,"17,089","6,916",80,"5,383","2,178",8,659,267,75,"4,724","1,912",417,"22,472","9,094",276,"10,131","4,100",13,163,66,179,"2,334",945,193,"4,229","1,711",357,"5,615","2,272",278,48,71,111,30,7,5,5,1,0,0,0,0,212,"8,474","3,429",206,"6,690","2,707",38,765,310,17,230,93,135,"3,181","1,287",36,58,28,1,12,32,0,0,0,13,160,65,3,3,1,111,"1,556",630,94,"1,207",488,12,x,x,11,x,x,12,13,0,417,20,114,187,47,21,10,12,4,1,0,1,0,0,0,0
590519045,59,5,19,45,5,5919045,"- Cowichan Valley, Subd. C",177,84,6,66,18,3,0,88,6,65,13,1,2,1,0,89,84,0,1,2,2,0,177,"23,559","9,534",167,"22,384","9,058",27,"1,175",476,0,0,0,27,"1,175",476,177,"23,559","9,534",90,"2,298",930,7,64,26,82,"11,059","4,475",81,939,380,162,"9,199","3,723",91,27,19,33,9,3,0,0,0,0,0,0,0,69,"2,405",973,83,"2,058",833,21,258,104,13,67,27,60,"1,579",639,10,32,15,1,5,17,0,0,0,5,56,23,3,8,3,35,362,146,28,247,100,5,x,x,2,x,x,11,7,0,177,17,57,72,12,8,5,4,1,0,0,0,0,0,0,1
590521000,59,5,21,0,5,5921000,#NAME?,396,202,22,138,24,7,3,184,20,134,14,1,8,0,7,212,202,2,4,1,0,3,396,"18,993","7,686",382,"15,061","6,095",56,"3,932","1,591",4,656,265,53,"3,276","1,326",396,"18,993","7,686",254,"6,198","2,508",12,88,36,174,"2,285",925,182,"3,900","1,578",344,"6,522","2,639",256,57,63,114,15,4,1,2,0,0,0,0,0,193,"5,547","2,245",172,"2,989","1,210",31,485,196,25,341,138,104,"1,161",470,43,52,26,8,5,26,0,0,0,10,79,32,3,9,4,109,"1,315",532,93,"1,092",442,14,75,30,8,148,60,13,7,0,396,20,112,181,44,18,8,8,4,1,0,0,0,0,0,0
590521012,59,5,21,12,5,5921012,#NAME?,238,127,10,85,10,3,3,105,9,83,7,1,3,0,2,133,127,1,2,0,0,3,238,"11,603","4,696",230,"8,735","3,535",36,"2,868","1,161",3,x,x,33,x,x,238,"11,603","4,696",152,"3,622","1,466",7,72,29,111,"1,749",708,103,"2,309",934,204,"3,851","1,558",154,34,33,75,9,2,0,1,0,0,0,0,0,122,"3,202","1,296",107,"1,880",761,18,213,86,15,146,59,57,580,235,23,24,18,3,2,16,0,0,0,6,x,x,2,x,x,60,682,276,47,498,202,9,x,x,6,x,x,8,6,0,238,10,75,107,23,9,7,2,4,1,0,0,0,0,0,0
590521028,59,5,21,28,5,5921028,#NAME?,158,75,12,53,14,4,0,79,11,51,7,0,5,0,5,79,75,1,2,1,0,0,158,"7,390","2,991",152,"6,326","2,560",20,"1,064",431,1,x,x,20,x,x,158,"7,390","2,991",102,"2,576","1,042",5,16,6,63,536,217,79,"1,591",644,140,"2,671","1,081",102,23,30,39,6,2,1,1,0,0,0,0,0,71,"2,345",949,65,"1,109",449,13,272,110,10,195,79,47,581,235,20,28,8,5,3,10,0,0,0,4,x,x,1,x,x,49,633,256,46,594,240,5,x,x,2,x,x,5,2,0,158,10,37,74,21,9,1,6,0,0,0,0,0,0,0,0
590525000,59,5,25,0,5,5925000,#NAME?,427,201,16,151,48,10,1,209,13,148,31,2,5,5,5,218,201,3,3,5,5,1,427,"30,532","12,356",417,"26,439","10,699",66,"4,093","1,656",10,"1,363",552,58,"2,730","1,105",427,"30,532","12,356",301,"11,236","4,547",26,200,81,159,"2,898","1,173",213,"6,671","2,700",385,"9,527","3,855",304,45,70,139,27,9,7,7,0,0,0,0,0,225,"9,887","4,001",201,"6,264","2,535",47,"1,652",669,33,589,238,121,"2,780","1,125",42,69,24,4,13,45,2,x,x,21,157,64,5,x,x,132,"2,535","1,026",114,"1,920",777,13,332,134,13,283,115,18,16,0,427,15,96,185,57,33,13,19,7,1,0,0,1,0,0,0
590525020,59,5,25,20,5,5925020,"- Comox-Strathcona, Subd. C",284,131,13,101,33,6,0,140,11,98,20,0,4,3,4,144,131,2,3,4,4,0,284,"17,982","7,277",277,"15,439","6,248",44,"2,543","1,029",5,776,314,40,"1,767",715,284,"17,982","7,277",206,"7,745","3,134",19,125,51,108,"1,956",792,137,"3,225","1,305",252,"4,931","1,996",207,35,46,92,17,8,4,5,0,0,0,0,0,149,"6,895","2,790",143,"4,280","1,732",29,"1,271",514,23,390,158,79,"1,180",478,36,52,19,3,8,35,1,x,x,16,117,47,4,x,x,90,"1,717",695,76,"1,375",556,10,266,108,9,76,31,16,x,0,284,8,71,124,37,18,12,9,4,1,0,0,0,0,0,0
590525050,59,5,25,50,5,5925050,#NAME?,62,28,1,23,6,3,1,31,1,23,4,2,1,0,0,31,28,0,0,1,1,1,62,"6,498","2,630",62,"5,536","2,240",10,962,389,3,x,x,7,x,x,62,"6,498","2,630",43,"1,322",535,4,55,22,21,435,176,35,"2,478","1,003",56,"2,208",894,44,5,11,22,4,0,1,1,0,0,0,0,0,30,942,381,20,532,215,6,71,29,3,59,24,16,483,195,3,8,4,1,3,6,1,x,x,3,x,x,0,0,0,15,259,105,15,212,86,1,x,x,2,x,x,2,x,0,62,4,8,29,6,7,0,6,1,0,0,0,1,0,0,0
590525999,59,5,25,999,5,5925999,#NAME?,81,42,2,27,9,1,0,38,1,27,7,0,0,2,1,43,42,1,0,0,0,0,81,"6,052","2,449",78,"5,464","2,211",12,588,238,2,x,x,11,x,x,81,"6,052","2,449",52,"2,169",878,3,20,8,30,507,205,41,968,392,77,"2,388",966,53,5,13,25,6,1,2,1,0,0,0,0,0,46,"2,050",830,38,"1,452",588,12,310,125,7,140,57,26,"1,117",452,3,9,1,0,2,4,0,0,0,2,x,x,1,x,x,27,559,226,23,333,135,2,x,x,2,x,x,0,0,0,81,3,17,32,14,8,1,4,2,0,0,0,0,0,0,0
590600000,59,6,0,0,6,5900000,- Cariboo Region - RÇgion de Cariboo,954,465,41,343,80,19,6,461,39,336,46,7,18,7,8,493,465,2,7,7,6,6,954,"858,818","347,551",922,"529,957","214,466",401,"328,861","133,085",320,"261,757","105,929",130,"67,104","27,156",954,"858,818","347,551",764,"107,546","43,522",71,"7,118","2,881",515,"72,819","29,469",739,"482,895","195,421",759,"188,440","76,259",771,17,37,269,187,68,58,77,32,11,9,3,3,404,"57,871","23,420",265,"10,796","4,369",34,705,285,8,63,25,251,"36,810","14,896",211,55,65,6,37,78,5,237,96,65,"5,820","2,355",7,"1,061",429,379,"21,540","8,717",338,"18,252","7,386",29,"1,804",730,29,"1,484",601,31,81,0,954,8,30,144,91,143,41,128,79,81,67,47,36,19,12,28
590641000,59,6,41,0,6,5941000,#NAME?,954,465,41,343,80,19,6,461,39,336,46,7,18,7,8,493,465,2,7,7,6,6,954,"858,818","347,551",922,"529,957","214,466",401,"328,861","133,085",320,"261,757","105,929",130,"67,104","27,156",954,"858,818","347,551",764,"107,546","43,522",71,"7,118","2,881",515,"72,819","29,469",739,"482,895","195,421",759,"188,440","76,259",771,17,37,269,187,68,58,77,32,11,9,3,3,404,"57,871","23,420",265,"10,796","4,369",34,705,285,8,63,25,251,"36,810","14,896",211,55,65,6,37,78,5,237,96,65,"5,820","2,355",7,"1,061",429,379,"21,540","8,717",338,"18,252","7,386",29,"1,804",730,29,"1,484",601,31,81,0,954,8,30,144,91,143,41,128,79,81,67,47,36,19,12,28
590641011,59,6,41,11,6,5941011,#NAME?,427,201,20,156,41,7,2,214,20,152,28,2,6,3,3,213,201,0,4,3,3,2,427,"365,462","147,897",412,"232,098","93,927",186,"133,364","53,970",147,"93,630","37,891",64,"39,734","16,080",427,"365,462","147,897",319,"43,969","17,794",26,"4,404","1,782",223,"31,932","12,922",339,"217,976","88,212",334,"67,181","27,187",324,7,18,109,92,21,25,27,14,5,3,1,2,154,"18,813","7,613",113,"4,222","1,709",12,174,70,3,22,9,103,"10,933","4,424",84,19,21,3,16,41,1,x,x,25,x,x,2,x,x,149,"6,162","2,494",126,"5,080","2,056",12,434,176,15,648,262,8,x,0,427,5,14,54,42,69,18,65,33,29,26,23,21,9,6,13
590641023,59,6,41,23,6,5941023,#NAME?,358,176,15,136,23,5,3,173,13,135,9,3,8,3,2,185,176,2,1,3,0,3,358,"192,410","77,866",350,"120,902","48,927",133,"71,508","28,938",100,x,x,51,x,x,358,"192,410","77,866",310,"41,115","16,639",38,"2,417",978,221,"24,992","10,114",260,"83,828","33,924",296,"40,058","16,211",312,9,11,103,72,36,24,38,13,2,3,1,0,191,"27,868","11,278",121,"3,305","1,337",17,364,147,4,x,x,47,"4,223","1,709",102,25,31,3,18,28,3,x,x,34,x,x,5,x,x,161,"9,425","3,814",150,"7,915","3,203",11,"1,060",429,8,450,182,15,29,0,358,3,14,59,32,57,14,44,37,34,25,15,10,7,3,4
590641037,59,6,41,37,6,5941037,"- Cariboo, Subd. C",151,72,6,49,16,7,1,72,6,47,9,2,4,1,3,79,72,0,2,1,3,1,151,"299,117","121,048",142,"175,413","70,987",78,"123,704","50,061",70,"107,548","43,523",13,"16,156","6,538",151,"299,117","121,048",118,"22,050","8,923",5,x,x,63,"15,459","6,256",128,"180,518","73,053",115,x,x,118,0,7,43,22,11,9,12,5,4,3,1,1,48,"11,020","4,460",23,"3,163","1,280",3,x,x,0,0,0,97,"21,648","8,761",18,7,12,0,3,8,1,x,x,4,x,x,0,0,0,57,"5,789","2,343",55,"5,183","2,097",2,x,x,4,x,x,7,35,0,151,0,1,24,13,14,7,18,9,18,16,9,5,3,3,11
590641999,59,6,41,999,6,5941999,#NAME?,18,16,0,2,0,0,0,2,0,2,0,0,0,0,0,16,16,0,0,0,0,0,18,"1,829",740,18,"1,544",625,4,285,115,3,x,x,2,x,x,18,"1,829",740,17,412,167,2,x,x,8,436,176,12,573,232,14,x,x,17,1,1,14,1,0,0,0,0,0,0,0,0,11,170,69,8,106,43,2,x,x,1,x,x,4,6,2,7,4,1,0,0,1,0,0,0,2,x,x,0,0,0,12,164,66,7,74,30,4,x,x,2,x,x,1,x,0,18,0,1,7,4,3,2,1,0,0,0,0,0,0,0,0
590700000,59,7,0,0,7,5900000,- Omineca Region - RÇgion d'Omineca,"1,516",792,50,535,107,19,13,681,46,526,52,7,15,24,11,835,792,4,9,11,6,13,"1,516","807,234","326,676","1,459","516,505","209,022",510,"290,729","117,654",342,"213,274","86,309",243,"77,455","31,345","1,516","807,234","326,676","1,242","190,804","77,216",164,"8,645","3,499",863,"122,459","49,557","1,047","297,433","120,367","1,288","187,893","76,038","1,256",50,48,421,290,123,88,124,57,24,18,6,7,773,"134,752","54,532",447,"14,303","5,788",135,"8,470","3,428",28,445,180,149,"7,670","3,104",442,94,137,13,68,150,6,282,114,143,"7,092","2,870",25,"1,271",514,742,"46,007","18,618",660,"38,179","15,450",77,"5,570","2,254",46,"2,258",914,93,165,0,"1,516",24,68,184,134,279,73,216,121,102,115,87,53,21,10,29
590749000,59,7,49,0,7,5949000,#NAME?,146,75,5,52,10,2,2,64,4,49,6,1,1,3,0,82,75,1,3,0,1,2,146,"28,929","11,707",137,"20,640","8,353",39,"8,289","3,354",23,"6,194","2,507",18,"2,095",848,146,"28,929","11,707",102,"5,772","2,336",18,254,103,71,"6,226","2,520",74,"10,916","4,418",123,"5,761","2,331",104,20,10,48,13,4,4,3,1,1,0,0,0,62,"3,754","1,519",50,362,146,9,467,189,7,106,43,28,924,374,28,19,9,1,4,21,0,0,0,17,245,99,4,9,4,82,"1,412",571,70,"1,127",456,8,229,93,5,56,23,15,15,0,146,10,17,39,18,19,11,12,6,5,3,5,1,0,0,0
590749016,59,7,49,16,7,5949016,"- Kitimat-Stikine, Subd. C",72,38,2,24,6,2,0,32,2,23,3,1,1,2,0,40,38,0,1,0,1,0,72,"6,176","2,499",67,"4,484","1,815",19,"1,692",685,8,"1,444",584,12,248,100,72,"6,176","2,499",43,"1,546",626,11,99,40,30,"1,365",552,21,"1,035",419,60,"2,131",862,44,16,5,19,2,0,0,1,0,1,0,0,0,32,"1,457",590,30,117,47,4,60,24,5,x,x,15,716,290,10,9,3,0,1,15,0,0,0,10,90,36,4,9,4,34,284,115,28,234,95,4,x,x,2,x,x,13,x,0,72,9,16,28,5,7,2,3,1,0,0,0,1,0,0,0
590749026,59,7,49,26,7,5949026,#NAME?,74,37,3,28,4,0,2,32,2,26,3,0,0,1,0,42,37,1,2,0,0,2,74,"22,753","9,208",70,"16,156","6,538",20,"6,597","2,670",15,"4,750","1,922",6,"1,847",747,74,"22,753","9,208",59,"4,226","1,710",7,155,63,41,"4,861","1,967",53,"9,881","3,999",63,"3,630","1,469",60,4,5,29,11,4,4,2,1,0,0,0,0,30,"2,297",930,20,245,99,5,407,165,2,x,x,13,208,84,18,10,6,1,3,6,0,0,0,7,155,63,0,0,0,48,"1,128",456,42,893,361,4,x,x,3,x,x,2,x,0,74,1,1,11,13,12,9,9,5,5,3,5,0,0,0,0
