HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NTFAREA,TFAREA,ETFAREA,NAOWNED01,AOWNED01,EAOWNED01,NTLSRTCS01,TLSRTCS01,ETLSRTCS01,NALSDGV01,ALSDGV01,EALSDGV01,NARNTED01,ARNTED01,EARNTED01,NACRPSH01,ACRPSH01,EACRPSH01,NAOWNED,AOWNED,EAOWNED,NALSDGOV,ALSDGOV,EALSDGOV,NARNTED,ARNTED,EARNTED,NACRPSHR,ACRPSHR,EACRPSHR,NAOTUSED,AOTUSED,EAOTUSED,NTOTLAND1,TOTLAND1,ETOTLAND1,NRNTEDOT,RNTEDOT,ERNTEDOT,NCRPSHROT,CRPSHROT,ECRPSHROT,NUSEDOT,USEDOT,EUSEDOT,NAREAOT1,AREAOT1,EAREAOT1,NTOTUSE,TOTUSE,ETOTUSE,NCRPLND,CRPLND,ECRPLND,NSUMMRF,SUMMRF,ESUMMRF,NIMPAST,IMPAST,EIMPAST,NUNIMPAST,UNIMPAST,EUNIMPAST,NWOODWET,WOODWET,EWOODWET,NWOODXMAS,WOODXMAS,EWOODXMAS,NOTHLAND,OTHLAND,EOTHLAND,NOTHLND01,OTHLND01,EOTHLND01
59,1,19,46,Cowichan Valley B,197,197,"6,667","2,698",189,"5,226","2,115",31,"1,441",583,1,x,x,31,x,x,1,x,x,189,"6,090","2,465",1,x,x,26,"1,324",536,1,x,x,7,x,x,197,"7,531","3,048",11,x,x,2,x,x,1,x,x,13,864,350,197,"6,667","2,698",117,"3,306","1,338",2,x,x,49,x,x,96,858,347,91,"1,163",471,93,"1,290",522,151,634,257,166,"1,924",779
59,1,21,0,Nanaimo,461,461,"20,466","8,282",452,x,x,61,x,x,2,x,x,58,"2,474","1,001",6,x,x,452,"18,861","7,633",2,x,x,47,"2,080",842,6,x,x,14,x,x,461,"22,057","8,926",22,"1,414",572,2,x,x,4,x,x,27,"1,591",644,461,"20,466","8,282",294,"8,237","3,333",2,x,x,113,x,x,217,"3,865","1,564",204,"4,287","1,735",212,"4,406","1,783",340,"2,016",816,383,"6,422","2,599"
59,1,21,7,Nanaimo,210,210,"9,798","3,965",207,"8,213","3,324",32,"1,585",641,1,x,x,31,"1,225",496,2,x,x,207,"9,575","3,875",1,x,x,26,947,383,2,x,x,6,278,113,210,"11,160","4,516",10,x,x,0,0,0,2,x,x,12,"1,362",551,210,"9,798","3,965",149,"4,572","1,850",0,0,0,50,947,383,98,"1,569",635,95,"1,833",742,99,"1,871",757,152,839,340,174,"2,710","1,097"
59,1,21,16,Nanaimo C,64,64,"2,571","1,040",64,"2,201",891,3,370,150,1,x,x,2,x,x,1,x,x,64,"2,273",920,1,x,x,2,x,x,1,x,x,1,x,x,64,"2,643","1,070",3,72,29,0,0,0,0,0,0,3,72,29,64,"2,571","1,040",38,828,335,0,0,0,15,93,38,22,368,149,26,x,x,29,964,390,45,318,129,51,"1,282",519
59,1,21,30,Nanaimo E,30,30,"1,357",549,30,x,x,4,x,x,0,0,0,4,x,x,0,0,0,30,"1,018",412,0,0,0,4,x,x,0,0,0,0,0,0,30,x,x,2,x,x,0,0,0,0,0,0,2,x,x,30,"1,357",549,16,352,142,0,0,0,8,376,152,18,335,136,12,196,79,12,196,79,19,98,40,21,294,119
59,1,21,32,Nanaimo F,95,95,"4,382","1,773",90,x,x,15,x,x,0,0,0,14,x,x,3,157,64,90,"3,787","1,533",0,0,0,10,461,187,3,157,64,5,81,33,95,"4,486","1,815",6,63,25,1,x,x,2,x,x,8,104,42,95,"4,382","1,773",53,"1,493",604,1,x,x,24,x,x,52,"1,273",515,47,830,336,47,830,336,75,477,193,82,"1,307",529
59,1,21,34,Nanaimo G,40,40,"1,553",628,40,"1,409",570,4,144,58,0,0,0,4,144,58,0,0,0,40,"1,409",570,0,0,0,2,x,x,0,0,0,2,x,x,40,"1,553",628,0,0,0,0,0,0,0,0,0,0,0,0,40,"1,553",628,23,735,297,0,0,0,10,136,55,17,190,77,14,x,x,14,277,112,29,215,87,34,492,199
59,1,21,36,Nanaimo H,22,22,805,326,21,x,x,3,x,x,0,0,0,3,x,x,0,0,0,21,799,323,0,0,0,3,x,x,0,0,0,0,0,0,22,x,x,1,x,x,1,x,x,0,0,0,2,x,x,22,805,326,15,257,104,1,x,x,6,x,x,10,130,53,10,x,x,11,268,108,20,69,28,21,337,136
59,1,23,0,Alberni-Clayoquot,89,89,"7,835","3,171",84,"5,843","2,365",19,"1,992",806,5,"1,133",459,15,x,x,1,x,x,84,"5,892","2,384",5,"1,133",459,10,507,205,1,x,x,5,x,x,89,"7,884","3,191",4,x,x,1,x,x,1,x,x,5,49,20,89,"7,835","3,171",60,"2,274",920,0,0,0,21,349,141,44,"1,842",745,43,"2,730","1,105",46,"2,872","1,162",62,498,202,76,"3,370","1,364"
59,1,23,33,Alberni-Clayoquot B,49,49,"4,819","1,950",48,x,x,10,x,x,1,x,x,9,x,x,1,x,x,48,"3,586","1,451",1,x,x,7,284,115,1,x,x,2,x,x,49,x,x,4,x,x,0,0,0,0,0,0,4,x,x,49,"4,819","1,950",36,"1,475",597,0,0,0,12,134,54,27,864,350,25,x,x,25,"2,068",837,35,278,113,42,"2,346",949
59,1,23,35,Alberni-Clayoquot D,20,20,"2,132",863,17,x,x,6,x,x,2,x,x,4,523,212,0,0,0,17,"1,541",624,2,x,x,2,x,x,0,0,0,2,x,x,20,x,x,0,0,0,1,x,x,1,x,x,1,x,x,20,"2,132",863,10,396,160,0,0,0,4,172,70,9,880,356,8,x,x,10,530,214,13,154,62,17,684,277
59,1,23,39,Alberni-Clayoquot F,20,20,884,358,19,765,310,3,119,48,2,x,x,2,x,x,0,0,0,19,765,310,2,x,x,1,x,x,0,0,0,1,x,x,20,884,358,0,0,0,0,0,0,0,0,0,0,0,0,20,884,358,14,403,163,0,0,0,5,43,17,8,98,40,10,x,x,11,274,111,14,66,27,17,340,138
59,1,25,0,Comox-Strathcona,497,497,"31,849","12,889",476,"25,521","10,328",90,"6,328","2,561",4,"2,057",832,85,"3,974","1,608",8,297,120,476,"26,227","10,614",4,"2,057",832,70,"3,539","1,432",8,297,120,20,435,176,497,"32,555","13,175",19,409,166,4,37,15,6,260,105,29,706,286,497,"31,849","12,889",339,"12,722","5,148",4,13,5,112,"1,422",575,246,"5,047","2,042",256,"9,538","3,860",263,"9,736","3,940",367,"2,909","1,177",425,"12,645","5,117"
59,1,25,18,Comox-Strathcona A,34,34,"1,554",629,34,x,x,6,x,x,0,0,0,5,x,x,1,x,x,34,"1,393",564,0,0,0,5,x,x,1,x,x,0,0,0,34,x,x,1,x,x,0,0,0,0,0,0,1,x,x,34,"1,554",629,22,789,319,1,x,x,6,x,x,19,131,53,19,435,176,19,435,176,26,129,52,29,564,228
59,1,25,19,Comox-Strathcona K,53,53,"1,888",764,49,"1,398",566,12,490,198,0,0,0,10,x,x,2,x,x,49,"1,491",603,0,0,0,8,332,134,2,x,x,3,x,x,53,"1,981",802,2,x,x,0,0,0,2,x,x,4,93,38,53,"1,888",764,39,636,257,0,0,0,16,213,86,26,391,158,30,480,194,30,480,194,40,168,68,48,648,262
59,1,25,22,Comox-Strathcona B,103,103,"8,015","3,244",97,"6,818","2,759",18,"1,197",484,1,x,x,17,987,399,2,x,x,97,"6,982","2,826",1,x,x,15,751,304,2,x,x,5,236,96,103,"8,179","3,310",6,94,38,2,x,x,1,x,x,9,164,66,103,"8,015","3,244",79,"4,134","1,673",1,x,x,19,x,x,44,"1,324",536,40,"1,917",776,43,"1,942",786,73,460,186,81,"2,402",972
59,1,25,24,Comox-Strathcona C,185,185,"15,000","6,070",180,"11,618","4,702",36,"3,382","1,369",1,x,x,35,"2,182",883,2,x,x,180,"11,902","4,817",1,x,x,31,"2,142",867,2,x,x,5,40,16,185,"15,284","6,185",8,x,x,1,x,x,0,0,0,9,284,115,185,"15,000","6,070",129,"6,131","2,481",1,x,x,52,x,x,98,"1,606",650,107,"4,765","1,928",108,"4,901","1,983",138,"1,553",628,158,"6,454","2,612"
59,1,25,42,Comox-Strathcona D,41,41,"1,174",475,40,x,x,3,x,x,1,x,x,3,20,8,0,0,0,40,"1,160",469,1,x,x,2,x,x,0,0,0,1,x,x,41,x,x,2,x,x,1,x,x,0,0,0,3,x,x,41,"1,174",475,22,364,147,1,x,x,5,x,x,22,146,59,22,x,x,23,457,185,31,149,60,39,606,245
59,1,25,46,Comox-Strathcona H,28,28,"2,373",960,28,"1,394",564,5,979,396,1,x,x,5,x,x,1,x,x,28,"1,394",564,1,x,x,3,74,30,1,x,x,2,x,x,28,"2,373",960,0,0,0,0,0,0,0,0,0,0,0,0,28,"2,373",960,17,447,181,0,0,0,4,71,29,15,"1,256",508,11,x,x,13,336,136,21,263,106,25,599,242
59,1,25,54,Comox-Strathcona J,53,53,"1,845",747,48,"1,779",720,10,66,27,0,0,0,10,66,27,0,0,0,48,"1,905",771,0,0,0,6,40,16,0,0,0,4,26,11,53,"1,971",798,0,0,0,0,0,0,3,126,51,3,126,51,53,"1,845",747,31,221,89,0,0,0,10,59,24,22,193,78,27,x,x,27,"1,185",480,38,187,76,45,"1,372",555
59,1,27,0,Powell River,85,85,"4,009","1,622",82,x,x,12,x,x,1,x,x,11,x,x,0,0,0,82,"3,623","1,466",1,x,x,7,299,121,0,0,0,4,x,x,85,x,x,5,x,x,0,0,0,1,x,x,6,x,x,85,"4,009","1,622",59,466,189,0,0,0,23,409,166,36,724,293,47,"2,054",831,48,"2,080",842,62,330,134,73,"2,410",975
59,1,27,10,Powell River A,38,38,914,370,35,726,294,7,188,76,0,0,0,7,188,76,0,0,0,35,752,304,0,0,0,4,85,34,0,0,0,3,103,42,38,940,380,4,26,11,0,0,0,0,0,0,4,26,11,38,914,370,23,156,63,0,0,0,10,89,36,15,155,63,13,x,x,14,360,146,27,154,62,28,514,208
59,1,27,16,Powell River C,25,25,806,326,25,x,x,2,x,x,0,0,0,2,x,x,0,0,0,25,785,318,0,0,0,1,x,x,0,0,0,1,x,x,25,x,x,1,x,x,0,0,0,0,0,0,1,x,x,25,806,326,17,127,51,0,0,0,5,67,27,12,356,144,18,x,x,18,202,82,17,54,22,23,256,104
59,1,27,20,Powell River E,22,22,"2,289",926,22,x,x,3,x,x,1,x,x,2,x,x,0,0,0,22,"2,086",844,1,x,x,2,x,x,0,0,0,0,0,0,22,x,x,0,0,0,0,0,0,1,x,x,1,x,x,22,"2,289",926,19,183,74,0,0,0,8,253,102,9,213,86,16,"1,518",614,16,"1,518",614,18,122,49,22,"1,640",664
59,2,29,0,Sunshine Coast,96,96,"2,142",867,91,x,x,9,x,x,0,0,0,9,x,x,0,0,0,91,"2,678","1,084",0,0,0,7,x,x,0,0,0,2,x,x,96,"3,048","1,233",6,x,x,1,x,x,1,x,x,8,906,367,96,"2,142",867,56,425,172,0,0,0,15,390,158,29,501,203,38,x,x,43,x,x,68,x,x,80,826,334
59,2,29,18,Sunshine Coast A,96,96,"2,142",867,91,x,x,9,x,x,0,0,0,9,x,x,0,0,0,91,"2,678","1,084",0,0,0,7,x,x,0,0,0,2,x,x,96,"3,048","1,233",6,x,x,1,x,x,1,x,x,8,906,367,96,"2,142",867,56,425,172,0,0,0,15,390,158,29,501,203,38,x,x,43,x,x,68,x,x,80,826,334
59,2,31,0,Squamish-Lillooet,129,129,"48,396","19,585",125,"29,405","11,900",49,"18,991","7,685",11,"13,773","5,574",37,"4,884","1,976",5,334,135,125,"29,672","12,008",11,"13,773","5,574",30,x,x,5,334,135,8,x,x,129,"48,663","19,693",11,x,x,1,x,x,3,19,8,13,267,108,129,"48,396","19,585",97,"7,822","3,165",1,x,x,44,"4,532","1,834",67,"27,663","11,195",58,x,x,59,"6,825","2,762",91,x,x,105,x,x
59,2,31,17,Squamish-Lillooet C,86,86,"11,027","4,462",82,"6,165","2,495",35,"4,862","1,968",2,x,x,33,"4,425","1,791",3,x,x,82,"6,380","2,582",2,x,x,27,"3,978","1,610",3,x,x,7,447,181,86,"11,242","4,549",7,x,x,1,x,x,1,x,x,9,215,87,86,"11,027","4,462",65,"5,022","2,032",1,x,x,29,"1,470",595,45,"2,102",851,39,x,x,40,"1,874",758,61,x,x,72,x,x
59,2,31,34,Squamish-Lillooet B,43,43,"37,369","15,123",43,"23,240","9,405",14,"14,129","5,718",9,x,x,4,459,186,2,x,x,43,"23,292","9,426",9,x,x,3,x,x,2,x,x,1,x,x,43,"37,421","15,144",4,x,x,0,0,0,2,x,x,4,52,21,43,"37,369","15,123",32,"2,800","1,133",0,0,0,15,"3,062","1,239",22,"25,561","10,344",19,"4,951","2,004",19,"4,951","2,004",30,995,403,33,"5,946","2,406"
59,3,33,0,Thompson-Nicola,"1,211","1,211","1,194,436","483,371","1,177","638,328","258,322",374,"556,108","225,049",217,"483,073","195,493",221,"70,543","28,548",30,"2,492","1,008","1,177","650,073","263,075",217,"483,073","195,493",188,"59,506","24,081",30,"2,492","1,008",43,"11,379","4,605","1,211","1,206,523","488,262",59,"10,128","4,099",12,"1,218",493,11,741,300,79,"12,087","4,891","1,211","1,194,436","483,371",801,"83,643","33,849",12,155,63,422,"44,063","17,832",848,"945,461","382,614",445,"95,064","38,471",450,"95,403","38,608",812,"25,711","10,405",914,"121,114","49,013"
59,3,33,8,Thompson-Nicola M,64,64,"471,467","190,796",64,x,x,22,x,x,16,"175,240","70,917",8,x,x,2,x,x,64,"292,038","118,184",16,"175,240","70,917",6,"4,291","1,737",2,x,x,2,x,x,64,x,x,1,x,x,1,x,x,0,0,0,2,x,x,64,"471,467","190,796",43,"17,954","7,266",0,0,0,15,569,230,45,"437,190","176,924",26,"9,047","3,661",26,"9,047","3,661",47,"6,707","2,714",50,"15,754","6,375"
59,3,33,12,Thompson-Nicola N,88,88,"53,634","21,705",86,x,x,28,x,x,17,"28,378","11,484",12,"2,196",889,1,x,x,86,"23,385","9,464",17,"28,378","11,484",9,625,253,1,x,x,6,x,x,88,"54,061","21,878",2,x,x,0,0,0,2,x,x,4,427,173,88,"53,634","21,705",52,"4,804","1,944",0,0,0,29,"4,277","1,731",55,"38,868","15,729",31,"4,858","1,966",31,"4,858","1,966",49,827,335,57,"5,685","2,301"
59,3,33,32,Thompson-Nicola E (Bonaparte Plateau),94,94,"124,500","50,383",90,"62,162","25,156",41,"62,338","25,227",28,"54,750","22,157",21,x,x,2,x,x,90,"62,935","25,469",28,"54,750","22,157",17,"6,541","2,647",2,x,x,4,x,x,94,"125,273","50,696",4,x,x,1,x,x,1,x,x,5,773,313,94,"124,500","50,383",62,"7,566","3,062",0,0,0,34,"6,438","2,605",77,"95,063","38,471",40,x,x,41,"14,170","5,734",57,"1,263",511,66,"15,433","6,246"
59,3,33,37,Thompson-Nicola I (Blue Sky Country),129,129,"84,322","34,124",124,x,x,34,x,x,21,"38,848","15,721",18,x,x,0,0,0,124,"37,629","15,228",21,"38,848","15,721",16,"4,257","1,723",0,0,0,3,"5,301","2,145",129,"86,035","34,817",9,"1,182",478,0,0,0,3,531,215,12,"1,713",693,129,"84,322","34,124",100,"9,467","3,831",2,x,x,42,"3,075","1,244",78,"50,405","20,398",38,"18,108","7,328",38,"18,108","7,328",88,x,x,96,x,x
59,3,33,39,Thompson-Nicola J (Copper Desert Country),58,58,"64,651","26,163",57,"20,245","8,193",25,"44,406","17,970",18,"38,462","15,565",14,x,x,2,x,x,57,"21,495","8,699",18,"38,462","15,565",13,"5,786","2,342",2,x,x,2,x,x,58,"65,901","26,669",1,x,x,1,x,x,1,x,x,3,"1,250",506,58,"64,651","26,163",36,"3,609","1,461",0,0,0,25,"2,860","1,157",46,"51,837","20,978",13,"5,461","2,210",13,"5,461","2,210",42,884,358,44,"6,345","2,568"
59,3,33,44,Thompson-Nicola P (Rivers and the Peaks),273,273,"124,063","50,207",266,x,x,76,x,x,44,"51,033","20,652",45,x,x,6,450,182,266,"59,511","24,083",44,"51,033","20,652",37,"13,537","5,478",6,450,182,12,"1,079",437,273,"125,610","50,833",17,"1,312",531,4,x,x,2,x,x,22,"1,547",626,273,"124,063","50,207",187,"11,416","4,620",3,23,9,86,"8,613","3,486",166,"90,576","36,655",73,"10,935","4,425",75,"11,017","4,458",171,"2,418",979,198,"13,435","5,437"
59,3,33,60,Thompson-Nicola L,336,336,"176,761","71,533",323,x,x,94,x,x,38,"56,674","22,935",71,x,x,12,"1,355",548,323,"106,636","43,154",38,"56,674","22,935",59,"14,132","5,719",12,"1,355",548,13,"2,413",977,336,"181,210","73,333",20,"4,034","1,633",4,x,x,1,x,x,24,"4,449","1,800",336,"176,761","71,533",200,"17,786","7,198",5,29,12,116,"12,356","5,000",249,"125,029","50,597",132,x,x,133,"14,189","5,742",232,"7,372","2,983",257,"21,561","8,725"
59,3,33,68,Thompson-Nicola A (Wells Gray Country),56,56,"22,623","9,155",55,x,x,17,x,x,10,"5,968","2,415",10,x,x,2,x,x,55,"16,105","6,517",10,"5,968","2,415",9,"1,400",567,2,x,x,1,x,x,56,x,x,3,x,x,0,0,0,0,0,0,3,x,x,56,"22,623","9,155",44,"2,824","1,143",1,x,x,15,"1,524",617,43,"8,699","3,520",33,"8,339","3,375",33,"8,339","3,375",41,x,x,49,x,x
59,3,33,72,Thompson-Nicola O (Lower North Thompson),113,113,"72,415","29,305",112,"29,568","11,966",37,"42,847","17,340",25,"33,720","13,646",22,"8,937","3,617",3,190,77,112,"30,339","12,278",25,"33,720","13,646",22,"8,937","3,617",3,190,77,0,0,0,113,"73,186","29,617",2,x,x,1,x,x,1,x,x,4,771,312,113,"72,415","29,305",77,"8,217","3,325",1,x,x,60,"4,351","1,761",89,"47,794","19,342",59,x,x,60,"10,214","4,133",85,x,x,97,x,x
59,3,35,0,Central Okanagan,"1,017","1,017","67,214","27,201",987,x,x,150,x,x,19,"10,916","4,418",131,x,x,12,272,110,987,"52,812","21,372",19,"10,916","4,418",121,"7,657","3,099",12,272,110,16,303,123,"1,017","71,960","29,121",65,"4,079","1,651",8,519,210,7,148,60,80,"4,746","1,921","1,017","67,214","27,201",826,"16,901","6,840",10,24,10,157,"1,923",778,277,"26,984","10,920",198,"17,222","6,969",222,"17,345","7,019",701,"4,037","1,634",757,"21,382","8,653"
59,3,35,12,Central Okanagan,876,876,"57,839","23,407",851,x,x,126,x,x,15,"10,035","4,061",109,x,x,12,272,110,851,"43,260","17,507",15,"10,035","4,061",101,"6,412","2,595",12,272,110,13,293,119,876,"60,272","24,391",57,"1,794",726,8,519,210,4,120,49,69,"2,433",985,876,"57,839","23,407",716,"13,220","5,350",9,x,x,129,x,x,234,"23,876","9,662",159,"15,712","6,358",181,"15,832","6,407",606,"3,414","1,382",651,"19,246","7,789"
59,3,35,20,Central Okanagan J,141,141,"9,375","3,794",136,"7,239","2,930",24,"2,136",864,4,881,357,22,"1,255",508,0,0,0,136,"9,552","3,866",4,881,357,20,"1,245",504,0,0,0,3,10,4,141,"11,688","4,730",8,"2,285",925,0,0,0,3,28,11,11,"2,313",936,141,"9,375","3,794",110,"3,681","1,490",1,x,x,28,x,x,43,"3,108","1,258",39,"1,510",611,41,"1,513",612,95,623,252,106,"2,136",864
59,3,37,0,North Okanagan,"1,227","1,227","189,343","76,624","1,203",x,x,314,x,x,35,x,x,278,x,x,53,"2,288",926,"1,203","98,563","39,887",35,"55,847","22,600",248,"34,175","13,830",53,"2,288",926,45,"4,001","1,619","1,227","194,874","78,863",98,"4,189","1,695",34,"1,233",499,15,109,44,142,"5,531","2,238","1,227","189,343","76,624",954,"51,620","20,890",26,663,268,355,"12,219","4,945",515,"97,635","39,511",383,"18,740","7,584",397,"18,791","7,604",847,"8,415","3,405",946,"27,206","11,010"
59,3,37,17,North Okanagan B,360,360,"58,645","23,733",349,"21,210","8,583",80,"37,435","15,149",4,"27,910","11,295",76,"9,221","3,732",9,304,123,349,"21,814","8,828",4,"27,910","11,295",64,"8,459","3,423",9,304,123,15,762,308,360,"59,249","23,977",26,451,183,4,x,x,6,x,x,34,604,244,360,"58,645","23,733",278,"7,718","3,123",9,42,17,89,"3,714","1,503",119,"43,477","17,595",67,x,x,72,"2,197",889,231,"1,497",606,258,"3,694","1,495"
59,3,37,22,North Okanagan D,152,152,"48,312","19,551",147,"24,641","9,972",47,"23,671","9,579",11,"12,270","4,965",43,"11,026","4,462",4,375,152,147,"25,929","10,493",11,"12,270","4,965",37,"8,274","3,348",4,375,152,11,"2,752","1,114",152,"49,600","20,072",15,"1,199",485,2,x,x,1,x,x,17,"1,288",521,152,"48,312","19,551",109,"9,746","3,944",2,x,x,58,"4,331","1,753",87,"22,861","9,252",74,"8,012","3,242",77,"8,023","3,247",114,x,x,125,x,x
59,3,37,23,North Okanagan E,49,49,"9,427","3,815",48,"4,380","1,773",13,"5,047","2,042",6,"3,761","1,522",9,x,x,2,x,x,48,"5,091","2,060",6,"3,761","1,522",7,"1,066",431,2,x,x,2,x,x,49,"10,138","4,103",4,652,264,2,x,x,1,x,x,7,711,288,49,"9,427","3,815",36,"2,055",832,1,x,x,7,272,110,28,"6,189","2,505",16,x,x,16,750,304,31,x,x,32,x,x
59,3,37,24,Spallumcheen,450,450,"42,391","17,155",445,x,x,111,x,x,7,x,x,93,x,x,31,"1,370",554,445,"27,717","11,217",7,"5,227","2,115",88,"10,017","4,054",31,"1,370",554,9,136,55,450,"44,467","17,995",36,"1,192",482,21,859,348,4,25,10,60,"2,076",840,450,"42,391","17,155",359,"22,186","8,978",12,383,155,127,"2,236",905,183,"12,033","4,870",135,"3,126","1,265",141,"3,149","1,274",316,"2,404",973,356,"5,553","2,247"
59,3,37,41,North Okanagan F,216,216,"30,568","12,370",214,"17,160","6,944",63,"13,408","5,426",7,"6,679","2,703",57,x,x,7,x,x,214,"18,012","7,289",7,"6,679","2,703",52,"6,359","2,573",7,x,x,8,x,x,216,"31,420","12,715",17,695,281,5,121,49,3,36,15,24,852,345,216,"30,568","12,370",172,"9,915","4,012",2,x,x,74,"1,666",674,98,"13,075","5,291",91,"4,672","1,891",91,"4,672","1,891",155,x,x,175,x,x
59,3,39,0,Columbia-Shuswap,624,624,"102,669","41,549",611,x,x,151,x,x,33,"31,562","12,773",134,x,x,13,321,130,611,"58,769","23,783",33,"31,562","12,773",124,"13,302","5,383",13,321,130,17,"1,443",584,624,"105,397","42,653",42,"2,302",932,11,285,115,7,141,57,57,"2,728","1,104",624,"102,669","41,549",472,"23,185","9,383",15,103,42,216,"8,309","3,363",321,"47,650","19,283",313,"16,852","6,820",318,"17,000","6,880",445,"6,422","2,599",508,"23,422","9,479"
59,3,39,11,Columbia-Shuswap A,54,54,"17,455","7,064",53,"8,772","3,550",14,"8,683","3,514",5,"7,008","2,836",12,x,x,1,x,x,53,"9,416","3,811",5,"7,008","2,836",10,"1,403",568,1,x,x,4,x,x,54,"18,099","7,324",4,x,x,0,0,0,1,x,x,5,644,261,54,"17,455","7,064",37,"2,123",859,1,x,x,23,"1,697",687,30,"8,502","3,441",30,x,x,30,"4,352","1,761",37,x,x,46,x,x
59,3,39,23,Columbia-Shuswap B,20,20,"4,131","1,672",16,812,329,6,"3,319","1,343",5,"1,799",728,3,"1,520",615,0,0,0,16,812,329,5,"1,799",728,3,"1,520",615,0,0,0,0,0,0,20,"4,131","1,672",0,0,0,0,0,0,0,0,0,0,0,0,20,"4,131","1,672",8,317,128,1,x,x,5,48,19,10,"3,191","1,291",13,460,186,13,460,186,14,x,x,18,x,x
59,3,39,37,Columbia-Shuswap C,104,104,"14,320","5,795",103,"9,705","3,927",30,"4,615","1,868",5,"2,155",872,26,x,x,2,x,x,103,"10,261","4,152",5,"2,155",872,25,"2,179",882,2,x,x,2,x,x,104,"14,876","6,020",7,438,177,2,x,x,1,x,x,10,556,225,104,"14,320","5,795",80,"4,928","1,994",3,18,7,44,"2,360",955,54,"3,342","1,352",57,"2,710","1,097",59,"2,748","1,112",76,924,374,87,"3,672","1,486"
59,3,39,39,Columbia-Shuswap D,365,365,"54,161","21,918",358,x,x,87,x,x,15,"16,950","6,859",79,x,x,8,128,52,358,"29,958","12,124",15,"16,950","6,859",73,"7,272","2,943",8,128,52,10,"1,035",419,365,"55,343","22,397",25,"1,009",408,7,152,62,4,21,8,34,"1,182",478,365,"54,161","21,918",278,"13,004","5,263",9,61,25,108,"2,792","1,130",190,"27,994","11,329",163,"6,852","2,773",166,"6,896","2,791",261,"3,414","1,382",291,"10,310","4,172"
59,3,39,43,Columbia-Shuswap E,45,45,"6,896","2,791",45,x,x,7,x,x,1,x,x,7,x,x,2,x,x,45,"4,344","1,758",1,x,x,6,280,113,2,x,x,1,x,x,45,x,x,5,121,49,1,x,x,1,x,x,6,x,x,45,"6,896","2,791",37,"1,352",547,0,0,0,16,301,122,17,"2,749","1,112",29,x,x,29,"1,588",643,32,906,367,36,"2,494","1,009"
59,3,39,44,Columbia-Shuswap F,36,36,"5,706","2,309",36,x,x,7,x,x,2,x,x,7,648,262,0,0,0,36,"3,978","1,610",2,x,x,7,648,262,0,0,0,0,0,0,36,x,x,1,x,x,1,x,x,0,0,0,2,x,x,36,"5,706","2,309",32,"1,461",591,1,x,x,20,"1,111",450,20,"1,872",758,21,956,387,21,956,387,25,x,x,30,x,x
59,5,41,0,Cariboo,"1,160","1,160","1,201,127","486,079","1,124","569,091","230,303",475,"632,036","255,776",301,x,x,245,x,x,51,"8,335","3,373","1,124","581,385","235,278",301,"498,163","201,599",202,"114,599","46,377",51,"8,335","3,373",53,"12,681","5,132","1,160","1,215,163","491,759",49,"10,732","4,343",15,"1,563",633,11,"1,741",705,68,"14,036","5,680","1,160","1,201,127","486,079",851,"133,742","54,123",13,591,239,478,"80,856","32,721",888,"790,509","319,908",609,"157,620","63,787",610,"157,666","63,805",796,"37,763","15,282",930,"195,429","79,087"
59,5,41,10,Cariboo D,66,66,"61,722","24,978",65,"25,002","10,118",26,"36,720","14,860",20,"32,735","13,247",11,x,x,1,x,x,65,"25,261","10,223",20,"32,735","13,247",9,"3,813","1,543",1,x,x,2,x,x,66,"61,981","25,083",3,259,105,0,0,0,0,0,0,3,259,105,66,"61,722","24,978",47,"5,209","2,108",0,0,0,24,"3,639","1,473",49,"44,472","17,997",38,"7,841","3,173",38,"7,841","3,173",45,561,227,54,"8,402","3,400"
59,5,41,12,Cariboo E,57,57,"109,991","44,512",56,"78,865","31,916",28,"31,126","12,596",16,"22,215","8,990",17,"8,911","3,606",0,0,0,56,"79,890","32,330",16,"22,215","8,990",15,x,x,0,0,0,2,x,x,57,"111,016","44,927",3,x,x,1,x,x,1,x,x,4,"1,025",415,57,"109,991","44,512",35,"6,493","2,628",1,x,x,11,"1,066",431,46,"74,080","29,979",28,"26,198","10,602",28,"26,198","10,602",38,x,x,45,x,x
59,5,41,14,Cariboo F,214,214,"180,018","72,851",209,x,x,90,x,x,61,"83,760","33,896",45,x,x,8,"1,190",482,209,"81,655","33,045",61,"83,760","33,896",40,"14,055","5,688",8,"1,190",482,6,616,249,214,"181,276","73,360",8,x,x,2,x,x,0,0,0,9,"1,258",509,214,"180,018","72,851",148,"22,356","9,047",1,x,x,90,"12,409","5,022",168,"115,012","46,544",102,"23,619","9,558",102,"23,619","9,558",141,x,x,162,x,x
59,5,41,15,Cariboo G,76,76,"80,462","32,562",74,"24,072","9,742",25,"56,390","22,820",16,"31,650","12,808",12,x,x,4,x,x,74,"24,447","9,893",16,"31,650","12,808",11,"23,600","9,551",4,x,x,2,x,x,76,"80,837","32,714",2,x,x,0,0,0,2,x,x,4,375,152,76,"80,462","32,562",45,"4,749","1,922",0,0,0,19,"3,477","1,407",63,"57,567","23,297",34,x,x,34,"13,779","5,576",50,890,360,57,"14,669","5,936"
