HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NTOTVEG,TOTVEG,ETOTVEG,NSWCORN,SWCORN,ESWCORN,NTOMATO,TOMATO,ETOMATO,NCUCUMB,CUCUMB,ECUCUMB,NGRPEAS,GRPEAS,EGRPEAS,NBEANS,BEANS,EBEANS,NCABAGE,CABAGE,ECABAGE,NCHINCABG,CHINCABG,ECHINCABG,NCLFLWR,CLFLWR,ECLFLWR,NBROCLI,BROCLI,EBROCLI,NBRSPRT,BRSPRT,EBRSPRT,NCARROT,CARROT,ECARROT,NRTBAGA,RTBAGA,ERTBAGA,NBEETS,BEETS,EBEETS,NRADISH,RADISH,ERADISH,NSHALOT,SHALOT,ESHALOT,NONIONS,ONIONS,EONIONS,NCELERY,CELERY,ECELERY,NLETUCE,LETUCE,ELETUCE,NSPNACH,SPNACH,ESPNACH,NPEPPER,PEPPER,EPEPPER,NPUMPKIN,PUMPKIN,EPUMPKIN,NSQUAZUC,SQUAZUC,ESQUAZUC,NSQPUMP,SQPUMP,ESQPUMP,NASPPROD,ASPPROD,EASPPROD,NASPNPRD,ASPNPRD,EASPNPRD,NOTHVEG,OTHVEG,EOTHVEG
47,91,17,32,Frenchman Butte No. 501,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,91,17,45,Mervin No. 499,228,2,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x
47,91,17,47,Parkdale No. 498,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,91,17,54,Meadow Lake No. 588,420,3,3,1,2,x,x,1,x,x,1,x,x,2,x,x,2,x,x,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,x,x,3,0,0,0,0,0,1,x,x,0,0,0,1,x,x,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0
47,91,17,56,Loon Lake No. 561,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,91,17,62,Beaver River No. 622,174,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
48,0,0,0,Alberta,"49,431",508,"13,193","5,339",196,"4,582","1,854",148,49,20,189,146,59,220,"4,101","1,660",189,247,100,128,372,151,16,33,13,91,177,72,94,47,19,15,3,1,244,"1,003",406,55,161,65,188,67,27,112,111,45,86,72,29,163,987,399,25,44,18,148,38,15,80,21,8,36,9,4,83,263,106,125,191,77,160,454,184,17,38,15,18,13,5,194,420,170
48,10,0,0,Agricultural Region 1 - rÇgion agricole 1,"2,838",29,x,x,13,x,x,15,8,3,20,16,6,7,x,x,6,x,x,10,x,x,0,0,0,9,x,x,8,3,1,0,0,0,12,x,x,5,x,x,10,x,x,12,82,33,6,x,x,9,x,x,2,x,x,9,x,x,2,x,x,5,3,1,8,x,x,3,x,x,8,x,x,0,0,0,0,0,0,5,x,x
48,20,0,0,Agricultural Region 2 - rÇgion agricole 2,"5,867",120,"8,710","3,525",64,"3,832","1,551",33,13,5,39,27,11,62,"3,222","1,304",37,108,44,26,17,7,3,x,x,22,65,26,20,4,2,4,x,x,47,225,91,9,5,2,38,21,8,27,8,3,16,7,3,40,x,x,7,x,x,27,6,2,14,x,x,7,2,1,22,162,66,27,106,43,41,268,108,3,x,x,2,x,x,28,65,26
48,30,0,0,Agricultural Region 3 - rÇgion agricole 3,"6,846",63,111,45,16,x,x,24,4,2,20,5,2,25,9,4,25,4,1,19,x,x,1,x,x,10,2,1,11,2,1,1,x,x,35,x,x,7,2,1,32,5,2,16,2,1,11,2,1,18,3,1,2,x,x,23,6,2,13,x,x,5,1,0,8,x,x,13,x,x,16,x,x,4,x,x,4,6,2,29,x,x
48,40,0,0,Agricultural Region 4A - rÇgion agricole 4A,"3,019",11,x,x,5,x,x,6,2,1,4,3,1,6,x,x,5,x,x,4,x,x,1,x,x,3,1,0,3,1,0,1,x,x,11,x,x,2,x,x,6,2,1,4,1,0,3,x,x,6,x,x,1,x,x,7,3,1,2,x,x,1,x,x,5,5,2,4,1,0,6,6,3,1,x,x,1,x,x,2,x,x
48,41,0,0,Agricultural Region 4B - rÇgion agricole 4B,"5,217",39,567,230,14,x,x,8,3,1,20,8,3,16,x,x,17,x,x,8,x,x,0,0,0,5,2,1,6,2,1,1,x,x,19,x,x,3,0,0,18,5,2,6,3,1,9,4,1,7,2,1,2,x,x,13,2,1,5,1,0,3,1,0,7,x,x,8,2,1,12,x,x,2,x,x,1,x,x,15,47,19
48,50,0,0,Agricultural Region 5 - rÇgion agricole 5,"11,472",136,"1,149",465,40,52,21,27,9,4,50,50,20,61,198,80,55,35,14,28,126,51,4,x,x,18,99,40,22,27,11,6,2,1,64,189,76,13,2,1,51,24,10,24,8,3,25,5,2,44,16,6,5,1,0,46,15,6,29,14,5,6,x,x,18,14,6,40,14,5,44,28,11,6,19,8,5,3,1,69,207,84
48,60,0,0,Agricultural Region 6 - rÇgion agricole 6,"7,791",63,412,167,26,102,41,23,6,2,20,24,10,26,28,11,25,10,4,21,12,5,6,x,x,15,x,x,14,6,2,2,x,x,34,47,19,10,x,x,22,x,x,16,6,2,12,2,1,24,6,3,5,x,x,15,3,1,9,x,x,6,x,x,6,3,1,13,x,x,16,x,x,1,x,x,3,x,x,25,44,18
48,70,0,0,Agricultural Region 7 - rÇgion agricole 7,"6,381",47,329,133,18,61,25,12,5,2,16,14,6,17,177,72,19,5,2,12,x,x,1,x,x,9,4,1,10,3,1,0,0,0,22,x,x,6,1,0,11,x,x,7,1,0,4,x,x,15,x,x,1,x,x,8,x,x,6,1,0,3,0,0,9,3,1,17,4,2,17,7,3,0,0,0,2,x,x,21,x,x
48,10,1,0,Division No.  1,"1,536",26,x,x,11,x,x,13,x,x,18,x,x,6,x,x,5,x,x,8,x,x,0,0,0,7,2,1,6,x,x,0,0,0,10,x,x,3,x,x,8,x,x,10,x,x,4,x,x,7,x,x,2,x,x,7,x,x,1,x,x,3,x,x,7,x,x,3,x,x,7,x,x,0,0,0,0,0,0,3,1,1
48,10,1,3,Cypress County,934,16,x,x,3,x,x,6,x,x,10,x,x,1,x,x,1,x,x,2,x,x,0,0,0,1,x,x,2,x,x,0,0,0,3,x,x,2,x,x,2,x,x,2,x,x,1,x,x,2,x,x,0,0,0,2,x,x,1,x,x,2,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x
48,10,1,8,Forty Mile County No. 8,602,10,x,x,8,x,x,7,x,x,8,x,x,5,x,x,4,x,x,6,x,x,0,0,0,6,x,x,4,x,x,0,0,0,7,x,x,1,x,x,6,x,x,8,x,x,3,x,x,5,x,x,2,x,x,5,x,x,0,0,0,1,x,x,6,x,x,2,x,x,6,x,x,0,0,0,0,0,0,2,x,x
48,20,2,0,Division No.  2,"3,164",89,"8,590","3,476",46,"3,817","1,545",16,5,2,22,19,8,45,"3,212","1,300",20,x,x,15,13,5,3,x,x,14,x,x,12,3,1,2,x,x,30,216,87,5,1,0,19,14,6,15,5,2,8,2,1,24,x,x,6,x,x,13,2,1,8,x,x,7,2,1,19,161,65,14,102,41,28,263,107,3,x,x,0,0,0,13,42,17
48,20,2,1,Warner County No. 5,532,13,103,42,9,8,3,7,2,1,8,4,2,8,5,2,5,x,x,8,2,1,1,x,x,6,1,1,4,1,1,0,0,0,10,65,26,1,x,x,5,1,1,9,3,1,3,x,x,7,x,x,0,0,0,3,x,x,0,0,0,1,x,x,5,x,x,1,x,x,5,2,1,1,x,x,0,0,0,3,x,x
48,20,2,11,Lethbridge County,"1,058",24,"1,107",448,6,x,x,5,x,x,6,2,1,15,820,332,8,9,4,3,x,x,1,x,x,4,x,x,3,0,0,1,x,x,10,3,1,1,x,x,6,1,0,2,x,x,2,x,x,10,x,x,3,x,x,4,0,0,4,x,x,3,0,0,4,x,x,7,x,x,10,44,18,0,0,0,0,0,0,6,x,x
48,20,2,21,Taber,768,40,"7,007","2,836",28,"3,698","1,497",1,x,x,4,1,0,19,"2,380",963,3,x,x,2,x,x,0,0,0,2,x,x,3,x,x,0,0,0,4,x,x,0,0,0,4,x,x,0,0,0,0,0,0,4,x,x,1,x,x,2,x,x,1,x,x,1,x,x,6,x,x,2,x,x,7,131,53,2,x,x,0,0,0,2,x,x
48,20,2,31,Newell County No. 4,806,12,373,151,3,x,x,3,2,1,4,12,5,3,7,3,4,x,x,2,x,x,1,x,x,2,x,x,2,x,x,1,x,x,6,x,x,3,x,x,4,x,x,4,x,x,3,1,1,3,x,x,2,x,x,4,1,0,3,x,x,2,x,x,4,x,x,4,x,x,6,86,35,0,0,0,0,0,0,2,x,x
48,30,3,0,Division No.  3,"1,811",15,43,17,8,x,x,7,1,1,9,4,1,9,4,2,7,1,1,7,3,1,0,0,0,4,1,0,4,1,0,0,0,0,11,x,x,4,1,0,9,2,1,6,x,x,4,x,x,7,1,0,0,0,0,7,1,1,2,x,x,0,0,0,5,x,x,3,x,x,6,x,x,2,x,x,0,0,0,6,x,x
48,30,3,1,Cardston County,547,8,23,9,6,5,2,5,x,x,6,2,1,6,3,1,5,x,x,5,x,x,0,0,0,2,x,x,2,x,x,0,0,0,7,x,x,2,x,x,6,1,0,4,1,0,3,1,0,5,x,x,0,0,0,4,1,0,2,x,x,0,0,0,3,x,x,3,x,x,4,x,x,2,x,x,0,0,0,3,1,0
48,30,3,11,Pincher Creek No. 9,456,2,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x
48,30,3,18,Willow Creek No. 26,808,5,x,x,1,x,x,2,x,x,2,x,x,2,x,x,2,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,3,1,0,1,x,x,2,x,x,1,x,x,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,2,x,x
48,10,4,0,Division No.  4,"1,302",3,x,x,2,x,x,2,x,x,2,x,x,1,x,x,1,x,x,2,x,x,0,0,0,2,x,x,2,x,x,0,0,0,2,x,x,2,x,x,2,x,x,2,x,x,2,x,x,2,x,x,0,0,0,2,x,x,1,x,x,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,2,x,x
48,10,4,4,Special Area No. 2,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,10,4,12,Special Area No. 3,510,3,x,x,2,x,x,2,x,x,2,x,x,1,x,x,1,x,x,2,x,x,0,0,0,2,x,x,2,x,x,0,0,0,2,x,x,2,x,x,2,x,x,2,x,x,2,x,x,2,x,x,0,0,0,2,x,x,1,x,x,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,2,x,x
48,10,4,20,Special Area No. 4,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,20,5,0,Division No.  5,"2,703",31,120,48,18,15,6,17,7,3,17,9,3,17,10,4,17,x,x,11,4,2,0,0,0,8,x,x,8,1,0,2,x,x,17,9,4,4,4,1,19,7,3,12,4,1,8,5,2,16,5,2,1,x,x,14,3,1,6,x,x,0,0,0,3,1,0,13,4,1,13,4,2,0,0,0,2,x,x,15,22,9
48,20,5,1,Vulcan County,653,11,62,25,7,7,3,6,3,1,7,5,2,5,4,1,5,x,x,6,2,1,0,0,0,3,x,x,3,x,x,1,x,x,6,3,1,0,0,0,6,3,1,6,2,1,4,3,1,5,1,0,0,0,0,6,2,1,2,x,x,0,0,0,1,x,x,4,2,1,4,x,x,0,0,0,1,x,x,7,19,8
48,20,5,12,Wheatland County,873,13,42,17,6,4,2,8,4,1,6,3,1,9,4,2,8,2,1,2,x,x,0,0,0,2,x,x,3,1,0,1,x,x,8,5,2,3,x,x,9,3,1,4,x,x,4,2,1,8,3,1,1,x,x,6,x,x,3,0,0,0,0,0,1,x,x,7,x,x,7,2,1,0,0,0,1,x,x,5,2,1
48,20,5,31,Starland County,364,4,11,4,4,x,x,2,x,x,3,x,x,3,2,1,3,x,x,2,x,x,0,0,0,2,x,x,2,x,x,0,0,0,2,x,x,0,0,0,3,x,x,2,x,x,0,0,0,3,1,0,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,1,x,x
48,20,5,41,Kneehill County,813,3,5,2,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x
48,30,6,0,Division No.  6,"4,905",48,68,27,8,x,x,17,3,1,11,2,1,16,5,2,18,2,1,12,x,x,1,x,x,6,1,0,7,1,0,1,x,x,24,x,x,3,1,0,23,3,1,10,x,x,7,x,x,11,2,1,2,x,x,16,4,2,11,1,0,5,1,0,3,x,x,10,x,x,10,x,x,2,x,x,4,6,2,23,22,9
48,30,6,1,Foothills No. 31,"1,405",14,20,8,3,x,x,6,1,0,5,1,0,5,1,0,5,1,0,3,x,x,0,0,0,2,x,x,2,x,x,0,0,0,9,x,x,1,x,x,9,1,0,2,x,x,2,x,x,5,1,0,0,0,0,5,1,1,4,0,0,1,x,x,1,x,x,4,x,x,4,x,x,0,0,0,1,x,x,7,4,1
48,30,6,14,Rocky View No. 44,"1,551",20,28,11,4,x,x,7,1,0,4,x,x,7,2,1,10,1,0,5,1,0,0,0,0,2,x,x,2,x,x,0,0,0,11,x,x,0,0,0,8,1,0,3,0,0,2,x,x,4,x,x,0,0,0,6,2,1,4,0,0,1,x,x,0,0,0,3,0,0,3,0,0,1,x,x,0,0,0,12,14,6
48,30,6,16,Calgary,112,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
48,30,6,28,Mountain View County,"1,837",13,x,x,1,x,x,4,1,0,2,x,x,4,2,1,3,0,0,4,x,x,1,x,x,2,x,x,3,0,0,1,x,x,4,1,0,2,x,x,6,1,0,5,1,0,3,0,0,2,x,x,2,x,x,5,1,1,3,0,0,3,x,x,2,x,x,3,x,x,3,x,x,1,x,x,3,x,x,3,x,x
48,40,7,0,Division No.  7,"3,019",11,x,x,5,x,x,6,2,1,4,3,1,6,x,x,5,x,x,4,x,x,1,x,x,3,1,0,3,1,0,1,x,x,11,x,x,2,x,x,6,2,1,4,1,0,3,x,x,6,x,x,1,x,x,7,3,1,2,x,x,1,x,x,5,5,2,4,1,0,6,6,3,1,x,x,1,x,x,2,x,x
48,40,7,1,Provost No. 52,451,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,40,7,11,Paintearth County No. 18,434,2,x,x,2,x,x,2,x,x,1,x,x,1,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,2,x,x,1,x,x,2,x,x,1,x,x,0,0,0,1,x,x
48,40,7,19,Stettler County No. 6,793,3,9,4,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,3,x,x,1,x,x,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x
48,40,7,31,Flagstaff County,790,3,3,1,1,x,x,2,x,x,1,x,x,3,x,x,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,3,x,x,0,0,0,1,x,x,1,x,x,2,x,x,2,x,x,1,x,x,3,0,0,0,0,0,0,0,0,2,x,x,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0
48,40,7,49,Wainwright No. 61,551,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0
48,50,8,0,Division No.  8,"4,203",42,177,72,4,1,1,7,x,x,13,x,x,11,x,x,11,x,x,4,x,x,0,0,0,4,4,1,4,4,1,0,0,0,16,x,x,5,x,x,11,3,1,5,1,1,4,x,x,8,x,x,0,0,0,10,x,x,7,2,1,0,0,0,2,x,x,8,x,x,8,2,1,2,x,x,1,x,x,22,23,9
48,50,8,1,Red Deer County,"1,751",18,140,56,1,x,x,3,1,0,6,3,1,5,x,x,4,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,8,71,29,2,x,x,5,2,1,2,x,x,2,x,x,4,2,1,0,0,0,5,1,1,3,1,0,0,0,0,1,x,x,4,x,x,4,2,1,2,x,x,1,x,x,7,6,2
48,50,8,22,Lacombe County,"1,219",17,24,10,1,x,x,2,x,x,5,1,0,3,1,0,4,1,0,1,x,x,0,0,0,2,x,x,2,x,x,0,0,0,6,1,1,1,x,x,4,x,x,1,x,x,2,x,x,2,x,x,0,0,0,3,0,0,2,x,x,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,12,14,5
48,50,8,38,Ponoka County,"1,233",7,14,6,2,x,x,2,x,x,2,x,x,3,x,x,3,1,0,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,2,x,x,2,x,x,2,x,x,2,x,x,0,0,0,2,x,x,0,0,0,2,x,x,2,x,x,0,0,0,1,x,x,2,x,x,2,x,x,0,0,0,0,0,0,3,3,1
48,50,9,0,Division No.  9,"1,209",4,10,4,0,0,0,2,x,x,2,x,x,1,x,x,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3
48,50,9,2,Clearwater County,"1,209",4,10,4,0,0,0,2,x,x,2,x,x,1,x,x,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3
48,41,10,0,Division No. 10,"5,217",39,567,230,14,x,x,8,3,1,20,8,3,16,x,x,17,x,x,8,x,x,0,0,0,5,2,1,6,2,1,1,x,x,19,x,x,3,0,0,18,5,2,6,3,1,9,4,1,7,2,1,2,x,x,13,2,1,5,1,0,3,1,0,7,x,x,8,2,1,12,x,x,2,x,x,1,x,x,15,47,19
48,41,10,1,Camrose County No. 22,"1,149",7,x,x,3,1,0,0,0,0,2,x,x,4,x,x,3,x,x,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,3,2,1,1,x,x,3,0,0,0,0,0,0,0,0,1,x,x,0,0,0,3,1,0,0,0,0,0,0,0,1,x,x,3,x,x,3,1,0,1,x,x,0,0,0,2,x,x
48,41,10,16,Beaver County,795,7,29,12,2,x,x,2,x,x,3,1,0,3,1,0,3,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,3,x,x,1,x,x,2,x,x,2,x,x,2,x,x,1,x,x,1,x,x,2,x,x,2,x,x,1,x,x,2,x,x,1,x,x,2,x,x,1,x,x,0,0,0,4,20,8
48,41,10,26,Minburn County No. 27,685,6,29,12,3,x,x,2,x,x,5,3,1,3,3,1,3,1,0,3,3,1,0,0,0,2,x,x,2,x,x,0,0,0,3,3,1,0,0,0,3,1,0,1,x,x,1,x,x,2,x,x,0,0,0,3,1,0,0,0,0,1,x,x,2,x,x,1,x,x,2,x,x,0,0,0,0,0,0,1,x,x
48,41,10,36,Vermilion River County No. 24,"1,137",5,x,x,3,x,x,1,x,x,3,2,1,1,x,x,2,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x
48,41,10,48,Two Hills County No. 21,600,7,18,7,1,x,x,1,x,x,4,1,1,2,x,x,3,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,5,3,1,1,x,x,5,2,1,2,x,x,3,3,1,1,x,x,1,x,x,2,x,x,1,x,x,0,0,0,1,x,x,1,x,x,2,x,x,0,0,0,0,0,0,4,6,2
48,41,10,58,Lamont County,851,7,142,58,2,x,x,2,x,x,3,x,x,3,x,x,3,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0,3,1,0,1,x,x,3,0,0,1,x,x,0,0,0,2,x,x,2,x,x,1,x,x,1,x,x,1,x,x,2,x,x,0,0,0,1,x,x,3,x,x
48,50,11,0,Division No. 11,"6,060",90,962,389,36,51,21,18,7,3,35,44,18,49,171,69,42,33,13,23,122,49,4,x,x,14,96,39,18,23,9,6,2,1,46,115,47,8,x,x,40,21,9,19,6,3,20,4,1,35,14,5,5,1,0,35,12,5,22,12,5,6,x,x,16,x,x,32,x,x,36,26,10,4,x,x,4,x,x,44,177,72
48,50,11,1,Wetaskiwin County No. 10,"1,207",12,73,29,2,x,x,2,x,x,3,1,0,5,1,1,6,x,x,2,x,x,0,0,0,1,x,x,3,0,0,1,x,x,5,1,0,2,x,x,5,1,0,2,x,x,5,1,0,6,2,1,0,0,0,5,1,1,3,1,0,0,0,0,3,0,0,4,x,x,4,x,x,1,x,x,2,x,x,7,57,23
48,50,11,12,Leduc County,"1,438",22,187,76,11,7,3,4,x,x,12,5,2,11,4,2,13,4,2,7,3,1,1,x,x,4,x,x,4,1,1,3,x,x,13,12,5,2,x,x,12,3,1,4,x,x,6,x,x,9,3,1,2,x,x,11,3,1,7,2,1,1,x,x,4,2,1,7,3,1,9,5,2,2,x,x,0,0,0,11,24,10
48,50,11,32,Brazeau County,527,2,x,x,1,x,x,0,0,0,0,0,0,2,x,x,1,x,x,1,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
48,50,11,34,Parkland County,979,25,185,75,6,5,2,5,1,0,5,2,1,12,x,x,7,2,1,4,x,x,0,0,0,2,x,x,2,x,x,1,x,x,11,17,7,2,x,x,9,2,1,5,1,0,5,1,0,6,x,x,1,x,x,8,x,x,3,x,x,2,x,x,3,1,0,9,2,1,9,3,1,1,x,x,1,x,x,12,20,8
48,50,11,52,Strathcona County,772,6,x,x,3,5,2,2,x,x,3,5,2,3,4,2,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,2,x,x,0,0,0,2,x,x,1,x,x,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,2,x,x,0,0,0,0,0,0,3,14,6
48,50,11,59,Sturgeon County,967,14,107,43,8,6,2,4,1,0,6,2,1,9,8,3,8,2,1,5,1,0,2,x,x,2,x,x,4,1,0,0,0,0,8,11,5,1,x,x,6,2,1,4,2,1,2,x,x,7,3,1,2,x,x,6,2,1,4,2,1,1,x,x,3,x,x,5,x,x,6,10,4,0,0,0,1,x,x,6,53,22
48,50,11,61,Edmonton,170,9,362,146,5,27,11,1,x,x,6,30,12,7,35,14,6,23,9,3,105,42,0,0,0,3,x,x,3,20,8,1,x,x,6,71,29,1,x,x,5,11,4,2,x,x,1,x,x,5,4,1,0,0,0,3,5,2,4,6,3,1,x,x,2,x,x,6,x,x,6,6,2,0,0,0,0,0,0,4,x,x
48,60,12,0,Division No. 12,"2,530",25,182,74,12,94,38,8,3,1,8,15,6,9,14,6,8,3,1,7,x,x,1,x,x,2,x,x,2,x,x,0,0,0,12,31,12,2,x,x,5,x,x,5,2,1,3,1,0,4,x,x,0,0,0,3,1,0,1,x,x,1,x,x,2,x,x,2,x,x,3,x,x,1,x,x,2,x,x,6,x,x
48,60,12,4,Bonnyville No. 87,853,6,10,4,5,x,x,4,x,x,2,x,x,3,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,x,x,1,x,x,3,0,0,2,x,x,1,x,x,1,x,x,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,2,x,x,0,0,0
48,60,12,5,Lakeland County,349,3,7,3,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x
48,60,12,14,St. Paul County No. 19,833,5,118,48,3,x,x,1,x,x,1,x,x,2,x,x,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,1,x,x,1,x,x,2,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
