HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NCHEMSF,CHEMSF,ECHEMSF,NTILLSF,TILLSF,ETILLSF,NCOMBSF,COMBSF,ECOMBSF,NHERBCI,HERBCI,EHERBCI,NINSECTI,INSECTI,EINSECTI,NFUNGIC,FUNGIC,EFUNGIC,NFERTIL,FERTIL,EFERTIL,NLIME,LIME,ELIME,NCROPROT,NROTGRAZ,NCOVCROP,NGRNMAN,NBUFFZON,NWINDYES,NMANURNY,NMAPPLY,NMSOLD,NMBOUGHT,NMANOTH,NMCOMPIN,MCOMPIN,EMCOMPIN,NMCOMPIN1,NMCOMPIN2,NMCOMPIN3,NMCOMPNO,MCOMPNO,EMCOMPNO,NMCOMPNO1,NMCOMPNO2,NMCOMPNO3,NMSOLIN,MSOLIN,EMSOLIN,NMSOLIN1,NMSOLIN2,NMSOLIN3,NMSOLNO,MSOLNO,EMSOLNO,NMSOLNO1,NMSOLNO2,NMSOLNO3,NMLIQINJ,MLIQINJ,EMLIQINJ,NMLIQINJ1,NMLIQINJ2,NMLIQINJ3,NMLIQSUR,MLIQSUR,EMLIQSUR,NMLIQSUR1,NMLIQSUR2,NMLIQSUR3,NMIRRIG,MIRRIG,EMIRRIG,NMIRRIG1,NMIRRIG2,NMIRRIG3,NTILARS,TILARS,ETILARS,NTILCONV,TILCONV,ETILCONV,NTILCONS,TILCONS,ETILCONS,NTILLNO,TILLNO,ETILLNO,NIRRIG,IRRIG,EIRRIG,NIRRFLD,IRRFLD,EIRRFLD,NIRRHAY,IRRHAY,EIRRHAY,NIRRVEG,IRRVEG,EIRRVEG,NIRRFRT,IRRFRT,EIRRFRT,NIRROTH,IRROTH,EIRROTH
47,91,13,92,Hillsdale No. 440,111,20,"6,945","2,811",11,"2,599","1,052",14,"5,076","2,054",73,"83,294","33,708",18,"7,249","2,934",10,"7,299","2,954",73,"85,072","34,427",0,0,0,90,40,6,1,13,58,69,47,0,4,26,3,120,49,2,1,0,3,x,x,2,2,0,27,"2,825","1,143",24,3,0,13,745,301,8,7,0,3,965,391,3,0,0,1,x,x,1,1,0,0,0,0,0,0,0,96,"92,692","37,511",31,"7,952","3,218",39,"42,275","17,108",36,"42,465","17,185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,91,13,96,Cut Knife No. 439,96,13,"2,408",974,6,"1,240",502,15,"1,549",627,74,"131,506","53,219",16,"25,823","10,450",15,"28,440","11,509",76,"131,519","53,224",1,x,x,81,26,2,1,17,52,51,37,1,0,17,8,388,157,8,2,0,2,x,x,2,0,0,21,"1,806",731,21,1,0,10,825,334,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,"134,961","54,617",26,"23,800","9,632",29,"38,729","15,673",36,"72,432","29,312",1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
47,0,14,0,Division No. 14,"3,348",155,"33,357","13,499",480,"79,619","32,221",481,"110,641","44,775","2,051","1,914,318","774,697",432,"254,438","102,967",276,"205,178","83,033","2,096","1,976,304","799,782",13,"35,570","14,395","2,684",691,119,247,484,"1,565","1,195",626,39,16,643,170,"11,241","4,549",109,63,16,90,"4,288","1,735",26,64,7,236,"14,669","5,936",175,64,13,155,"8,705","3,523",38,114,10,32,"7,370","2,983",28,4,1,3,430,174,1,2,0,2,x,x,2,0,0,"2,645","2,154,467","871,882",985,"352,852","142,794",782,"542,525","219,552","1,115","1,259,090","509,536",26,"1,159",469,11,980,397,0,0,0,5,20,8,9,54,22,5,105,42
47,80,14,1,Hudson Bay No. 394,218,1,x,x,43,x,x,38,"9,339","3,779",87,"55,014","22,263",45,"18,137","7,340",13,"10,713","4,335",87,"65,137","26,360",0,0,0,150,55,8,16,36,101,89,36,3,0,63,13,535,217,6,7,1,9,348,141,2,8,0,7,430,174,5,2,0,10,542,219,3,7,1,1,x,x,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142,"74,833","30,284",80,"16,532","6,690",46,"28,563","11,559",31,"29,738","12,035",1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
47,80,14,6,Porcupine No. 395,250,7,"2,173",879,42,"8,112","3,283",56,"19,054","7,711",145,"131,496","53,215",21,"7,899","3,197",10,"4,500","1,821",155,"139,833","56,588",0,0,0,190,56,15,20,49,121,94,50,5,4,48,11,667,270,9,4,0,10,551,223,3,8,0,15,"1,304",528,10,4,2,10,823,333,2,8,0,7,839,340,6,1,0,0,0,0,0,0,0,1,x,x,1,0,0,192,"143,222","57,960",84,"40,265","16,295",65,"50,854","20,580",56,"52,103","21,085",2,x,x,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0
47,51,14,21,Kelvington No. 366,151,9,"2,052",830,29,"5,419","2,193",24,"5,432","2,198",80,"78,136","31,621",8,"11,703","4,736",9,"11,765","4,761",80,"77,865","31,511",7,x,x,114,31,3,14,22,63,71,41,1,0,37,11,x,x,9,2,0,8,570,231,4,5,0,15,930,376,13,4,0,11,502,203,3,8,0,0,0,0,0,0,0,1,x,x,0,1,0,0,0,0,0,0,0,116,"93,130","37,688",47,"16,511","6,682",25,"10,390","4,205",48,"66,229","26,802",1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
47,51,14,23,Ponass Lake No. 367,186,6,"1,492",604,32,"5,151","2,085",37,"7,833","3,170",119,"91,515","37,035",14,"4,776","1,933",3,"1,075",435,129,"103,453","41,866",0,0,0,169,45,10,14,26,81,94,59,4,0,39,15,"1,164",471,13,1,2,5,x,x,1,3,1,32,"1,897",768,26,8,1,13,"1,066",431,6,7,0,1,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,"108,439","43,884",81,"30,046","12,159",54,"31,502","12,748",53,"46,891","18,976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,51,14,26,Spalding No. 368,144,8,"2,945","1,192",19,"4,323","1,749",19,"3,726","1,508",96,"119,703","48,442",17,"31,474","12,737",16,"28,565","11,560",105,"125,088","50,621",1,x,x,119,23,3,9,15,68,40,25,2,0,18,2,x,x,1,1,0,1,x,x,0,0,1,14,758,307,11,4,0,9,473,191,3,5,1,1,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,"140,268","56,764",35,"18,296","7,404",45,"46,939","18,996",45,"75,033","30,365",2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x
47,80,14,34,Barrier Valley No. 397,144,6,x,x,19,x,x,16,"2,121",858,64,"48,179","19,497",7,"3,439","1,392",6,"3,430","1,388",69,"51,953","21,025",0,0,0,100,49,6,9,20,73,81,51,0,0,38,20,"1,356",549,11,10,1,9,411,166,2,8,1,21,"1,082",438,16,4,1,7,330,134,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,"55,729","22,553",48,"9,304","3,765",33,"21,527","8,712",28,"24,898","10,076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,80,14,35,Pleasantdale No. 398,162,7,"1,613",653,21,"2,700","1,093",22,"4,435","1,795",86,"78,269","31,674",15,"10,058","4,070",13,"13,159","5,325",88,"82,037","33,199",0,0,0,121,47,6,5,30,70,72,38,1,3,38,10,596,241,6,5,0,3,205,83,1,2,0,16,680,275,13,4,1,7,395,160,1,6,0,2,x,x,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,"92,347","37,372",56,"18,738","7,583",33,"27,197","11,006",45,"46,412","18,782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,80,14,38,Bjorkdale No. 426,230,10,"1,625",658,33,"6,782","2,745",37,"10,745","4,348",118,"110,623","44,768",21,"35,971","14,557",7,"19,041","7,706",121,"112,663","45,593",1,x,x,175,64,10,23,35,111,101,33,4,1,68,8,463,187,5,2,1,7,370,150,2,5,0,8,313,127,7,2,0,9,"1,090",441,3,9,0,3,622,252,2,1,0,1,x,x,0,1,0,0,0,0,0,0,0,168,"118,932","48,130",86,"30,066","12,167",42,"27,637","11,184",56,"61,229","24,778",1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
47,80,14,43,Tisdale No. 427,172,6,"1,717",695,21,"4,666","1,888",31,"7,908","3,200",133,"163,543","66,183",37,"17,271","6,989",24,"11,725","4,745",133,"160,226","64,841",0,0,0,147,23,2,3,29,86,40,19,1,0,22,4,480,194,2,1,1,4,133,54,3,2,0,8,730,295,8,0,0,4,256,104,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,"161,037","65,169",45,"25,572","10,349",52,"50,070","20,263",62,"85,395","34,558",1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
47,80,14,47,Star City No. 428,222,7,686,278,19,"2,943","1,191",22,"4,043","1,636",142,"132,896","53,781",25,"14,218","5,754",23,"14,986","6,065",150,"138,993","56,248",2,x,x,178,44,6,11,29,89,86,46,3,2,43,12,749,303,8,5,2,2,x,x,1,2,0,20,"1,427",577,15,6,1,12,399,161,6,6,0,7,"1,900",769,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181,"153,998","62,321",51,"15,223","6,161",52,"39,793","16,104",88,"98,982","40,057",5,200,81,4,x,x,0,0,0,1,x,x,1,x,x,0,0,0
47,80,14,53,Willow Creek No. 458,162,9,"2,458",995,17,"1,432",580,15,"1,785",722,118,"133,801","54,147",16,"9,038","3,658",24,"10,771","4,359",121,"140,208","56,740",1,x,x,148,23,6,10,25,81,39,20,1,0,25,5,270,109,3,2,0,4,37,15,0,4,0,7,291,118,5,1,1,4,x,x,0,2,2,1,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,"153,322","62,047",27,"10,432","4,222",46,"26,379","10,675",82,"116,511","47,150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,80,14,56,Connaught No. 457,161,4,624,253,21,"3,974","1,608",16,"3,934","1,592",126,"133,500","54,026",30,"14,506","5,870",21,"11,514","4,660",125,"149,144","60,356",0,0,0,147,20,7,11,22,65,37,21,0,2,19,7,790,320,6,2,0,3,110,45,0,3,0,8,420,170,5,2,1,1,x,x,0,1,0,3,550,223,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,142,"164,462","66,555",42,"21,417","8,667",32,"29,771","12,048",79,"113,274","45,840",1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
47,80,14,59,Arborfield No. 456,154,8,"1,778",720,19,"2,770","1,121",21,"5,646","2,285",120,"120,585","48,799",44,"23,017","9,315",19,"12,221","4,946",118,"119,926","48,532",0,0,0,141,15,3,4,19,56,35,23,0,2,14,8,425,172,6,2,0,2,x,x,1,0,1,10,285,115,8,2,1,5,271,110,1,4,0,2,x,x,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,"137,209","55,527",38,"20,024","8,103",40,"19,672","7,961",77,"97,513","39,462",1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
47,80,14,67,Moose Range No. 486,301,12,"2,128",861,39,"6,678","2,702",36,"9,239","3,739",204,"195,696","79,195",69,"29,836","12,074",40,"28,504","11,535",204,"180,608","73,089",0,0,0,247,50,11,22,35,134,97,52,5,2,45,11,981,397,6,5,1,6,507,205,1,5,0,17,"2,270",919,12,5,1,22,"1,283",519,5,17,1,3,980,397,3,0,0,0,0,0,0,0,0,1,x,x,1,0,0,242,"204,153","82,618",66,"22,860","9,251",73,"52,396","21,204",123,"128,897","52,163",2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x
47,80,14,72,Nipawin No. 487,268,17,"2,659","1,076",40,"4,301","1,741",31,"4,746","1,921",162,"125,050","50,606",27,"6,658","2,694",21,"11,554","4,676",161,"125,332","50,720",1,x,x,209,49,13,32,32,139,81,50,3,0,40,8,301,122,4,4,2,10,564,228,3,5,2,17,841,340,9,7,3,17,598,242,1,16,1,1,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,"136,091","55,074",80,"25,940","10,498",56,"28,973","11,725",96,"81,178","32,852",3,378,153,1,x,x,0,0,0,1,x,x,2,x,x,0,0,0
47,90,14,77,Torch River No. 488,423,38,"8,274","3,348",66,"11,958","4,839",60,"10,655","4,312",251,"196,312","79,445",36,"16,437","6,652",27,"11,655","4,717",250,"203,838","82,490",0,0,0,329,97,10,44,60,227,138,62,6,0,86,25,"1,508",610,14,10,5,7,238,96,2,4,1,21,"1,011",409,12,9,0,14,624,253,1,10,4,0,0,0,0,0,0,1,x,x,1,0,0,0,0,0,0,0,0,322,"217,295","87,936",119,"31,626","12,799",88,"50,862","20,583",146,"134,807","54,554",6,148,60,1,x,x,0,0,0,3,x,x,2,x,x,2,x,x
47,0,15,0,Division No. 15,"3,875",241,"45,610","18,458",537,"70,624","28,581",494,"88,487","35,809","2,571","2,330,630","943,172",396,"175,590","71,059",361,"225,491","91,253","2,512","2,304,260","932,501",15,"8,316","3,365","3,081",793,89,146,477,"1,703","1,623","1,030",85,37,641,230,"14,746","5,967",168,62,19,97,"4,223","1,709",32,57,11,459,"29,561","11,963",390,76,16,248,"15,175","6,141",119,125,20,82,"12,600","5,099",77,8,1,28,"2,921","1,182",21,8,0,0,0,0,0,0,0,"3,166","2,525,117","1,021,878","1,116","379,795","153,698","1,009","672,885","272,307","1,333","1,472,437","595,874",31,"2,278",922,13,"1,545",625,7,506,205,3,5,2,10,117,47,4,105,42
47,81,15,1,St. Peter No. 369,216,19,"4,187","1,694",33,"4,284","1,734",26,"4,218","1,707",174,"154,345","62,461",37,"15,501","6,273",34,"14,445","5,846",171,"150,770","61,014",3,"2,080",842,201,32,4,6,33,87,70,46,4,1,24,11,710,287,10,2,0,0,0,0,0,0,0,21,818,331,20,1,0,7,423,171,4,2,1,5,"1,383",560,4,2,0,8,650,263,6,2,0,0,0,0,0,0,0,201,"164,054","66,390",60,"29,403","11,899",82,"69,169","27,992",74,"65,482","26,500",2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x
47,81,15,7,Humboldt No. 370,204,14,"3,967","1,605",33,"3,837","1,553",29,"5,892","2,384",138,"134,304","54,351",28,"7,784","3,150",23,"17,153","6,942",135,"134,217","54,316",1,x,x,170,37,11,14,29,83,76,56,4,1,24,11,311,126,7,2,3,4,34,14,0,3,1,26,"1,094",443,24,2,0,10,391,158,4,6,0,7,555,225,7,0,0,3,270,109,3,0,0,0,0,0,0,0,0,177,"146,752","59,388",56,"17,831","7,216",53,"35,667","14,434",87,"93,254","37,739",1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0
47,81,15,11,Bayne No. 371,180,7,"1,790",724,25,"3,395","1,374",24,"4,174","1,689",140,"135,979","55,029",13,"4,525","1,831",12,"3,850","1,558",138,"133,067","53,850",0,0,0,161,26,1,4,20,61,85,59,4,0,31,14,"1,680",680,14,3,0,4,164,66,3,0,1,34,"1,525",617,30,4,1,5,155,63,3,3,0,5,458,185,5,0,0,5,510,206,4,1,0,0,0,0,0,0,0,163,"144,233","58,369",60,"25,834","10,455",60,"54,434","22,029",58,"63,965","25,886",2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x
47,81,15,14,Grant No. 372,150,15,"2,911","1,178",31,"4,325","1,750",26,"7,129","2,885",107,"91,770","37,138",9,"5,368","2,172",11,"9,990","4,043",109,"89,334","36,152",1,x,x,137,19,3,5,14,43,55,31,0,2,28,3,670,271,2,1,0,0,0,0,0,0,0,16,675,273,13,1,2,7,475,192,5,3,0,6,720,291,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,"106,179","42,969",46,"13,810","5,589",51,"31,797","12,868",54,"60,572","24,513",1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0
47,81,15,18,Aberdeen No. 373,149,8,"1,810",732,37,"7,778","3,148",17,"3,201","1,295",95,"86,875","35,157",12,"6,414","2,596",12,"9,541","3,861",92,"84,511","34,200",0,0,0,116,26,3,5,9,44,72,45,7,0,29,7,189,76,6,0,1,4,161,65,1,3,0,24,"1,691",684,21,1,2,10,558,226,5,6,1,3,290,117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,"98,104","39,701",53,"17,378","7,033",45,"33,626","13,608",40,"47,100","19,061",1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
47,61,15,26,Laird No. 404,201,11,"2,463",997,31,"3,946","1,597",29,"6,712","2,716",142,"123,404","49,940",32,"11,922","4,825",24,"11,320","4,581",130,"120,930","48,939",1,x,x,163,28,1,7,9,78,97,78,8,9,21,15,945,382,9,4,2,7,345,140,4,3,0,36,"2,693","1,090",31,6,0,18,"1,005",407,15,3,0,13,"2,320",939,12,0,1,3,x,x,2,1,0,0,0,0,0,0,0,172,"134,799","54,551",74,"25,648","10,379",42,"37,512","15,181",73,"71,639","28,991",3,102,41,0,0,0,1,x,x,0,0,0,2,x,x,0,0,0
47,61,15,31,Rosthern No. 403,288,18,"2,508","1,015",20,"2,415",977,28,"2,558","1,035",169,"137,965","55,832",31,"11,157","4,515",38,"26,716","10,812",169,"139,286","56,367",0,0,0,207,66,7,5,33,149,171,121,10,12,48,15,"1,450",587,14,3,0,7,252,102,5,1,1,56,"4,795","1,940",54,3,1,37,"2,636","1,067",24,12,1,21,"3,708","1,501",20,4,0,5,740,299,5,1,0,0,0,0,0,0,0,220,"153,241","62,014",72,"14,347","5,806",65,"25,490","10,315",105,"113,404","45,893",8,"1,729",700,6,x,x,4,408,165,1,x,x,1,x,x,0,0,0
47,81,15,36,Fish Creek No. 402,123,14,"2,342",948,28,"3,252","1,316",28,"5,032","2,036",89,"58,027","23,483",15,"5,087","2,059",10,"3,465","1,402",82,"56,159","22,727",0,0,0,105,13,2,6,12,42,33,19,3,0,13,5,140,57,5,0,0,3,160,65,3,0,0,8,607,246,8,0,0,4,225,91,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,"66,957","27,097",50,"19,778","8,004",35,"19,669","7,960",32,"27,510","11,133",1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
47,81,15,39,Hoodoo No. 401,184,20,"2,941","1,190",27,"2,959","1,197",24,"2,827","1,144",145,"140,366","56,804",26,"11,561","4,679",19,"11,453","4,635",148,"137,567","55,671",1,x,x,164,30,7,7,26,76,63,47,4,2,20,12,724,293,10,2,0,3,50,20,0,2,1,20,956,387,18,3,2,8,490,198,3,5,0,8,"1,236",500,7,1,0,1,x,x,0,1,0,0,0,0,0,0,0,168,"145,819","59,011",53,"25,189","10,194",66,"49,756","20,136",65,"70,874","28,682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,81,15,44,Three Lakes No. 400,175,7,"1,134",459,26,"2,819","1,141",41,"5,953","2,409",132,"122,120","49,420",20,"5,892","2,384",14,"5,833","2,361",131,"109,847","44,453",5,"2,330",943,146,46,5,7,23,77,85,51,4,2,36,11,755,306,9,3,1,9,803,325,5,5,0,22,"1,013",410,18,5,0,12,347,140,6,6,2,2,x,x,2,0,0,1,x,x,1,0,0,0,0,0,0,0,0,148,"121,727","49,261",55,"28,679","11,606",62,"42,670","17,268",49,"50,378","20,387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,81,15,48,Lake Lenore No. 399,112,8,"3,271","1,324",10,"2,444",989,18,"4,113","1,664",81,"102,734","41,575",15,"10,676","4,320",14,"11,691","4,731",76,"104,845","42,429",0,0,0,94,26,3,5,13,55,55,38,1,1,22,7,587,238,4,4,0,2,x,x,1,1,0,17,607,246,13,5,0,12,750,304,6,6,2,0,0,0,0,0,0,1,x,x,0,1,0,0,0,0,0,0,0,93,"111,342","45,059",29,"12,862","5,205",32,"29,407","11,901",40,"69,073","27,953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,81,15,51,Flett's Springs No. 429,175,9,"1,303",527,12,"1,249",505,20,"3,790","1,534",146,"166,444","67,357",17,"16,024","6,485",19,"21,356","8,642",143,"167,715","67,872",0,0,0,157,22,1,3,24,97,53,33,5,2,18,6,610,247,5,0,1,2,x,x,0,2,0,18,"1,984",803,14,6,1,8,663,268,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,"172,809","69,933",44,"25,538","10,335",40,"20,482","8,289",93,"126,789","51,310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,81,15,54,Invergordon No. 430,185,13,"1,706",690,34,"4,557","1,844",21,"4,145","1,677",121,"123,314","49,903",19,"9,840","3,982",22,"11,978","4,847",125,"128,329","51,933",1,x,x,155,30,3,10,27,79,61,38,2,1,24,6,150,61,3,2,1,3,62,25,2,1,0,21,"1,636",662,17,4,0,8,468,189,3,3,2,2,x,x,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,"134,329","54,361",55,"21,590","8,737",45,"31,406","12,710",65,"81,333","32,914",1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
47,81,15,57,St. Louis No. 431,194,9,"1,304",528,14,"1,565",633,16,"2,477","1,002",141,"140,168","56,724",22,"11,930","4,828",23,"11,913","4,821",150,"144,941","58,656",0,0,0,170,28,4,4,26,79,61,31,0,0,30,8,356,144,6,1,1,2,x,x,1,1,0,11,"1,300",526,9,1,1,12,746,302,4,7,2,2,x,x,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,"151,457","61,292",46,"14,796","5,988",48,"30,750","12,444",94,"105,911","42,861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,90,15,61,Duck Lake No. 463,148,7,"1,654",669,20,"4,076","1,649",14,"3,462","1,401",67,"41,460","16,778",8,"1,471",595,3,"1,064",431,46,"36,001","14,569",0,0,0,89,58,6,12,24,74,95,64,4,1,38,20,"1,324",536,11,9,2,6,290,117,0,6,1,22,"1,244",503,20,2,0,18,"1,216",492,5,11,2,0,0,0,0,0,0,1,x,x,0,1,0,0,0,0,0,0,0,96,"46,674","18,888",48,"8,864","3,587",29,"12,891","5,217",28,"24,919","10,084",2,x,x,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0
47,90,15,64,Prince Albert No. 461,352,21,"3,645","1,475",49,"6,208","2,512",37,"6,195","2,507",199,"145,208","58,764",32,"11,210","4,537",19,"10,331","4,181",189,"133,889","54,183",0,0,0,236,85,10,10,42,168,151,85,12,1,69,24,"1,857",752,18,9,0,11,431,174,2,8,2,36,"2,609","1,056",28,11,2,21,680,275,5,15,1,2,x,x,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,"158,548","64,162",80,"17,963","7,269",75,"28,573","11,563",107,"112,012","45,330",3,105,42,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x
47,81,15,67,Birch Hills No. 460,141,7,719,291,23,"2,915","1,180",14,"2,487","1,006",113,"102,077","41,309",23,"12,369","5,006",14,"10,070","4,075",115,"98,783","39,976",0,0,0,125,25,7,5,19,80,36,22,0,0,14,5,95,38,2,0,3,3,111,45,1,1,1,10,648,262,8,1,1,5,690,279,2,3,0,2,x,x,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,"104,983","42,485",35,"11,752","4,756",52,"36,709","14,856",52,"56,522","22,874",1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
47,81,15,71,Kinistino No. 459,186,5,847,343,15,"1,271",514,20,"1,892",766,130,"137,619","55,692",17,"4,997","2,022",21,"11,095","4,490",131,"145,518","58,889",1,x,x,158,37,1,4,25,77,66,35,3,1,31,10,440,178,9,1,0,4,123,50,0,3,1,12,758,307,11,3,0,13,863,349,3,7,3,2,x,x,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,"148,053","59,915",43,"11,606","4,697",45,"34,959","14,147",86,"101,488","41,071",1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0
47,90,15,79,Garden River No. 490,133,13,"2,104",851,15,"1,613",653,18,"3,210","1,299",87,"68,836","27,857",7,"6,555","2,653",10,"12,625","5,109",83,"74,084","29,981",0,0,0,103,29,3,6,14,54,44,22,2,0,25,2,x,x,2,0,0,6,70,28,2,3,1,11,350,142,7,3,2,6,396,160,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,"80,371","32,525",38,"12,043","4,874",22,"11,978","4,847",52,"56,350","22,804",2,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0
47,90,15,94,Buckland No. 491,238,6,730,295,31,"2,604","1,054",25,"3,575","1,447",98,"63,714","25,784",8,"1,590",643,13,"6,375","2,580",90,"59,456","24,061",1,x,x,139,78,5,12,31,131,119,67,6,1,59,21,"1,031",417,10,11,2,8,325,132,0,7,1,29,"2,103",851,19,11,1,16,"1,292",523,4,13,1,1,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,"71,863","29,082",74,"13,932","5,638",36,"15,766","6,380",51,"42,165","17,064",2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x
47,90,15,99,Paddockwood No. 520,141,10,"2,274",920,23,"3,112","1,259",19,"5,445","2,204",57,"53,901","21,813",5,"3,717","1,504",6,"3,227","1,306",59,"55,011","22,262",0,0,0,85,52,2,9,24,69,75,42,2,0,37,17,x,x,12,5,2,9,354,143,2,7,0,9,455,184,7,3,0,11,706,286,6,5,1,1,x,x,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,"62,823","25,424",45,"10,952","4,432",24,"20,174","8,164",28,"31,697","12,827",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,16,0,Division No. 16,"2,518",192,"47,685","19,297",404,"68,217","27,606",405,"85,747","34,701","1,392","1,200,446","485,803",140,"71,269","28,842",104,"71,019","28,740","1,336","1,184,293","479,266",5,x,x,"1,907",823,103,151,424,"1,208","1,374",890,26,15,553,237,"14,348","5,806",166,66,20,88,"5,353","2,166",28,59,2,415,"27,859","11,274",353,69,20,205,"11,196","4,531",73,130,13,12,"2,707","1,095",6,7,0,6,620,251,3,3,0,0,0,0,0,0,0,"1,974","1,428,863","578,240",932,"325,503","131,726",613,"385,226","155,895",649,"718,134","290,618",21,"1,613",653,7,"1,282",519,1,x,x,2,x,x,10,24,10,2,x,x
47,90,16,5,Mayfield No. 406,129,10,"3,701","1,498",23,"2,913","1,179",22,"5,452","2,206",86,"101,150","40,934",7,"3,934","1,592",10,"8,548","3,459",77,"89,424","36,189",0,0,0,106,30,1,6,13,67,85,60,2,1,24,8,645,261,7,1,0,3,170,69,2,1,0,36,"1,924",779,33,2,1,13,658,266,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,"111,695","45,201",38,"15,130","6,123",41,"36,318","14,697",37,"60,247","24,381",3,37,15,0,0,0,1,x,x,0,0,0,2,x,x,0,0,0
47,90,16,8,Great Bend No. 405,139,11,"1,432",580,19,"3,298","1,335",23,"6,511","2,635",87,"101,272","40,983",12,"4,560","1,845",12,"5,332","2,158",86,"93,774","37,949",0,0,0,121,40,6,7,35,82,80,56,2,1,24,10,622,252,8,3,1,3,70,28,1,2,0,34,"2,098",849,30,4,1,12,563,228,10,2,0,0,0,0,0,0,0,1,x,x,0,1,0,0,0,0,0,0,0,119,"110,885","44,874",38,"12,613","5,104",40,"28,233","11,425",58,"70,039","28,344",3,490,198,3,490,198,0,0,0,0,0,0,0,0,0,0,0,0
