HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NFERTPD,FERTPD,NCHEMPD,CHEMPD,NSEEDPD,SEEDPD,NFEEDPD,FEEDPD,NLVSTPD,LVSTPD,NVETSER,VETSER,NCUSTWRK,CUSTWRK,NTCSHWGE,TCSHWGE,NCSHWGEF,CSHWGEF,NCSHWGENF,CSHWGENF,NFUEL,FUEL,NREPMCH,REPMCH,NREPBLDG,REPBLDG,NRNTEXP,RNTEXP,NRNTMCH,RNTMCH,NUTILEXP,UTILEXP,NTOTINT,TOTINT,NOTHEXP,OTHEXP,NTOTEXP,TOTEXP,NFEEDCO,FEEDCO,NPDLBSL,PDLBSL,NPDLBYR,PDLBYR,NTOTLAB,TOTLAB
47,90,14,77,Torch River No. 488,423,260,"5,982,817",265,"4,558,498",257,"2,022,974",148,"731,355",65,"583,476",124,"163,799",269,"1,826,018",154,"1,813,584",93,"990,720",86,"822,864",406,"4,840,582",399,"3,090,325",320,"581,206",162,"1,537,138",70,"417,868",387,"1,096,650",265,"2,163,262",404,"4,861,249",423,"36,270,801",99,"317,933",126,"2,362",39,"1,540",154,"3,902"
47,0,15,0,Division No. 15,"3,875","2,605","68,254,665","2,752","52,579,794","2,558","22,002,914","1,593","30,559,726",916,"24,301,383","1,623","3,697,594","2,504","18,841,236","1,397","24,539,563",967,"13,686,891",773,"10,852,672","3,742","46,535,162","3,656","34,116,267","2,853","6,770,911","1,567","23,365,994",795,"4,596,023","3,567","12,012,599","2,574","27,355,091","3,707","55,117,031","3,875","454,645,953","1,194","22,646,636",989,"18,005",568,"27,869","1,397","45,874"
47,81,15,1,St. Peter No. 369,216,178,"4,612,227",185,"3,761,791",167,"1,612,713",70,"1,220,781",42,"303,450",64,"137,613",158,"1,005,197",95,"1,339,858",68,"930,068",42,"409,790",207,"2,639,616",206,"1,946,167",165,"430,823",101,"1,704,296",65,"220,491",200,"750,656",157,"1,483,957",207,"3,471,503",216,"26,641,139",53,"818,301",62,905,37,"1,863",95,"2,768"
47,81,15,7,Humboldt No. 370,204,152,"3,978,942",147,"3,045,829",136,"1,223,383",80,"6,514,986",40,"712,531",78,"136,086",121,"1,592,787",73,"1,262,517",56,"826,084",31,"436,433",196,"2,417,916",191,"1,932,849",157,"308,752",89,"3,689,239",55,"255,515",186,"673,131",135,"1,182,171",194,"2,866,678",204,"31,793,312",63,"4,982,105",47,656,31,"2,220",73,"2,876"
47,81,15,11,Bayne No. 371,180,144,"3,747,702",147,"2,598,826",134,"1,178,843",73,"879,254",38,"420,743",72,"72,677",118,"612,502",64,"816,658",44,"474,685",32,"341,973",175,"2,426,441",173,"1,692,347",130,"310,332",81,"1,025,291",49,"207,302",168,"482,086",129,"1,074,627",176,"2,839,788",180,"20,385,419",58,"717,058",47,617,22,722,64,"1,339"
47,81,15,14,Grant No. 372,150,115,"2,106,289",121,"2,042,777",108,"716,537",47,"263,541",34,"171,730",58,"68,708",98,"519,281",59,"797,671",46,"511,080",30,"286,591",147,"1,749,797",147,"1,409,377",108,"221,044",54,"486,611",22,"64,722",142,"415,296",103,"777,316",146,"1,731,986",150,"13,542,683",35,"128,316",42,568,24,900,59,"1,468"
47,81,15,18,Aberdeen No. 373,149,95,"2,231,586",104,"1,730,766",95,"988,321",67,"832,086",33,"640,638",55,"86,023",93,"574,112",46,"958,431",30,"631,776",21,"326,655",142,"1,768,496",138,"1,096,150",110,"305,417",45,"568,595",30,"379,207",133,"452,810",99,"947,773",140,"1,956,033",149,"15,516,444",50,"692,221",34,"1,011",16,829,46,"1,840"
47,61,15,26,Laird No. 404,201,132,"3,189,079",147,"2,673,894",130,"1,259,409",93,"3,484,248",69,"1,725,135",83,"324,415",132,"1,532,867",95,"1,385,235",57,"802,705",67,"582,530",192,"2,515,219",185,"1,870,630",151,"382,048",64,"1,047,961",58,"158,857",180,"789,342",144,"1,905,673",195,"2,980,630",201,"27,224,642",71,"2,954,644",68,891,42,"1,851",95,"2,742"
47,61,15,31,Rosthern No. 403,288,175,"3,895,028",195,"3,457,087",197,"1,616,870",175,"5,328,617",121,"2,529,426",174,"724,221",208,"1,847,270",118,"2,356,592",90,"1,045,318",64,"1,311,274",275,"3,159,450",272,"2,755,157",224,"763,049",122,"1,718,920",56,"530,848",267,"1,108,585",197,"3,163,132",280,"4,914,372",288,"39,868,624",143,"4,058,406",67,"1,068",61,"2,919",118,"3,987"
47,81,15,36,Fish Creek No. 402,123,79,"1,459,505",92,"1,175,081",76,"373,850",33,"255,298",17,"174,488",40,"37,720",85,"445,748",37,"244,759",28,"212,599",12,"32,160",119,"1,242,294",118,"875,735",85,"143,105",34,"331,746",15,"27,800",121,"273,956",74,"476,342",113,"1,124,136",123,"8,661,563",24,x,26,249,15,380,37,629
47,81,15,39,Hoodoo No. 401,184,151,"4,124,682",151,"2,732,823",126,"1,048,275",52,"1,924,403",29,"523,856",61,"254,672",119,"778,788",67,"1,669,510",48,"686,101",39,"983,409",179,"2,811,117",172,"1,859,747",136,"368,689",64,"1,216,624",28,"201,100",170,"602,060",128,"1,332,964",177,"3,301,754",184,"24,751,064",44,"1,773,579",57,940,23,"1,774",67,"2,714"
47,81,15,44,Three Lakes No. 400,175,137,"3,405,369",138,"2,592,241",127,"940,579",86,"577,602",51,"1,913,723",88,"114,320",121,"648,905",60,"701,808",44,"529,549",29,"172,259",170,"2,400,722",166,"1,535,385",134,"271,468",86,"887,686",39,"121,834",164,"490,122",117,"1,115,143",166,"2,034,340",175,"19,751,247",65,"136,464",36,477,29,997,60,"1,474"
47,81,15,48,Lake Lenore No. 399,112,75,"3,292,927",83,"2,810,945",81,"1,019,749",58,"1,021,510",26,"230,773",59,"192,686",77,"734,673",44,"1,259,396",35,"614,339",25,"645,057",110,"1,917,508",107,"1,301,234",85,"240,994",53,"1,182,403",31,"231,713",105,"496,728",86,"1,036,490",109,"2,292,206",112,"19,261,935",45,"861,001",32,"1,280",21,"1,112",44,"2,392"
47,81,15,51,Flett's Springs No. 429,175,141,"5,113,929",141,"3,694,476",141,"1,551,294",53,"1,555,990",37,"4,042,081",60,"208,973",126,"1,279,686",75,"1,915,659",56,"1,522,808",35,"392,851",170,"2,653,229",167,"1,886,342",139,"306,596",82,"1,127,411",39,"570,644",164,"616,541",130,"1,820,714",164,"3,304,818",175,"31,648,383",42,x,47,826,43,"2,103",75,"2,929"
47,81,15,54,Invergordon No. 430,185,124,"3,841,214",133,"2,895,524",114,"1,051,009",70,"1,172,054",37,"660,096",71,"152,605",134,"998,384",77,"1,049,820",50,"695,041",45,"354,779",182,"2,433,628",173,"1,581,569",133,"325,930",75,"947,147",31,"279,420",172,"619,935",116,"1,230,128",178,"2,749,431",185,"21,987,894",47,x,61,938,22,"1,303",77,"2,241"
47,81,15,57,St. Louis No. 431,194,147,"4,070,839",151,"3,232,657",139,"1,301,341",65,"253,816",34,"658,861",62,"57,125",126,"1,092,714",82,"1,182,144",61,"709,691",50,"472,453",193,"2,505,440",186,"2,074,815",153,"361,013",85,"1,538,251",38,"169,933",178,"579,875",149,"1,563,231",183,"3,076,594",194,"23,718,649",46,"114,899",60,"1,071",32,"1,143",82,"2,214"
47,90,15,61,Duck Lake No. 463,148,52,"1,342,697",80,"1,260,465",74,"351,389",89,"1,326,924",53,"4,862,897",94,"227,157",93,"814,775",49,"997,304",30,"556,900",30,"440,404",140,"1,397,743",137,"939,764",110,"272,663",67,"508,863",27,"94,909",138,"393,769",87,"834,809",142,"1,535,259",148,"17,161,387",62,"282,847",38,689,17,972,49,"1,661"
47,90,15,64,Prince Albert No. 461,352,194,"4,008,617",208,"3,312,261",205,"1,337,768",142,"552,629",79,"1,831,274",151,"222,120",195,"1,203,498",91,"1,257,941",59,"716,075",49,"541,866",338,"3,221,319",328,"2,307,823",244,"454,008",115,"1,266,180",60,"278,686",311,"796,632",195,"1,477,167",336,"3,307,401",352,"26,835,324",107,"299,560",61,839,40,"1,834",91,"2,673"
47,81,15,67,Birch Hills No. 460,141,114,"2,986,966",114,"2,245,284",108,"1,063,667",31,"527,816",21,"397,042",38,"124,169",105,"795,511",55,"928,709",37,"404,633",35,"524,076",138,"1,719,567",136,"1,383,660",94,"237,971",66,"869,700",31,"314,526",135,"491,737",101,"1,615,389",132,"2,248,444",141,"17,950,158",25,"355,149",42,485,21,"1,173",55,"1,658"
47,81,15,71,Kinistino No. 459,186,126,"4,574,079",136,"3,138,068",122,"1,474,674",78,"483,030",44,"786,199",77,"117,165",127,"1,064,902",62,"1,226,473",37,"703,927",43,"522,546",181,"2,534,296",176,"1,791,521",139,"316,326",74,"1,415,326",45,"254,888",178,"575,551",133,"1,355,741",179,"3,072,545",186,"24,180,784",52,"182,679",48,865,23,"1,384",62,"2,249"
47,90,15,79,Garden River No. 490,133,93,"2,306,585",88,"1,586,724",85,"681,314",48,"184,936",26,"154,586",53,"73,910",79,"377,422",52,"513,286",31,"247,355",35,"265,931",127,"1,545,596",123,"1,277,278",86,"252,297",50,"543,661",24,"96,722",122,"349,884",79,"656,057",129,"1,752,122",133,"12,352,380",28,"54,518",38,556,18,447,52,"1,003"
47,90,15,94,Buckland No. 491,238,111,"2,067,378",116,"1,310,127",119,"749,641",114,"1,895,911",45,"1,331,809",111,"258,408",110,"576,162",59,"2,248,469",35,"599,382",38,"1,649,087",226,"2,077,355",222,"1,548,766",164,"313,933",97,"672,337",29,"74,243",210,"721,446",129,"1,621,066",225,"3,206,806",238,"20,673,857",88,"1,391,204",47,"2,506",19,"1,464",59,"3,970"
47,90,15,99,Paddockwood No. 520,141,70,"1,899,025",75,"1,282,148",74,"462,288",69,"304,294",40,"230,045",74,"106,821",79,"346,052",37,"427,323",25,"266,775",21,"160,548",135,"1,398,413",133,"1,049,951",106,"184,453",63,"617,746",23,"62,663",123,"332,457",86,"685,201",136,"1,350,185",141,"10,739,065",46,"95,649",29,568,12,479,37,"1,047"
47,0,16,0,Division No. 16,"2,518","1,504","32,560,691","1,554","24,580,105","1,491","10,967,152","1,327","9,481,445",799,"15,138,985","1,382","2,945,963","1,645","11,005,498",821,"11,508,761",518,"6,982,918",486,"4,525,843","2,439","29,715,632","2,356","21,100,287","1,871","4,128,884","1,204","11,071,513",438,"2,553,907","2,323","7,479,635","1,671","15,452,954","2,409","33,958,559","2,518","243,649,971",916,"5,645,677",616,"9,278",276,"12,180",821,"21,458"
47,90,16,5,Mayfield No. 406,129,87,"2,563,462",96,"2,117,912",82,"728,029",76,"216,633",41,"496,930",80,"152,420",98,"771,880",53,"840,540",32,"536,957",34,"303,583",127,"1,765,543",121,"1,191,843",94,"203,763",71,"738,458",23,"237,908",126,"395,917",86,"848,272",127,"2,420,270",129,"15,689,780",58,"103,011",41,621,19,776,53,"1,397"
47,90,16,8,Great Bend No. 405,139,88,"2,126,201",94,"1,785,029",90,"892,795",69,"437,930",44,"779,212",68,"160,225",99,"867,023",49,"530,227",29,"393,405",30,"136,822",136,"1,836,619",130,"1,215,492",115,"302,074",57,"803,174",27,"280,674",128,"438,072",97,"1,006,693",137,"2,192,769",139,"15,654,209",52,"282,698",35,472,19,645,49,"1,117"
47,90,16,13,Blaine Lake No. 434,111,78,"1,841,975",78,"1,356,255",75,"624,952",44,"270,220",24,"148,792",51,"78,067",72,"596,662",38,"372,282",24,"240,884",24,"131,398",107,"1,397,513",105,"888,297",74,"122,355",49,"465,705",28,"242,954",104,"314,504",77,"749,693",108,"1,795,224",111,"11,265,450",27,"117,687",31,394,8,243,38,637
47,90,16,18,Redberry No. 435,167,109,"2,413,960",119,"1,777,131",100,"939,349",80,"282,471",48,"1,177,440",89,"130,389",124,"604,206",53,"636,121",27,"332,767",37,"303,354",160,"2,245,102",161,"1,647,316",129,"309,913",72,"1,259,582",24,"179,967",155,"472,182",117,"1,172,270",156,"2,074,442",167,"17,321,841",49,"94,100",41,717,15,446,53,"1,163"
47,90,16,23,Douglas No. 436,140,80,"1,486,679",91,"1,560,589",88,"841,228",66,"175,609",45,"298,267",79,"109,704",107,"795,120",55,"868,737",37,"663,509",28,"205,228",136,"1,726,411",133,"1,300,799",103,"233,044",58,"1,007,962",23,"162,657",130,"382,895",85,"818,213",139,"2,188,579",140,"13,956,493",44,"61,898",41,648,20,"1,399",55,"2,047"
47,90,16,28,North Battleford No. 437,196,132,"2,643,869",148,"2,404,560",128,"1,166,593",61,"214,159",36,"341,785",62,"92,256",117,"714,428",59,"1,037,673",42,"698,345",35,"339,328",195,"2,202,691",190,"1,857,402",134,"274,985",75,"870,900",27,"142,446",175,"520,266",117,"1,148,465",188,"2,969,364",196,"18,601,842",41,"62,197",42,588,21,"1,232",59,"1,820"
47,90,16,33,Round Hill No. 467,118,89,"1,486,852",80,"980,155",71,"436,306",70,"394,725",41,"646,882",65,"99,290",83,"523,952",32,"434,773",24,"279,064",17,"155,709",116,"1,541,852",108,"1,090,039",87,"149,704",62,"385,825",20,"84,896",111,"340,162",77,"556,031",115,"1,327,621",118,"10,479,065",45,"197,933",20,309,16,542,32,851
47,90,16,38,Meeting Lake No. 466,124,69,"1,021,526",71,"621,023",67,"274,582",73,"505,515",42,"617,257",70,"153,709",69,"285,731",41,"502,344",28,"267,351",21,"234,993",120,"1,507,080",117,"1,051,822",95,"202,781",59,"285,002",12,"112,352",120,"379,851",81,"621,940",117,"1,190,003",124,"9,332,518",50,"307,821",30,343,14,476,41,819
47,90,16,41,Leask No. 464,183,107,"3,616,271",116,"2,778,079",109,"1,031,758",93,"1,885,452",56,"1,179,700",100,"443,433",111,"1,069,688",55,"1,428,668",33,"704,824",33,"723,844",176,"2,899,870",170,"2,067,961",133,"345,901",95,"1,020,359",39,"161,134",176,"809,638",124,"1,777,633",172,"3,019,558",183,"25,535,103",65,"1,502,004",40,"1,375",20,"1,380",55,"2,755"
47,90,16,46,Shellbrook No. 493,223,151,"3,897,251",146,"2,991,451",143,"1,350,820",118,"874,347",62,"1,672,507",111,"201,792",144,"962,096",80,"1,534,912",49,"953,445",51,"581,467",218,"2,884,026",210,"1,965,582",161,"505,273",116,"1,441,175",42,"110,629",202,"722,990",155,"1,341,564",214,"4,089,268",223,"26,545,683",88,"548,853",69,"1,381",23,"1,526",80,"2,907"
47,90,16,51,Canwood No. 494,364,209,"3,573,970",207,"2,644,715",208,"1,067,982",202,"851,200",134,"1,984,454",227,"415,846",250,"1,504,279",118,"1,028,099",79,"626,283",62,"401,816",349,"3,734,773",340,"2,516,243",282,"515,165",169,"965,786",81,"375,521",338,"971,029",244,"2,337,246",347,"4,202,795",364,"28,689,103",136,"274,362",89,934,35,892,118,"1,826"
47,90,16,56,Spiritwood No. 496,337,175,"3,859,766",165,"2,002,564",182,"898,297",226,"2,486,498",138,"4,847,709",225,"647,140",209,"1,479,331",100,"1,580,107",51,"890,280",66,"689,827",322,"3,489,325",311,"2,443,897",264,"565,836",191,"1,186,871",53,"263,650",308,"1,065,059",224,"1,937,927",315,"4,102,472",337,"32,856,449",155,"1,617,082",69,736,40,"2,062",100,"2,798"
47,90,16,62,Medstead No. 497,155,100,"1,726,236",106,"1,273,743",99,"601,220",84,"660,760",58,"583,109",97,"164,310",112,"628,822",44,"365,741",34,"199,582",28,"166,159",153,"1,690,383",148,"1,261,604",122,"247,614",73,"460,104",20,"59,315",141,"411,170",113,"758,050",148,"1,546,454",155,"12,438,635",61,"410,907",33,291,15,335,44,626
47,90,16,75,Big River No. 555,132,30,"302,673",37,"286,899",49,"113,241",65,"225,926",30,"364,941",58,"97,382",50,"202,280",44,"348,537",29,"196,222",20,"152,315",124,"794,444",112,"601,990",78,"150,476",57,"180,610",19,"139,804",109,"255,900",74,"378,957",126,"839,740",132,"5,283,800",45,"65,124",35,469,11,226,44,695
47,0,17,0,Division No. 17,"2,259","1,153","23,175,947","1,217","19,119,556","1,173","8,825,650","1,315","12,000,549",948,"20,857,337","1,485","3,734,024","1,376","11,035,186",856,"13,482,703",640,"9,628,387",433,"3,854,316","2,179","26,466,003","2,108","20,389,039","1,748","4,699,342","1,097","10,085,391",418,"2,703,584","2,070","7,217,409","1,445","13,791,141","2,134","28,472,366","2,259","226,055,227",877,"6,266,724",560,"8,790",379,"17,875",856,"26,665"
47,91,17,1,Meota No. 468,130,96,"2,418,487",100,"2,026,405",92,"959,347",53,"450,321",43,"1,864,539",62,"103,548",90,"584,335",53,"1,005,398",42,"755,677",25,"249,721",124,"1,740,596",122,"1,438,927",97,"199,737",47,"716,408",23,"107,913",115,"377,311",91,"963,038",121,"1,995,161",130,"16,951,471",32,"278,915",34,829,24,801,53,"1,630"
47,91,17,8,Turtle River No. 469,106,63,"1,042,562",70,"1,057,803",59,"383,618",64,"354,991",42,"840,861",75,"164,460",78,"638,521",52,"552,070",40,"423,158",21,"128,912",106,"1,245,553",104,"980,268",82,"167,350",51,"405,969",18,"80,217",99,"323,421",71,"508,775",104,"1,168,114",106,"9,914,553",39,"102,162",26,248,26,932,52,"1,180"
47,91,17,13,Paynton No. 470,61,31,"824,138",36,"775,743",34,"296,926",41,"356,496",29,"529,687",41,"136,689",39,"430,276",25,"551,120",14,"228,197",18,"322,923",57,"735,098",57,"602,038",50,"185,692",39,"486,858",16,"75,675",56,"217,200",40,"576,171",56,"882,244",61,"7,662,051",28,"121,391",15,276,13,894,25,"1,170"
47,91,17,17,Eldon No. 471,163,111,"2,912,217",121,"2,682,644",100,"1,169,694",90,"526,378",65,"572,497",101,"326,356",117,"1,002,127",69,"1,326,040",57,"1,104,994",30,"221,046",159,"2,383,111",152,"1,999,093",124,"383,615",84,"1,077,092",35,"429,296",152,"564,765",112,"1,019,918",154,"2,385,830",163,"20,760,673",64,"274,799",38,579,40,"2,156",69,"2,735"
47,91,17,22,Wilton No. 472,204,135,"3,020,398",147,"3,080,856",134,"1,299,026",95,"467,288",73,"1,840,594",113,"262,520",134,"982,537",76,"2,001,356",64,"1,680,304",33,"321,052",196,"2,640,251",192,"2,228,225",167,"431,786",94,"1,384,067",45,"304,166",192,"730,236",137,"1,614,270",189,"2,815,077",204,"25,102,653",72,"275,207",50,911,43,"2,758",76,"3,669"
47,91,17,28,Britannia No. 502,213,110,"1,668,282",118,"1,337,424",105,"489,617",132,"887,179",100,"3,711,385",144,"428,979",136,"961,978",71,"1,136,087",53,"745,705",34,"390,382",209,"2,338,428",201,"1,753,441",171,"481,080",106,"958,584",43,"286,549",194,"643,060",127,"1,171,982",202,"2,320,199",213,"20,574,254",90,"289,163",39,628,35,"1,663",71,"2,291"
47,91,17,32,Frenchman Butte No. 501,236,127,"2,639,590",122,"1,688,735",132,"776,098",159,"3,356,049",134,"4,965,192",190,"719,751",147,"1,952,550",103,"1,575,616",76,"1,141,302",63,"434,314",231,"3,228,663",223,"2,434,380",198,"666,007",128,"1,237,029",52,"401,969",225,"1,149,924",157,"2,152,268",227,"4,105,083",236,"33,048,904",110,"2,141,772",67,978,50,"2,425",103,"3,403"
47,91,17,45,Mervin No. 499,228,116,"2,175,116",120,"1,957,864",119,"973,986",136,"931,080",95,"2,297,461",146,"310,189",149,"1,083,347",90,"1,254,894",68,"885,876",46,"369,018",216,"2,551,614",208,"1,945,755",177,"419,433",93,"721,991",49,"254,370",212,"691,511",150,"1,167,220",218,"2,977,655",228,"21,713,486",91,"569,041",61,818,37,"1,582",90,"2,400"
47,91,17,47,Parkdale No. 498,147,82,"1,988,184",82,"1,452,338",82,"674,145",91,"804,756",56,"684,641",95,"241,722",96,"721,717",49,"656,998",37,"398,331",24,"258,667",140,"1,897,790",138,"1,482,651",113,"322,364",81,"611,697",27,"195,516",140,"468,260",102,"1,269,589",136,"1,907,483",147,"15,379,851",67,"327,143",38,550,19,699,49,"1,249"
47,91,17,54,Meadow Lake No. 588,420,133,"2,328,337",151,"1,769,112",157,"1,003,488",239,"2,113,228",144,"1,264,197",262,"421,670",202,"1,217,892",138,"1,641,753",103,"1,119,325",68,"522,428",399,"3,461,138",381,"2,559,295",294,"671,340",183,"982,131",55,"224,980",360,"1,013,234",238,"1,463,719",388,"3,943,051",420,"26,078,565",150,"1,184,043",102,"1,686",42,"1,637",138,"3,323"
47,91,17,56,Loon Lake No. 561,177,69,"1,246,378",65,"699,786",67,"428,825",106,"702,723",79,"891,546",120,"217,762",84,"646,862",64,"908,536",42,"557,594",35,"350,942",170,"1,948,257",165,"1,284,014",139,"402,291",91,"682,464",24,"180,500",165,"518,409",104,"902,778",172,"1,847,806",177,"13,508,937",59,"247,783",44,587,26,"1,174",64,"1,761"
47,91,17,62,Beaver River No. 622,174,80,"912,258",85,"590,846",92,"370,880",109,"1,050,060",88,"1,394,737",136,"400,378",104,"813,044",66,"872,835",44,"587,924",36,"284,911",172,"2,295,504",165,"1,680,952",136,"368,647",100,"821,101",31,"162,433",160,"520,078",116,"981,413",167,"2,124,663",174,"15,359,829",75,"455,305",46,700,24,"1,154",66,"1,854"
48,0,0,0,Alberta,"49,431","26,012","613,351,120","23,816","384,018,598","25,141","202,774,171","31,197","1,260,756,337","19,658","2,235,305,223","31,892","146,979,935","29,694","446,134,064","17,195","537,119,073","12,395","263,240,911","9,229","273,878,162","47,158","566,699,937","45,486","479,522,581","39,095","154,644,749","19,309","260,832,175","9,072","65,136,329","45,081","211,676,437","30,202","441,157,211","46,249","785,524,174","49,431","8,791,632,114","24,820","887,309,434","10,872","250,206","8,754","709,025","17,195","959,231"
48,10,0,0,Agricultural Region 1 - rÇgion agricole 1,"2,838","1,354","36,751,371","1,694","37,118,491","1,409","14,501,065","1,702","72,113,360","1,331","109,655,451","1,836","9,318,564","1,984","30,703,111","1,253","49,499,656",971,"25,490,114",616,"24,009,542","2,756","47,992,002","2,673","39,901,433","2,235","11,656,659","1,328","17,891,209",672,"5,595,928","2,657","16,471,833","1,982","36,926,339","2,671","73,991,116","2,838","610,087,588","1,306","52,419,573",710,"23,764",740,"67,331","1,253","91,095"
48,20,0,0,Agricultural Region 2 - rÇgion agricole 2,"5,867","4,025","135,717,404","3,759","99,363,064","3,577","44,912,533","3,382","585,428,662","2,495","1,094,744,601","3,533","40,739,982","4,123","148,260,743","2,755","144,621,955","2,097","62,043,996","1,503","82,577,959","5,590","105,511,915","5,394","98,280,587","4,566","29,916,145","2,504","56,966,991","1,435","18,747,351","5,417","49,304,502","4,086","100,864,395","5,484","182,205,247","5,867","2,935,586,077","2,735","458,160,968","1,677","51,599","1,562","181,617","2,755","233,216"
48,30,0,0,Agricultural Region 3 - rÇgion agricole 3,"6,846","3,627","75,169,447","2,839","41,874,870","2,833","19,255,663","4,615","168,153,569","2,936","307,951,824","4,752","23,760,215","4,023","68,527,825","2,276","81,452,268","1,547","34,580,706","1,306","46,871,562","6,338","69,171,367","6,003","58,492,983","5,453","23,699,599","2,449","41,420,505","1,277","11,222,667","5,965","30,090,181","3,756","53,741,229","6,302","115,190,147","6,846","1,189,174,359","3,795","112,203,624","1,479","39,516","1,144","100,769","2,276","140,285"
48,40,0,0,Agricultural Region 4A - rÇgion agricole 4A,"3,019","1,865","50,739,180","1,822","35,971,837","1,750","15,052,467","1,975","56,263,336","1,449","120,239,427","2,126","9,359,594","2,093","32,183,511","1,257","29,024,419",942,"18,544,319",639,"10,480,100","2,912","41,344,466","2,817","34,706,176","2,492","9,921,992","1,420","19,972,283",586,"4,136,573","2,799","13,067,135","2,124","30,472,443","2,863","53,256,399","3,019","555,711,238","1,591","32,307,746",788,"13,212",648,"41,937","1,257","55,149"
48,41,0,0,Agricultural Region 4B - rÇgion agricole 4B,"5,217","3,314","78,829,480","3,198","52,764,806","3,043","25,515,519","3,222","68,753,953","2,009","141,093,467","3,348","11,401,568","3,327","30,106,268","1,914","36,204,211","1,345","22,747,721","1,016","13,456,490","5,045","60,598,479","4,899","51,090,030","4,244","14,594,879","2,150","30,386,438",891,"4,631,413","4,859","18,756,209","3,426","44,888,576","4,916","70,888,503","5,217","740,503,799","2,521","38,836,829","1,246","15,465",906,"51,202","1,914","66,667"
