HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NINJURNY,NOPINJD,NOPINJ01,NOPINJ02,NOPINJ03,NOPINJ04,NOPINJ05,NOPINJ06,NOPINJ07,NOPINJ08,NOPINJ09,NOPINJ10,NINJFMD,NFMINJ01,NFMINJ02,NFMINJ03,NFMINJ04,NFMINJ05,NFMINJ06,NFMINJ07,NFMINJ08,NFMINJ09,NFMINJ10,NINJOTD,NOTINJ01,NOTINJ02,NOTINJ03,NOTINJ04,NOTINJ05,NOTINJ06,NOTINJ07,NOTINJ08,NOTINJ09,NOTINJ10,NINJURY01,NINJURY02,NINJURY03,NINJURY04,NINJURY05,NINJURY06,NINJURY07,NINJURY08,NINJURY09,NINJURY10
47,71,13,32,Grandview No. 349,111,10,10,1,0,9,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2,1,1,0,0,1,0
47,71,13,38,Mariposa No. 350,92,9,9,3,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,1,3,1,0,1,1,0,0
47,71,13,41,Progress No. 351,121,8,8,0,0,7,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,1,0,0,0,0
47,71,13,46,Heart's Hill No. 352,97,8,6,2,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,5,0,0,0,1,0,0,0
47,71,13,49,Eye Hill No. 382,154,10,9,2,2,5,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,1,0,0,0,0,1
47,71,13,56,Grass Lake No. 381,151,10,10,2,0,6,3,0,0,0,1,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,3,0,0,0,1,0,0
47,71,13,59,Tramping Lake No. 380,91,6,5,0,1,3,3,0,1,1,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,1,0,0,0
47,71,13,64,Reford No. 379,116,7,6,0,0,1,4,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0
47,71,13,68,Buffalo No. 409,204,18,18,5,0,8,3,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,8,3,0,2,0,2,0,1
47,71,13,72,Round Valley No. 410,121,9,8,1,0,3,1,1,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,1,0,0,0,1
47,71,13,76,Senlac No. 411,89,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
47,91,13,79,Manitou Lake No. 442,135,8,8,3,2,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,0,0,0,0,0,0
47,91,13,92,Hillsdale No. 440,111,11,10,3,1,3,4,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,5,1,2,0,0,0,0
47,91,13,96,Cut Knife No. 439,96,5,5,0,0,4,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,1,1
47,0,14,0,Division No. 14,"3,348",174,162,33,19,74,35,16,15,9,14,5,5,19,5,5,10,3,2,3,1,3,0,0,5,0,0,2,2,1,0,0,0,0,0,38,23,79,40,18,17,10,17,5,5
47,80,14,1,Hudson Bay No. 394,218,12,12,4,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,2,0,1,0,0,0,0
47,80,14,6,Porcupine No. 395,250,9,9,1,0,4,3,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,1,2,0,0
47,51,14,21,Kelvington No. 366,151,10,10,2,3,6,1,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,1,2,1,0,0,1,0
47,51,14,23,Ponass Lake No. 367,186,10,10,1,1,3,2,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,1,0,0,1,1
47,51,14,26,Spalding No. 368,144,17,15,4,2,8,0,0,0,1,3,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,9,0,0,0,1,3,0,1
47,80,14,34,Barrier Valley No. 397,144,8,7,2,2,5,2,1,2,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,1,2,1,2,1,0
47,80,14,35,Pleasantdale No. 398,162,3,3,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0
47,80,14,38,Bjorkdale No. 426,230,15,15,4,1,9,4,1,2,2,2,2,1,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,9,4,1,2,3,2,2,1
47,80,14,43,Tisdale No. 427,172,10,10,1,0,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,0,0,1,0,0
47,80,14,47,Star City No. 428,222,10,9,1,0,6,1,2,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7,1,2,3,0,1,0,0
47,80,14,53,Willow Creek No. 458,162,4,3,0,0,2,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0
47,80,14,56,Connaught No. 457,161,9,9,0,0,4,5,1,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,3,0,1,0,1
47,80,14,59,Arborfield No. 456,154,8,7,3,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1,0,0,2,0,0
47,80,14,67,Moose Range No. 486,301,14,13,4,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,3,3,5,1,0,0,0,0,0
47,80,14,72,Nipawin No. 487,268,9,7,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,2,4,3,0,0,0,0,0,0
47,90,14,77,Torch River No. 488,423,26,23,4,3,11,3,1,3,4,1,0,1,6,1,1,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5,4,11,3,2,3,4,2,0,1
47,0,15,0,Division No. 15,"3,875",242,226,36,15,114,55,22,20,7,13,3,12,28,5,0,11,11,1,9,1,1,1,1,8,2,0,2,3,3,2,0,1,0,0,43,15,121,61,26,25,8,15,3,13
47,81,15,1,St. Peter No. 369,216,11,10,1,0,6,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,1,0,1,1,0,0
47,81,15,7,Humboldt No. 370,204,15,13,3,1,5,2,0,1,0,0,0,1,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,2,1,2,1,0,0,1
47,81,15,11,Bayne No. 371,180,18,16,2,1,5,5,2,3,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3,1,6,5,3,3,0,3,0,1
47,81,15,14,Grant No. 372,150,14,14,2,2,7,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,1,3,0,0,2,0,0
47,81,15,18,Aberdeen No. 373,149,9,8,1,0,5,4,2,0,0,0,0,0,3,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,2,2,0,1,0,0
47,61,15,26,Laird No. 404,201,13,12,1,3,5,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,3,1,0,0,0,0,1
47,61,15,31,Rosthern No. 403,288,21,21,4,0,8,5,2,2,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,6,2,2,1,0,0,1
47,81,15,36,Fish Creek No. 402,123,8,8,1,1,5,3,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,3,1,1,1,0,1,0
47,81,15,39,Hoodoo No. 401,184,7,6,0,0,4,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,1
47,81,15,44,Three Lakes No. 400,175,12,11,2,0,6,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,6,3,1,1,1,1,0,1
47,81,15,48,Lake Lenore No. 399,112,7,6,2,1,5,2,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,1,5,3,2,2,0,0,0,0
47,81,15,51,Flett's Springs No. 429,175,7,6,3,1,1,3,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,1,1,0,1,0,1
47,81,15,54,Invergordon No. 430,185,8,6,1,0,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5,1,1,1,0,0,0,0
47,81,15,57,St. Louis No. 431,194,17,16,2,1,6,6,4,3,1,1,0,0,4,1,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,1,8,6,4,3,1,1,0,0
47,90,15,61,Duck Lake No. 463,148,13,12,3,2,6,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,3,2,0,1,0,1,0
47,90,15,64,Prince Albert No. 461,352,16,16,1,0,7,6,0,2,0,0,0,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,7,6,0,2,0,0,0,2
47,81,15,67,Birch Hills No. 460,141,3,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
47,81,15,71,Kinistino No. 459,186,12,12,3,1,8,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,1,0,0,0,1,0,1
47,90,15,79,Garden River No. 490,133,10,10,3,0,7,2,0,0,1,0,1,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,7,2,0,1,1,0,1,0
47,90,15,94,Buckland No. 491,238,13,13,1,1,8,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,8,2,0,2,0,2,0,1
47,90,15,99,Paddockwood No. 520,141,8,7,0,0,3,3,0,1,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,2,0,2
47,0,16,0,Division No. 16,"2,518",198,181,41,7,78,44,14,15,9,16,0,10,30,11,0,16,6,1,2,0,2,0,0,8,0,0,3,4,1,0,1,0,0,0,52,7,86,52,16,15,10,17,0,10
47,90,16,5,Mayfield No. 406,129,14,14,7,1,3,6,0,0,0,2,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,6,0,0,0,2,0,0
47,90,16,8,Great Bend No. 405,139,15,15,1,0,10,2,1,0,1,0,0,2,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,10,2,1,0,2,0,0,2
47,90,16,13,Blaine Lake No. 434,111,13,11,2,1,5,1,1,1,0,3,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,7,2,1,1,0,3,0,0
47,90,16,18,Redberry No. 435,167,16,16,5,2,8,2,4,3,3,2,0,0,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,8,2,4,3,3,2,0,0
47,90,16,23,Douglas No. 436,140,11,10,3,2,3,1,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,0,0,1,0,0,0
47,90,16,28,North Battleford No. 437,196,7,6,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,1
47,90,16,33,Round Hill No. 467,118,4,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0
47,90,16,38,Meeting Lake No. 466,124,13,13,3,0,6,5,0,3,0,1,0,3,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,0,3,0,1,0,3
47,90,16,41,Leask No. 464,183,19,15,3,0,7,4,1,3,1,0,0,1,3,2,0,1,1,0,0,0,1,0,0,5,0,0,3,2,1,0,0,0,0,0,5,0,8,7,2,3,1,1,0,1
47,90,16,46,Shellbrook No. 493,223,27,23,4,1,10,6,0,3,0,2,0,2,5,2,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,1,12,8,0,3,0,2,0,2
47,90,16,51,Canwood No. 494,364,28,28,6,0,14,8,4,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,9,4,0,0,4,0,0
47,90,16,56,Spiritwood No. 496,337,14,12,3,0,3,3,2,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,2,1,1,0,0,1
47,90,16,62,Medstead No. 497,155,14,12,2,0,4,3,1,0,1,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,4,1,0,1,2,0,0
47,90,16,75,Big River No. 555,132,3,2,0,0,2,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0
47,0,17,0,Division No. 17,"2,259",126,108,21,10,57,17,5,1,3,7,1,10,26,7,1,10,6,2,0,1,3,0,2,8,1,0,2,3,1,0,0,1,0,1,29,11,63,24,8,1,4,10,1,13
47,91,17,1,Meota No. 468,130,8,6,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,1
47,91,17,8,Turtle River No. 469,106,7,6,0,0,4,5,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,1,1,1,0,0,1
47,91,17,13,Paynton No. 470,61,4,3,1,1,2,1,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,0,0,2
47,91,17,17,Eldon No. 471,163,14,11,1,1,7,2,1,0,0,0,0,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,8,2,1,0,0,1,0,2
47,91,17,22,Wilton No. 472,204,10,8,3,0,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,4,1,0,0,0,1,0,0
47,91,17,28,Britannia No. 502,213,7,6,0,2,6,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,0,0,1,0,1
47,91,17,32,Frenchman Butte No. 501,236,20,19,4,1,12,0,1,0,0,1,0,0,5,1,0,3,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5,1,13,2,2,0,1,2,0,0
47,91,17,45,Mervin No. 499,228,7,7,1,1,1,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,2
47,91,17,47,Parkdale No. 498,147,10,9,2,0,7,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,2,0,0,0,1,0,0
47,91,17,54,Meadow Lake No. 588,420,19,15,5,1,5,1,1,0,1,2,0,2,4,2,1,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,8,2,6,1,2,0,1,2,0,2
47,91,17,56,Loon Lake No. 561,177,11,10,3,2,2,2,0,0,0,1,0,1,4,0,0,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,2,3,2,0,0,0,1,0,2
47,91,17,62,Beaver River No. 622,174,9,8,0,1,5,1,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,0,0,1,1,0
48,0,0,0,Alberta,"49,431","3,170","2,851",733,256,"1,296",615,270,182,146,206,42,189,472,144,34,211,91,42,30,13,14,14,19,176,76,14,51,34,14,8,3,7,4,12,922,294,"1,418",705,315,201,157,218,51,218
48,10,0,0,Agricultural Region 1 - rÇgion agricole 1,"2,838",217,194,52,27,92,45,16,14,7,13,1,10,26,9,1,12,6,2,0,3,0,1,2,19,9,1,4,3,1,0,0,0,1,2,68,29,100,52,19,14,10,13,3,14
48,20,0,0,Agricultural Region 2 - rÇgion agricole 2,"5,867",396,338,76,25,145,68,31,26,17,25,3,33,58,12,3,27,11,6,4,1,0,2,2,40,13,3,11,9,0,2,0,2,1,4,101,30,165,85,36,28,18,27,3,38
48,30,0,0,Agricultural Region 3 - rÇgion agricole 3,"6,846",428,383,121,31,181,81,39,22,23,29,5,33,66,20,2,28,11,5,7,1,1,1,5,32,18,3,9,1,4,2,0,0,0,2,154,36,197,89,48,27,24,30,6,39
48,40,0,0,Agricultural Region 4A - rÇgion agricole 4A,"3,019",227,212,56,22,106,47,21,13,7,15,2,16,28,8,1,15,3,2,0,0,2,0,0,10,3,0,6,2,1,0,0,0,0,0,66,22,117,51,24,13,7,16,2,16
48,41,0,0,Agricultural Region 4B - rÇgion agricole 4B,"5,217",372,343,77,26,168,77,42,25,18,18,5,20,65,22,10,32,9,8,4,1,2,1,2,10,6,1,3,1,1,2,1,2,1,0,99,35,182,80,46,28,18,19,5,22
48,50,0,0,Agricultural Region 5 - rÇgion agricole 5,"11,472",692,617,147,49,280,146,58,40,32,50,10,30,102,30,7,44,24,8,5,3,3,5,5,30,16,0,6,6,2,0,1,1,0,1,189,56,304,170,68,45,36,53,15,36
48,60,0,0,Agricultural Region 6 - rÇgion agricole 6,"7,791",483,446,120,49,202,95,35,26,24,34,7,17,64,14,4,27,17,4,3,0,2,1,2,17,4,4,5,7,2,0,0,0,0,1,135,56,213,112,41,28,24,36,8,20
48,70,0,0,Agricultural Region 7 - rÇgion agricole 7,"6,381",355,318,84,27,122,56,28,16,18,22,9,30,63,29,6,26,10,7,7,4,4,3,1,18,7,2,7,5,3,2,1,2,1,2,110,30,140,66,33,18,20,24,9,33
48,10,1,0,Division No.  1,"1,536",115,102,25,14,52,19,2,8,2,7,0,8,12,2,0,7,4,2,0,2,0,1,1,10,2,0,4,3,1,0,0,0,1,1,29,14,58,24,5,8,4,7,2,10
48,10,1,3,Cypress County,934,65,58,14,9,33,9,1,3,2,4,0,6,7,2,0,5,3,2,0,1,0,0,0,6,0,0,2,3,1,0,0,0,1,1,16,9,37,13,4,3,3,4,1,7
48,10,1,8,Forty Mile County No. 8,602,50,44,11,5,19,10,1,5,0,3,0,2,5,0,0,2,1,0,0,1,0,1,1,4,2,0,2,0,0,0,0,0,0,0,13,5,21,11,1,5,1,3,1,3
48,20,2,0,Division No.  2,"3,164",222,189,40,13,85,33,18,15,10,15,1,18,31,6,1,15,6,2,2,1,0,1,1,23,6,2,7,4,0,1,0,2,0,3,52,16,95,43,20,17,11,17,1,22
48,20,2,1,Warner County No. 5,532,39,34,10,3,13,7,2,4,1,3,1,4,8,1,0,4,2,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,12,3,14,9,2,5,1,3,1,4
48,20,2,11,Lethbridge County,"1,058",68,56,11,4,26,10,5,2,5,2,0,5,5,0,0,3,1,0,0,1,0,0,0,10,2,1,6,1,0,0,0,1,0,1,13,5,33,12,5,2,6,3,0,6
48,20,2,21,Taber,768,62,51,7,1,27,8,6,4,3,6,0,5,9,2,0,4,1,2,0,0,0,0,1,7,1,1,1,3,0,0,0,0,0,1,10,2,28,12,8,4,3,6,0,7
48,20,2,31,Newell County No. 4,806,53,48,12,5,19,8,5,5,1,4,0,4,9,3,1,4,2,0,1,0,0,0,0,4,2,0,0,0,0,0,0,1,0,1,17,6,20,10,5,6,1,5,0,5
48,30,3,0,Division No.  3,"1,811",144,127,41,11,67,30,13,10,9,10,3,10,21,8,0,7,4,1,1,1,0,0,1,7,4,1,0,1,1,0,0,0,0,0,51,12,69,33,15,11,10,10,3,11
48,30,3,1,Cardston County,547,45,40,13,4,21,9,4,3,4,4,1,1,4,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16,4,23,9,4,3,4,4,1,1
48,30,3,11,Pincher Creek No. 9,456,31,29,11,3,15,5,2,0,1,1,0,4,5,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,3,15,5,2,0,1,1,0,5
48,30,3,18,Willow Creek No. 26,808,68,58,17,4,31,16,7,7,4,5,2,5,12,5,0,2,4,1,1,1,0,0,0,6,3,1,0,1,1,0,0,0,0,0,23,5,31,19,9,8,5,5,2,5
48,10,4,0,Division No.  4,"1,302",102,92,27,13,40,26,14,6,5,6,1,2,14,7,1,5,2,0,0,1,0,0,1,9,7,1,0,0,0,0,0,0,0,1,39,15,42,28,14,6,6,6,1,4
48,10,4,4,Special Area No. 2,514,31,26,7,7,12,2,6,2,2,3,1,0,5,4,1,1,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,13,8,12,2,6,2,2,3,1,1
48,10,4,12,Special Area No. 3,510,49,46,12,5,21,19,7,4,3,3,0,1,4,0,0,3,1,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,15,6,22,20,7,4,3,3,0,1
48,10,4,20,Special Area No. 4,278,22,20,8,1,7,5,1,0,0,0,0,1,5,3,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,11,1,8,6,1,0,1,0,0,2
48,20,5,0,Division No.  5,"2,703",174,149,36,12,60,35,13,11,7,10,2,15,27,6,2,12,5,4,2,0,0,1,1,17,7,1,4,5,0,1,0,0,1,1,49,14,70,42,16,11,7,10,2,16
48,20,5,1,Vulcan County,653,48,42,10,4,21,9,3,7,1,3,1,4,9,4,1,3,2,1,2,0,0,0,0,5,1,0,2,3,0,1,0,0,0,0,15,5,24,12,3,7,1,3,1,4
48,20,5,12,Wheatland County,873,53,43,8,2,21,9,2,1,2,3,0,6,6,1,0,3,0,2,0,0,0,0,0,6,3,0,2,2,0,0,0,0,0,0,12,2,26,11,4,1,2,3,0,6
48,20,5,31,Starland County,364,22,20,4,2,5,4,2,1,3,4,1,3,3,0,0,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,5,2,5,5,2,1,3,4,1,3
48,20,5,41,Kneehill County,813,51,44,14,4,13,13,6,2,1,0,0,2,9,1,1,5,2,1,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,1,17,5,15,14,7,2,1,0,0,3
48,30,6,0,Division No.  6,"4,905",279,252,76,19,113,50,25,12,13,18,2,23,45,12,2,21,7,4,6,0,1,1,4,24,13,2,9,0,3,2,0,0,0,2,98,23,127,55,32,16,13,19,3,28
48,30,6,1,Foothills No. 31,"1,405",88,77,25,6,31,20,10,1,7,8,0,6,15,4,1,5,3,2,1,0,0,0,1,10,5,2,3,0,3,0,0,0,0,1,32,9,34,22,15,2,7,8,0,7
48,30,6,14,Rocky View No. 44,"1,551",86,77,24,5,35,12,6,7,4,4,2,6,12,4,1,5,4,0,2,0,1,0,0,10,7,0,4,0,0,1,0,0,0,0,34,6,42,15,6,8,4,5,2,6
48,30,6,16,Calgary,112,5,5,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,1,0,1,0,0,0
48,30,6,28,Mountain View County,"1,837",100,93,24,7,44,17,8,4,1,6,0,11,18,4,0,11,0,2,3,0,0,1,3,4,1,0,2,0,0,1,0,0,0,1,29,7,48,17,10,6,1,6,1,15
48,40,7,0,Division No.  7,"3,019",227,212,56,22,106,47,21,13,7,15,2,16,28,8,1,15,3,2,0,0,2,0,0,10,3,0,6,2,1,0,0,0,0,0,66,22,117,51,24,13,7,16,2,16
48,40,7,1,Provost No. 52,451,26,25,8,5,13,6,2,0,1,1,0,3,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,15,6,2,0,1,1,0,3
48,40,7,11,Paintearth County No. 18,434,42,36,8,4,15,14,2,3,2,2,1,4,7,3,0,2,1,2,0,0,0,0,0,3,1,0,2,1,1,0,0,0,0,0,12,4,18,16,5,3,2,2,1,4
48,40,7,19,Stettler County No. 6,793,59,53,18,8,25,10,5,5,2,7,0,1,6,2,1,3,0,0,0,0,1,0,0,5,1,0,3,1,0,0,0,0,0,0,21,8,28,11,5,5,2,8,0,1
48,40,7,31,Flagstaff County,790,58,57,13,3,28,13,7,2,1,3,1,4,6,1,0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,15,3,29,13,7,2,1,3,1,4
48,40,7,49,Wainwright No. 61,551,42,41,9,2,25,4,5,3,1,2,0,4,6,1,0,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,2,27,5,5,3,1,2,0,4
48,50,8,0,Division No.  8,"4,203",249,224,44,19,106,42,20,14,14,15,4,15,38,12,2,17,9,3,3,2,0,3,3,8,6,0,0,1,0,0,1,1,0,0,60,21,115,50,23,17,17,16,7,18
48,50,8,1,Red Deer County,"1,751",96,87,22,8,34,18,9,8,4,4,0,8,14,1,0,8,3,0,1,1,0,1,2,3,2,0,0,0,0,0,1,0,0,0,24,8,40,20,9,9,6,4,1,10
48,50,8,22,Lacombe County,"1,219",89,78,10,5,42,12,4,1,4,5,2,6,16,8,1,6,1,3,0,1,0,1,1,4,3,0,0,0,0,0,0,1,0,0,20,6,43,13,7,1,5,6,3,7
