areaid,PROV,CAR,CD,CCS,CARPUB,areaidold,GEO NAMES,ANUMFARMS,BATFAREA,CASALEMFP,DATOTFCAP,ANUMFARMS1,BATFAREA1,CASALEMFP1,DATOTFCAP1,ANUMFARMS2,BATFAREA2,CASALEMFP2,DATOTFCAP2
484110036,48,41,10,36,41,484110036,Vermilion River County No. 24 - (CCS),"1,260","1,091","158,633","966,307",800,"1,019","157,730","935,299",455,"1,219","160,226","1,021,032"
484110048,48,41,10,48,41,484110048,Two Hills County No. 21 - (CCS),665,851,"164,455","806,672",460,832,"191,387","796,398",205,895,"103,164","830,055"
484110058,48,41,10,58,41,484110058,Lamont County - (CCS),910,577,"90,405","625,752",595,562,"82,214","592,201",315,604,"105,801","688,819"
485000000,48,50,0,0,50,485000000,Agricultural Region 5 - (CAR),"12,430",482,"124,279","902,560","6,965",464,"120,231","852,255","5,455",505,"129,448","966,779"
485008000,48,50,8,0,50,485008000,Division No.  8 - (CD),"4,540",521,"179,549","1,080,662","2,645",506,"178,499","1,033,584","1,895",541,"181,015","1,146,363"
485008001,48,50,8,1,50,485008001,Red Deer County - (CCS),"1,860",541,"176,589","1,086,923","1,085",514,"167,273","1,019,741",775,577,"189,581","1,180,615"
485008022,48,50,8,22,50,485008022,Lacombe County - (CCS),"1,330",520,"179,004","1,132,566",775,526,"177,583","1,094,686",555,511,"180,977","1,185,162"
485008038,48,50,8,38,50,485008038,Ponoka County - (CCS),"1,350",495,"184,167","1,021,008",790,477,"194,833","992,835",560,521,"169,194","1,060,560"
485009000,48,50,9,0,50,485009000,Division No.  9 - (CD),"1,270",627,"66,905","803,048",675,585,"67,032","778,003",590,676,"66,760","831,738"
485009002,48,50,9,2,50,485009002,Clearwater County - (CCS),"1,270",627,"66,905","803,048",675,585,"67,032","778,003",590,676,"66,760","831,738"
485011000,48,50,11,0,50,485011000,Division No. 11 - (CD),"6,620",428,"97,340","799,393","3,645",411,"87,822","734,447","2,975",448,"109,016","879,067"
485011001,48,50,11,1,50,485011001,Wetaskiwin County No. 10 - (CCS),"1,320",517,"103,674","835,607",720,503,"95,051","748,073",600,533,"113,948","939,891"
485011012,48,50,11,12,50,485011012,Leduc County - (CCS),"1,460",385,"97,419","776,462",780,352,"87,759","706,957",685,424,"108,404","855,504"
485011032,48,50,11,32,50,485011032,Brazeau No. 77 - (CCS),565,501,"54,814","621,186",275,487,"58,764","613,541",295,515,"51,094","628,385"
485011034,48,50,11,34,50,485011034,Parkland County - (CCS),"1,145",416,"71,734","784,008",655,411,"63,122","688,903",490,423,"83,229","910,944"
485011052,48,50,11,52,50,485011052,Strathcona County - (CCS),895,286,"98,070","740,306",480,295,"107,109","752,497",415,276,"87,500","726,048"
485011059,48,50,11,59,50,485011059,Sturgeon County - (CCS),"1,055",474,"139,049","830,245",620,449,"106,623","763,356",430,509,"185,628","926,331"
485011061,48,50,11,61,50,485011061,Edmonton - (CCS),180,399,"98,493","1,503,101",120,348,"70,688","1,140,153",60,501,"154,102","2,228,998"
486000000,48,60,0,0,60,486000000,Agricultural Region 6 - (CAR),"8,655",722,"106,098","646,186","4,870",718,"111,942","609,320","3,790",726,"98,583","693,597"
486012000,48,60,12,0,60,486012000,Division No. 12 - (CD),"2,830",920,"86,247","619,818","1,700",903,"80,999","578,035","1,130",947,"94,143","682,677"
486012004,48,60,12,4,60,486012004,Bonnyville No. 87 - (CCS),960,894,"72,917","580,950",535,883,"73,417","560,070",425,908,"72,288","607,247"
486012005,48,60,12,5,60,486012005,Lakeland County - (CCS),385,996,"61,997","560,711",245,925,"58,097","512,318",140,"1,122","68,878","646,091"
486012014,48,60,12,14,60,486012014,St. Paul County No. 19 - (CCS),900,920,"113,063","678,786",550,906,"103,607","633,164",350,944,"128,062","751,153"
486012022,48,60,12,22,60,486012022,Smoky Lake County - (CCS),585,913,"82,865","631,850",365,911,"73,443","565,485",220,915,"98,727","743,573"
486013000,48,60,13,0,60,486013000,Division No. 13 - (CD),"4,920",631,"118,254","678,840","2,695",619,"128,977","639,991","2,220",645,"105,238","725,989"
486013001,48,60,13,1,60,486013001,Lac Ste. Anne County - (CCS),"1,140",516,"60,461","594,819",585,475,"53,780","556,616",550,561,"67,567","635,443"
486013018,48,60,13,18,60,486013018,Barrhead County No. 11 - (CCS),895,586,"200,841","778,330",485,615,"247,656","753,015",410,552,"145,462","808,276"
486013028,48,60,13,28,60,486013028,Westlock County - (CCS),"1,025",674,"198,155","847,763",535,682,"243,898","825,566",485,665,"147,707","872,243"
486013029,48,60,13,29,60,486013029,Woodlands County - (CCS),320,689,"68,288","609,196",165,676,"61,431","620,465",160,703,"75,542","597,277"
486013036,48,60,13,36,60,486013036,Thorhild County No. 7 - (CCS),585,663,"73,166","616,741",360,620,"58,822","543,747",225,732,"96,386","734,906"
486013044,48,60,13,44,60,486013044,Athabasca County No. 12 - (CCS),960,721,"68,900","567,003",565,694,"60,637","520,525",395,760,"80,669","633,199"
486014000,48,60,14,0,60,486014000,Division No. 14 - (CD),905,594,"102,074","550,977",470,620,"126,043","546,552",430,566,"76,002","555,790"
486014003,48,60,14,3,60,486014003,Yellowhead County - (CCS),905,594,"102,074","550,977",475,620,"126,043","546,552",435,566,"76,002","555,790"
487000000,48,70,0,0,70,487000000,Agricultural Region 7 - (CAR),"7,110","1,000","88,197","618,009","4,415",990,"82,556","587,411","2,695","1,017","97,438","668,135"
487017000,48,70,17,0,70,487017000,Division No. 17 - (CD),"2,760","1,015","75,157","538,039","1,845",989,"69,455","509,164",915,"1,069","86,661","596,293"
487017026,48,70,17,26,70,487017026,East Peace No.131 - (CCS),245,"1,407","140,948","683,544",155,"1,400","126,494","604,986",90,"1,417","164,416","811,096"
487017027,48,70,17,27,70,487017027,Big Lakes - (CCS),465,972,"67,391","591,276",320,926,"65,156","547,243",145,"1,072","72,258","687,133"
487017033,48,70,17,33,70,487017033,Lesser Slave River No.124 - (CCS),180,718,"46,954","484,807",90,635,"33,911","414,417",90,802,"59,997","555,197"
487017062,48,70,17,62,70,487017062,Clear Hills No. 21 - (CCS),570,"1,145","73,124","538,513",360,"1,111","72,418","508,476",215,"1,204","74,322","589,519"
487017076,48,70,17,76,70,487017076,Northern Lights No. 22 - (CCS),640,"1,075","74,090","539,857",415,"1,121","67,047","536,218",225,987,"87,412","546,739"
487017095,48,70,17,95,70,487017095,Mackenzie No. 23 - (CCS),660,810,"66,704","458,520",505,772,"61,283","451,294",150,937,"84,748","482,576"
487018000,48,70,18,0,70,487018000,Division No. 18 - (CD),820,895,"61,852","561,043",465,944,"61,654","552,717",360,833,"62,110","571,866"
487018015,48,70,18,15,70,487018015,Greenview No. 16 - (CCS),820,895,"61,852","561,043",460,944,"61,654","552,717",360,833,"62,110","571,866"
487019000,48,70,19,0,70,487019000,Division No. 19 - (CD),"3,535","1,013","104,508","693,718","2,105","1,001","98,625","663,532","1,425","1,031","113,212","738,383"
487019006,48,70,19,6,70,487019006,Grande Prairie County No. 1 - (CCS),"1,440",790,"84,366","661,063",865,785,"81,115","644,821",575,797,"89,244","685,439"
487019041,48,70,19,41,70,487019041,Smoky River No. 130 - (CCS),485,"1,314","161,566","841,291",290,"1,178","136,366","733,017",195,"1,521","199,693","1,005,104"
487019049,48,70,19,49,70,487019049,Birch Hills County - (CCS),325,"1,466","139,542","781,613",195,"1,474","119,711","720,408",130,"1,455","168,758","871,785"
487019054,48,70,19,54,70,487019054,Spirit River No. 133 - (CCS),160,"1,044","105,954","721,320",100,"1,076","113,967","741,880",60,993,"92,901","687,828"
487019059,48,70,19,59,70,487019059,Saddle Hills County - (CCS),575,"1,110","98,644","645,430",330,"1,112","97,115","623,568",245,"1,107","100,727","675,208"
487019066,48,70,19,66,70,487019066,Fairview No. 136 - (CCS),325,996,"99,255","669,786",190,"1,049","104,959","674,350",135,921,"91,228","663,363"
487019071,48,70,19,71,70,487019071,Peace No. 135 - (CCS),220,891,"80,910","592,649",135,926,"82,367","575,446",85,833,"78,558","620,421"
590000000,59,0,0,0,0,590000000,British Columbia,"20,290",315,"113,736","780,265","10,790",321,"123,095","754,375","9,505",308,"103,111","809,653"
590100000,59,1,0,0,1,590100000,Vancouver Island-Coast - (CAR),"2,810",54,"49,273","573,836","1,480",56,"41,451","533,269","1,330",51,"57,964","618,915"
590117000,59,1,17,0,1,590117000,Capital Regional District - (CD),970,39,"51,660","661,057",540,43,"55,000","655,333",435,35,"47,522","668,151"
590117005,59,1,17,5,1,590117005,North Saanich - (CCS),85,30,"122,119","830,688",45,41,"186,149","1,012,948",40,18,"48,238","620,387"
590117015,59,1,17,15,1,590117015,Central Saanich - (CCS),170,39,"115,204","993,567",95,42,"124,658","968,962",70,35,"103,030","1,025,250"
590117021,59,1,17,21,1,590117021,Saanich - (CCS),245,31,"39,516","595,806",140,36,"26,884","585,604",105,24,"56,199","609,280"
590117027,59,1,17,27,1,590117027,Capital F - (CCS),170,49,"19,015","508,940",90,45,"19,065","488,896",75,54,"18,952","533,730"
590117029,59,1,17,29,1,590117029,Capital G - (CCS),80,89,"13,709","743,827",45,92,"17,531","838,649",40,86,"9,792","646,633"
590117056,59,1,17,56,1,590117056,Capital H (Part2) - (CCS),225,27,"29,896","508,091",125,34,"26,209","433,871",100,19,"34,459","599,949"
590119000,59,1,19,0,1,590119000,Cowichan Valley Regional District - (CD),690,50,"55,943","552,106",345,48,"37,159","455,968",350,52,"74,351","646,315"
590119013,59,1,19,13,1,590119013,Cowichan Valley D - (CCS),400,54,"61,954","583,516",200,48,"42,223","461,756",200,59,"82,185","708,351"
590119015,59,1,19,15,1,590119015,Cowichan Valley G - (CCS),85,58,"34,954","510,811",40,78,"21,375","411,907",45,39,"47,299","600,725"
590119033,59,1,19,33,1,590119033,Cowichan Valley F - (CCS),15,17,"9,773","289,026",10,21,"6,327","307,950",10,11,"14,511","263,006"
590119046,59,1,19,46,1,590119046,Cowichan Valley B - (CCS),185,42,"57,172","530,028",90,39,"36,506","481,145",100,46,"75,542","573,480"
590121000,59,1,21,0,1,590121000,Nanaimo Regional District - (CD),490,61,"33,904","508,227",265,70,"27,399","489,236",220,50,"41,627","530,779"
590121016,59,1,21,16,1,590121016,Nanaimo C - (CCS),30,79,"7,615","367,898",15,99,"8,043","373,406",10,43,"6,846","357,982"
590121020,59,1,21,20,1,590121020,Nanaimo D - (CCS),280,72,"37,551","515,551",160,84,"31,368","514,245",120,56,"45,624","517,257"
590121030,59,1,21,30,1,590121030,Nanaimo E - (CCS),35,39,"37,219","614,582",20,32,"9,847","442,899",10,51,"81,435","891,915"
590121032,59,1,21,32,1,590121032,Nanaimo F - (CCS),80,31,"32,276","422,940",30,31,"28,463","381,838",50,31,"34,818","450,341"
590121034,59,1,21,34,1,590121034,Nanaimo G - (CCS),45,58,"28,131","659,010",20,66,"41,587","676,164",25,50,"13,451","640,298"
590121036,59,1,21,36,1,590121036,Nanaimo H - (CCS),20,47,"33,974","428,088",10,29,"5,510","339,777",10,72,"70,977","542,892"
590123000,59,1,23,0,1,590123000,Alberni-Clayoquot Regional District - (CD),80,77,"57,782","447,955",35,55,"14,310","291,940",40,97,"96,199","585,830"
590123033,59,1,23,33,1,590123033,Alberni-Clayoquot B - (CCS),35,101,"102,533","536,919",10,31,"7,978","241,390",25,138,"151,866","691,108"
590123035,59,1,23,35,1,590123035,Alberni-Clayoquot D - (CCS),20,68,"16,144","385,760",10,80,"3,717","261,390",10,55,"28,571","510,130"
590123039,59,1,23,39,1,590123039,Alberni-Clayoquot F - (CCS),25,52,"30,688","375,230",15,56,"27,143","354,784",10,44,"36,596","409,307"
590125000,59,1,25,0,1,590125000,Comox-Strathcona Regional District - (CD),445,76,"59,817","582,303",230,78,"45,817","512,080",210,74,"74,930","658,104"
590125018,59,1,25,18,1,590125018,Comox-Strathcona A - (CCS),35,46,"49,541","472,719",20,42,"77,393","446,284",20,51,"18,207","502,459"
590125019,59,1,25,19,1,590125019,Comox-Strathcona K - (CCS),40,48,"8,889","382,453",15,49,"6,131","311,815",25,47,"10,957","435,431"
590125022,59,1,25,22,1,590125022,Comox-Strathcona B - (CCS),110,50,"56,299","616,504",55,47,"36,860","545,758",50,53,"79,706","701,688"
590125024,59,1,25,24,1,590125024,Comox-Strathcona C - (CCS),160,107,"99,254","706,645",85,111,"65,549","577,385",75,102,"138,499","857,154"
590125042,59,1,25,42,1,590125042,Comox-Strathcona D - (CCS),35,91,"49,451","568,099",20,104,"36,312","559,039",15,74,"65,681","579,292"
590125046,59,1,25,46,1,590125046,Comox-Strathcona H - (CCS),20,74,"28,738","556,272",10,33,"39,259","562,243",10,115,"18,218","550,301"
590125054,59,1,25,54,1,590125054,Comox-Strathcona J - (CCS),45,69,"7,661","356,528",20,82,"8,943","300,254",25,59,"6,635","401,547"
590127000,59,1,27,0,1,590127000,Powell River Regional District - (CD),100,40,"12,308","328,907",45,33,"7,610","311,998",50,46,"16,463","343,864"
590127010,59,1,27,10,1,590127010,Powell River A - (CCS),30,27,"12,502","314,743",20,26,"8,872","294,137",15,29,"16,586","337,924"
590127016,59,1,27,16,1,590127016,Powell River C - (CCS),40,23,"14,302","327,310",15,18,"6,534","297,944",25,25,"19,274","346,103"
590127020,59,1,27,20,1,590127020,Powell River E - (CCS),20,90,"8,465","352,691",10,64,"7,153","357,528",10,119,"9,897","347,415"
590145000,59,1,45,0,1,590145000,Central Coast Regional District - (CD),30,118,"11,776","336,514",20,139,"10,994","333,300",15,94,"12,724","340,417"
590145006,59,1,45,6,1,590145006,Central Coast A - (CCS),30,118,"11,776","336,514",15,139,"10,994","333,300",15,94,"12,724","340,417"
590200000,59,2,0,0,2,590200000,Lower Mainland-Southwest - (CAR),"5,730",45,"251,377","1,124,383","3,195",46,"279,050","1,083,909","2,540",44,"216,566","1,175,297"
590209000,59,2,9,0,2,590209000,Fraser Valley Regional District - (CD),"2,660",45,"276,535","1,129,326","1,450",42,"281,893","1,056,460","1,215",49,"270,139","1,216,309"
590209016,59,2,9,16,2,590209016,Fraser Valley B - (CCS),45,58,"121,895","768,934",30,49,"164,488","859,001",15,76,"44,695","605,688"
590209034,59,2,9,34,2,590209034,Fraser Valley D - (CCS),125,80,"292,628","1,109,997",65,86,"355,303","1,099,702",60,74,"220,228","1,121,890"
590209036,59,2,9,36,2,590209036,Fraser Valley E - (CCS),920,40,"207,694","959,290",480,39,"198,309","880,731",440,42,"218,048","1,045,958"
590209052,59,2,9,52,2,590209052,Abbotsford - (CCS),"1,285",43,"352,227","1,314,047",710,39,"355,157","1,221,557",570,49,"348,579","1,429,175"
590209060,59,2,9,60,2,590209060,Fraser Valley F - (CCS),175,29,"152,861","623,368",95,31,"196,894","581,599",75,28,"95,912","677,389"
590209062,59,2,9,62,2,590209062,Fraser Valley G - (CCS),115,83,"210,078","1,336,104",65,68,"197,555","1,312,379",60,100,"223,942","1,362,370"
590215000,59,2,15,0,2,590215000,Greater Vancouver Regional District - (CD),"2,855",34,"244,588","1,161,539","1,615",34,"296,883","1,151,233","1,240",35,"176,617","1,174,933"
590215001,59,2,15,1,2,590215001,Langley - (CCS),"1,415",25,"143,542","878,494",755,24,"128,995","832,405",655,26,"160,322","931,657"
590215004,59,2,15,4,2,590215004,Surrey - (CCS),555,31,"325,623","1,176,006",330,28,"410,048","1,153,041",225,36,"201,974","1,209,641"
590215011,59,2,15,11,2,590215011,Delta - (CCS),195,99,"820,620","2,814,110",125,90,"1,099,321","3,118,549",70,115,"307,647","2,253,768"
590215015,59,2,15,15,2,590215015,Richmond - (CCS),185,46,"206,847","1,892,682",105,38,"206,632","1,345,508",80,56,"207,134","2,622,247"
590215020,59,2,15,20,2,590215020,Greater Vancouver A - (CCS),80,72,"122,842","998,664",45,100,"107,213","887,436",40,38,"141,852","1,133,941"
590215025,59,2,15,25,2,590215025,Burnaby - (CCS),50,14,"293,121","645,183",30,15,"352,483","744,766",20,13,"193,144","477,465"
590215070,59,2,15,70,2,590215070,Pitt Meadows - (CCS),130,56,"383,275","1,767,973",80,54,"477,162","1,742,025",55,59,"238,834","1,807,894"
590215075,59,2,15,75,2,590215075,Maple Ridge - (CCS),235,17,"165,317","721,390",135,19,"221,168","773,108",105,14,"91,396","652,940"
590229000,59,2,29,0,2,590229000,Sunshine Coast Regional District - (CD),95,21,"22,505","407,395",55,23,"22,140","409,041",40,17,"23,004","405,148"
590229018,59,2,29,18,2,590229018,Sunshine Coast A - (CCS),95,21,"22,505","407,395",55,23,"22,140","409,041",40,17,"23,004","405,148"
590231000,59,2,31,0,2,590231000,Squamish-Lillooet Regional District - (CD),125,310,"41,727","714,049",80,369,"38,848","680,621",45,205,"46,765","772,548"
590231017,59,2,31,17,2,590231017,Squamish-Lillooet C - (CCS),80,163,"49,502","806,138",50,158,"39,648","721,832",30,173,"67,750","962,259"
590231034,59,2,31,34,2,590231034,Squamish-Lillooet B - (CCS),45,566,"28,120","552,894",25,761,"37,364","604,305",20,256,"13,438","471,242"
590300000,59,3,0,0,3,590300000,Thompson-Okanagan - (CAR),"5,680",260,"69,314","681,277","3,020",300,"73,611","680,527","2,660",214,"64,444","682,128"
590307000,59,3,7,0,3,590307000,Okanagan-Similkameen Regional District - (CD),"1,610",118,"64,409","612,928",860,108,"64,181","620,217",755,129,"64,668","604,642"
590307022,59,3,7,22,3,590307022,Okanagan-Similkameen A - (CCS),195,69,"62,561","566,414",105,77,"70,656","579,557",95,59,"53,235","551,271"
590307026,59,3,7,26,3,590307026,Okanagan-Similkameen B - (CCS),160,197,"104,370","541,304",80,313,"101,254","548,309",80,74,"107,647","533,939"
590307028,59,3,7,28,3,590307028,Okanagan-Similkameen C - (CCS),400,56,"82,075","639,085",230,51,"98,930","703,276",170,64,"59,036","551,345"
590307047,59,3,7,47,3,590307047,Okanagan-Similkameen D - (CCS),265,64,"44,976","570,514",130,49,"34,796","548,133",135,78,"55,005","592,561"
590307049,59,3,7,49,3,590307049,Okanagan-Similkameen E - (CCS),95,24,"73,040","723,411",55,31,"66,522","685,553",40,16,"81,625","773,272"
590307051,59,3,7,51,3,590307051,Okanagan-Similkameen F - (CCS),285,64,"42,255","541,937",155,24,"29,354","504,866",125,112,"58,000","587,181"
590307053,59,3,7,53,3,590307053,Okanagan-Similkameen G - (CCS),135,205,"61,562","603,027",65,65,"39,325","478,416",75,319,"79,468","703,363"
590307055,59,3,7,55,3,590307055,Okanagan-Similkameen H - (CCS),70,797,"34,804","1,069,094",35,902,"33,849","1,296,733",35,696,"35,731","847,778"
590333000,59,3,33,0,3,590333000,Thompson-Nicola Regional District - (CD),"1,175",802,"82,516","785,559",565,"1,067","105,906","850,483",610,557,"60,851","725,423"
590333008,59,3,33,8,3,590333008,Thompson-Nicola M - (CCS),75,"3,952","224,880","1,505,693",45,"6,318","343,329","2,120,908",30,289,"41,474","553,103"
590333012,59,3,33,12,3,590333012,Thompson-Nicola N - (CCS),70,567,"65,825","765,719",25,572,"55,433","700,534",45,564,"71,966","804,237"
590333032,59,3,33,32,3,590333032,Thompson-Nicola E - (CCS),100,932,"51,492","870,858",40,"1,675","75,434","1,227,105",60,464,"36,432","646,768"
