areaid,PROV,CAR,CD,CCS,CARPUB,areaidold,GEO NAMES,ATOTAL,BAGEDIS01,CAGEDIS02,DAGEDIS03,ATOTAL1,BAGEDIS011,CAGEDIS021,DAGEDIS031,ATOTAL2,BAGEDIS012,CAGEDIS022,DAGEDIS032
485008022,48,50,8,22,50,485008022,Lacombe County - (CCS),"1,915",220,"1,060",635,770,70,375,320,"1,145",150,680,315
485008038,48,50,8,38,50,485008038,Ponoka County - (CCS),"1,935",235,"1,065",630,780,75,415,300,"1,155",165,655,330
485009000,48,50,9,0,50,485009000,Division No.  9 - (CD),"1,895",175,"1,000",725,670,45,330,300,"1,225",125,670,425
485009002,48,50,9,2,50,485009002,Clearwater County - (CCS),"1,900",170,995,725,675,50,330,300,"1,220",125,670,425
485011000,48,50,11,0,50,485011000,Division No. 11 - (CD),"9,755",955,"5,120","3,685","3,630",255,"1,775","1,595","6,125",700,"3,340","2,085"
485011001,48,50,11,1,50,485011001,Wetaskiwin County No. 10 - (CCS),"1,950",220,"1,005",725,710,60,365,285,"1,235",160,640,440
485011012,48,50,11,12,50,485011012,Leduc County - (CCS),"2,190",200,"1,175",810,780,65,380,335,"1,410",140,795,475
485011032,48,50,11,32,50,485011032,Brazeau No. 77 - (CCS),870,80,460,325,275,20,135,120,590,60,325,210
485011034,48,50,11,34,50,485011034,Parkland County - (CCS),"1,665",165,880,615,650,45,325,280,"1,010",120,550,335
485011052,48,50,11,52,50,485011052,Strathcona County - (CCS),"1,335",125,710,500,480,15,225,240,855,105,485,265
485011059,48,50,11,59,50,485011059,Sturgeon County - (CCS),"1,515",145,800,575,620,40,305,275,895,100,495,300
485011061,48,50,11,61,50,485011061,Edmonton - (CCS),240,20,100,125,120,10,50,60,120,10,45,60
486000000,48,60,0,0,60,486000000,Agricultural Region 6 - (CAR),"12,675","1,525","6,570","4,585","4,845",430,"2,325","2,090","7,830","1,095","4,245","2,490"
486012000,48,60,12,0,60,486012000,Division No. 12 - (CD),"4,025",490,"2,080","1,455","1,690",160,825,705,"2,335",330,"1,250",750
486012004,48,60,12,4,60,486012004,Bonnyville No. 87 - (CCS),"1,395",150,760,485,530,45,265,220,865,100,495,270
486012005,48,60,12,5,60,486012005,Lakeland County - (CCS),535,60,280,195,245,25,120,95,290,35,155,95
486012014,48,60,12,14,60,486012014,St. Paul County No. 19 - (CCS),"1,270",175,630,465,550,60,255,235,725,120,375,230
486012022,48,60,12,22,60,486012022,Smoky Lake County - (CCS),825,105,410,315,365,30,180,155,455,70,230,155
486013000,48,60,13,0,60,486013000,Division No. 13 - (CD),"7,290",890,"3,765","2,635","2,685",235,"1,285","1,155","4,605",650,"2,480","1,475"
486013001,48,60,13,1,60,486013001,Lac Ste. Anne County - (CCS),"1,730",210,895,625,585,50,285,250,"1,150",160,615,375
486013018,48,60,13,18,60,486013018,Barrhead County No. 11 - (CCS),"1,325",175,690,460,485,45,245,200,845,135,445,265
486013028,48,60,13,28,60,486013028,Westlock County - (CCS),"1,530",190,755,580,535,50,240,245,995,140,515,335
486013029,48,60,13,29,60,486013029,Woodlands County - (CCS),485,55,275,155,165,10,90,65,320,40,185,95
486013036,48,60,13,36,60,486013036,Thorhild County No. 7 - (CCS),825,105,435,280,355,35,185,140,470,75,255,140
486013044,48,60,13,44,60,486013044,Athabasca County No. 12 - (CCS),"1,390",155,705,530,565,50,250,260,825,100,455,265
486014000,48,60,14,0,60,486014000,Division No. 14 - (CD),"1,360",145,725,500,470,35,210,225,895,115,515,270
486014003,48,60,14,3,60,486014003,Yellowhead County - (CCS),"1,360",145,725,500,470,35,205,230,890,110,510,270
487000000,48,70,0,0,70,487000000,Agricultural Region 7 - (CAR),"9,905","1,315","5,220","3,370","4,380",510,"2,175","1,695","5,525",800,"3,050","1,675"
487017000,48,70,17,0,70,487017000,Division No. 17 - (CD),"3,710",545,"1,895","1,265","1,830",245,900,680,"1,885",300,995,585
487017026,48,70,17,26,70,487017026,East Peace No.131 - (CCS),345,45,190,110,150,20,70,55,190,25,115,50
487017027,48,70,17,27,70,487017027,Big Lakes - (CCS),620,75,325,225,315,20,160,135,305,50,165,85
487017033,48,70,17,33,70,487017033,Lesser Slave River No.124 - (CCS),280,30,120,125,90,10,30,50,185,20,90,75
487017062,48,70,17,62,70,487017062,Clear Hills No. 21 - (CCS),790,110,395,290,355,40,160,155,435,70,230,135
487017076,48,70,17,76,70,487017076,Northern Lights No. 22 - (CCS),860,100,435,325,415,40,210,165,450,65,230,155
487017095,48,70,17,95,70,487017095,Mackenzie No. 23 - (CCS),815,190,430,200,505,115,270,120,315,70,160,75
487018000,48,70,18,0,70,487018000,Division No. 18 - (CD),"1,190",155,650,385,465,50,230,185,725,105,425,200
487018015,48,70,18,15,70,487018015,Greenview No. 16 - (CCS),"1,185",155,650,380,460,50,225,185,725,100,425,195
487019000,48,70,19,0,70,487019000,Division No. 19 - (CD),"5,010",615,"2,675","1,720","2,095",215,"1,050",825,"2,910",400,"1,625",890
487019006,48,70,19,6,70,487019006,Grande Prairie County No. 1 - (CCS),"2,035",215,"1,140",675,860,75,460,325,"1,175",135,685,350
487019041,48,70,19,41,70,487019041,Smoky River No. 130 - (CCS),685,90,355,235,290,40,125,125,395,50,230,115
487019049,48,70,19,49,70,487019049,Birch Hills County - (CCS),465,80,235,155,195,30,95,65,275,45,135,85
487019054,48,70,19,54,70,487019054,Spirit River No. 133 - (CCS),220,20,120,85,105,5,55,40,125,10,65,45
487019059,48,70,19,59,70,487019059,Saddle Hills County - (CCS),835,105,415,310,330,35,140,150,505,70,275,160
487019066,48,70,19,66,70,487019066,Fairview No. 136 - (CCS),465,70,255,140,185,20,100,70,275,50,160,70
487019071,48,70,19,71,70,487019071,Peace No. 135 - (CCS),300,40,145,115,135,10,70,50,165,30,70,60
590000000,59,0,0,0,0,590000000,British Columbia,"30,315","2,400","16,365","11,555","10,680",675,"5,470","4,535","19,630","1,725","10,890","7,020"
590100000,59,1,0,0,1,590100000,Vancouver Island-Coast - (CAR),"4,230",270,"2,270","1,695","1,470",85,730,655,"2,755",180,"1,535","1,040"
590117000,59,1,17,0,1,590117000,Capital Regional District - (CD),"1,450",95,750,600,535,35,265,240,910,65,485,360
590117005,59,1,17,5,1,590117005,North Saanich - (CCS),125,10,65,50,45,0,25,15,75,10,40,30
590117015,59,1,17,15,1,590117015,Central Saanich - (CCS),250,15,125,110,95,0,45,40,155,15,80,65
590117021,59,1,17,21,1,590117021,Saanich - (CCS),360,25,180,150,135,10,70,60,215,10,115,95
590117027,59,1,17,27,1,590117027,Capital F - (CCS),255,20,125,105,95,5,40,45,160,15,85,60
590117029,59,1,17,29,1,590117029,Capital G - (CCS),125,5,55,60,40,5,15,20,80,0,35,40
590117056,59,1,17,56,1,590117056,Capital H (Part2) - (CCS),340,25,190,125,125,10,60,60,215,15,135,65
590119000,59,1,19,0,1,590119000,Cowichan Valley Regional District - (CD),"1,065",55,575,440,340,15,175,155,720,40,400,285
590119013,59,1,19,13,1,590119013,Cowichan Valley D - (CCS),615,30,345,240,205,10,105,90,410,20,235,155
590119015,59,1,19,15,1,590119015,Cowichan Valley G - (CCS),135,10,65,60,40,5,15,25,90,5,50,35
590119033,59,1,19,33,1,590119033,Cowichan Valley F - (CCS),30,0,20,5,10,0,10,5,20,5,15,0
590119046,59,1,19,46,1,590119046,Cowichan Valley B - (CCS),285,15,145,130,90,0,45,40,200,10,100,90
590121000,59,1,21,0,1,590121000,Nanaimo Regional District - (CD),725,65,375,290,260,25,120,120,465,40,255,170
590121016,59,1,21,16,1,590121016,Nanaimo C - (CCS),40,5,20,10,20,5,5,5,20,0,15,5
590121020,59,1,21,20,1,590121020,Nanaimo D - (CCS),410,45,185,180,160,15,70,75,250,30,125,100
590121030,59,1,21,30,1,590121030,Nanaimo E - (CCS),45,0,30,15,20,5,10,5,25,0,20,10
590121032,59,1,21,32,1,590121032,Nanaimo F - (CCS),130,10,80,45,30,5,15,10,95,5,60,35
590121034,59,1,21,34,1,590121034,Nanaimo G - (CCS),70,5,35,30,20,0,15,10,50,5,25,20
590121036,59,1,21,36,1,590121036,Nanaimo H - (CCS),35,5,20,15,15,0,10,5,25,0,15,10
590123000,59,1,23,0,1,590123000,Alberni-Clayoquot Regional District - (CD),125,5,75,45,40,0,15,20,85,5,55,25
590123033,59,1,23,33,1,590123033,Alberni-Clayoquot B - (CCS),60,5,35,20,10,0,5,5,50,5,30,10
590123035,59,1,23,35,1,590123035,Alberni-Clayoquot D - (CCS),35,5,25,10,10,0,5,0,20,0,15,5
590123039,59,1,23,39,1,590123039,Alberni-Clayoquot F - (CCS),30,0,15,20,15,5,5,5,20,0,10,10
590125000,59,1,25,0,1,590125000,Comox-Strathcona Regional District - (CD),665,35,390,240,230,15,125,90,435,25,265,145
590125018,59,1,25,18,1,590125018,Comox-Strathcona A - (CCS),50,0,30,15,15,0,15,5,30,0,20,10
590125019,59,1,25,19,1,590125019,Comox-Strathcona K - (CCS),65,0,40,25,15,0,10,5,50,5,30,15
590125022,59,1,25,22,1,590125022,Comox-Strathcona B - (CCS),160,10,85,60,60,5,35,20,100,10,55,35
590125024,59,1,25,24,1,590125024,Comox-Strathcona C - (CCS),235,10,125,95,85,5,40,40,150,10,90,55
590125042,59,1,25,42,1,590125042,Comox-Strathcona D - (CCS),55,5,35,15,20,5,10,10,35,0,25,10
590125046,59,1,25,46,1,590125046,Comox-Strathcona H - (CCS),30,0,15,15,10,5,5,5,20,0,15,10
590125054,59,1,25,54,1,590125054,Comox-Strathcona J - (CCS),70,5,45,25,20,0,15,10,55,0,30,20
590127000,59,1,27,0,1,590127000,Powell River Regional District - (CD),150,5,95,50,45,0,25,15,105,0,65,35
590127010,59,1,27,10,1,590127010,Powell River A - (CCS),50,0,30,25,20,0,10,10,35,0,20,15
590127016,59,1,27,16,1,590127016,Powell River C - (CCS),65,0,40,20,15,0,10,5,50,0,30,20
590127020,59,1,27,20,1,590127020,Powell River E - (CCS),35,0,25,10,15,0,5,5,25,0,15,5
590145000,59,1,45,0,1,590145000,Central Coast Regional District - (CD),45,0,20,20,15,0,10,10,30,0,15,15
590145006,59,1,45,6,1,590145006,Central Coast A - (CCS),45,0,20,20,15,5,5,5,25,0,15,10
590200000,59,2,0,0,2,590200000,Lower Mainland-Southwest - (CAR),"8,450",815,"4,620","3,020","3,150",235,"1,700","1,225","5,300",580,"2,925","1,795"
590209000,59,2,9,0,2,590209000,Fraser Valley Regional District - (CD),"3,955",480,"2,275","1,205","1,425",140,805,480,"2,525",340,"1,465",725
590209016,59,2,9,16,2,590209016,Fraser Valley B - (CCS),65,5,30,30,30,0,10,15,35,0,20,20
590209034,59,2,9,34,2,590209034,Fraser Valley D - (CCS),190,30,100,60,65,10,30,25,130,25,65,40
590209036,59,2,9,36,2,590209036,Fraser Valley E - (CCS),"1,375",175,795,405,480,60,275,140,900,120,520,260
590209052,59,2,9,52,2,590209052,Abbotsford - (CCS),"1,890",225,"1,095",570,700,65,405,230,"1,195",160,695,335
590209060,59,2,9,60,2,590209060,Fraser Valley F - (CCS),245,20,145,80,100,5,50,45,155,15,100,35
590209062,59,2,9,62,2,590209062,Fraser Valley G - (CCS),180,25,100,55,60,5,35,20,120,20,65,35
590215000,59,2,15,0,2,590215000,Greater Vancouver Regional District - (CD),"4,190",310,"2,160","1,715","1,595",85,820,690,"2,595",225,"1,345","1,025"
590215001,59,2,15,1,2,590215001,Langley - (CCS),"2,120",165,"1,105",850,755,40,375,335,"1,370",120,740,510
590215004,59,2,15,4,2,590215004,Surrey - (CCS),795,65,390,340,325,20,165,145,465,45,225,195
590215011,59,2,15,11,2,590215011,Delta - (CCS),280,20,145,110,125,10,65,50,150,15,75,60
590215015,59,2,15,15,2,590215015,Richmond - (CCS),265,20,115,135,100,5,45,50,170,10,70,85
590215020,59,2,15,20,2,590215020,Greater Vancouver A - (CCS),125,5,55,60,45,0,20,25,80,5,30,45
590215025,59,2,15,25,2,590215025,Burnaby - (CCS),70,5,50,20,35,0,25,5,45,5,30,10
590215070,59,2,15,70,2,590215070,Pitt Meadows - (CCS),195,15,100,75,80,0,50,25,115,10,55,45
590215075,59,2,15,75,2,590215075,Maple Ridge - (CCS),345,15,200,125,135,5,80,50,210,10,125,80
590229000,59,2,29,0,2,590229000,Sunshine Coast Regional District - (CD),140,5,90,40,55,5,35,15,85,0,60,25
590229018,59,2,29,18,2,590229018,Sunshine Coast A - (CCS),140,5,90,40,60,5,35,20,80,0,60,25
590231000,59,2,31,0,2,590231000,Squamish-Lillooet Regional District - (CD),165,15,90,60,75,5,40,35,90,10,55,25
590231017,59,2,31,17,2,590231017,Squamish-Lillooet C - (CCS),105,10,60,35,50,5,30,20,60,5,35,15
590231034,59,2,31,34,2,590231034,Squamish-Lillooet B - (CCS),60,5,30,25,30,0,15,10,35,5,20,10
590300000,59,3,0,0,3,590300000,Thompson-Okanagan - (CAR),"8,460",530,"4,420","3,515","2,990",165,"1,525","1,295","5,475",365,"2,890","2,215"
590307000,59,3,7,0,3,590307000,Okanagan-Similkameen Regional District - (CD),"2,395",185,"1,265",945,850,70,435,345,"1,550",115,835,600
590307022,59,3,7,22,3,590307022,Okanagan-Similkameen A - (CCS),290,30,170,95,105,10,55,40,185,20,115,55
590307026,59,3,7,26,3,590307026,Okanagan-Similkameen B - (CCS),235,25,135,75,80,10,40,25,160,15,100,50
590307028,59,3,7,28,3,590307028,Okanagan-Similkameen C - (CCS),585,65,305,210,230,30,115,90,350,35,190,125
590307047,59,3,7,47,3,590307047,Okanagan-Similkameen D - (CCS),405,10,190,200,130,5,65,60,275,5,120,145
590307049,59,3,7,49,3,590307049,Okanagan-Similkameen E - (CCS),135,5,75,55,55,5,30,20,85,5,45,30
590307051,59,3,7,51,3,590307051,Okanagan-Similkameen F - (CCS),410,15,205,190,155,0,75,75,260,10,135,110
590307053,59,3,7,53,3,590307053,Okanagan-Similkameen G - (CCS),225,25,130,70,60,5,40,20,160,20,95,50
590307055,59,3,7,55,3,590307055,Okanagan-Similkameen H - (CCS),110,10,55,50,35,5,15,15,75,5,40,30
590333000,59,3,33,0,3,590333000,Thompson-Nicola Regional District - (CD),"1,825",115,960,755,560,25,310,230,"1,260",95,650,525
590333008,59,3,33,8,3,590333008,Thompson-Nicola M - (CCS),110,5,65,40,50,0,30,20,65,0,35,25
590333012,59,3,33,12,3,590333012,Thompson-Nicola N - (CCS),115,5,75,30,25,0,15,5,90,5,60,25
590333032,59,3,33,32,3,590333032,Thompson-Nicola E - (CCS),165,15,80,70,40,0,25,15,125,15,60,55
590333037,59,3,33,37,3,590333037,Thompson-Nicola I - (CCS),195,10,95,85,65,5,35,25,130,10,60,60
590333039,59,3,33,39,3,590333039,Thompson-Nicola J - (CCS),85,0,55,35,35,0,25,10,50,0,25,20
590333044,59,3,33,44,3,590333044,Thompson-Nicola P - (CCS),400,20,195,180,140,5,70,65,255,15,125,115
590333060,59,3,33,60,3,590333060,Thompson-Nicola L - (CCS),455,30,245,180,110,5,65,45,340,25,185,135
590333068,59,3,33,68,3,590333068,Thompson-Nicola A - (CCS),105,10,60,35,30,0,20,15,70,10,40,25
590333072,59,3,33,72,3,590333072,Thompson-Nicola O - (CCS),190,15,80,90,55,0,25,30,135,15,55,60
590335000,59,3,35,0,3,590335000,Central Okanagan Regional District - (CD),"1,595",80,795,725,615,30,295,290,980,50,500,430
590335012,59,3,35,12,3,590335012,Central Okanagan I - (CCS),"1,340",65,670,610,525,25,260,240,815,40,410,365
590335025,59,3,35,25,3,590335025,Central Okanagan G - (CCS),65,10,30,30,25,5,10,10,40,5,20,20
590335027,59,3,35,27,3,590335027,Central Okanagan H - (CCS),195,5,95,85,65,0,30,35,125,5,70,50
590337000,59,3,37,0,3,590337000,North Okanagan Regional District - (CD),"1,720",95,900,725,650,30,315,300,"1,070",65,580,425
590337017,59,3,37,17,3,590337017,North Okanagan B - (CCS),480,20,235,225,205,5,95,100,275,15,145,125
590337022,59,3,37,22,3,590337022,North Okanagan D - (CCS),245,20,145,80,90,5,55,30,150,10,90,50
590337023,59,3,37,23,3,590337023,North Okanagan E - (CCS),55,0,30,20,20,5,10,10,30,0,20,10
590337024,59,3,37,24,3,590337024,Spallumcheen - (CCS),660,35,350,275,230,10,120,100,435,25,235,175
590337041,59,3,37,41,3,590337041,North Okanagan F - (CCS),280,20,135,125,105,0,50,55,175,20,95,65
590339000,59,3,39,0,3,590339000,Columbia-Shuswap Regional District - (CD),925,60,495,365,315,10,170,130,615,50,330,235
590339011,59,3,39,11,3,590339011,Columbia-Shuswap A - (CCS),110,10,60,40,40,5,15,15,75,5,45,25
590339037,59,3,39,37,3,590339037,Columbia-Shuswap C - (CCS),160,10,80,65,45,0,25,20,115,10,60,45
590339039,59,3,39,39,3,590339039,Columbia-Shuswap D - (CCS),555,35,295,230,190,10,105,85,365,25,190,140
590339043,59,3,39,43,3,590339043,Columbia-Shuswap E - (CCS),55,5,35,20,25,0,20,10,30,5,15,15
590339044,59,3,39,44,3,590339044,Columbia-Shuswap F - (CCS),50,5,20,20,15,0,10,10,30,5,15,15
590400000,59,4,0,0,4,590400000,Kootenay - (CAR),"2,050",130,"1,150",775,725,30,375,315,"1,330",100,770,460
590401000,59,4,1,0,4,590401000,East Kootenay Regional District - (CD),625,30,365,230,220,0,120,100,400,30,240,135
590401017,59,4,1,17,4,590401017,East Kootenay A - (CCS),105,0,60,35,45,0,25,20,60,5,35,20
590401019,59,4,1,19,4,590401019,East Kootenay B - (CCS),105,5,50,45,30,0,15,20,70,10,35,30
590401035,59,4,1,35,4,590401035,East Kootenay C - (CCS),210,10,130,70,70,0,45,25,140,10,85,45
590401037,59,4,1,37,4,590401037,East Kootenay E - (CCS),85,5,45,35,30,5,10,15,55,5,30,20
590401046,59,4,1,46,4,590401046,East Kootenay F - (CCS),65,5,45,20,30,0,20,10,35,0,25,10
590401048,59,4,1,48,4,590401048,East Kootenay G - (CCS),60,5,35,20,20,0,5,10,40,5,30,10
590403000,59,4,3,0,4,590403000,Central Kootenay Regional District - (CD),895,65,490,340,330,20,170,140,565,45,320,200
590403010,59,4,3,10,4,590403010,Central Kootenay A - (CCS),45,5,25,15,20,5,10,10,25,0,15,10
590403013,59,4,3,13,4,590403013,Central Kootenay B - (CCS),335,10,175,150,120,5,55,60,215,10,115,90
590403017,59,4,3,17,4,590403017,Central Kootenay C - (CCS),100,10,45,40,35,5,20,15,65,10,30,30
590403039,59,4,3,39,4,590403039,Central Kootenay D - (CCS),40,5,20,15,20,0,15,5,25,5,5,10
590403041,59,4,3,41,4,590403041,Central Kootenay E - (CCS),45,0,30,20,25,0,15,10,20,0,15,10
590403047,59,4,3,47,4,590403047,Central Kootenay G - (CCS),30,5,15,5,15,0,5,5,15,0,10,5
590403052,59,4,3,52,4,590403052,Central Kootenay H - (CCS),135,15,85,30,45,10,25,15,85,10,60,20
590403058,59,4,3,58,4,590403058,Central Kootenay J - (CCS),65,5,45,15,20,0,10,5,45,0,30,10
590403060,59,4,3,60,4,590403060,Central Kootenay K - (CCS),105,10,45,45,40,0,10,25,70,10,35,20
590405000,59,4,5,0,4,590405000,Kootenay Boundary Regional District - (CD),535,35,290,205,175,10,85,80,360,20,215,130
590405030,59,4,5,30,4,590405030,Kootenay Boundary B - (CCS),75,0,55,20,25,0,15,10,50,0,40,15
590405052,59,4,5,52,4,590405052,Kootenay Boundary D - (CCS),215,15,105,90,75,5,35,30,140,15,70,55
590405054,59,4,5,54,4,590405054,Kootenay Boundary E - (CCS),245,10,135,95,75,0,35,35,170,5,100,60
590500000,59,5,0,0,5,590500000,Cariboo - (CAR),"2,820",205,"1,520","1,090",865,40,415,405,"1,955",165,"1,105",685
590541000,59,5,41,0,5,590541000,Cariboo Regional District - (CD),"1,860",130,"1,005",720,550,30,255,260,"1,310",105,750,460
590541010,59,5,41,10,5,590541010,Cariboo D - (CCS),105,10,55,40,35,0,10,20,70,10,45,20
590541012,59,5,41,12,5,590541012,Cariboo E - (CCS),85,5,35,40,15,0,10,10,65,5,30,30
590541014,59,5,41,14,5,590541014,Cariboo F - (CCS),330,20,185,125,110,10,50,50,220,10,135,80
590541015,59,5,41,15,5,590541015,Cariboo G - (CCS),95,5,55,40,35,0,20,15,60,0,30,25
590541016,59,5,41,16,5,590541016,Cariboo H - (CCS),100,5,60,40,30,5,15,20,70,5,40,20
590541017,59,5,41,17,5,590541017,Cariboo L - (CCS),170,10,95,70,50,0,25,20,120,5,65,50
590541019,59,5,41,19,5,590541019,Cariboo A - (CCS),245,15,130,100,65,5,30,30,175,15,100,65
590541021,59,5,41,21,5,590541021,Cariboo B - (CCS),260,25,155,85,70,0,40,30,190,20,115,55
590541026,59,5,41,26,5,590541026,Cariboo C - (CCS),55,0,35,15,10,0,5,5,45,0,30,15
590541027,59,5,41,27,5,590541027,Cariboo I - (CCS),200,30,100,70,55,0,25,30,140,30,80,35
590541039,59,5,41,39,5,590541039,Cariboo J - (CCS),100,10,50,40,35,0,20,10,75,10,30,35
590541041,59,5,41,41,5,590541041,Cariboo K - (CCS),115,5,55,55,35,0,10,25,75,0,50,30
590553000,59,5,53,0,5,590553000,Fraser-Fort George Regional District - (CD),960,80,510,370,315,10,160,145,650,65,355,225
590553019,59,5,53,19,5,590553019,Fraser-Fort George H - (CCS),230,15,110,100,65,0,30,35,160,10,85,60
590553038,59,5,53,38,5,590553038,Fraser-Fort George A - (CCS),190,20,100,70,50,5,25,25,140,15,70,45
590553042,59,5,53,42,5,590553042,Fraser-Fort George C - (CCS),205,15,110,75,75,0,45,30,130,15,70,45
590553044,59,5,53,44,5,590553044,Fraser-Fort George D - (CCS),200,15,115,75,70,5,35,30,130,10,80,45
590553046,59,5,53,46,5,590553046,Fraser-Fort George E - (CCS),45,5,20,20,15,0,10,10,25,5,15,10
590553048,59,5,53,48,5,590553048,Fraser-Fort George F - (CCS),95,10,55,30,30,0,15,10,65,10,35,20
590600000,59,6,0,0,6,590600000,North Coast - (CAR),220,15,125,75,75,5,35,35,140,10,95,35
590649000,59,6,49,0,6,590649000,Kitimat-Stikine Regional District - (CD),225,15,130,75,75,10,35,35,145,10,95,40
590649013,59,6,49,13,6,590649013,Kitimat-Stikine C (Part 1) - (CCS),120,5,80,40,45,5,20,20,75,5,60,15
590649028,59,6,49,28,6,590649028,Kitimat-Stikine B - (CCS),100,10,55,40,35,5,20,15,65,5,35,25
590700000,59,7,0,0,7,590700000,Nechako - (CAR),"1,500",150,880,465,415,30,210,175,"1,085",115,670,295
590751000,59,7,51,0,7,590751000,Bulkley-Nechako Regional District - (CD),"1,500",150,880,470,420,35,210,175,"1,085",120,675,290
590751015,59,7,51,15,7,590751015,Bulkley-Nechako C - (CCS),65,5,35,25,25,0,10,15,40,5,20,10
590751017,59,7,51,17,7,590751017,Bulkley-Nechako D - (CCS),160,20,85,55,35,5,15,15,125,15,70,40
590751019,59,7,51,19,7,590751019,Bulkley-Nechako F - (CCS),515,55,310,150,135,10,75,50,375,45,235,100
590751028,59,7,51,28,7,590751028,Bulkley-Nechako B - (CCS),80,15,50,25,25,0,15,10,60,10,30,15
590751031,59,7,51,31,7,590751031,Bulkley-Nechako E - (CCS),220,25,120,80,60,5,20,35,155,20,95,45
590751051,59,7,51,51,7,590751051,Bulkley-Nechako A - (CCS),340,20,215,100,100,0,60,40,230,20,155,55
590751053,59,7,51,53,7,590751053,Bulkley-Nechako G - (CCS),120,15,75,40,35,5,15,10,90,10,55,30
590800000,59,8,0,0,8,590800000,Peace River - (CAR),"2,585",285,"1,380",920,990,75,485,425,"1,595",205,890,495
