areaid,PROV,CAR,CD,CCS,CARPUB,areaidold,GEO NAMES,ATOTAL,BSEX01,CSEX02,ATOTAL1,BSEX011,CSEX021,ATOTAL2,BSEX012,CSEX022
"483,006,000",48,30,6,0,30,483006000,Division No.  6 - (CD),"7,105","4,785","2,320","2,860","2,440",415,"4,245","2,345","1,900"
"483,006,001",48,30,6,1,30,483006001,Foothills No. 31 - (CCS),"1,905","1,275",625,780,665,115,"1,125",610,505
"483,006,014",48,30,6,14,30,483006014,Rocky View No. 44 - (CCS),"2,345","1,570",775,940,795,150,"1,405",780,630
"483,006,016",48,30,6,16,30,483006016,Calgary - (CCS),155,105,50,110,80,30,45,25,20
"483,006,028",48,30,6,28,30,483006028,Mountain View County - (CCS),"2,700","1,835",870,"1,025",905,120,"1,680",925,750
"483,015,000",48,30,15,0,30,483015000,Division No. 15 - (CD),175,135,40,100,85,15,80,45,30
"483,015,015",48,30,15,15,30,483015015,Bighorn No. 8 - (CCS),70,50,20,30,30,5,40,25,15
"483,015,045",48,30,15,45,30,483015045,Ranchland No. 66 - (CCS),105,80,25,70,60,10,35,25,15
"484,000,000",48,40,0,0,40,484000000,Agricultural Region 4A - (CAR),"4,650","3,460","1,190","2,040","1,935",105,"2,610","1,520","1,085"
"484,007,000",48,40,7,0,40,484007000,Division No.  7 - (CD),"4,650","3,460","1,190","2,040","1,935",105,"2,610","1,525","1,090"
"484,007,001",48,40,7,1,40,484007001,Provost No. 52 - (CCS),655,520,135,340,320,20,315,200,115
"484,007,011",48,40,7,11,40,484007011,Paintearth County No. 18 - (CCS),680,520,160,310,300,10,370,220,155
"484,007,019",48,40,7,19,40,484007019,Stettler County No. 6 - (CCS),"1,270",900,370,500,465,40,770,440,335
"484,007,031",48,40,7,31,40,484007031,Flagstaff County - (CCS),"1,175",890,285,545,525,20,625,360,265
"484,007,049",48,40,7,49,40,484007049,Wainwright No. 61 - (CCS),870,630,235,345,330,15,525,305,225
"484,100,000",48,41,0,0,41,484100000,Agricultural Region 4B - (CAR),"7,895","5,890","2,005","3,600","3,405",195,"4,295","2,485","1,810"
"484,110,000",48,41,10,0,41,484110000,Division No. 10 - (CD),"7,895","5,890","2,010","3,600","3,400",200,"4,300","2,485","1,810"
"484,110,001",48,41,10,1,41,484110001,Camrose County No. 22 - (CCS),"1,800","1,285",520,705,670,40,"1,090",615,480
"484,110,016",48,41,10,16,41,484110016,Beaver County - (CCS),"1,225",920,310,555,520,30,675,395,280
"484,110,026",48,41,10,26,41,484110026,Minburn County No. 27 - (CCS),995,770,230,495,475,20,500,290,210
"484,110,036",48,41,10,36,41,484110036,Vermilion River County No. 24 - (CCS),"1,745","1,295",445,795,745,50,950,550,395
"484,110,048",48,41,10,48,41,484110048,Two Hills County No. 21 - (CCS),870,685,190,460,435,25,415,245,165
"484,110,058",48,41,10,58,41,484110058,Lamont County - (CCS),"1,255",940,315,590,555,30,665,380,280
"485,000,000",48,50,0,0,50,485000000,Agricultural Region 5 - (CAR),"18,180","12,570","5,610","6,940","6,290",645,"11,245","6,285","4,960"
"485,008,000",48,50,8,0,50,485008000,Division No.  8 - (CD),"6,525","4,585","1,945","2,630","2,405",225,"3,900","2,180","1,715"
"485,008,001",48,50,8,1,50,485008001,Red Deer County - (CCS),"2,675","1,880",795,"1,075",975,100,"1,600",905,695
"485,008,022",48,50,8,22,50,485008022,Lacombe County - (CCS),"1,915","1,350",565,770,710,60,"1,145",635,505
"485,008,038",48,50,8,38,50,485008038,Ponoka County - (CCS),"1,935","1,355",580,785,715,70,"1,150",635,515
"485,009,000",48,50,9,0,50,485009000,Division No.  9 - (CD),"1,895","1,245",650,675,585,85,"1,225",655,565
"485,009,002",48,50,9,2,50,485009002,Clearwater County - (CCS),"1,895","1,245",655,675,590,85,"1,220",655,570
"485,011,000",48,50,11,0,50,485011000,Division No. 11 - (CD),"9,755","6,745","3,010","3,635","3,300",335,"6,125","3,445","2,680"
"485,011,001",48,50,11,1,50,485011001,Wetaskiwin County No. 10 - (CCS),"1,945","1,340",605,715,665,50,"1,240",680,560
"485,011,012",48,50,11,12,50,485011012,Leduc County - (CCS),"2,190","1,525",660,780,725,55,"1,410",805,605
"485,011,032",48,50,11,32,50,485011032,Brazeau No. 77 - (CCS),865,560,310,275,245,25,595,315,280
"485,011,034",48,50,11,34,50,485011034,Parkland County - (CCS),"1,660","1,150",510,650,565,85,"1,010",585,425
"485,011,052",48,50,11,52,50,485011052,Strathcona County - (CCS),"1,335",910,425,480,435,45,855,470,380
"485,011,059",48,50,11,59,50,485011059,Sturgeon County - (CCS),"1,515","1,070",445,615,560,60,895,515,380
"485,011,061",48,50,11,61,50,485011061,Edmonton - (CCS),240,180,60,115,105,15,125,80,45
"486,000,000",48,60,0,0,60,486000000,Agricultural Region 6 - (CAR),"12,675","8,815","3,860","4,845","4,465",380,"7,830","4,350","3,480"
"486,012,000",48,60,12,0,60,486012000,Division No. 12 - (CD),"4,025","2,885","1,140","1,695","1,580",115,"2,330","1,305","1,025"
"486,012,004",48,60,12,4,60,486012004,Bonnyville No. 87 - (CCS),"1,395",960,435,530,495,40,865,465,395
"486,012,005",48,60,12,5,60,486012005,Lakeland County - (CCS),535,400,140,245,225,20,285,165,120
"486,012,014",48,60,12,14,60,486012014,St. Paul County No. 19 - (CCS),"1,270",925,350,550,515,35,725,410,315
"486,012,022",48,60,12,22,60,486012022,Smoky Lake County - (CCS),820,605,220,365,345,20,455,260,200
"486,013,000",48,60,13,0,60,486013000,Division No. 13 - (CD),"7,290","5,020","2,270","2,685","2,455",230,"4,605","2,565","2,040"
"486,013,001",48,60,13,1,60,486013001,Lac Ste. Anne County - (CCS),"1,730","1,145",585,580,505,75,"1,145",635,510
"486,013,018",48,60,13,18,60,486013018,Barrhead County No. 11 - (CCS),"1,330",920,405,485,455,35,845,470,375
"486,013,028",48,60,13,28,60,486013028,Westlock County - (CCS),"1,530","1,055",470,530,505,25,995,550,445
"486,013,029",48,60,13,29,60,486013029,Woodlands County - (CCS),485,315,170,165,140,20,320,175,145
"486,013,036",48,60,13,36,60,486013036,Thorhild County No. 7 - (CCS),825,595,230,355,330,30,470,270,200
"486,013,044",48,60,13,44,60,486013044,Athabasca County No. 12 - (CCS),"1,390",980,405,560,520,40,825,460,365
"486,014,000",48,60,14,0,60,486014000,Division No. 14 - (CD),"1,365",910,450,465,430,40,890,480,415
"486,014,003",48,60,14,3,60,486014003,Yellowhead County - (CCS),"1,365",910,455,470,430,40,895,480,415
"487,000,000",48,70,0,0,70,487000000,Agricultural Region 7 - (CAR),"9,905","7,180","2,725","4,385","4,140",245,"5,525","3,040","2,485"
"487,017,000",48,70,17,0,70,487017000,Division No. 17 - (CD),"3,710","2,805",910,"1,830","1,745",85,"1,880","1,055",825
"487,017,026",48,70,17,26,70,487017026,East Peace No.131 - (CCS),345,265,80,150,140,10,195,120,75
"487,017,027",48,70,17,27,70,487017027,Big Lakes - (CCS),625,475,150,315,300,15,305,175,130
"487,017,033",48,70,17,33,70,487017033,Lesser Slave River No.124 - (CCS),275,190,90,85,85,5,190,105,80
"487,017,062",48,70,17,62,70,487017062,Clear Hills No. 21 - (CCS),790,570,220,355,330,25,435,235,200
"487,017,076",48,70,17,76,70,487017076,Northern Lights No. 22 - (CCS),860,635,225,410,390,20,445,245,205
"487,017,095",48,70,17,95,70,487017095,Mackenzie No. 23 - (CCS),815,675,145,505,495,5,310,175,140
"487,018,000",48,70,18,0,70,487018000,Division No. 18 - (CD),"1,185",795,390,465,425,40,725,375,355
"487,018,015",48,70,18,15,70,487018015,Greenview No. 16 - (CCS),"1,185",800,390,465,425,40,725,370,350
"487,019,000",48,70,19,0,70,487019000,Division No. 19 - (CD),"5,005","3,580","1,425","2,090","1,970",120,"2,915","1,610","1,305"
"487,019,006",48,70,19,6,70,487019006,Grande Prairie County No. 1 - (CCS),"2,030","1,440",595,860,800,55,"1,175",640,535
"487,019,041",48,70,19,41,70,487019041,Smoky River No. 130 - (CCS),685,505,180,285,270,25,395,240,155
"487,019,049",48,70,19,49,70,487019049,Birch Hills County - (CCS),465,345,125,190,185,5,275,155,120
"487,019,054",48,70,19,54,70,487019054,Spirit River No. 133 - (CCS),220,165,55,100,100,5,125,70,55
"487,019,059",48,70,19,59,70,487019059,Saddle Hills County - (CCS),830,575,255,325,310,15,505,270,235
"487,019,066",48,70,19,66,70,487019066,Fairview No. 136 - (CCS),465,330,135,185,185,5,275,150,125
"487,019,071",48,70,19,71,70,487019071,Peace No. 135 - (CCS),300,215,85,135,125,10,170,90,75
"590,000,000",59,0,0,0,0,590000000,British Columbia,"30,320","19,340","10,980","10,680","8,640","2,040","19,635","10,700","8,935"
"590,100,000",59,1,0,0,1,590100000,Vancouver Island-Coast - (CAR),"4,230","2,485","1,745","1,475","1,035",435,"2,755","1,445","1,305"
"590,117,000",59,1,17,0,1,590117000,Capital Regional District - (CD),"1,450",850,600,535,375,165,915,475,440
"590,117,005",59,1,17,5,1,590117005,North Saanich - (CCS),120,70,50,45,30,15,80,40,40
"590,117,015",59,1,17,15,1,590117015,Central Saanich - (CCS),250,170,85,95,75,25,160,95,65
"590,117,021",59,1,17,21,1,590117021,Saanich - (CCS),355,210,145,135,100,40,220,110,105
"590,117,027",59,1,17,27,1,590117027,Capital F - (CCS),255,140,115,95,70,30,160,80,85
"590,117,029",59,1,17,29,1,590117029,Capital G - (CCS),125,65,55,45,25,15,80,40,40
"590,117,056",59,1,17,56,1,590117056,Capital H (Part2) - (CCS),335,190,150,125,80,45,215,105,105
"590,119,000",59,1,19,0,1,590119000,Cowichan Valley Regional District - (CD),"1,060",645,425,340,250,90,725,390,330
"590,119,013",59,1,19,13,1,590119013,Cowichan Valley D - (CCS),615,375,240,200,150,60,410,225,190
"590,119,015",59,1,19,15,1,590119015,Cowichan Valley G - (CCS),130,80,50,40,30,10,95,50,45
"590,119,033",59,1,19,33,1,590119033,Cowichan Valley F - (CCS),25,15,15,10,5,5,20,5,10
"590,119,046",59,1,19,46,1,590119046,Cowichan Valley B - (CCS),290,175,115,85,65,20,200,110,95
"590,121,000",59,1,21,0,1,590121000,Nanaimo Regional District - (CD),730,425,305,265,185,80,465,245,220
"590,121,016",59,1,21,16,1,590121016,Nanaimo C - (CCS),40,25,15,20,15,0,20,10,10
"590,121,020",59,1,21,20,1,590121020,Nanaimo D - (CCS),410,235,175,155,105,50,255,130,120
"590,121,030",59,1,21,30,1,590121030,Nanaimo E - (CCS),50,30,20,20,15,5,25,15,10
"590,121,032",59,1,21,32,1,590121032,Nanaimo F - (CCS),130,70,60,30,20,10,100,50,50
"590,121,034",59,1,21,34,1,590121034,Nanaimo G - (CCS),70,50,25,25,20,5,50,25,20
"590,121,036",59,1,21,36,1,590121036,Nanaimo H - (CCS),30,20,10,10,15,0,20,10,15
"590,123,000",59,1,23,0,1,590123000,Alberni-Clayoquot Regional District - (CD),125,75,50,35,25,10,90,50,40
"590,123,033",59,1,23,33,1,590123033,Alberni-Clayoquot B - (CCS),60,35,25,10,5,10,50,30,15
"590,123,035",59,1,23,35,1,590123035,Alberni-Clayoquot D - (CCS),35,20,15,10,10,0,20,10,10
"590,123,039",59,1,23,39,1,590123039,Alberni-Clayoquot F - (CCS),35,20,15,15,15,0,15,10,10
"590,125,000",59,1,25,0,1,590125000,Comox-Strathcona Regional District - (CD),665,385,280,230,160,70,435,225,210
"590,125,018",59,1,25,18,1,590125018,Comox-Strathcona A - (CCS),50,25,25,20,10,10,30,10,15
"590,125,019",59,1,25,19,1,590125019,Comox-Strathcona K - (CCS),65,40,30,20,15,5,50,25,25
"590,125,022",59,1,25,22,1,590125022,Comox-Strathcona B - (CCS),160,95,60,55,45,15,100,55,50
"590,125,024",59,1,25,24,1,590125024,Comox-Strathcona C - (CCS),240,140,100,85,60,30,150,80,70
"590,125,042",59,1,25,42,1,590125042,Comox-Strathcona D - (CCS),55,35,25,20,15,5,35,20,15
"590,125,046",59,1,25,46,1,590125046,Comox-Strathcona H - (CCS),30,15,10,10,10,5,20,15,10
"590,125,054",59,1,25,54,1,590125054,Comox-Strathcona J - (CCS),70,40,35,20,15,10,50,30,25
"590,127,000",59,1,27,0,1,590127000,Powell River Regional District - (CD),150,75,75,45,30,15,100,50,55
"590,127,010",59,1,27,10,1,590127010,Powell River A - (CCS),50,25,25,20,10,5,30,15,15
"590,127,016",59,1,27,16,1,590127016,Powell River C - (CCS),65,35,30,15,10,5,50,20,25
"590,127,020",59,1,27,20,1,590127020,Powell River E - (CCS),35,20,15,15,10,5,20,10,10
"590,145,000",59,1,45,0,1,590145000,Central Coast Regional District - (CD),45,25,15,15,15,5,25,10,10
"590,145,006",59,1,45,6,1,590145006,Central Coast A - (CCS),45,25,20,15,15,0,25,15,15
"590,200,000",59,2,0,0,2,590200000,Lower Mainland-Southwest - (CAR),"8,450","5,615","2,835","3,155","2,580",575,"5,295","3,035","2,265"
"590,209,000",59,2,9,0,2,590209000,Fraser Valley Regional District - (CD),"3,955","2,725","1,230","1,425","1,230",200,"2,530","1,490","1,035"
"590,209,016",59,2,9,16,2,590209016,Fraser Valley B - (CCS),60,45,20,30,25,5,30,15,15
"590,209,034",59,2,9,34,2,590209034,Fraser Valley D - (CCS),195,130,60,65,65,5,125,70,55
"590,209,036",59,2,9,36,2,590209036,Fraser Valley E - (CCS),"1,375",935,440,475,425,50,905,515,395
"590,209,052",59,2,9,52,2,590209052,Abbotsford - (CCS),"1,895","1,340",550,700,605,95,"1,190",735,455
"590,209,060",59,2,9,60,2,590209060,Fraser Valley F - (CCS),250,150,95,95,70,30,150,80,70
"590,209,062",59,2,9,62,2,590209062,Fraser Valley G - (CCS),185,120,65,60,45,20,120,75,45
"590,215,000",59,2,15,0,2,590215000,Greater Vancouver Regional District - (CD),"4,195","2,705","1,490","1,595","1,250",345,"2,595","1,455","1,140"
"590,215,001",59,2,15,1,2,590215001,Langley - (CCS),"2,120","1,305",815,750,565,190,"1,370",740,625
"590,215,004",59,2,15,4,2,590215004,Surrey - (CCS),795,535,260,330,265,60,470,265,200
"590,215,011",59,2,15,11,2,590215011,Delta - (CCS),275,205,75,125,105,15,150,95,55
"590,215,015",59,2,15,15,2,590215015,Richmond - (CCS),265,185,80,100,80,20,165,105,60
"590,215,020",59,2,15,20,2,590215020,Greater Vancouver A - (CCS),125,80,50,45,35,10,80,40,35
"590,215,025",59,2,15,25,2,590215025,Burnaby - (CCS),70,55,20,30,25,5,40,25,15
"590,215,070",59,2,15,70,2,590215070,Pitt Meadows - (CCS),195,140,55,75,70,15,115,70,45
"590,215,075",59,2,15,75,2,590215075,Maple Ridge - (CCS),345,205,140,135,95,40,215,115,100
"590,229,000",59,2,29,0,2,590229000,Sunshine Coast Regional District - (CD),140,80,60,55,40,15,80,40,40
"590,229,018",59,2,29,18,2,590229018,Sunshine Coast A - (CCS),140,80,55,55,45,15,80,35,45
"590,231,000",59,2,31,0,2,590231000,Squamish-Lillooet Regional District - (CD),165,110,60,75,60,20,90,45,45
"590,231,017",59,2,31,17,2,590231017,Squamish-Lillooet C - (CCS),105,65,40,50,40,10,55,30,25
"590,231,034",59,2,31,34,2,590231034,Squamish-Lillooet B - (CCS),60,40,20,30,20,5,35,15,15
"590,300,000",59,3,0,0,3,590300000,Thompson-Okanagan - (CAR),"8,465","5,385","3,080","2,985","2,450",540,"5,475","2,940","2,535"
"590,307,000",59,3,7,0,3,590307000,Okanagan-Similkameen Regional District - (CD),"2,395","1,555",845,845,705,150,"1,550",850,700
"590,307,022",59,3,7,22,3,590307022,Okanagan-Similkameen A - (CCS),295,195,100,105,90,15,185,100,85
"590,307,026",59,3,7,26,3,590307026,Okanagan-Similkameen B - (CCS),240,150,90,80,60,25,155,90,65
"590,307,028",59,3,7,28,3,590307028,Okanagan-Similkameen C - (CCS),585,380,200,230,185,40,355,195,160
"590,307,047",59,3,7,47,3,590307047,Okanagan-Similkameen D - (CCS),405,280,130,130,120,10,275,155,115
"590,307,049",59,3,7,49,3,590307049,Okanagan-Similkameen E - (CCS),135,85,50,55,45,10,80,45,40
"590,307,051",59,3,7,51,3,590307051,Okanagan-Similkameen F - (CCS),410,265,150,150,125,25,260,135,125
"590,307,053",59,3,7,53,3,590307053,Okanagan-Similkameen G - (CCS),220,140,85,60,50,15,160,90,70
"590,307,055",59,3,7,55,3,590307055,Okanagan-Similkameen H - (CCS),110,65,45,35,20,10,75,45,30
"590,333,000",59,3,33,0,3,590333000,Thompson-Nicola Regional District - (CD),"1,820","1,115",710,560,445,115,"1,265",670,590
"590,333,008",59,3,33,8,3,590333008,Thompson-Nicola M - (CCS),110,75,35,50,40,5,65,30,30
"590,333,012",59,3,33,12,3,590333012,Thompson-Nicola N - (CCS),115,65,50,25,20,5,90,45,40
"590,333,032",59,3,33,32,3,590333032,Thompson-Nicola E - (CCS),165,95,65,40,30,10,125,65,60
"590,333,037",59,3,33,37,3,590333037,Thompson-Nicola I - (CCS),195,125,75,65,55,10,130,70,60
"590,333,039",59,3,33,39,3,590333039,Thompson-Nicola J - (CCS),90,65,30,35,35,0,50,30,20
"590,333,044",59,3,33,44,3,590333044,Thompson-Nicola P - (CCS),395,240,155,145,105,35,255,140,120
"590,333,060",59,3,33,60,3,590333060,Thompson-Nicola L - (CCS),450,265,190,115,85,25,340,175,165
"590,333,068",59,3,33,68,3,590333068,Thompson-Nicola A - (CCS),105,65,40,35,25,10,75,40,30
"590,333,072",59,3,33,72,3,590333072,Thompson-Nicola O - (CCS),190,115,70,55,45,10,130,75,60
"590,335,000",59,3,35,0,3,590335000,Central Okanagan Regional District - (CD),"1,595","1,045",555,615,510,105,980,530,450
"590,335,012",59,3,35,12,3,590335012,Central Okanagan I - (CCS),"1,340",875,465,525,435,85,815,435,375
"590,335,025",59,3,35,25,3,590335025,Central Okanagan G - (CCS),65,45,25,25,20,0,40,20,15
"590,335,027",59,3,35,27,3,590335027,Central Okanagan H - (CCS),190,130,65,60,55,10,125,75,55
"590,337,000",59,3,37,0,3,590337000,North Okanagan Regional District - (CD),"1,720","1,100",615,645,540,110,"1,070",565,510
"590,337,017",59,3,37,17,3,590337017,North Okanagan B - (CCS),480,325,155,205,175,30,275,150,125
"590,337,022",59,3,37,22,3,590337022,North Okanagan D - (CCS),245,150,95,90,75,20,155,80,75
"590,337,023",59,3,37,23,3,590337023,North Okanagan E - (CCS),50,30,20,20,15,5,30,15,15
"590,337,024",59,3,37,24,3,590337024,Spallumcheen - (CCS),660,420,240,230,190,40,430,230,205
"590,337,041",59,3,37,41,3,590337041,North Okanagan F - (CCS),280,180,100,105,90,15,175,90,85
"590,339,000",59,3,39,0,3,590339000,Columbia-Shuswap Regional District - (CD),930,570,360,315,250,70,610,325,290
"590,339,011",59,3,39,11,3,590339011,Columbia-Shuswap A - (CCS),115,65,50,35,25,10,75,35,35
"590,339,037",59,3,39,37,3,590339037,Columbia-Shuswap C - (CCS),155,90,65,45,40,5,115,55,55
"590,339,039",59,3,39,39,3,590339039,Columbia-Shuswap D - (CCS),555,345,205,190,150,35,360,190,170
"590,339,043",59,3,39,43,3,590339043,Columbia-Shuswap E - (CCS),60,35,20,25,20,5,30,20,15
"590,339,044",59,3,39,44,3,590339044,Columbia-Shuswap F - (CCS),50,30,15,20,15,5,35,20,15
"590,400,000",59,4,0,0,4,590400000,Kootenay - (CAR),"2,055","1,310",745,720,590,135,"1,330",720,615
"590,401,000",59,4,1,0,4,590401000,East Kootenay Regional District - (CD),625,415,210,220,195,25,400,220,185
"590,401,017",59,4,1,17,4,590401017,East Kootenay A - (CCS),100,70,30,45,40,5,60,30,30
"590,401,019",59,4,1,19,4,590401019,East Kootenay B - (CCS),105,70,35,30,25,5,70,40,30
"590,401,035",59,4,1,35,4,590401035,East Kootenay C - (CCS),210,135,75,65,60,10,140,70,65
"590,401,037",59,4,1,37,4,590401037,East Kootenay E - (CCS),85,55,30,30,25,5,55,35,25
"590,401,046",59,4,1,46,4,590401046,East Kootenay F - (CCS),65,45,15,25,25,0,35,20,15
"590,401,048",59,4,1,48,4,590401048,East Kootenay G - (CCS),60,40,20,20,20,0,40,20,20
"590,403,000",59,4,3,0,4,590403000,Central Kootenay Regional District - (CD),900,565,330,330,260,70,570,305,265
"590,403,010",59,4,3,10,4,590403010,Central Kootenay A - (CCS),45,30,20,20,15,5,25,15,10
"590,403,013",59,4,3,13,4,590403013,Central Kootenay B - (CCS),335,220,115,120,105,15,215,115,105
"590,403,017",59,4,3,17,4,590403017,Central Kootenay C - (CCS),100,65,35,30,30,5,65,40,30
"590,403,039",59,4,3,39,4,590403039,Central Kootenay D - (CCS),40,25,20,20,10,5,25,10,15
"590,403,041",59,4,3,41,4,590403041,Central Kootenay E - (CCS),50,30,20,25,15,5,20,10,10
"590,403,047",59,4,3,47,4,590403047,Central Kootenay G - (CCS),25,20,10,10,10,0,15,10,10
"590,403,052",59,4,3,52,4,590403052,Central Kootenay H - (CCS),130,80,55,45,30,15,85,45,40
"590,403,058",59,4,3,58,4,590403058,Central Kootenay J - (CCS),65,35,25,20,10,5,45,25,20
"590,403,060",59,4,3,60,4,590403060,Central Kootenay K - (CCS),100,65,40,35,30,10,65,30,35
"590,405,000",59,4,5,0,4,590405000,Kootenay Boundary Regional District - (CD),530,330,205,175,140,35,365,190,170
"590,405,030",59,4,5,30,4,590405030,Kootenay Boundary B - (CCS),75,45,35,25,20,5,50,25,30
"590,405,052",59,4,5,52,4,590405052,Kootenay Boundary D - (CCS),215,130,80,75,60,15,140,75,65
"590,405,054",59,4,5,54,4,590405054,Kootenay Boundary E - (CCS),245,155,95,75,60,15,170,90,80
"590,500,000",59,5,0,0,5,590500000,Cariboo - (CAR),"2,820","1,710","1,105",865,680,180,"1,955","1,030",930
"590,541,000",59,5,41,0,5,590541000,Cariboo Regional District - (CD),"1,860","1,110",745,550,420,125,"1,310",695,615
"590,541,010",59,5,41,10,5,590541010,Cariboo D - (CCS),105,60,45,30,30,10,70,35,35
"590,541,012",59,5,41,12,5,590541012,Cariboo E - (CCS),85,55,35,20,15,0,65,35,30
"590,541,014",59,5,41,14,5,590541014,Cariboo F - (CCS),330,195,140,105,80,30,220,115,110
"590,541,015",59,5,41,15,5,590541015,Cariboo G - (CCS),95,55,45,35,20,15,60,30,35
"590,541,016",59,5,41,16,5,590541016,Cariboo H - (CCS),105,65,40,30,25,10,70,35,30
"590,541,017",59,5,41,17,5,590541017,Cariboo L - (CCS),170,100,65,50,40,10,120,60,55
"590,541,019",59,5,41,19,5,590541019,Cariboo A - (CCS),245,150,95,65,55,15,175,95,80
"590,541,021",59,5,41,21,5,590541021,Cariboo B - (CCS),255,150,110,70,50,15,185,95,90
"590,541,026",59,5,41,26,5,590541026,Cariboo C - (CCS),55,30,25,10,5,5,45,25,20
"590,541,027",59,5,41,27,5,590541027,Cariboo I - (CCS),200,120,80,55,45,15,145,75,65
"590,541,039",59,5,41,39,5,590541039,Cariboo J - (CCS),100,60,45,30,20,5,70,40,35
"590,541,041",59,5,41,41,5,590541041,Cariboo K - (CCS),115,80,35,40,35,5,75,45,25
