AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,VALMCH,NTOTTRC,TOTTRC,NTTRC20,TTRC20,VTRC20,NTTRC50,TTRC50,VTRC50,NTTRC100,TTRC100,VTRC100,NTTRC150,TTRC150,VTRC150,NTOTTRK,TOTTRK,TVALTRK,NTOTCOMB,TOTCOMB,NSPCOMB,SPCOMB,VSPCOMB,NPTCOMB,PTCOMB,VPTCOMB,NSWTHER,SWTHER,NSPSWTH,SPSWTH,VSPSWTH,NPTSWTH,PTSWTH,VPTSWTH,NTOTBAL,TOTBAL,NBALSML,BALSML,VBALSML,NBALLRG,BALLRG,VBALLRG,NHARVST,HARVST,VHARVST,NAUTMBL,AUTMBL,VALATO,NVALOEQ,VALOEQ
590300000,59,3,0,0,5900000,THOMPSON,948,"43,367,057",795,"1,623",572,827,"3,446,633",415,652,"6,629,727",76,122,"2,506,939",18,22,"343,500",800,"1,458","6,790,842",50,52,24,26,"258,356",26,26,"33,900",348,399,194,216,"1,497,188",173,183,"674,112",559,661,514,568,"1,605,626",88,93,"794,940",110,122,"476,350",595,911,"3,932,351",665,"14,376,593"
590331000,59,3,31,0,5931000,SQUAMISH-LILLOOET REG. DISTRICT,103,"4,227,460",89,167,59,76,"331,926",51,79,"876,064",8,11,"185,987",1,1,x,77,110,"468,035",12,12,6,6,x,6,6,x,22,24,10,12,"124,191",12,12,"32,700",56,69,52,56,"149,067",11,13,"138,044",9,9,"19,800",51,77,"378,423",70,"1,341,468"
590331019,59,3,31,19,5931019,"SQUAMISH-LILLOOET, SUBD. B",57,"2,129,136",51,96,30,36,"185,150",35,55,"636,318",4,4,x,1,1,x,40,51,"195,200",8,8,4,4,x,4,4,x,7,7,1,1,x,6,6,x,34,40,30,31,x,9,9,x,6,6,x,21,28,"140,250",39,"756,718"
590331030,59,3,31,30,5931030,"SQUAMISH-LILLOOET, SUBD. A",46,"2,098,324",38,71,29,40,"146,776",16,24,"239,746",4,7,x,0,0,0,37,59,"272,835",4,4,2,2,x,2,2,x,15,17,9,11,x,6,6,x,22,29,22,25,x,2,4,x,3,3,x,30,49,"238,173",31,"584,750"
590333000,59,3,33,0,5933000,THOMPSON-NICOLA REG. DISTRICT,845,"39,139,597",706,"1,456",513,751,"3,114,707",364,573,"5,753,663",68,111,"2,320,952",17,21,x,723,"1,348","6,322,807",38,40,18,20,x,20,20,x,326,375,184,204,"1,372,997",161,171,"641,412",503,592,462,512,"1,456,559",77,80,"656,896",101,113,"456,550",544,834,"3,553,928",595,"13,035,125"
590333010,59,3,33,10,5933010,"THOMPSON-NICOLA, SUBD. C",107,"6,699,763",81,206,53,80,"370,355",50,88,"869,510",10,33,"723,428",4,5,x,85,182,"905,714",5,7,3,5,x,2,2,x,53,71,27,36,"306,846",33,35,"116,450",68,86,59,65,"169,333",20,21,"163,796",5,5,"14,850",55,87,"490,550",66,"2,434,431"
590333034,59,3,33,34,5933034,"THOMPSON-NICOLA, SUBD. D",146,"8,119,880",124,271,93,131,"630,717",69,104,"926,495",18,31,"626,054",3,5,x,127,256,"1,261,946",3,3,1,1,x,2,2,x,54,63,36,40,"298,674",22,23,"106,000",89,106,85,94,"335,900",12,12,"113,000",8,8,"64,200",93,146,"663,928",108,"2,946,966"
590333040,59,3,33,40,5933040,"THOMPSON-NICOLA, SUBD. B",210,"8,807,974",165,345,122,188,"799,475",74,132,"1,310,700",19,22,"497,170",3,3,"29,000",178,344,"1,702,200",8,8,5,5,"10,001",3,3,"2,800",70,80,47,49,"325,627",27,31,"118,950",107,133,100,116,"348,800",15,17,"150,700",22,25,"173,800",132,210,"832,200",140,"2,506,551"
590333058,59,3,33,58,5933058,"THOMPSON-NICOLA, SUBD. E",199,"7,429,375",168,320,118,177,"668,910",81,125,"1,174,158",12,12,"232,000",5,6,"73,500",174,318,"1,385,147",13,13,6,6,"12,800",7,7,"4,600",73,83,45,50,"280,250",31,33,"127,562",109,124,103,112,"296,276",12,12,"90,000",25,28,"66,400",133,202,"812,450",137,"2,205,322"
590333066,59,3,33,66,5933066,"THOMPSON-NICOLA, SUBD. A",183,"8,082,605",168,314,127,175,"645,250",90,124,"1,472,800",9,13,"242,300",2,2,x,159,248,"1,067,800",9,9,3,3,x,6,6,"8,300",76,78,29,29,"161,600",48,49,"172,450",130,143,115,125,"306,250",18,18,"139,400",41,47,"137,300",131,189,"754,800",144,"2,941,855"
590400000,59,4,0,0,5900000,MAINLAND,"6,134","207,372,370","4,354","8,439","3,589","4,986","24,109,514","1,742","2,828","31,693,987",402,488,"9,731,505",110,137,"2,723,134","4,356","6,036","29,777,504",87,100,62,70,"662,656",30,30,"105,850",274,301,99,104,"429,866",184,197,"692,947","1,179","1,236","1,167","1,220","3,733,152",15,16,"82,234",683,829,"5,583,435","4,509","7,144","31,667,147","3,862","66,379,439"
590409000,59,4,9,0,5909000,FRASER-CHEAM REGIONAL DISTRICT,"1,109","43,276,758",872,"1,804",749,"1,055","4,312,679",397,621,"7,180,804",83,101,"2,273,500",22,27,"557,072",805,"1,098","5,442,072",12,16,10,12,"125,200",4,4,"8,000",89,93,29,29,"160,210",61,64,"246,697",275,289,272,286,"895,149",3,3,"10,500",193,215,"2,025,200",873,"1,342","5,928,577",755,"14,111,098"
590409012,59,4,9,12,5909012,"FRASER-CHEAM, SUBD. A",35,"962,487",28,46,22,28,"129,650",13,17,"134,900",0,0,0,1,1,x,30,39,"177,500",0,0,0,0,0,0,0,0,2,2,1,1,x,1,1,x,11,12,11,12,x,0,0,0,3,3,x,27,36,"182,650",24,"278,937"
590409038,59,4,9,38,5909038,"FRASER-CHEAM, SUBD. B","1,074","42,314,271",844,"1,758",727,"1,027","4,183,029",384,604,"7,045,904",83,101,"2,273,500",21,26,x,775,"1,059","5,264,572",12,16,10,12,"125,200",4,4,"8,000",87,91,28,28,x,60,63,x,264,277,261,274,x,3,3,"10,500",190,212,x,846,"1,306","5,745,927",731,"13,832,161"
590411000,59,4,11,0,5911000,CENTRAL FRASER VALLEY REG. DIST.,"2,814","90,537,394","2,010","3,639","1,656","2,237","11,615,276",759,"1,133","13,040,995",177,211,"3,975,000",44,58,"1,215,300","2,023","2,673","12,522,345",15,17,7,8,x,9,9,"32,300",82,93,28,29,"94,800",59,64,"260,050",486,507,482,501,"1,501,800",6,6,x,278,339,"2,232,306","2,122","3,433","15,568,493","1,717","28,337,295"
590411012,59,4,11,12,5911012,ABBOTSFORD,304,"19,265,617",249,674,214,334,"1,846,800",152,254,"3,065,200",58,75,"1,670,500",10,11,"285,000",249,352,"1,699,699",1,1,1,1,x,0,0,0,18,20,8,8,x,12,12,"68,600",120,124,119,123,"422,850",1,1,x,96,118,"884,800",257,427,"2,032,501",217,"7,250,467"
590411014,59,4,11,14,5911014,MATSQUI,"1,104","37,396,547",820,"1,483",663,869,"4,751,340",332,501,"5,866,995",74,85,"1,580,500",20,28,"507,500",816,"1,081","5,051,343",8,10,4,5,x,5,5,x,27,32,9,9,x,20,23,"105,950",160,167,158,163,"516,250",4,4,x,106,128,"944,756",872,"1,388","6,309,397",691,"11,647,332"
590411019,59,4,11,19,5911019,LANGLEY,"1,406","33,875,230",941,"1,482",779,"1,034","5,017,136",275,378,"4,108,800",45,51,"724,000",14,19,"422,800",958,"1,240","5,771,303",6,6,2,2,x,4,4,x,37,41,11,12,x,27,29,"85,500",206,216,205,215,"562,700",1,1,x,76,93,"402,750",993,"1,618","7,226,595",809,"9,439,496"
590413000,59,4,13,0,5913000,DEWDNEY-ALOUETTE REG. DISTRICT,682,"21,114,409",455,902,376,531,"2,403,938",181,310,"3,552,111",42,49,"779,604",11,12,"256,100",470,624,"2,659,766",4,4,1,1,x,3,3,x,35,39,10,10,"68,206",25,29,"89,500",148,159,146,156,"506,092",3,3,x,96,123,"657,221",514,792,"3,127,546",404,"6,991,825"
590413005,59,4,13,5,5913005,MISSION,103,"1,326,725",59,78,53,65,"227,100",8,11,"109,500",2,2,x,0,0,0,66,78,"284,400",0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,x,9,9,9,9,x,0,0,0,4,6,"18,500",70,108,"356,100",45,"261,275"
590413011,59,4,13,11,5913011,MAPLE RIDGE,234,"4,360,210",137,188,106,124,"480,800",37,48,"387,300",13,15,"161,000",1,1,x,143,189,"770,210",0,0,0,0,0,0,0,0,7,7,2,2,x,5,5,x,21,24,21,23,x,1,1,x,6,6,"81,000",172,263,"1,031,550",137,"1,344,950"
590413018,59,4,13,18,5913018,PITT MEADOWS,163,"5,108,030",109,231,88,133,"726,200",48,86,"979,300",9,9,x,3,3,x,115,156,"608,317",2,2,0,0,0,2,2,x,9,9,2,2,x,7,7,x,39,40,39,40,"136,948",0,0,0,26,30,"149,200",126,202,"747,950",90,"1,580,915"
590413024,59,4,13,24,5913024,"DEWDNEY-ALOUETTE, SUBD. A",182,"10,319,444",150,405,129,209,"969,838",88,165,"2,076,011",18,23,"454,704",7,8,"213,600",146,201,"996,839",2,2,1,1,x,1,1,x,18,22,6,6,"50,206",12,16,"49,550",79,86,77,84,"287,244",2,2,x,60,81,"408,521",146,219,"991,946",132,"3,804,685"
590415000,59,4,15,0,5915000,GREATER VANCOUVER REG. DISTRICT,"1,407","50,844,943",958,"2,015",762,"1,108","5,497,762",389,747,"7,819,077",96,123,"2,673,901",30,37,"669,662",977,"1,544","8,797,971",54,61,43,48,"422,156",13,13,x,65,73,32,36,"106,650",36,37,"92,200",256,267,253,263,"801,827",3,4,x,113,149,"666,008",925,"1,467","6,649,911",929,"16,561,668"
590415004,59,4,15,4,5915004,SURREY,842,"26,094,499",555,"1,051",441,614,"3,217,688",211,377,"3,933,240",35,41,"678,501",14,19,x,569,831,"4,702,193",13,17,10,13,"75,800",4,4,x,33,39,13,16,"42,150",22,23,x,145,152,143,149,"420,160",2,3,x,55,71,"260,450",569,920,"4,066,408",488,"8,442,709"
590415011,59,4,15,11,5915011,DELTA,209,"14,287,361",174,524,135,224,"994,833",108,233,"2,589,922",41,59,"1,593,000",7,8,"245,000",154,314,"1,877,873",31,32,23,23,"301,356",9,9,"51,350",24,24,14,14,"39,000",10,10,"33,700",85,89,85,89,"328,867",0,0,0,42,56,"292,458",146,240,"1,174,856",153,"4,765,146"
590415015,59,4,15,15,5915015,RICHMOND,273,"8,314,983",165,337,132,185,"768,991",58,123,"1,214,615",18,21,x,7,8,"227,062",186,299,"1,542,455",9,10,9,10,x,0,0,0,7,9,4,5,x,4,4,x,23,23,22,22,"49,400",1,1,x,15,20,x,180,261,"1,180,147",222,"2,752,413"
590415022,59,4,15,22,5915022,VANCOUVER,24,"593,200",20,27,16,20,"90,450",6,6,x,0,0,0,1,1,x,17,20,"160,250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,x,0,0,0,0,0,0,7,15,"76,500",20,"203,300"
590415025,59,4,15,25,5915025,BURNABY,46,"1,365,800",35,62,34,60,"411,800",2,2,x,0,0,0,0,0,0,43,70,"485,900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,x,17,20,"99,500",38,"352,600"
590415046,59,4,15,46,5915046,NORTH VANCOUVER,13,"189,100",9,14,4,5,"14,000",4,6,x,2,2,x,1,1,x,8,10,"29,300",1,2,1,2,x,0,0,0,1,1,1,1,x,0,0,0,1,1,1,1,x,0,0,0,0,0,0,6,11,"52,500",8,"45,500"
590427000,59,4,27,0,5927000,POWELL RIVER REGIONAL DISTRICT,66,"909,500",32,48,25,31,"163,500",10,11,"72,000",4,4,"29,500",2,2,x,54,66,"207,150",1,1,0,0,0,1,1,x,2,2,0,0,0,2,2,x,9,9,9,9,"20,000",0,0,0,2,2,x,44,65,"212,500",31,"182,750"
590427014,59,4,27,14,5927014,"POWELL RIVER, SUBD. A",66,"909,500",32,48,25,31,"163,500",10,11,"72,000",4,4,"29,500",2,2,x,54,66,"207,150",1,1,0,0,0,1,1,x,2,2,0,0,0,2,2,x,9,9,9,9,"20,000",0,0,0,2,2,x,44,65,"212,500",31,"182,750"
590429000,59,4,29,0,5929000,SUNSHINE COAST REGIONAL DISTRICT,56,"689,366",27,31,21,24,"116,359",6,6,"29,000",0,0,0,1,1,x,27,31,"148,200",1,1,1,1,x,0,0,0,1,1,0,0,0,1,1,x,5,5,5,5,"8,284",0,0,0,1,1,x,31,45,"180,120",26,"194,803"
590429020,59,4,29,20,5929020,"SUNSHINE COAST, SUBD. A",56,"689,366",27,31,21,24,"116,359",6,6,"29,000",0,0,0,1,1,x,27,31,"148,200",1,1,1,1,x,0,0,0,1,1,0,0,0,1,1,x,5,5,5,5,"8,284",0,0,0,1,1,x,31,45,"180,120",26,"194,803"
590500000,59,5,0,0,5900000,ISLAND,"2,078","49,618,270","1,384","2,315","1,122","1,471","6,511,274",487,726,"7,066,778",78,90,"1,526,350",25,28,"685,200","1,409","1,964","8,116,614",34,37,16,17,"93,300",20,20,"100,100",108,114,32,33,"93,950",78,81,"221,725",511,529,506,521,"1,525,990",8,8,"38,200",170,216,"884,650","1,353","2,049","8,081,731","1,344","14,672,408"
590517000,59,5,17,0,5917000,CAPITAL REGIONAL DISTRICT,741,"15,263,252",442,734,379,516,"2,250,250",119,178,"1,454,830",29,33,"544,300",5,7,"321,200",474,695,"2,960,122",14,14,9,9,"75,000",5,5,x,34,36,13,13,"41,000",22,23,"68,950",117,124,116,122,"350,440",2,2,x,28,37,"113,150",461,692,"2,653,728",455,"4,396,082"
590517005,59,5,17,5,5917005,NORTH SAANICH,84,"1,650,952",48,79,43,55,"248,400",9,19,"110,000",5,5,"104,000",0,0,0,47,69,"209,900",4,4,1,1,x,3,3,x,4,4,2,2,x,2,2,x,12,12,12,12,x,0,0,0,2,5,x,53,87,"304,000",48,"591,752"
590517015,59,5,17,15,5917015,CENTRAL SAANICH,144,"4,622,035",105,214,93,147,"715,200",30,52,"462,000",11,12,"221,400",2,3,x,99,171,"858,100",6,6,4,4,"45,500",2,2,x,10,12,4,4,x,7,8,"25,700",29,33,29,32,"133,000",1,1,x,11,14,"65,300",93,153,"648,250",92,"1,314,685"
590517021,59,5,17,21,5917021,SAANICH,198,"4,387,607",118,194,95,130,"544,280",37,56,"487,230",5,6,"118,000",2,2,x,119,193,"1,032,050",0,0,0,0,0,0,0,0,10,10,2,2,x,8,8,"26,100",24,25,24,25,"74,100",0,0,0,6,7,x,116,176,"693,589",131,"1,315,858"
590517025,59,5,17,25,5917025,"CAPITAL, SUBD. A",168,"2,199,483",101,135,87,104,"422,920",25,28,"231,100",3,3,x,0,0,0,114,139,"443,647",2,2,2,2,x,0,0,0,8,8,4,4,x,4,4,"9,650",28,29,27,28,"67,040",1,1,x,5,7,"14,600",98,137,"486,089",102,"491,037"
590517045,59,5,17,45,5917045,"CAPITAL, SUBD. B",103,"1,932,100",47,80,40,55,"229,700",13,17,"134,500",4,6,"81,000",1,2,x,64,85,"287,600",2,2,2,2,x,0,0,0,2,2,1,1,x,1,1,x,17,17,17,17,x,0,0,0,1,1,x,71,96,"409,400",58,"595,800"
590517051,59,5,17,51,5917051,"CAPITAL, SUBD. C",44,"471,075",23,32,21,25,"89,750",5,6,"30,000",1,1,x,0,0,0,31,38,"128,825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,8,x,0,0,0,3,3,x,30,43,"112,400",24,"86,950"
590519000,59,5,19,0,5919000,COWICHAN VALLEY REG. DISTRICT  *,535,"14,259,009",370,649,300,388,"1,691,350",157,237,"2,500,900",17,19,"323,000",4,5,"110,000",372,499,"1,952,552",7,8,3,3,"13,000",5,5,x,38,40,10,10,"28,000",29,30,"87,100",151,157,151,156,"483,600",1,1,x,59,81,"342,850",368,575,"2,404,074",333,"4,277,283"
590519027,59,5,19,27,5919027,"COWICHAN VALLEY, SUBD. A",535,"14,259,009",370,649,300,388,"1,691,350",157,237,"2,500,900",17,19,"323,000",4,5,"110,000",372,499,"1,952,552",7,8,3,3,"13,000",5,5,x,38,40,10,10,"28,000",29,30,"87,100",151,157,151,156,"483,600",1,1,x,59,81,"342,850",368,575,"2,404,074",333,"4,277,283"
590521000,59,5,21,0,5921000,NANAIMO REGIONAL DISTRICT,337,"7,142,062",243,367,193,245,"1,039,850",74,100,"900,597",15,15,x,7,7,x,242,317,"1,284,810",5,7,1,2,x,5,5,x,13,14,3,4,x,10,10,"20,300",102,103,100,101,"308,400",2,2,x,27,32,"117,000",224,322,"1,248,780",224,"1,918,025"
590521012,59,5,21,12,5921012,"NANAIMO, SUBD. A",174,"3,799,435",129,193,103,137,"623,500",38,46,"448,597",8,8,x,2,2,x,123,160,"690,450",1,3,1,2,x,1,1,x,8,9,2,3,x,6,6,"13,300",59,59,58,58,"212,850",1,1,x,16,18,"55,200",117,170,"686,050",119,"981,488"
590521028,59,5,21,28,5921028,"NANAIMO, SUBD. B",163,"3,342,627",114,174,90,108,"416,350",36,54,"452,000",7,7,"145,000",5,5,"63,000",119,157,"594,360",4,4,0,0,0,4,4,x,5,5,1,1,x,4,4,"7,000",43,44,42,43,"95,550",1,1,x,11,14,"61,800",107,152,"562,730",105,"936,537"
590523000,59,5,23,0,5923000,ALBERNI-CLAYOQUOT REG. DISTRICT,73,"2,419,665",50,94,40,54,"281,000",24,36,"471,500",1,2,x,2,2,x,48,69,"326,250",1,1,1,1,x,0,0,0,0,0,0,0,0,0,0,0,21,22,21,22,"44,300",0,0,0,15,16,"63,650",45,82,"331,305",51,"806,160"
590523031,59,5,23,31,5923031,"ALBERNI-CLAYOQUOT, SUBD. A",73,"2,419,665",50,94,40,54,"281,000",24,36,"471,500",1,2,x,2,2,x,48,69,"326,250",1,1,1,1,x,0,0,0,0,0,0,0,0,0,0,0,21,22,21,22,"44,300",0,0,0,15,16,"63,650",45,82,"331,305",51,"806,160"
590525000,59,5,25,0,5925000,COMOX-STRATHCONA REG. DISTRICT,392,"10,534,282",279,471,210,268,"1,248,824",113,175,"1,738,951",16,21,"399,450",7,7,"126,000",273,384,"1,592,880",7,7,2,2,x,5,5,x,23,24,6,6,x,17,18,"45,375",120,123,118,120,"339,250",3,3,x,41,50,"248,000",255,378,"1,443,844",281,"3,274,858"
590525020,59,5,25,20,5925020,"COMOX-STRATHCONA, SUBD. C",348,"9,429,783",251,419,190,237,"1,134,200",101,156,"1,537,000",15,20,x,6,6,x,242,338,"1,403,800",6,6,2,2,x,4,4,x,20,21,5,5,x,15,16,x,107,110,105,107,"306,850",3,3,x,39,48,x,231,343,"1,305,600",247,"2,944,608"
590525044,59,5,25,44,5925044,"COMOX-STRATHCONA, SUBD. B",20,"685,799",12,28,10,16,x,5,12,"151,951",0,0,0,0,0,0,11,19,"106,580",0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,x,7,7,7,7,x,0,0,0,2,2,x,11,14,"80,744",18,"245,800"
590525050,59,5,25,50,5925050,"COMOX-STRATHCONA, SUBD. A",24,"418,700",16,24,10,15,x,7,7,"50,000",1,1,x,1,1,x,20,27,"82,500",1,1,0,0,0,1,1,x,1,1,1,1,x,0,0,0,6,6,6,6,x,0,0,0,0,0,0,13,21,"57,500",16,"84,450"
590600000,59,6,0,0,5900000,CENTRAL CARIBOO,"1,018","41,361,426",880,"1,913",622,904,"3,372,272",522,817,"7,692,387",120,147,"2,351,480",40,45,"1,193,000",832,"1,524","6,747,651",48,53,20,22,"55,358",30,31,"88,150",297,337,107,114,"549,115",203,223,"845,473",657,800,559,607,"1,526,422",188,193,"1,485,072",173,194,"725,465",627,942,"3,619,717",766,"11,109,864"
590641000,59,6,41,0,5941000,CARIBOO REGIONAL DISTRICT,996,"40,834,976",860,"1,885",609,888,"3,312,572",514,808,"7,624,337",118,145,x,39,44,x,816,"1,503","6,673,551",48,53,20,22,"55,358",30,31,"88,150",291,331,104,111,"539,915",200,220,"838,573",642,785,544,592,"1,491,122",188,193,"1,485,072",170,191,"720,665",614,925,"3,515,117",749,"10,977,064"
590641017,59,6,41,17,5941017,"CARIBOO, SUBD. A",657,"25,873,344",564,"1,166",391,543,"2,059,372",336,518,"4,935,687",69,81,"1,215,230",22,24,"580,000",541,977,"4,288,745",33,34,13,13,"39,358",21,21,"48,500",211,233,73,76,"366,365",147,157,"578,273",435,527,380,413,"1,071,972",110,114,"885,392",104,115,"379,065",439,669,"2,573,967",467,"6,851,418"
590641025,59,6,41,25,5941025,"CARIBOO, SUBD. B",339,"14,961,632",296,719,218,345,"1,253,200",178,290,"2,688,650",49,64,x,17,20,x,275,526,"2,384,806",15,19,7,9,"16,000",9,10,"39,650",80,98,31,35,"173,550",53,63,"260,300",207,258,164,179,"419,150",78,79,"599,680",66,76,"341,600",175,256,"941,150",282,"4,125,646"
590645000,59,6,45,0,5945000,CENTRAL COAST REGIONAL DISTRICT,22,"526,450",20,28,13,16,"59,700",8,9,"68,050",2,2,x,1,1,x,16,21,"74,100",0,0,0,0,0,0,0,0,6,6,3,3,"9,200",3,3,"6,900",15,15,15,15,"35,300",0,0,0,3,3,"4,800",13,17,"104,600",17,"132,800"
590645008,59,6,45,8,5945008,"CENTRAL COAST, SUBD. A",22,"526,450",20,28,13,16,"59,700",8,9,"68,050",2,2,x,1,1,x,16,21,"74,100",0,0,0,0,0,0,0,0,6,6,3,3,"9,200",3,3,"6,900",15,15,15,15,"35,300",0,0,0,3,3,"4,800",13,17,"104,600",17,"132,800"
590700000,59,7,0,0,5900000,OMINECA,"1,637","55,906,879","1,359","2,783",950,"1,363","4,752,603",780,"1,137","9,608,189",180,210,"3,293,700",61,73,"1,575,300","1,261","2,063","8,402,035",152,171,93,100,"467,500",64,71,"146,950",386,424,190,201,"1,440,293",214,223,"819,670",935,"1,125",829,892,"2,278,578",223,233,"1,718,390",242,271,"935,673","1,095","1,654","6,364,438","1,139","14,103,560"
590747000,59,7,47,0,5947000,SKEENA-QUEEN CHARLOTTE REG. DIS.,14,"179,600",8,12,6,8,"22,100",3,3,"24,000",1,1,x,0,0,0,9,14,"51,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,x,0,0,0,1,1,x,10,19,"43,600",12,"33,300"
590747029,59,7,47,29,5947029,"SKEENA-QUEEN CHARLOTTE, SUBD. B",14,"179,600",8,12,6,8,"22,100",3,3,"24,000",1,1,x,0,0,0,9,14,"51,100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,x,0,0,0,1,1,x,10,19,"43,600",12,"33,300"
590749000,59,7,49,0,5949000,KITIMAT-STIKINE REG. DISTRICT,144,"3,814,110",117,218,89,125,"421,000",58,73,"550,450",15,15,x,4,5,"52,000",108,163,"566,650",16,17,7,7,"38,500",9,10,"9,250",17,21,9,9,"45,500",11,12,"28,750",62,73,58,63,x,10,10,"56,100",22,22,x,100,140,"556,000",111,"1,092,410"
590749016,59,7,49,16,5949016,"KITIMAT-STIKINE, SUBD. C",68,"1,772,600",48,78,38,43,"166,000",24,28,"237,250",5,5,x,2,2,x,47,71,"287,350",2,2,2,2,x,0,0,0,6,7,3,3,"15,000",4,4,x,17,17,17,17,x,0,0,0,8,8,"28,000",50,67,"277,400",48,"586,750"
590749026,59,7,49,26,5949026,"KITIMAT-STIKINE, SUBD. B",76,"2,041,510",69,140,51,82,"255,000",34,45,"313,200",10,10,"104,500",2,3,x,61,92,"279,300",14,15,5,5,x,9,10,"9,250",11,14,6,6,"30,500",7,8,x,45,56,41,46,"116,100",10,10,"56,100",14,14,x,50,73,"278,600",63,"505,660"
590751000,59,7,51,0,5951000,BULKLEY-NECHAKO REG. DISTRICT,839,"32,918,980",715,"1,521",483,676,"2,366,033",441,676,"6,076,444",102,126,"2,094,400",36,43,"894,000",658,"1,137","4,845,246",72,82,53,59,"293,900",22,23,"50,750",289,319,143,154,"1,224,043",159,165,"625,850",525,653,444,479,"1,299,361",166,174,"1,285,290",133,145,"470,260",558,859,"3,401,938",587,"7,991,465"
590751018,59,7,51,18,5951018,"BULKLEY-NECHAKO, SUBD. A",441,"16,586,739",369,772,238,313,"1,033,133",233,365,"3,149,500",59,73,"1,196,900",17,21,"384,000",347,602,"2,415,917",44,50,30,35,"168,200",15,15,"21,150",119,131,45,51,"361,800",79,80,"303,200",254,309,205,222,"659,900",83,87,"621,700",65,74,"268,300",293,462,"1,720,975",301,"4,282,064"
590751030,59,7,51,30,5951030,"BULKLEY-NECHAKO, SUBD. C",139,"5,632,318",118,275,85,122,"423,900",78,121,"1,128,650",14,19,"236,000",11,13,"300,000",111,201,"996,056",10,12,8,8,x,3,4,x,60,70,34,38,"212,593",30,32,"142,400",98,131,88,101,"224,811",29,30,"234,620",38,40,"124,510",97,147,"606,563",95,"932,015"
590751049,59,7,51,49,5951049,"BULKLEY-NECHAKO, SUBD. B",259,"10,699,923",228,474,160,241,"909,000",130,190,"1,798,294",29,34,"661,500",8,9,"210,000",200,334,"1,433,273",18,20,15,16,x,4,4,x,110,118,64,65,"649,650",50,53,"180,250",173,213,151,156,"414,650",54,57,"428,970",30,31,"77,450",168,250,"1,074,400",191,"2,777,386"
590753000,59,7,53,0,5953000,FRASER-FORT GEORGE REG. DISTRICT,640,"18,994,189",519,"1,032",372,554,"1,943,470",278,385,"2,957,295",62,68,"997,800",21,25,"629,300",486,749,"2,939,039",64,72,33,34,"135,100",33,38,"86,950",80,84,38,38,"170,750",44,46,"165,070",347,398,326,349,"831,717",47,49,"377,000",86,103,"411,413",427,636,"2,362,900",429,"4,986,385"
590753017,59,7,53,17,5953017,"FRASER-FORT GEORGE, SUBD. B",158,"5,554,925",141,277,91,142,"493,800",83,112,"1,006,700",22,22,"357,400",1,1,x,133,213,"920,225",26,29,13,14,"73,100",14,15,x,28,30,19,19,"103,300",10,11,"24,850",102,113,94,100,"164,950",13,13,"95,700",30,35,"129,200",104,146,"494,050",120,"1,622,950"
590753040,59,7,53,40,5953040,"FRASER-FORT GEORGE, SUBD. A",482,"13,439,264",378,755,281,412,"1,449,670",195,273,"1,950,595",40,46,"640,400",20,24,x,353,536,"2,018,814",38,43,20,20,"62,000",19,23,x,52,54,19,19,"67,450",34,35,"140,220",245,285,232,249,"666,767",34,36,"281,300",56,68,"282,213",323,490,"1,868,850",309,"3,363,435"
590800000,59,8,0,0,5900000,PEACE,"1,871","118,719,422","1,697","3,561",788,"1,005","2,825,350","1,157","1,649","11,444,600",499,599,"10,422,357",241,308,"13,420,094","1,596","3,227","15,588,978","1,009","1,180",864,989,"14,857,198",188,191,"1,592,500","1,033","1,197",770,867,"4,669,902",319,330,"551,723",829,970,589,614,"1,214,691",346,356,"2,390,013",126,131,"597,864","1,202","1,919","8,096,152","1,431","31,048,000"
590855000,59,8,55,0,5955000,PEACE RIVER-LIARD REG. DISTRICT,"1,871","118,719,422","1,697","3,561",788,"1,005","2,825,350","1,157","1,649","11,444,600",499,599,"10,422,357",241,308,"13,420,094","1,596","3,227","15,588,978","1,009","1,180",864,989,"14,857,198",188,191,"1,592,500","1,033","1,197",770,867,"4,669,902",319,330,"551,723",829,970,589,614,"1,214,691",346,356,"2,390,013",126,131,"597,864","1,202","1,919","8,096,152","1,431","31,048,000"
590855019,59,8,55,19,5955019,"PEACE RIVER-LIARD, SUBD. B","1,003","58,507,271",883,"1,810",460,580,"1,650,587",574,817,"5,563,051",234,281,"4,903,703",104,132,"6,184,101",854,"1,685","8,012,238",461,543,384,450,"7,342,100",91,93,"592,650",506,589,366,414,"2,120,165",170,175,"283,858",468,553,332,349,"686,981",199,204,"1,310,091",62,64,"321,241",674,"1,054","4,340,929",720,"15,195,576"
