AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,TFAREA,AGEDST_1,AGEDST_2,AGEDST_3,AGEDST_4,AGEDST_5,AGEDST_6,AGEDST_7,AGEDST_8,AGEDST_9,AGEDST_10,AGEDST_11,AGEDST_12,LRESID,LRESID_1,LRESID_2,LRESID_3,LRESID_4,TYPORG_1,TYPORG_2,TYPORG_3,TYPORG_4,TYPORG_5,TYPORG_6
470307018,47,3,7,18,4707018,COULEE NO. 136,230,4,11,28,21,22,22,16,22,27,27,16,14,200,179,11,10,30,217,2,6,3,2,0
470307021,47,3,7,21,4707021,EXCELSIOR NO. 166,306,3,19,26,31,29,30,35,40,31,29,25,8,253,227,13,13,53,261,10,18,12,0,5
470307024,47,3,7,24,4707024,MORSE NO. 165,245,0,15,18,27,24,22,34,28,31,22,17,7,205,194,7,4,40,218,6,9,10,1,1
470307029,47,3,7,29,4707029,CHAPLIN NO. 164,99,0,6,9,4,11,14,8,12,10,6,13,6,86,83,3,0,13,92,0,4,1,0,2
470307032,47,3,7,32,4707032,WHEATLANDS NO. 163,125,1,11,11,12,17,8,13,10,16,9,11,6,98,84,9,5,27,115,4,3,1,0,2
470307047,47,3,7,47,4707047,EYEBROW NO. 193,177,4,20,18,20,9,12,17,24,24,16,4,9,138,109,24,5,39,170,2,2,3,0,0
470307053,47,3,7,53,4707053,ENFIELD NO. 194,196,1,15,28,22,19,18,10,16,22,22,12,11,163,152,5,6,33,182,9,2,2,1,0
470307058,47,3,7,58,4707058,CANAAN NO. 225,101,0,13,7,8,10,8,16,8,13,6,7,5,84,76,7,1,17,84,3,1,13,0,0
470307063,47,3,7,63,4707063,VICTORY NO. 226,169,1,21,22,19,19,14,9,21,16,11,13,3,137,122,9,6,32,151,2,11,3,0,2
470307066,47,3,7,66,4707066,KING GEORGE NO. 256,116,1,6,10,12,11,15,17,11,9,13,8,3,101,91,8,2,15,95,2,8,9,0,2
470307067,47,3,7,67,4707067,COTEAU NO. 255,177,0,15,16,20,15,23,15,13,14,25,12,9,155,134,13,8,22,149,5,12,10,0,1
470307071,47,3,7,71,4707071,MAPLE BUSH NO. 224,108,1,14,13,9,9,6,10,11,14,13,5,3,73,66,5,2,35,88,7,7,4,0,2
470308001,47,3,8,1,4708001,SWIFT CURRENT NO. 137,388,0,26,25,39,48,37,40,42,42,36,24,29,322,268,27,27,66,347,5,14,20,0,2
470308006,47,3,8,6,4708006,WEBB NO. 138,176,0,8,14,22,27,22,15,13,17,16,17,5,145,130,12,3,31,148,3,14,10,1,0
470308031,47,3,8,31,4708031,RIVERSIDE NO. 168,271,2,14,33,24,28,22,29,24,28,33,21,13,198,179,15,4,73,230,11,11,19,0,0
470308038,47,3,8,38,4708038,SASKATCHEWAN LANDING NO. 167,165,1,13,15,16,12,17,18,23,22,14,6,8,137,125,10,2,28,139,5,10,10,0,1
470308042,47,3,8,42,4708042,LACADENA NO. 228,377,3,21,43,37,31,24,37,49,59,38,18,17,292,260,24,8,85,336,12,15,12,0,2
470308092,47,3,8,92,4708092,MONET NO. 257,247,0,12,32,27,33,14,16,28,28,25,18,14,194,165,21,8,53,198,7,12,26,1,3
470400000,47,4,0,0,4700000,AGRICULTURAL REGION AGRICOLE 4,"2,900",33,233,297,260,266,240,318,347,335,280,167,124,"2,194","1,959",168,67,706,"2,504",64,172,114,5,41
470404011,47,4,4,11,4704011,FRONTIER NO. 19,140,1,14,14,15,12,10,18,16,15,11,7,7,118,100,15,3,22,115,3,9,11,0,2
470404019,47,4,4,19,4704019,RENO NO. 51,209,2,14,16,24,22,15,24,22,24,17,14,15,184,173,10,1,25,170,4,19,9,2,5
470404024,47,4,4,24,4704024,WHITE VALLEY NO. 49,242,4,13,24,18,22,22,29,30,27,23,19,11,201,165,31,5,41,198,4,22,14,1,3
470404038,47,4,4,38,4704038,ARLINGTON NO. 79,120,2,5,13,15,14,8,9,16,21,6,6,5,91,83,5,3,29,104,2,8,4,0,2
470404045,47,4,4,45,4704045,MAPLE CREEK NO. 111,265,0,4,20,22,24,38,32,27,32,27,18,21,228,215,10,3,37,225,6,20,7,0,7
470404050,47,4,4,50,4704050,PIAPOT NO. 110,178,4,9,20,6,19,17,17,22,21,17,16,10,153,144,3,6,25,158,3,10,3,0,4
470404054,47,4,4,54,4704054,CARMICHAEL NO. 109,154,1,13,16,18,11,16,18,9,19,14,12,7,127,116,7,4,27,131,5,9,8,0,1
470408009,47,4,8,9,4708009,GULL LAKE NO. 139,114,0,11,16,9,10,9,12,18,8,16,3,2,91,80,7,4,23,89,5,9,10,0,1
470408016,47,4,8,16,4708016,BIG STICK NO. 141,103,0,7,10,10,12,9,12,17,12,5,6,3,82,75,4,3,21,91,4,3,3,0,2
470408021,47,4,8,21,4708021,ENTERPRISE NO. 142,149,0,15,17,16,16,19,14,19,16,10,5,2,123,103,14,6,26,141,3,4,1,0,0
470408024,47,4,8,24,4708024,FOX VALLEY NO. 171,197,7,24,13,16,23,10,28,24,25,17,7,3,128,110,12,6,69,181,4,5,2,0,5
470408028,47,4,8,28,4708028,PITTVILLE NO. 169,153,2,15,21,13,19,13,12,21,14,13,2,8,122,114,5,3,31,136,3,9,4,0,1
470408046,47,4,8,46,4708046,MIRY CREEK NO. 229,225,4,29,25,23,13,14,13,29,23,33,13,6,153,134,13,6,72,204,6,8,5,0,2
470408053,47,4,8,53,4708053,CLINWORTH NO. 230,210,2,18,26,21,13,12,26,23,18,31,11,9,140,123,12,5,70,169,6,15,13,2,5
470408056,47,4,8,56,4708056,HAPPYLAND NO. 231,329,4,35,31,25,29,19,38,38,46,33,21,10,192,171,12,9,137,287,5,19,18,0,0
470408061,47,4,8,61,4708061,DEER FORKS NO. 232,112,0,7,15,9,7,9,16,16,14,7,7,5,61,53,8,0,51,105,1,3,2,0,1
470500000,47,5,0,0,4700000,AGRICULTURAL REGION AGRICOLE 5,"12,280",35,515,"1,139","1,248","1,189","1,221","1,344","1,502","1,571","1,244",756,516,"10,122","9,307",474,341,"2,158","11,185",183,692,143,21,56
470505041,47,5,5,41,4705041,SPY HILL NO. 152,168,0,11,14,22,16,14,11,25,19,18,7,11,144,142,1,1,24,144,6,15,2,0,1
470505047,47,5,5,47,4705047,LANGENBURG NO. 181,254,0,9,28,25,37,21,28,28,39,17,13,9,209,197,8,4,45,235,4,10,4,1,0
470505051,47,5,5,51,4705051,FERTILE BELT NO. 183,384,1,8,38,28,42,40,43,56,51,40,17,20,313,300,8,5,71,357,5,17,4,0,1
470505057,47,5,5,57,4705057,GRAYSON NO. 184,256,1,20,27,35,35,29,24,20,26,25,8,6,215,205,7,3,41,241,4,10,1,0,0
470505063,47,5,5,63,4705063,MCLEOD NO. 185,338,3,17,43,25,30,30,41,46,36,37,18,12,256,230,18,8,82,318,2,15,1,0,2
470505067,47,5,5,67,4705067,STANLEY NO. 215,341,3,22,30,39,25,31,31,41,44,31,27,17,264,236,21,7,77,312,6,18,4,1,0
470505073,47,5,5,73,4705073,CANA NO. 214,323,1,19,36,22,31,34,41,50,34,25,21,9,262,252,4,6,61,292,1,25,5,0,0
470505077,47,5,5,77,4705077,SALTCOATS NO. 213,266,0,16,31,34,26,19,35,36,22,22,17,8,233,220,6,7,33,236,5,21,4,0,0
470505093,47,5,5,93,4705093,CHURCHBRIDGE NO. 211,326,1,12,31,40,33,55,36,34,33,34,11,6,285,270,10,5,41,297,4,16,8,1,0
470506042,47,5,6,42,4706042,ABERNETHY NO. 186,230,0,9,27,26,25,22,19,20,27,19,19,17,170,154,12,4,60,202,6,20,2,0,0
470506048,47,5,6,48,4706048,NORTH QU'APPELLE NO. 187,182,0,5,13,21,23,19,23,23,17,21,11,6,140,127,5,8,42,154,9,3,2,0,14
470506091,47,5,6,91,4706091,CUPAR NO. 218,327,2,14,18,37,19,29,35,43,50,39,20,21,236,200,24,12,91,308,5,10,4,0,0
470506096,47,5,6,96,4706096,LIPTON NO. 217,289,0,13,30,27,27,20,35,39,32,33,18,15,207,183,15,9,82,265,4,14,6,0,0
470506099,47,5,6,99,4706099,TULLYMET NO. 216,214,2,9,20,20,23,25,15,31,30,22,8,9,180,167,7,6,34,192,8,9,2,0,3
470506813,47,5,6,813,4706813,MUSCOWPETUNG 80,12,0,0,0,3,0,1,1,3,3,1,0,0,11,11,0,0,1,1,0,0,0,0,11
470509001,47,5,9,1,4709001,CALDER NO. 241,278,1,12,22,22,23,19,29,41,43,29,22,15,247,232,7,8,31,255,0,19,3,0,1
470509006,47,5,9,6,4709006,WALLACE NO. 243,294,0,12,23,22,27,30,43,37,32,40,19,9,254,236,8,10,40,272,5,15,2,0,0
470509011,47,5,9,11,4709011,ORKNEY NO. 244,346,0,8,39,23,36,30,33,38,47,38,36,18,284,256,18,10,62,324,3,15,3,1,0
470509019,47,5,9,19,4709019,GARRY NO. 245,291,4,15,29,19,29,29,36,35,33,29,21,12,231,216,3,12,60,264,4,18,3,1,1
470509023,47,5,9,23,4709023,INSINGER NO. 275,318,0,12,29,38,33,23,34,35,45,38,19,12,251,228,13,10,67,290,5,17,5,0,1
470509029,47,5,9,29,4709029,GOOD LAKE NO. 274,255,0,9,22,19,23,26,31,32,36,28,18,11,201,190,7,4,54,242,3,6,1,2,1
470509033,47,5,9,33,4709033,SLIDING HILLS NO. 273,337,0,12,29,30,27,29,36,44,51,29,27,23,264,235,21,8,73,305,7,22,2,0,1
470509037,47,5,9,37,4709037,COTE NO. 271,247,0,9,17,34,23,21,31,22,36,24,16,14,195,178,7,10,52,218,1,22,4,0,2
470509042,47,5,9,42,4709042,ST. PHILIPS NO. 301,202,1,10,16,16,20,20,22,19,32,23,17,6,178,163,7,8,24,191,2,9,0,0,0
470509046,47,5,9,46,4709046,KEYS NO. 303,217,2,9,22,19,22,18,26,27,26,21,15,10,183,161,15,7,34,188,1,26,2,0,0
470509049,47,5,9,49,4709049,BUCHANAN NO. 304,292,0,12,31,33,30,27,41,36,34,20,21,7,228,200,13,15,64,273,4,14,1,0,0
470509054,47,5,9,54,4709054,INVERMAY NO. 305,230,0,8,20,22,17,24,29,31,31,28,11,9,194,181,7,6,36,205,3,17,3,1,1
470509060,47,5,9,60,4709060,HAZEL DELL NO. 335,294,0,11,23,35,32,37,31,34,40,32,12,7,258,246,3,9,36,274,5,13,0,1,1
470509062,47,5,9,62,4709062,PREECEVILLE NO. 334,427,0,9,33,50,45,52,45,50,57,36,30,20,350,327,13,10,77,386,6,29,5,0,1
470509067,47,5,9,67,4709067,CLAYTON NO. 333,369,1,13,42,37,28,31,46,51,52,38,21,9,328,301,15,12,41,343,5,20,1,0,0
470509075,47,5,9,75,4709075,LIVINGSTON NO. 331,229,1,11,14,22,24,19,28,35,31,18,16,10,196,178,13,5,33,213,1,12,2,0,1
470510003,47,5,10,3,4710003,ITUNA BON APDORD NO. 246,286,1,16,22,38,23,28,31,37,40,25,15,10,238,222,8,8,48,270,4,11,0,0,1
470510008,47,5,10,8,4710008,KELLROSS NO. 247,287,0,8,26,41,33,28,29,33,34,23,21,11,238,227,7,4,49,267,2,13,2,1,2
470510014,47,5,10,14,4710014,TOUCHWOOD NO. 248,224,0,11,22,20,17,32,15,29,32,27,9,10,180,167,7,6,44,205,1,14,4,0,0
470510026,47,5,10,26,4710026,KUTAWA NO. 278,166,0,6,14,20,19,15,16,22,22,9,15,8,146,134,6,6,20,145,6,10,5,0,0
470510031,47,5,10,31,4710031,EMERALD NO. 277,279,1,10,29,32,32,29,27,26,37,26,23,7,226,209,7,10,53,254,4,9,8,4,0
470510036,47,5,10,36,4710036,FOAM LAKE NO. 276,420,0,14,45,36,44,37,42,55,48,52,33,14,341,301,21,19,79,391,2,19,6,1,1
470510041,47,5,10,41,4710041,ELFROS NO. 307,233,1,12,24,25,15,20,20,23,26,34,17,16,191,182,9,0,42,206,5,18,3,0,1
470510046,47,5,10,46,4710046,BIG QUILL NO. 308,260,0,8,17,32,28,17,27,30,39,32,17,13,216,196,13,7,44,226,8,12,10,1,3
470510061,47,5,10,61,4710061,LAKESIDE NO. 338,180,1,9,14,22,16,24,18,21,22,14,9,10,148,134,8,6,32,149,4,15,5,3,4
470510066,47,5,10,66,4710066,LAKEVIEW NO. 337,223,0,6,17,23,27,24,22,27,27,22,14,14,192,167,12,13,31,200,5,15,3,0,0
470510071,47,5,10,71,4710071,SASMAN NO. 336,333,1,12,30,31,25,41,34,43,44,41,13,18,300,284,12,4,33,301,3,25,2,2,0
470514021,47,5,14,21,4714021,KELVINGTON NO. 366,272,1,13,26,32,23,31,31,29,30,34,14,8,240,213,20,7,32,248,3,17,3,0,1
470514023,47,5,14,23,4714023,PONASS LAKE NO. 367,309,3,13,27,26,41,32,33,34,44,34,12,10,267,242,14,11,42,286,5,17,1,0,0
470514026,47,5,14,26,4714026,SPALDING NO. 368,272,2,21,29,25,15,39,40,31,37,16,8,9,232,207,14,11,40,240,7,20,5,0,0
470600000,47,6,0,0,4700000,AGRICULTURAL REGION AGRICOLE 6,"9,086",54,491,931,984,865,858,899,"1,078","1,017",918,592,399,"7,247","6,409",548,290,"1,839","8,026",213,527,252,24,44
470606053,47,6,6,53,4706053,LUMSDEN NO. 189,292,1,12,26,27,30,27,40,45,35,22,11,16,246,220,14,12,46,250,8,16,14,3,1
470606059,47,6,6,59,4706059,DUFFERIN NO. 190,211,0,13,29,20,22,18,18,30,29,16,12,4,160,142,11,7,51,188,4,15,2,1,1
470606063,47,6,6,63,4706063,SARNIA NO. 221,223,1,12,35,26,13,16,20,19,34,33,12,2,143,114,25,4,80,201,1,13,7,0,1
470606070,47,6,6,70,4706070,LONGLAKETON NO. 219,371,3,27,32,38,32,32,29,50,36,52,23,17,292,261,20,11,79,348,7,12,4,0,0
470606071,47,6,6,71,4706071,MCKILLOP NO. 220,195,1,5,24,20,18,18,17,27,19,22,13,11,152,139,9,4,43,173,6,13,3,0,0
470607076,47,6,7,76,4707076,HURON NO. 223,113,0,6,9,14,12,8,8,15,15,12,8,6,80,73,5,2,33,101,2,2,5,0,3
470607091,47,6,7,91,4707091,CRAIK NO. 222,180,3,16,27,24,12,6,16,18,24,20,10,4,133,120,7,6,47,162,3,7,6,0,2
470610021,47,6,10,21,4710021,MOUNT HOPE NO. 279,300,0,19,37,33,20,32,24,42,39,32,16,6,244,210,27,7,56,266,9,20,4,0,1
470610052,47,6,10,52,4710052,PRAIRIE ROSE NO. 309,194,1,4,26,26,13,16,19,21,31,23,4,10,155,145,5,5,39,166,5,12,8,2,1
470610056,47,6,10,56,4710056,LEROY NO. 339,293,2,25,31,26,31,32,29,35,29,19,18,16,241,221,17,3,52,268,6,14,5,0,0
470611003,47,6,11,3,4711003,LAST MOUNTAIN VALLEY NO. 250,240,2,14,22,27,22,18,19,32,27,25,24,8,185,141,32,12,55,217,1,20,0,2,0
470611006,47,6,11,6,4711006,BIG ARM NO. 251,156,3,8,21,13,13,11,10,12,26,18,11,10,115,102,12,1,41,140,1,12,3,0,0
470611011,47,6,11,11,4711011,ARM RIVER NO. 252,150,1,11,13,26,16,11,12,12,17,11,14,6,112,99,7,6,38,139,0,6,5,0,0
470611016,47,6,11,16,4711016,WILLNER NO. 253,174,3,11,26,22,17,11,10,17,18,15,13,11,130,119,10,1,44,161,1,9,1,1,1
470611018,47,6,11,18,4711018,LOREBURN NO. 254,255,1,17,18,27,26,22,20,20,38,35,19,12,167,141,18,8,88,226,6,14,8,1,0
470611026,47,6,11,26,4711026,RUDY NO. 284,239,1,13,24,20,23,20,23,25,27,28,20,15,189,155,19,15,50,204,6,14,12,1,2
470611031,47,6,11,31,4711031,ROSEDALE NO. 283,216,4,15,23,22,20,13,25,26,20,23,13,12,162,135,17,10,54,195,4,10,5,0,2
470611034,47,6,11,34,4711034,MPDRANEY NO. 282,226,3,20,22,20,23,28,23,20,21,31,10,5,165,149,12,4,61,206,6,5,8,0,1
470611039,47,6,11,39,4711039,WOOD CREEK NO. 281,179,2,23,20,22,10,20,16,18,16,15,11,6,135,126,7,2,44,165,3,8,3,0,0
470611042,47,6,11,42,4711042,WREFORD NO. 280,117,0,8,15,10,14,8,12,11,10,15,6,8,93,85,7,1,24,106,2,6,1,0,2
470611046,47,6,11,46,4711046,USBORNE NO. 310,164,0,8,22,20,11,17,15,18,17,21,11,4,144,141,1,2,20,137,7,15,3,1,1
470611052,47,6,11,52,4711052,MORRIS NO. 312,235,5,17,28,27,20,23,24,23,22,23,14,9,183,160,14,9,52,206,8,18,3,0,0
470611059,47,6,11,59,4711059,LOST RIVER NO. 313,152,1,9,12,14,11,14,15,21,13,16,11,15,128,110,12,6,24,142,1,8,1,0,0
470611061,47,6,11,61,4711061,DUNDURN NO. 314,113,0,4,12,18,13,9,13,14,9,10,9,2,93,87,4,2,20,94,5,10,1,0,3
470611065,47,6,11,65,4711065,CORMAN PARK NO. 344,"1,147",4,30,75,134,129,142,141,167,104,96,71,54,994,873,57,64,153,992,24,69,49,6,7
470611069,47,6,11,69,4711069,BLUCHER NO. 343,215,0,5,23,20,20,27,26,25,26,20,12,11,173,153,8,12,42,186,6,12,11,0,0
470611076,47,6,11,76,4711076,COLONSAY NO. 342,182,2,17,21,11,11,11,21,26,27,17,11,7,133,103,23,7,49,157,4,17,4,0,0
470611091,47,6,11,91,4711091,VISCOUNT NO. 341,198,0,18,24,26,23,9,11,24,20,19,16,8,165,145,16,4,33,169,9,13,7,0,0
470611096,47,6,11,96,4711096,WOLVERINE NO. 340,214,0,7,16,24,23,24,31,20,31,13,17,8,168,159,7,2,46,189,5,19,0,0,1
470612011,47,6,12,11,4712011,MILDEN NO. 286,165,2,9,14,16,23,18,5,27,18,18,9,6,140,115,21,4,25,131,10,7,17,0,0
470612020,47,6,12,20,4712020,FERTILE VALLEY NO. 285,262,1,14,24,26,29,17,21,24,37,31,27,11,205,179,18,8,57,232,10,9,8,1,2
470612026,47,6,12,26,4712026,MONTROSE NO. 315,153,0,3,18,18,16,10,14,16,20,18,13,7,132,124,5,3,21,127,8,9,6,1,2
470612029,47,6,12,29,4712029,HARRIS NO. 316,154,2,9,18,16,10,9,12,22,21,20,9,6,129,110,14,5,25,132,2,13,6,0,1
470612050,47,6,12,50,4712050,PERDUE NO. 346,193,0,9,24,27,13,24,14,21,15,14,19,13,137,118,13,6,56,167,3,13,6,1,3
470612054,47,6,12,54,4712054,VANSCOY NO. 345,265,0,12,24,28,25,26,31,39,25,26,17,12,223,201,14,8,42,217,13,17,16,1,1
470612064,47,6,12,64,4712064,EAGLE CREEK NO. 376,217,1,7,25,13,27,21,23,25,20,21,22,12,184,160,20,4,33,197,2,11,4,0,3
470615026,47,6,15,26,4715026,LAIRD NO. 404,314,0,17,30,46,30,31,33,24,32,33,21,17,273,253,10,10,41,279,11,18,4,1,1
470615031,47,6,15,31,4715031,ROSTHERN NO. 403,419,4,17,41,37,44,59,59,47,49,35,15,12,344,321,10,13,75,390,4,21,2,1,1
470700000,47,7,0,0,4700000,AGRICULTURAL REGION AGRICOLE 7,"5,191",33,362,599,504,471,480,532,594,601,501,290,224,"4,228","3,696",379,153,963,"4,500",110,273,263,9,36
470708065,47,7,8,65,4708065,CHESTERFIELD NO. 261,301,4,21,44,30,32,19,24,39,36,25,19,8,227,195,21,11,74,252,5,17,25,1,1
470708071,47,7,8,71,4708071,NEWCOMBE NO. 260,181,1,11,23,12,16,10,15,22,22,30,9,10,139,108,24,7,42,152,3,7,17,0,2
470708074,47,7,8,74,4708074,SNIPE LAKE NO. 259,326,3,21,24,35,30,34,28,45,41,29,22,14,249,193,45,11,77,260,7,19,38,1,1
470712001,47,7,12,1,4712001,PLEASANT VALLEY NO. 288,127,0,11,11,13,12,9,20,12,15,13,5,6,105,88,14,3,22,108,2,11,6,0,0
470712004,47,7,12,4,4712004,ST. ANDREWS NO. 287,234,1,14,23,32,24,24,21,21,24,23,18,9,187,156,17,14,47,205,8,9,12,0,0
470712034,47,7,12,34,4712034,MARRIOTT NO. 317,197,1,15,39,16,13,12,12,26,14,25,13,11,164,152,7,5,33,178,4,10,3,0,2
470712038,47,7,12,38,4712038,MOUNTAIN VIEW NO. 318,182,1,17,21,8,17,15,22,21,15,25,12,8,160,138,19,3,22,166,4,7,4,0,1
470712042,47,7,12,42,4712042,BIGGAR NO. 347,299,2,24,25,23,29,36,34,36,38,18,24,10,248,225,10,13,51,265,3,20,9,0,2
470712069,47,7,12,69,4712069,GLENSIDE NO. 377,138,1,7,10,11,21,10,18,19,19,5,10,7,126,112,9,5,12,125,4,5,3,0,1
470712072,47,7,12,72,4712072,ROSEMOUNT NO. 378,80,0,1,3,11,5,11,9,9,8,5,7,11,68,63,3,2,12,66,4,7,2,0,1
470712076,47,7,12,76,4712076,PRAIRIE NO. 408,178,3,5,20,24,20,18,17,18,19,14,7,13,162,158,2,2,16,168,0,8,1,0,1
470713006,47,7,13,6,4713006,KINDERSLEY NO. 290,447,7,33,59,48,43,35,23,37,55,61,24,22,344,277,45,22,103,362,12,23,44,1,5
470713011,47,7,13,11,4713011,MILTON NO. 292,125,1,19,23,8,9,4,10,8,17,11,8,7,98,84,13,1,27,110,1,5,9,0,0
470713016,47,7,13,16,4713016,ANTELOPE PARK NO. 322,67,0,2,7,5,3,12,7,10,9,8,3,1,61,61,0,0,6,60,0,5,1,0,1
470713019,47,7,13,19,4713019,PRAIRIEDALE NO. 321,94,0,7,6,11,5,12,15,9,7,12,5,5,80,72,7,1,14,78,2,9,4,0,1
470713024,47,7,13,24,4713024,OAKDALE NO. 320,138,0,7,12,14,17,12,18,16,13,15,10,4,103,94,8,1,35,122,2,7,6,0,1
470713028,47,7,13,28,4713028,WINSLOW NO. 319,212,1,15,30,14,13,17,10,23,33,28,9,19,173,139,26,8,39,188,4,12,6,2,0
470713032,47,7,13,32,4713032,GRANDVIEW NO. 349,171,0,17,23,22,12,14,16,17,19,22,6,3,149,134,11,4,22,150,6,5,9,0,1
470713038,47,7,13,38,4713038,MARIPOSA NO. 350,148,1,16,22,17,12,12,19,15,11,12,5,6,122,105,13,4,26,138,3,3,2,1,1
470713041,47,7,13,41,4713041,PROGRESS NO. 351,185,2,6,27,20,14,24,25,21,22,10,12,2,138,123,12,3,47,163,5,14,2,0,1
470713046,47,7,13,46,4713046,HEART'S HILL NO. 352,146,1,13,16,10,13,21,22,19,17,6,5,3,126,111,13,2,20,126,6,8,4,1,1
470713049,47,7,13,49,4713049,EYE HILL NO. 382,212,1,15,22,17,16,25,29,26,30,23,3,5,174,162,4,8,38,185,5,16,5,1,0
470713056,47,7,13,56,4713056,GRASS LAKE NO. 381,198,0,10,16,23,21,24,24,29,28,13,5,5,159,145,8,6,39,172,5,12,9,0,0
470713059,47,7,13,59,4713059,TRAMPING LAKE NO. 380,146,2,18,16,9,19,12,18,16,13,12,7,4,108,94,10,4,38,131,2,5,4,0,4
470713064,47,7,13,64,4713064,REFORD NO. 379,161,0,13,18,13,22,16,26,16,16,8,8,5,129,118,7,4,32,147,5,3,6,0,0
470713068,47,7,13,68,4713068,BUFFALO NO. 409,189,0,12,26,15,12,16,22,28,20,17,9,12,168,151,15,2,21,158,1,9,21,0,0
470713072,47,7,13,72,4713072,ROUND VALLEY NO. 410,182,0,3,17,27,16,14,16,22,26,20,15,6,158,139,14,5,24,156,5,10,9,1,1
470713076,47,7,13,76,4713076,SENLAC NO. 411,127,0,9,16,16,5,12,12,14,14,11,10,8,103,99,2,2,24,109,2,7,2,0,7
470800000,47,8,0,0,4700000,AGRICULTURAL REGION AGRICOLE 8,"7,324",36,375,651,775,753,736,840,920,833,674,418,313,"6,126","5,674",283,169,"1,198","6,469",134,531,159,12,19
470814001,47,8,14,1,4714001,HUDSON BAY NO. 394,254,0,6,16,34,33,39,35,31,19,22,10,9,223,215,5,3,31,237,5,11,0,0,1
470814006,47,8,14,6,4714006,PORCUPINE NO. 395,414,0,20,29,40,39,46,63,61,50,32,19,15,375,354,16,5,39,385,3,23,3,0,0
470814034,47,8,14,34,4714034,BARRIER VALLEY NO. 397,181,1,10,12,16,18,19,25,24,15,20,14,7,160,149,6,5,21,168,0,10,2,0,1
470814035,47,8,14,35,4714035,PLEASANTDALE NO. 398,236,2,10,14,27,23,19,27,41,23,23,14,13,199,177,19,3,37,197,7,25,5,0,2
470814038,47,8,14,38,4714038,BJORKDALE NO. 426,329,1,7,28,28,47,42,45,45,34,17,18,17,279,265,8,6,50,287,4,33,3,0,2
470814043,47,8,14,43,4714043,TISDALE NO. 427,269,1,19,21,23,31,23,29,31,33,26,16,16,231,210,13,8,38,240,2,13,12,1,1
470814047,47,8,14,47,4714047,STAR CITY NO. 428,311,2,18,23,42,36,27,19,32,34,25,32,21,254,225,18,11,57,273,4,17,13,2,2
470814053,47,8,14,53,4714053,WILLOW CREEK NO. 458,302,1,12,38,34,26,23,33,42,39,24,19,11,256,231,19,6,46,251,4,31,14,2,0
470814056,47,8,14,56,4714056,CONNAUGHT NO. 457,255,2,9,21,28,36,28,22,22,33,24,15,15,232,222,8,2,23,206,9,24,14,1,1
470814059,47,8,14,59,4714059,ARBORFIELD NO. 456,208,1,15,24,20,15,20,20,34,26,16,7,10,172,163,6,3,36,185,1,17,4,1,0
470814067,47,8,14,67,4714067,MOOSE RANGE NO. 486,394,1,15,35,46,37,44,40,41,40,43,30,22,351,313,25,13,43,358,11,19,6,0,0
470814072,47,8,14,72,4714072,NIPAWIN NO. 487,338,1,15,31,35,21,27,30,47,41,40,27,23,293,275,11,7,45,298,7,23,10,0,0
470815001,47,8,15,1,4715001,ST. PETER NO. 369,341,1,20,31,46,35,41,33,49,29,30,12,14,298,282,10,6,43,297,5,36,2,0,1
470815007,47,8,15,7,4715007,HUMBOLDT NO. 370,339,3,18,31,39,42,39,39,29,34,31,23,11,273,251,12,10,66,306,10,19,1,3,0
470815011,47,8,15,11,4715011,BAYNE NO. 371,278,2,18,24,28,26,26,29,42,33,25,18,7,204,193,7,4,74,262,2,13,1,0,0
470815014,47,8,15,14,4715014,GRANT NO. 372,213,1,13,28,18,28,22,28,27,17,14,15,2,174,155,11,8,39,198,2,9,4,0,0
470815018,47,8,15,18,4715018,ABERDEEN NO. 373,224,0,10,11,28,31,27,32,23,20,26,11,5,178,157,11,10,46,192,6,19,7,0,0
470815036,47,8,15,36,4715036,FISH CREEK NO. 402,200,0,4,18,14,22,11,34,21,38,21,8,9,152,134,11,7,48,181,4,9,5,0,1
470815039,47,8,15,39,4715039,HOODOO NO. 401,315,1,21,25,29,27,32,37,49,39,35,12,8,231,204,18,9,84,281,5,21,8,0,0
470815044,47,8,15,44,4715044,THREE LAKES NO. 400,275,2,20,19,24,18,21,48,46,36,26,7,8,224,215,4,5,51,235,10,27,3,0,0
470815048,47,8,15,48,4715048,LAKE LENORE NO. 399,200,1,8,18,22,16,16,24,25,29,18,14,9,152,137,12,3,48,165,6,25,3,0,1
470815051,47,8,15,51,4715051,FLETT'S SPRINGS NO. 429,278,2,16,27,26,33,24,24,33,26,30,15,22,232,215,10,7,46,228,7,24,16,2,1
470815054,47,8,15,54,4715054,INVERGORDON NO. 430,300,2,19,35,27,25,35,31,38,34,29,14,11,240,224,5,11,60,267,5,23,3,0,2
470815057,47,8,15,57,4715057,ST. LOUIS NO. 431,300,3,12,34,39,24,36,31,36,37,24,16,8,266,252,6,8,34,266,8,19,7,0,0
470815067,47,8,15,67,4715067,BIRCH HILLS NO. 460,230,2,15,24,23,32,17,22,17,30,25,14,9,199,190,5,4,31,207,3,17,3,0,0
470815071,47,8,15,71,4715071,KINISTINO NO. 459,328,3,23,31,39,31,30,37,33,44,28,18,11,267,256,6,5,61,290,4,21,10,0,3
470815847,47,8,15,847,4715847,MUSKODAY 99,12,0,2,3,0,1,2,3,1,0,0,0,0,11,10,1,0,1,9,0,3,0,0,0
