AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,TFAREA,ETFAREA,NAOWNED,AOWNED,EAOWNED,NTOTLSRT,TOTLSRT,ETOTLSRT,NTENURE_1,NTENURE_2,NTENURE_3,TENURE_1,TENURE_2,TENURE_3,ETENURE_1,ETENURE_2,ETENURE_3,FRMSIZE_1,FRMSIZE_2,FRMSIZE_3,FRMSIZE_4,FRMSIZE_5,FRMSIZE_6,FRMSIZE_7,FRMSIZE_8,FRMSIZE_9,FRMSIZE_10,FRMSIZE_11,FRMSIZE_12,FRMSIZE_13,FRMSIZE_14,FRMSIZE_15
470611052,47,6,11,52,4711052,MORRIS NO. 312,235,"213,304","86,321",211,"147,015","59,495",120,"66,289","26,826",115,24,96,"75,100","16,019","122,185","30,392","6,483","49,447",0,1,2,6,19,2,27,19,28,56,47,16,8,4,0
470611059,47,6,11,59,4711059,LOST RIVER NO. 313,152,"123,845","50,118",137,"93,682","37,912",63,"30,163","12,207",89,15,48,"57,734","9,391","56,720","23,364","3,800","22,954",0,0,1,1,9,0,27,17,22,36,30,6,1,0,2
470611061,47,6,11,61,4711061,DUNDURN NO. 314,113,"114,353","46,277",109,"82,319","33,313",63,"32,034","12,964",50,4,59,"43,341","3,484","67,528","17,539","1,410","27,328",0,1,1,7,7,1,7,16,15,21,18,11,4,1,3
470611065,47,6,11,65,4711065,CORMAN PARK NO. 344,"1,147","548,292","221,886","1,060","382,488","154,787",412,"165,803","67,098",735,87,325,"226,472","29,150","292,669","91,650","11,797","118,439",12,22,76,215,165,37,180,115,100,102,63,36,15,2,7
470611069,47,6,11,69,4711069,BLUCHER NO. 343,215,"184,951","74,847",197,"126,931","51,367",93,"58,020","23,480",122,18,75,"68,284","10,739","105,928","27,634","4,346","42,868",4,2,4,13,19,0,25,22,28,42,26,20,5,1,4
470611076,47,6,11,76,4711076,COLONSAY NO. 342,182,"145,941","59,060",158,"99,425","40,236",91,"46,516","18,824",91,24,67,"51,861","12,615","81,465","20,987","5,105","32,968",0,1,1,0,21,0,23,23,26,49,25,6,6,0,1
470611091,47,6,11,91,4711091,VISCOUNT NO. 341,198,"197,542","79,942",174,"126,779","51,306",111,"70,763","28,637",87,24,87,"55,458","16,054","126,030","22,443","6,497","51,003",0,0,4,0,15,1,21,22,23,49,32,17,9,1,4
470611096,47,6,11,96,4711096,WOLVERINE NO. 340,214,"181,870","73,600",195,"139,673","56,524",99,"42,197","17,077",115,19,80,"80,570","8,910","92,390","32,606","3,606","37,389",0,2,3,0,17,2,32,32,36,48,24,8,4,4,2
470612011,47,6,12,11,4712011,MILDEN NO. 286,165,"187,743","75,977",146,"121,305","49,090",109,"66,438","26,887",56,19,90,"42,584","11,607","133,552","17,233","4,697","54,047",1,1,0,0,7,1,18,14,19,29,37,25,6,3,4
470612020,47,6,12,20,4712020,FERTILE VALLEY NO. 285,262,"247,564","100,186",215,"160,624","65,002",168,"86,940","35,183",94,47,121,"73,868","29,375","144,321","29,893","11,888","58,405",1,0,4,0,23,0,26,25,30,70,50,25,4,2,2
470612026,47,6,12,26,4712026,MONTROSE NO. 315,153,"198,660","80,395",141,"103,803","42,008",80,"94,857","38,387",73,12,68,"41,581","47,056","110,023","16,827","19,043","44,525",0,0,0,0,17,2,18,15,17,28,23,19,5,1,8
470612029,47,6,12,29,4712029,HARRIS NO. 316,154,"181,565","73,477",134,"130,562","52,837",85,"51,003","20,640",69,20,65,"76,930","12,517","92,118","31,132","5,065","37,279",0,0,0,0,11,0,15,16,16,34,28,22,7,4,1
470612050,47,6,12,50,4712050,PERDUE NO. 346,193,"202,029","81,758",174,"132,360","53,564",112,"69,669","28,194",81,19,93,"61,419","20,250","120,360","24,855","8,195","48,708",1,3,4,0,14,1,19,14,20,37,54,18,2,2,4
470612054,47,6,12,54,4712054,VANSCOY NO. 345,265,"206,285","83,481",242,"136,724","55,330",117,"69,561","28,150",148,23,94,"68,992","15,086","122,207","27,920","6,105","49,455",2,0,28,16,21,10,37,20,25,47,25,19,7,4,4
470612064,47,6,12,64,4712064,EAGLE CREEK NO. 376,217,"212,609","86,040",201,"150,144","60,761",108,"62,465","25,279",109,16,92,"90,422","14,627","107,560","36,592","5,919","43,528",0,0,2,3,14,1,17,19,38,52,39,24,4,1,3
470615026,47,6,15,26,4715026,LAIRD NO. 404,314,"178,546","72,255",286,"114,145","46,193",178,"64,401","26,062",136,28,150,"44,349","8,155","126,042","17,947","3,300","51,007",1,5,15,15,41,8,52,50,42,51,18,13,2,0,1
470615031,47,6,15,31,4715031,ROSTHERN NO. 403,419,"233,518","94,501",383,"147,556","59,714",231,"85,962","34,788",188,36,195,"60,237","13,010","160,271","24,377","5,265","64,859",7,8,20,18,44,10,84,64,49,73,25,11,4,2,0
470700000,47,7,0,0,4700000,AGRICULTURAL REGION AGRICOLE 7,"5,191","6,005,927","2,430,512","4,694","4,139,042","1,675,011","2,821","1,866,885","755,501","2,370",497,"2,324","2,128,006","477,959","3,399,962","861,173","193,423","1,375,916",10,5,42,25,289,16,458,431,677,"1,144","1,054",605,213,99,123
470708065,47,7,8,65,4708065,CHESTERFIELD NO. 261,301,"362,815","146,826",274,"251,303","101,699",168,"111,512","45,127",133,27,141,"125,494","17,529","219,792","50,786","7,094","88,947",0,1,2,3,13,0,23,20,41,64,66,36,14,7,11
470708071,47,7,8,71,4708071,NEWCOMBE NO. 260,181,"247,886","100,316",160,"145,343","58,818",93,"102,543","41,498",88,21,72,"84,668","53,790","109,428","34,264","21,768","44,284",0,0,1,1,10,0,16,13,31,41,31,25,3,4,5
470708074,47,7,8,74,4708074,SNIPE LAKE NO. 259,326,"379,557","153,601",302,"237,692","96,191",198,"141,865","57,411",128,24,174,"95,478","15,352","268,727","38,639","6,213","108,750",0,0,1,2,16,2,35,16,45,69,71,35,20,4,10
470712001,47,7,12,1,4712001,PLEASANT VALLEY NO. 288,127,"160,363","64,897",113,"112,371","45,475",69,"47,992","19,422",58,14,55,"59,641","9,215","91,507","24,136","3,729","37,032",0,0,2,1,4,0,10,6,12,21,31,24,10,6,0
470712004,47,7,12,4,4712004,ST. ANDREWS NO. 287,234,"227,127","91,915",206,"141,904","57,427",150,"85,223","34,489",84,28,122,"61,272","16,230","149,625","24,796","6,568","60,551",0,0,3,2,11,0,25,17,34,65,45,23,5,1,3
470712034,47,7,12,34,4712034,MARRIOTT NO. 317,197,"196,401","79,481",173,"134,719","54,519",101,"61,682","24,962",96,24,77,"78,055","15,239","103,107","31,588","6,167","41,726",1,0,1,0,13,0,21,27,27,39,39,22,4,0,3
470712038,47,7,12,38,4712038,MOUNTAIN VIEW NO. 318,182,"191,722","77,587",162,"126,670","51,262",107,"65,052","26,326",75,20,87,"59,916","13,220","118,586","24,247","5,350","47,990",2,0,2,2,10,0,12,10,29,47,31,26,6,2,3
470712042,47,7,12,42,4712042,BIGGAR NO. 347,299,"382,226","154,681",271,"298,695","120,878",157,"83,531","33,804",142,28,129,"142,876","17,110","222,240","57,820","6,924","89,937",1,0,5,5,29,0,19,21,26,46,55,44,23,13,12
470712069,47,7,12,69,4712069,GLENSIDE NO. 377,138,"179,292","72,557",131,"137,452","55,625",69,"41,840","16,932",69,7,62,"73,679","8,320","97,293","29,817","3,367","39,373",1,0,0,0,10,1,18,9,14,23,25,18,9,4,6
470712072,47,7,12,72,4712072,ROSEMOUNT NO. 378,80,"114,301","46,256",75,"80,122","32,424",44,"34,179","13,832",36,5,39,"39,887","15,984","58,430","16,142","6,468","23,646",0,1,1,0,6,0,3,4,7,19,14,14,7,1,3
470712076,47,7,12,76,4712076,PRAIRIE NO. 408,178,"180,003","72,845",163,"129,088","52,240",82,"50,915","20,605",96,15,67,"73,438","11,510","95,055","29,719","4,658","38,467",1,0,0,2,18,2,17,17,26,37,30,20,1,2,5
470713006,47,7,13,6,4713006,KINDERSLEY NO. 290,447,"559,688","226,498",400,"339,804","137,514",267,"219,884","88,984",180,47,220,"162,235","52,952","344,501","65,654","21,429","139,415",0,1,4,1,21,1,48,35,56,95,89,55,20,9,12
470713011,47,7,13,11,4713011,MILTON NO. 292,125,"155,279","62,839",114,"113,916","46,100",71,"41,363","16,739",54,11,60,"45,521","5,819","103,939","18,422","2,355","42,063",0,0,0,0,6,1,12,7,20,16,37,16,5,0,5
470713016,47,7,13,16,4713016,ANTELOPE PARK NO. 322,67,"132,836","53,757",63,"71,957","29,120",43,"60,879","24,637",24,4,39,"23,480","36,736","72,620","9,502","14,867","29,388",0,0,1,0,2,2,4,4,3,7,17,13,8,2,4
470713019,47,7,13,19,4713019,PRAIRIEDALE NO. 321,94,"132,273","53,529",88,"95,887","38,804",53,"36,386","14,725",41,6,47,"34,849","4,670","92,754","14,103","1,890","37,536",0,0,0,0,7,0,10,5,9,19,16,11,10,3,4
470713024,47,7,13,24,4713024,OAKDALE NO. 320,138,"186,556","75,497",123,"127,590","51,634",75,"58,966","23,863",63,15,60,"72,215","15,140","99,201","29,224","6,127","40,145",0,0,0,0,9,0,11,9,16,29,33,13,8,7,3
470713028,47,7,13,28,4713028,WINSLOW NO. 319,212,"190,523","77,102",194,"142,324","57,596",102,"48,199","19,505",110,18,84,"77,683","10,749","102,091","31,437","4,350","41,315",1,0,0,0,19,0,23,19,26,51,50,17,3,2,1
470713032,47,7,13,32,4713032,GRANDVIEW NO. 349,171,"185,572","75,098",147,"135,264","54,739",90,"50,308","20,359",81,24,66,"83,973","13,864","87,735","33,983","5,611","35,505",0,0,2,0,16,0,12,10,18,37,44,24,5,1,2
470713038,47,7,13,38,4713038,MARIPOSA NO. 350,148,"158,043","63,958",137,"123,970","50,169",71,"34,073","13,789",77,11,60,"82,430","8,320","67,293","33,358","3,367","27,233",1,0,1,0,5,0,15,15,27,42,25,11,4,0,2
470713041,47,7,13,41,4713041,PROGRESS NO. 351,185,"212,206","85,877",166,"145,775","58,993",114,"66,431","26,884",71,19,95,"70,612","13,225","128,369","28,576","5,352","51,949",1,0,2,1,4,0,12,19,30,47,35,22,5,3,4
470713046,47,7,13,46,4713046,HEART'S HILL NO. 352,146,"196,914","79,688",133,"141,297","57,181",86,"55,617","22,507",60,13,73,"78,634","8,607","109,673","31,822","3,483","44,383",0,0,0,0,6,0,8,14,13,37,33,21,3,5,6
470713049,47,7,13,49,4713049,EYE HILL NO. 382,212,"210,948","85,368",191,"164,961","66,757",100,"45,987","18,610",112,21,79,"94,268","11,039","105,641","38,149","4,467","42,751",0,0,1,0,8,1,28,20,29,60,32,20,4,6,3
470713056,47,7,13,56,4713056,GRASS LAKE NO. 381,198,"194,400","78,671",179,"144,238","58,371",95,"50,162","20,300",103,19,76,"84,640","10,587","99,173","34,253","4,284","40,134",0,0,4,0,6,0,17,23,32,48,36,23,7,1,1
470713059,47,7,13,59,4713059,TRAMPING LAKE NO. 380,146,"154,310","62,447",136,"116,953","47,329",69,"37,357","15,118",77,10,59,"74,334","12,397","67,579","30,082","5,017","27,348",0,1,0,0,6,0,17,14,19,41,30,10,4,1,3
470713064,47,7,13,64,4713064,REFORD NO. 379,161,"155,140","62,783",148,"120,202","48,644",79,"34,938","14,139",82,13,66,"63,817","7,738","83,585","25,826","3,131","33,826",0,0,2,3,10,1,9,9,26,43,40,14,2,2,0
470713068,47,7,13,68,4713068,BUFFALO NO. 409,189,"205,262","83,067",168,"144,018","58,282",109,"61,244","24,785",80,21,88,"66,974","14,587","123,701","27,103","5,903","50,060",1,0,1,0,8,1,13,26,19,39,44,19,14,3,1
470713072,47,7,13,72,4713072,ROUND VALLEY NO. 410,182,"180,801","73,168",171,"126,840","51,330",75,"53,961","21,837",107,11,64,"79,765","18,272","82,764","32,280","7,394","33,493",0,1,4,1,8,3,12,24,28,42,37,12,4,3,3
470713076,47,7,13,76,4713076,SENLAC NO. 411,127,"173,483","70,206",106,"88,687","35,890",84,"84,796","34,316",43,21,63,"38,172","39,758","95,553","15,448","16,089","38,669",0,0,2,1,8,1,8,18,14,20,18,17,5,7,8
470800000,47,8,0,0,4700000,AGRICULTURAL REGION AGRICOLE 8,"7,324","5,057,426","2,046,667","6,732","3,437,726","1,391,198","3,799","1,619,700","655,469","3,525",592,"3,207","1,647,630","275,644","3,134,152","666,772","111,549","1,268,346",51,47,189,119,838,85,"1,153","1,098","1,147","1,401",748,277,94,40,37
470814001,47,8,14,1,4714001,HUDSON BAY NO. 394,254,"172,927","69,981",236,"98,949","40,043",132,"73,978","29,938",122,18,114,"41,614","20,908","110,405","16,841","8,461","44,679",1,1,5,11,39,8,35,26,45,44,23,10,3,2,1
470814006,47,8,14,6,4714006,PORCUPINE NO. 395,414,"298,621","120,848",387,"193,689","78,383",222,"104,932","42,464",192,27,195,"91,378","12,616","194,627","36,979","5,106","78,763",0,0,9,4,42,6,67,57,70,88,41,19,6,3,2
470814034,47,8,14,34,4714034,BARRIER VALLEY NO. 397,181,"137,331","55,576",168,"95,284","38,560",94,"42,047","17,016",87,13,81,"44,492","6,803","86,036","18,005","2,753","34,818",0,2,6,2,16,0,30,26,21,36,29,8,2,2,1
470814035,47,8,14,35,4714035,PLEASANTDALE NO. 398,236,"178,129","72,086",211,"108,117","43,753",137,"70,012","28,333",99,25,112,"47,882","23,792","106,455","19,377","9,628","43,081",3,2,7,3,30,4,35,33,32,39,27,11,5,3,2
470814038,47,8,14,38,4714038,BJORKDALE NO. 426,329,"259,067","104,841",309,"178,680","72,309",178,"80,387","32,531",151,20,158,"82,617","11,783","164,667","33,434","4,768","66,638",0,0,7,2,37,4,43,37,50,75,52,13,6,2,1
470814043,47,8,14,43,4714043,TISDALE NO. 427,269,"217,517","88,026",249,"145,126","58,730",131,"72,391","29,296",138,20,111,"63,161","9,659","144,697","25,560","3,909","58,557",4,5,11,2,28,1,46,33,36,39,33,15,5,6,5
470814047,47,8,14,47,4714047,STAR CITY NO. 428,311,"204,744","82,857",280,"134,939","54,608",156,"69,805","28,249",155,31,125,"74,704","10,432","119,608","30,232","4,222","48,404",5,2,5,10,48,2,43,49,42,59,25,17,1,1,2
470814053,47,8,14,53,4714053,WILLOW CREEK NO. 458,302,"186,332","75,406",273,"124,444","50,361",161,"61,888","25,045",141,29,132,"58,065","13,134","115,133","23,498","5,315","46,593",1,0,3,3,39,2,60,56,62,43,20,8,3,1,1
470814056,47,8,14,56,4714056,CONNAUGHT NO. 457,255,"206,244","83,464",230,"148,978","60,289",139,"57,266","23,175",116,25,114,"68,106","8,971","129,167","27,562","3,630","52,272",1,3,7,2,20,0,37,35,31,66,34,8,5,1,5
470814059,47,8,14,59,4714059,ARBORFIELD NO. 456,208,"156,538","63,349",193,"101,028","40,885",112,"55,510","22,464",96,15,97,"44,522","9,351","102,665","18,017","3,784","41,547",3,2,3,6,24,1,26,30,28,43,20,12,8,2,0
470814067,47,8,14,67,4714067,MOOSE RANGE NO. 486,394,"274,193","110,962",370,"182,693","73,933",193,"91,500","37,029",201,24,169,"84,650","9,475","180,068","34,257","3,834","72,871",6,4,16,5,62,7,49,46,66,64,39,20,5,0,5
470814072,47,8,14,72,4714072,NIPAWIN NO. 487,338,"198,859","80,475",311,"130,053","52,631",168,"68,806","27,845",170,27,141,"59,292","10,089","129,478","23,995","4,083","52,398",12,5,12,4,52,2,58,56,37,55,30,10,1,3,1
470815001,47,8,15,1,4715001,ST. PETER NO. 369,341,"236,553","95,730",314,"170,075","68,827",178,"66,478","26,903",163,27,151,"86,131","12,400","138,022","34,856","5,018","55,856",1,1,11,3,18,2,51,57,65,87,31,7,7,0,0
470815007,47,8,15,7,4715007,HUMBOLDT NO. 370,339,"220,482","89,226",306,"154,914","62,691",167,"65,568","26,534",172,33,134,"85,591","11,987","122,904","34,637","4,851","49,737",2,3,6,2,39,3,60,60,50,60,38,12,3,1,0
470815011,47,8,15,11,4715011,BAYNE NO. 371,278,"190,763","77,199",258,"139,086","56,286",145,"51,677","20,913",133,20,125,"72,377","5,569","112,817","29,290","2,254","45,655",0,1,4,5,28,5,37,50,37,70,31,8,2,0,0
470815014,47,8,15,14,4715014,GRANT NO. 372,213,"159,219","64,434",202,"124,109","50,225",90,"35,110","14,209",123,11,79,"71,223","4,686","83,310","28,823","1,896","33,714",0,1,0,3,26,1,27,37,26,46,30,13,3,0,0
470815018,47,8,15,18,4715018,ABERDEEN NO. 373,224,"150,220","60,792",206,"108,773","44,019",106,"41,447","16,773",118,18,88,"55,919","7,476","86,825","22,630","3,025","35,137",0,1,9,6,25,3,35,27,39,44,22,8,3,2,0
470815036,47,8,15,36,4715036,FISH CREEK NO. 402,200,"131,241","53,111",190,"93,373","37,787",100,"37,868","15,325",100,10,90,"43,130","4,292","83,819","17,454","1,737","33,920",0,0,5,5,21,5,35,31,30,39,21,5,1,1,1
470815039,47,8,15,39,4715039,HOODOO NO. 401,315,"193,898","78,468",290,"136,658","55,304",159,"57,240","23,164",156,25,134,"68,010","9,858","116,030","27,523","3,989","46,956",1,1,3,7,33,6,56,56,54,60,29,8,1,0,0
470815044,47,8,15,44,4715044,THREE LAKES NO. 400,275,"179,843","72,780",250,"124,434","50,357",160,"55,409","22,423",115,25,135,"49,301","8,405","122,137","19,951","3,401","49,427",2,2,11,5,23,2,61,42,42,43,24,15,1,1,1
470815048,47,8,15,48,4715048,LAKE LENORE NO. 399,200,"150,413","60,870",182,"105,874","42,846",99,"44,539","18,024",101,18,81,"51,243","7,817","91,353","20,737","3,163","36,969",0,2,7,2,14,1,30,36,40,41,12,7,3,2,3
470815051,47,8,15,51,4715051,FLETT'S SPRINGS NO. 429,278,"207,603","84,014",250,"149,793","60,619",152,"57,810","23,395",126,28,124,"69,257","9,684","128,662","28,027","3,919","52,068",4,3,8,4,22,2,40,31,53,63,27,10,6,3,2
470815054,47,8,15,54,4715054,INVERGORDON NO. 430,300,"187,330","75,810",268,"124,387","50,338",179,"62,943","25,472",121,32,147,"56,992","14,772","115,566","23,064","5,978","46,768",3,1,6,5,42,6,40,50,56,54,26,8,2,0,1
470815057,47,8,15,57,4715057,ST. LOUIS NO. 431,300,"198,341","80,266",282,"137,324","55,573",147,"61,017","24,693",153,18,129,"67,920","7,101","123,320","27,486","2,874","49,906",0,4,9,7,31,5,51,51,40,56,29,10,3,3,1
470815067,47,8,15,67,4715067,BIRCH HILLS NO. 460,230,"142,875","57,819",207,"97,091","39,291",119,"45,784","18,528",111,23,96,"44,485","9,654","88,736","18,002","3,907","35,910",1,0,9,4,31,3,36,38,43,42,13,5,3,0,2
470815071,47,8,15,71,4715071,KINISTINO NO. 459,328,"204,730","82,851",298,"126,395","51,150",163,"78,335","31,701",165,30,133,"65,568","14,930","124,232","26,534","6,042","50,275",1,1,10,7,48,4,63,47,52,43,36,10,5,1,0
470815847,47,8,15,847,4715847,MUSKODAY 99,12,"13,413","5,428",12,"3,460","1,400",12,"9,953","4,028",0,0,12,0,0,"13,413",0,0,"5,428",0,0,0,0,0,0,2,1,0,2,6,0,1,0,0
470900000,47,9,0,0,4700000,AGRICULTURAL REGION AGRICOLE 9,"9,321","8,331,200","3,371,517","8,650","5,519,377","2,233,612","4,558","2,811,822","1,137,904","4,763",671,"3,887","2,830,178","606,996","4,894,025","1,145,332","245,643","1,980,541",48,39,223,194,"1,010",123,"1,253","1,106","1,152","1,745","1,217",680,246,120,165
470912078,47,9,12,78,4712078,BATTLE RIVER NO. 438,166,"170,137","68,852",161,"108,018","43,713",69,"62,119","25,139",97,5,64,"56,973","6,353","106,811","23,056","2,571","43,225",2,2,17,6,13,6,15,15,11,23,21,21,7,2,5
470913079,47,9,13,79,4713079,MANITOU LAKE NO. 442,163,"228,984","92,667",142,"130,838","52,948",81,"98,146","39,718",82,21,60,"67,047","53,121","108,816","27,133","21,497","44,036",1,0,1,3,12,3,10,13,14,37,32,17,9,2,9
470913092,47,9,13,92,4713092,HILLSDALE NO. 440,165,"206,170","83,434",156,"142,829","57,801",86,"63,341","25,633",79,9,77,"69,989","5,280","130,901","28,324","2,137","52,974",1,0,1,2,13,1,15,14,8,32,37,20,8,6,7
470913096,47,9,13,96,4713096,CUT KNIFE NO. 439,156,"205,182","83,034",130,"112,355","45,468",94,"92,827","37,566",62,26,68,"55,442","22,209","127,531","22,437","8,988","51,610",1,0,2,3,12,1,13,14,21,26,22,23,8,4,6
470914077,47,9,14,77,4714077,TORCH RIVER NO. 488,584,"425,368","172,140",544,"253,424","102,557",324,"171,944","69,583",260,40,284,"106,201","35,728","283,439","42,978","14,459","114,704",4,5,9,14,77,9,87,86,79,110,60,23,14,3,4
470915061,47,9,15,61,4715061,DUCK LAKE NO. 463,164,"128,472","51,991",154,"91,481","37,021",67,"36,991","14,970",97,10,57,"53,419","6,743","68,310","21,618","2,729","27,644",1,0,3,11,23,3,27,22,14,23,19,13,1,0,4
470915064,47,9,15,64,4715064,PRINCE ALBERT NO. 461,427,"242,363","98,081",407,"171,147","69,261",178,"71,216","28,820",249,20,158,"87,530","7,227","147,606","35,422","2,925","59,734",1,3,30,27,54,11,77,59,51,65,29,12,5,2,1
470915066,47,9,15,66,4715066,PRINCE ALBERT,19,"5,844","2,365",18,"5,337","2,160",4,507,205,15,1,3,"4,080",160,"1,604","1,651",65,649,4,0,2,0,1,1,4,4,1,2,0,0,0,0,0
470915079,47,9,15,79,4715079,GARDEN RIVER NO. 490,255,"137,239","55,539",241,"99,438","40,241",107,"37,801","15,298",148,14,93,"46,765","5,489","84,985","18,925","2,221","34,392",1,0,7,7,45,5,49,47,40,31,16,4,2,1,0
470915094,47,9,15,94,4715094,BUCKLAND NO. 491,317,"149,558","60,524",302,"109,086","44,146",116,"40,472","16,378",201,15,101,"63,280","8,565","77,713","25,609","3,466","31,449",2,0,19,28,63,3,60,40,40,33,20,8,1,0,0
470915099,47,9,15,99,4715099,PADDOCKWOOD NO. 520,210,"145,751","58,983",196,"94,993","38,442",101,"50,758","20,541",109,14,87,"41,839","6,852","97,060","16,932","2,773","39,279",0,0,3,7,38,2,41,31,21,33,19,9,1,1,4
470916005,47,9,16,5,4716005,MAYFIELD NO. 406,171,"174,254","70,518",150,"131,854","53,359",78,"42,400","17,159",93,21,57,"82,649","12,247","79,358","33,447","4,956","32,115",1,1,2,1,14,5,16,21,20,38,21,20,3,5,3
470916008,47,9,16,8,4716008,GREAT BEND NO. 405,220,"207,460","83,956",203,"131,191","53,091",109,"76,269","30,865",111,17,92,"67,714","26,759","112,987","27,403","10,829","45,724",1,0,1,1,17,5,30,24,33,54,22,19,7,2,4
470916013,47,9,16,13,4716013,BLAINE LAKE NO. 434,249,"181,647","73,510",229,"130,484","52,805",118,"51,163","20,705",131,20,98,"68,780","8,099","104,768","27,834","3,278","42,398",0,0,6,4,33,3,43,34,34,38,31,16,5,2,0
470916018,47,9,16,18,4716018,REDBERRY NO. 435,289,"220,354","89,174",276,"160,024","64,759",138,"60,330","24,415",151,13,125,"74,597","4,798","140,959","30,188","1,942","57,044",0,1,1,0,38,2,44,44,37,61,33,21,2,3,2
470916023,47,9,16,23,4716023,DOUGLAS NO. 436,229,"212,710","86,081",213,"159,059","64,369",113,"53,651","21,712",116,16,97,"82,353","7,387","122,970","33,327","2,989","49,764",0,2,0,0,12,1,27,29,37,63,30,16,4,3,5
470916028,47,9,16,28,4716028,NORTH BATTLEFORD NO. 437,262,"234,664","94,965",242,"161,380","65,308",127,"73,284","29,657",135,20,107,"76,432","12,833","145,399","30,931","5,193","58,841",1,1,9,4,23,3,41,28,20,51,46,18,9,5,3
470916033,47,9,16,33,4716033,ROUND HILL NO. 467,176,"178,850","72,378",165,"138,039","55,862",84,"40,811","16,516",92,11,73,"86,233","8,379","84,238","34,897","3,391","34,090",0,0,1,0,15,0,28,14,21,39,30,22,3,1,2
470916038,47,9,16,38,4716038,MEETING LAKE NO. 466,185,"187,353","75,819",174,"128,743","52,100",75,"58,610","23,719",110,11,64,"77,059","4,696","105,598","31,185","1,900","42,734",1,1,0,2,18,1,24,23,28,33,30,16,3,4,1
470916041,47,9,16,41,4716041,LEASK NO. 464,287,"300,870","121,758",270,"234,907","95,063",130,"65,963","26,694",157,17,113,"149,500","11,079","140,291","60,500","4,484","56,774",4,0,3,3,23,3,33,32,44,64,40,20,13,0,5
470916046,47,9,16,46,4716046,SHELLBROOK NO. 493,355,"257,578","104,238",328,"166,227","67,270",159,"91,351","36,968",196,27,132,"92,375","31,221","133,982","37,383","12,635","54,221",0,6,10,10,42,8,54,39,53,77,27,17,8,3,1
470916051,47,9,16,51,4716051,CANWOOD NO. 494,543,"399,941","161,850",487,"246,551","99,776",272,"153,390","62,075",271,56,216,"129,228","47,574","223,139","52,297","19,253","90,301",2,2,9,17,63,13,57,71,98,105,69,26,6,1,4
