AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,TFAREA,NTOTLAB,TOTLAB,NPDLBYR,PDLBYR,NPDLBSL,PDLBSL,NTRNTEXP,TRNTEXP,NRNTCSH,RNTCSH,NRNTSHR,RNTSHR,NTCSHWGE,TCSHWGE,NELECTY,ELECTY,NFUEL,FUEL,NREPMCH,REPMCH,NCUSTOM,CUSTOM,NFERTPD,FERTPD,NCHEMPD,CHEMPD,NSEEDPD,SEEDPD,NFEEDPD,FEEDPD,NREPBLDG,REPBLDG,NVFTPRD,VFTPRD,NMAPLET,MAPLET,SALEDST_1,SALEDST_2,SALEDST_3,SALEDST_4,SALEDST_5,SALEDST_6,SALEDST_7,SALEDST_8,SALES95
470105028,47,1,5,28,4705028,ELCAPO NO. 154,257,76,"1,812",21,"1,016",60,796,122,"534,128",87,"262,218",45,"271,910",76,"262,190",217,"126,835",250,"862,762",244,"826,754",120,"184,714",128,"417,755",111,"137,427",150,"172,168",133,"708,504",193,"186,266",1,x,0,0,4,12,19,66,86,49,21,0,"10,551,262"
470105033,47,1,5,33,4705033,WILLOWDALE NO. 153,196,44,879,12,624,33,255,80,"225,600",68,x,18,x,44,"129,491",161,"91,766",190,"605,091",180,"574,868",74,"91,601",52,"164,985",78,"69,532",112,"138,541",113,"350,048",146,"149,518",1,x,0,0,15,15,26,50,47,35,7,1,"6,211,355"
470105037,47,1,5,37,4705037,ROCANVILLE NO. 151,202,61,898,14,383,51,515,106,"492,158",79,"314,160",37,"177,998",61,"143,581",167,"117,378",191,"643,584",178,"780,809",82,"82,583",124,"528,069",94,"233,530",117,"200,223",117,"365,738",154,"159,467",0,0,0,0,17,9,12,54,47,49,13,1,"8,413,498"
470105804,47,1,5,804,4705804,KAHKEWISTAHAW 72,30,8,515,1,3,7,512,5,"8,408",4,x,1,x,8,"38,200",16,"9,248",27,"95,026",23,"49,972",5,"14,152",5,"29,789",6,"20,966",16,"50,096",4,"10,785",14,"8,785",0,0,0,0,1,4,7,12,4,2,0,0,"563,058"
470200000,47,2,0,0,4700000,AGRICULTURAL REGION AGRICOLE 2,"5,747","1,881","37,901",469,"20,347","1,485","17,554","2,700","21,783,235","1,337","5,191,937","1,675","16,591,298","1,881","7,203,964","4,474","2,713,717","5,399","19,304,082","5,280","18,199,469","2,082","3,885,170","2,541","11,928,833","3,146","6,081,126","2,517","4,295,997","1,922","14,940,459","4,009","4,066,824",4,"3,655",0,0,190,187,433,"1,287","1,755","1,373",474,48,"273,447,082"
470202033,47,2,2,33,4702033,LOMOND NO. 37,152,49,767,17,455,37,312,93,"484,365",48,"149,387",58,"334,978",49,"138,286",119,"72,535",148,"661,200",141,"635,213",86,"134,806",48,"140,977",77,"82,387",73,"97,869",79,"287,899",109,"100,674",0,0,0,0,1,3,8,32,47,47,12,2,"7,872,123"
470202037,47,2,2,37,4702037,CYMRI NO. 36,200,60,"1,569",15,"1,003",48,566,117,"861,522",56,"229,179",77,"632,343",60,"332,813",152,"78,686",190,"694,086",184,"598,754",65,"76,443",39,"85,182",84,"77,934",86,"125,661",77,"120,870",134,"115,126",0,0,0,0,6,10,10,50,71,38,14,1,"8,245,935"
470202042,47,2,2,42,4702042,GRIFFIN NO. 66,182,70,"1,343",15,699,57,644,106,"827,859",46,"110,334",75,"717,525",70,"278,538",146,"73,513",176,"803,509",175,"670,715",61,"148,798",55,"263,392",90,"95,419",93,"127,054",57,"135,854",127,"147,250",0,0,0,0,4,1,12,32,60,57,14,2,"9,084,989"
470202044,47,2,2,44,4702044,WEYBURN NO. 67,267,83,"1,104",20,471,64,633,128,"928,037",57,"158,305",86,"769,732",83,"256,758",216,"107,853",248,"873,849",242,"864,512",89,"164,964",112,"439,849",135,"204,407",105,"132,942",92,"327,686",184,"141,215",0,0,0,0,11,17,18,65,74,64,17,1,"11,150,601"
470202051,47,2,2,51,4702051,BROKENSHELL NO. 68,142,44,786,9,259,35,527,58,"344,516",32,"114,636",34,"229,880",44,"142,799",109,"57,598",132,"549,742",128,"547,385",49,"81,115",40,"189,351",59,"144,139",60,"138,857",62,"344,404",99,"139,401",0,0,0,0,6,3,11,29,39,33,20,1,"7,263,203"
470202052,47,2,2,52,4702052,NORTON NO. 69,195,50,886,15,558,36,328,92,"404,409",49,"84,208",55,"320,201",50,"129,639",142,"86,722",187,"625,337",178,"616,562",61,"85,346",62,"169,566",92,"136,476",69,"82,200",80,"315,760",140,"131,962",0,0,0,0,6,3,13,51,62,53,7,0,"7,885,312"
470202061,47,2,2,61,4702061,ELMSTHORPE NO. 100,191,69,"1,412",24,965,49,447,93,"601,618",58,"179,567",51,"422,051",69,"260,110",155,"131,854",182,"739,561",179,"643,328",75,"124,895",102,"408,828",102,"182,831",78,"113,585",89,"231,362",148,"128,166",0,0,0,0,0,4,15,35,71,52,13,1,"8,679,470"
470202066,47,2,2,66,4702066,CALEDONIA NO. 99,194,61,607,9,237,52,370,111,"946,553",47,"123,110",77,"823,443",61,"109,880",151,"82,609",185,"710,708",177,"593,518",64,"92,376",91,"418,497",97,"179,727",75,"127,405",56,"279,813",123,"104,406",0,0,0,0,3,5,13,43,57,54,19,0,"9,236,324"
470202069,47,2,2,69,4702069,SCOTT NO. 98,211,80,871,15,250,65,621,118,"1,177,742",56,"290,393",77,"887,349",80,"195,680",158,"67,995",200,"728,657",196,"675,043",99,"171,465",111,"635,833",126,"267,843",90,"181,584",39,"183,590",145,"129,736",0,0,0,0,4,3,8,42,66,68,19,1,"11,038,145"
470202073,47,2,2,73,4702073,WELLINGTON NO. 97,207,61,"1,024",16,430,47,594,93,"573,035",58,"171,758",50,"401,277",61,"218,611",163,"83,786",195,"685,403",192,"675,641",65,"85,392",69,"373,933",109,"239,633",82,"122,541",59,"67,800",148,"124,965",0,0,0,0,2,4,14,54,83,37,13,0,"8,193,790"
470202076,47,2,2,76,4702076,FILLMORE NO. 96,215,76,"1,487",19,844,60,643,113,"924,975",50,"241,455",75,"683,520",76,"324,181",160,"94,815",211,"878,329",209,"759,189",100,"186,256",77,"283,308",123,"198,414",121,"206,915",69,"260,259",143,"137,836",1,x,0,0,3,4,16,46,75,52,18,1,"9,795,964"
470206001,47,2,6,1,4706001,MONTMARTRE NO. 126,256,80,"1,306",27,784,56,522,101,"460,454",70,"280,410",36,"180,044",80,"186,129",219,"136,880",244,"947,424",243,"850,519",106,"182,282",118,"453,821",146,"270,125",128,"162,115",163,"775,367",209,"250,284",0,0,0,0,5,9,26,49,94,55,17,1,"10,785,946"
470206004,47,2,6,4,4706004,FRANCIS NO. 127,339,103,"1,875",23,"1,003",82,872,139,"809,724",75,"222,681",78,"587,043",103,"282,711",273,"188,083",326,"1,099,816",317,"1,093,835",121,"157,065",120,"492,477",199,"427,050",150,"169,861",131,"770,644",244,"221,540",0,0,0,0,14,11,20,78,124,74,17,1,"13,580,890"
470206011,47,2,6,11,4706011,LAJORD NO. 128,236,87,"1,119",17,581,71,538,103,"1,218,831",37,"145,249",69,"1,073,582",87,"192,515",183,"158,523",217,"695,175",216,"794,528",70,"232,301",127,"809,536",134,"303,634",105,"228,501",50,"261,286",164,"159,661",0,0,0,0,7,6,9,44,76,69,23,2,"12,352,628"
470206013,47,2,6,13,4706013,BRATT'S LAKE NO. 129,205,90,"2,015",18,814,81,"1,201",122,"1,745,914",40,"292,737",99,"1,453,177",90,"387,387",151,"67,078",192,"679,953",187,"687,177",76,"131,486",141,"862,158",141,"402,226",81,"167,088",13,x,129,"157,833",0,0,0,0,1,5,12,33,53,72,27,2,"13,008,151"
470206016,47,2,6,16,4706016,REDBURN NO. 130,215,69,"1,103",17,462,57,641,108,"1,424,028",42,"330,127",79,"1,093,901",69,"281,257",144,"77,115",196,"692,363",196,"784,020",85,"187,346",139,"617,801",145,"272,254",99,"191,234",39,"117,624",139,"136,597",0,0,0,0,3,5,8,36,75,59,28,1,"11,626,630"
470206021,47,2,6,21,4706021,PENSE NO. 160,220,80,"1,656",18,918,65,738,116,"1,386,939",51,"347,370",80,"1,039,569",80,"345,043",173,"99,870",208,"756,774",207,"578,493",70,"107,147",142,"806,117",152,"385,386",101,"192,358",57,"230,865",156,"171,884",0,0,0,0,7,3,14,46,71,49,28,2,"11,288,075"
470206026,47,2,6,26,4706026,SHERWOOD NO. 159,309,120,"5,165",33,"2,994",96,"2,171",137,"1,412,076",52,"162,001",100,"1,250,075",120,"1,056,821",225,"153,823",284,"877,034",264,"788,363",105,"307,557",197,"1,264,040",192,"541,070",157,"469,080",54,"2,321,487",207,"239,021",0,0,0,0,16,17,29,69,77,64,27,10,"19,325,303"
470206029,47,2,6,29,4706029,EDENWOLD NO. 158,388,115,"2,869",38,"2,140",83,729,142,"667,274",66,"229,840",86,"437,434",115,"534,802",301,"224,353",366,"1,019,210",356,"1,074,757",121,"233,420",135,"683,130",159,"275,774",136,"255,280",163,"1,715,532",256,"270,125",1,x,0,0,30,30,59,110,77,48,29,5,"14,632,940"
470206034,47,2,6,34,4706034,SOUTH QU'APPELLE NO. 157,339,92,"1,610",24,934,69,676,114,"434,053",70,"176,200",50,"257,853",92,"288,216",277,"189,135",320,"1,147,530",314,"951,263",126,"180,034",106,"485,134",136,x,154,"240,133",144,"1,215,642",238,"264,159",1,x,0,0,14,14,36,109,84,52,29,1,"12,995,599"
470206038,47,2,6,38,4706038,INDIAN HEAD NO. 156,214,79,"1,089",16,537,66,552,91,"620,405",52,"190,790",52,"429,615",79,"185,862",180,"84,266",204,"691,313",206,"708,575",84,"121,025",121,x,139,"267,141",108,"161,631",72,"201,460",168,"136,425",0,0,0,0,4,6,9,56,70,57,10,2,"9,412,494"
470206809,47,2,6,809,4706809,PIAPOT 75,23,1,52,1,52,0,0,0,0,0,0,0,0,1,x,6,"2,675",11,"24,066",7,"16,176",0,0,0,0,1,x,7,"21,215",2,x,4,x,0,0,0,0,8,3,3,7,2,0,0,0,"212,768"
470206810,47,2,6,810,4706810,ASSINIBOINE 76,19,3,16,0,0,3,16,0,0,0,0,0,0,3,x,8,"3,950",14,"26,196",14,"17,113",0,0,1,x,0,0,12,"20,161",0,0,1,x,0,0,0,0,3,2,7,5,2,0,0,0,"189,993"
470207001,47,2,7,1,4707001,BAILDON NO. 131,226,54,839,10,474,46,365,126,"882,774",71,"246,119",70,"636,655",54,"146,353",182,"104,148",214,"715,592",210,"727,664",93,"116,407",87,"343,876",134,"198,342",87,"112,215",83,"831,813",159,"163,089",0,0,0,0,6,4,20,54,67,58,16,1,"10,802,398"
470207036,47,2,7,36,4707036,CARON NO. 162,125,46,851,11,536,36,315,65,"535,657",42,"123,181",37,"412,476",46,"161,309",109,"59,280",117,"451,878",112,"376,883",44,"94,659",62,"225,839",73,"120,794",55,"69,854",59,"282,303",96,"108,302",1,x,0,0,6,2,7,22,43,34,11,0,"5,982,703"
470207038,47,2,7,38,4707038,MOOSE JAW NO. 161,290,90,"3,378",27,"1,408",70,"1,970",118,"1,230,715",65,"321,671",69,"909,044",90,"557,004",224,"142,915",266,"897,551",260,"826,605",104,"243,694",164,"776,335",170,"345,902",130,"232,826",89,"3,455,510",204,"253,841",0,0,0,0,19,11,24,63,71,67,25,10,"18,996,087"
470207042,47,2,7,42,4707042,MARQUIS NO. 191,187,69,"1,102",15,539,54,563,96,"879,760",47,"271,229",55,"608,531",69,"202,146",148,"83,657",166,"631,826",170,"643,638",63,"238,891",75,"308,464",131,"237,761",75,"145,832",44,"189,111",135,"131,326",0,0,0,0,1,2,12,27,64,60,21,0,"9,808,621"
470300000,47,3,0,0,4700000,AGRICULTURAL REGION AGRICOLE 3,"9,910","3,100","61,328",859,"34,916","2,398","26,412","5,168","36,406,031","3,228","12,465,014","2,542","23,941,017","3,100","11,578,346","7,787","5,201,498","9,224","37,232,732","9,012","33,688,227","3,546","7,032,395","3,677","12,052,215","6,073","9,117,679","3,348","4,107,317","4,174","19,488,186","7,274","7,734,824",12,x,0,0,240,274,584,"1,869","3,019","2,919",917,88,"509,785,844"
470302006,47,3,2,6,4702006,SOURIS VALLEY NO. 7,161,46,556,11,221,35,335,89,"630,487",57,"190,806",36,"439,681",46,"92,863",132,"66,425",155,"733,656",153,"596,848",68,"158,740",60,"286,284",93,"149,275",68,"102,808",61,"171,351",116,"135,652",1,x,0,0,1,4,6,31,40,57,21,1,"9,052,368"
470302011,47,3,2,11,4702011,LAKE ALMA NO. 8,143,36,447,11,268,25,179,86,"305,974",65,"143,411",26,"162,563",36,"84,063",114,"64,105",134,"482,794",134,"433,707",62,"73,402",31,"91,756",54,"29,886",58,"60,770",66,"159,895",108,"131,405",0,0,0,0,5,2,15,35,44,34,7,1,"5,666,667"
470302014,47,3,2,14,4702014,SURPRISE VALLEY NO. 9,117,36,"1,082",13,747,24,335,78,"356,860",56,"119,426",30,"237,434",36,"164,415",95,"69,446",111,"507,448",108,"350,128",50,"142,286",27,"114,112",60,"56,547",49,"70,727",67,"279,022",88,"108,054",0,0,0,0,2,3,8,16,30,47,11,0,"6,387,017"
470302018,47,3,2,18,4702018,HAPPY VALLEY NO. 10,77,31,771,11,538,21,233,20,"83,112",8,"20,795",13,"62,317",31,"87,721",62,"41,241",74,"288,057",74,"273,515",36,"74,747",19,"49,301",28,"28,197",35,"28,675",57,"227,523",58,"53,553",0,0,0,0,1,2,5,10,21,28,10,0,"4,105,499"
470302024,47,3,2,24,4702024,BENGOUGH NO. 40,194,50,705,11,286,39,419,106,"373,978",77,"221,791",36,"152,187",50,"111,596",157,"90,977",183,"658,653",178,"591,483",62,"69,160",41,"101,684",84,"60,520",52,"48,131",108,"630,904",153,"166,749",0,0,0,0,7,10,18,41,53,53,11,1,"8,174,972"
470302026,47,3,2,26,4702026,THE GAP NO. 39,159,45,735,14,449,34,286,94,"424,367",61,"151,179",47,"273,188",45,"134,652",122,"62,531",150,"649,513",152,"510,589",61,"111,727",59,"171,295",75,"127,124",64,"75,875",75,"218,387",113,"115,200",0,0,0,0,2,4,6,31,55,53,7,1,"7,435,995"
470302029,47,3,2,29,4702029,LAURIER NO. 38,175,56,"1,131",14,627,44,504,76,"530,438",51,"253,886",35,"276,552",56,"240,037",127,"71,202",166,"662,702",160,"598,467",75,"95,005",81,"262,904",106,"186,110",83,"115,867",62,"166,254",121,"111,955",0,0,0,0,7,8,12,25,57,50,15,1,"8,771,716"
470302057,47,3,2,57,4702057,KEY WEST NO. 70,222,56,683,12,288,44,395,109,"488,399",70,"182,030",51,"306,369",56,"99,406",191,"100,099",211,"697,085",208,"705,868",97,"97,910",103,"265,273",113,"109,154",86,"63,374",103,"183,461",185,"133,819",0,0,0,0,2,7,10,54,88,50,10,1,"9,048,729"
470303001,47,3,3,1,4703001,HART BUTTE NO. 11,140,41,534,9,225,34,309,72,"483,920",43,"134,254",39,"349,666",41,"111,353",114,"74,960",125,"523,725",124,"524,168",56,"96,999",55,"172,803",65,"80,347",62,"91,816",57,"232,564",102,"103,997",0,0,0,0,1,4,10,25,40,47,12,1,"7,173,742"
470303006,47,3,3,6,4703006,POPLAR VALLEY NO. 12,140,40,723,9,335,33,388,57,"307,632",43,"181,257",20,"126,375",40,"134,526",111,"63,052",126,"488,376",121,"448,024",39,"42,486",53,"157,607",71,"78,050",45,"69,933",66,"236,001",101,"101,982",0,0,0,0,3,3,14,26,47,38,9,0,"5,825,611"
470303011,47,3,3,11,4703011,OLD POST NO. 43,284,82,"1,529",17,766,68,763,200,"1,139,526",158,"615,224",63,"524,302",82,"276,658",217,"147,481",262,"1,137,855",253,"1,200,052",110,"265,974",63,"188,095",134,"278,123",107,"173,413",171,"1,387,616",225,"304,808",0,0,0,0,12,9,24,56,63,70,42,8,"17,552,633"
470303016,47,3,3,16,4703016,GLEN MCPHERSON NO. 46,98,30,303,4,146,27,157,67,"311,900",50,"98,195",28,"213,705",30,"56,497",74,"66,146",93,"371,889",92,"345,312",36,"68,518",30,"107,843",66,"71,937",18,"7,608",55,"200,302",76,"81,603",0,0,0,0,4,2,5,10,35,31,11,0,"5,007,155"
470303018,47,3,3,18,4703018,MANKOTA NO. 45,179,53,"1,022",21,725,35,297,92,"610,807",60,"220,707",43,"390,100",53,"178,301",138,"91,185",163,"792,435",164,"669,348",55,"98,736",50,"164,199",92,"125,564",41,"70,264",62,"267,375",126,"137,686",0,0,0,0,4,5,8,34,49,55,24,0,"9,507,340"
470303022,47,3,3,22,4703022,WAVERLEY NO. 44,147,43,800,10,403,34,397,78,"381,431",60,"180,276",27,"201,155",43,"163,271",120,"78,290",142,"594,112",137,"488,989",62,"155,996",43,"74,958",90,"119,469",45,"43,143",80,"740,768",116,"168,180",0,0,0,0,5,7,5,26,44,48,10,2,"7,432,809"
470303026,47,3,3,26,4703026,WILLOW BUNCH NO. 42,233,72,"1,252",20,705,54,547,106,"689,970",72,"246,462",47,"443,508",72,"241,092",176,"136,030",224,"875,558",214,"847,515",80,"146,108",92,"270,338",126,"138,976",89,"138,554",92,"830,918",175,"200,384",1,x,0,0,2,1,18,47,73,66,22,4,"13,558,199"
470303029,47,3,3,29,4703029,EXCEL NO. 71,238,74,967,12,325,63,642,103,"617,062",62,"264,786",49,"352,276",74,"163,870",193,"161,460",223,"866,100",217,"720,687",91,"190,503",75,"255,080",122,"115,246",68,"79,479",93,"233,123",182,"182,672",0,0,0,0,3,10,10,46,82,73,14,0,"10,667,460"
470303034,47,3,3,34,4703034,LAKE OF THE RIVERS NO. 72,191,66,"1,258",11,570,56,688,86,"787,549",37,"102,351",56,"685,198",66,"201,838",155,"83,315",182,"662,020",177,"671,299",69,"114,320",107,"379,212",120,"121,872",59,"70,840",58,"233,911",133,"138,737",0,0,0,0,8,3,11,36,48,60,21,4,"10,779,005"
470303038,47,3,3,38,4703038,STONEHENGE NO. 73,275,72,"1,232",15,607,59,625,119,"1,099,057",61,"233,524",64,"865,533",72,"238,772",201,"113,379",255,"907,088",254,"879,242",100,"168,440",106,"285,147",155,"165,711",85,"95,806",74,"370,836",189,"150,841",0,0,0,0,1,8,10,58,110,68,18,2,"13,313,644"
470303042,47,3,3,42,4703042,WOOD RIVER NO. 74,217,65,736,15,308,51,428,114,"958,325",59,"195,943",76,"762,382",65,"158,810",160,"91,527",197,"827,255",198,"809,017",68,"135,653",96,"275,552",125,"129,753",74,"90,973",64,"277,748",146,"154,867",0,0,0,0,3,8,10,37,78,65,15,1,"10,338,619"
470303048,47,3,3,48,4703048,PINTO CREEK NO. 75,162,64,"1,031",16,444,50,587,87,"954,875",44,"308,107",53,"646,768",64,"219,101",125,"94,013",151,"670,046",147,"627,490",71,"209,306",71,"234,159",107,"151,039",44,"87,289",46,"191,970",106,"126,906",2,x,0,0,1,1,13,24,51,51,20,1,"9,304,338"
470303054,47,3,3,54,4703054,AUVERGNE NO. 76,175,47,"1,252",16,737,35,515,85,"567,160",62,"216,032",39,"351,128",47,"227,245",134,"96,164",158,"675,379",151,"651,356",65,"157,267",83,"285,631",133,"172,275",40,"57,819",76,"185,950",124,"153,507",0,0,0,0,0,5,13,29,52,57,17,2,"9,793,939"
470303059,47,3,3,59,4703059,WHISKA CREEK NO. 106,191,73,"1,325",22,682,56,643,93,"720,895",57,"240,670",47,"480,225",73,"247,676",147,"93,850",174,"704,476",170,"715,715",62,"154,357",85,"326,888",113,"181,901",61,"84,024",64,"285,821",132,"125,821",0,0,0,0,3,3,12,35,62,55,18,3,"10,257,909"
470303064,47,3,3,64,4703064,GLEN BAIN NO. 105,199,51,876,17,472,37,404,93,"828,126",53,"291,601",49,"536,525",51,"138,027",152,"95,672",183,"743,806",182,"602,031",69,"188,893",89,"229,774",127,"147,407",60,"44,203",54,"107,180",142,"148,413",0,0,0,0,3,1,13,47,66,52,14,3,"10,161,886"
470303068,47,3,3,68,4703068,GRAVELBOURG NO. 104,223,63,"1,130",16,588,50,542,90,"885,126",60,"379,985",39,"505,141",63,"233,908",180,"116,979",209,"931,645",207,"743,726",70,"101,784",115,"409,381",169,"231,770",72,"88,607",64,"173,264",167,"188,016",0,0,0,0,3,4,5,46,68,76,18,3,"11,813,105"
470303074,47,3,3,74,4703074,SUTTON NO. 103,197,62,827,13,218,51,609,94,"823,902",52,"290,614",54,"533,288",62,"186,843",158,"90,484",189,"685,719",184,"607,624",67,"141,683",88,"388,971",144,"247,078",75,"104,172",45,"69,952",152,"147,319",0,0,0,0,2,0,10,38,72,60,13,2,"9,662,424"
470303093,47,3,3,93,4703093,LAKE JOHNSTON NO. 102,136,48,861,11,465,37,396,72,"617,316",42,"171,431",40,"445,885",48,"159,188",103,"52,605",130,"439,115",129,"575,231",53,"84,382",60,"215,942",79,"93,668",64,"93,197",45,"184,834",100,"80,773",0,0,0,0,1,0,6,27,53,42,7,0,"6,412,484"
470303096,47,3,3,96,4703096,TERRELL NO. 101,161,56,"1,079",14,630,45,449,90,"351,980",72,"153,475",24,"198,505",56,"158,539",127,"84,527",153,"632,634",144,"625,891",68,"99,716",54,"144,449",84,"69,803",69,"78,390",86,"436,522",120,"133,353",0,0,0,0,5,7,7,32,52,50,7,1,"7,449,996"
470304003,47,3,4,3,4704003,VAL MARIE NO. 17,175,67,"1,621",29,966,43,655,107,"799,084",84,"352,698",41,"446,386",67,"293,645",136,"136,065",163,"829,082",156,"797,528",69,"237,549",21,"42,064",101,"160,036",45,"55,718",94,"420,487",132,"177,718",0,0,0,0,4,4,13,22,37,57,33,5,"12,556,942"
470304006,47,3,4,6,4704006,LONE TREE NO. 18,102,29,575,10,266,20,309,69,"525,821",42,"121,383",36,"404,438",29,"132,048",87,"52,440",97,"511,692",95,"480,617",32,"124,558",17,"92,787",82,"133,377",14,"14,978",31,"86,489",73,"81,423",0,0,0,0,1,1,3,11,23,37,24,2,"7,424,598"
470304028,47,3,4,28,4704028,WISE CREEK NO. 77,133,43,"1,144",20,860,27,284,60,"354,009",36,"94,017",31,"259,992",43,"200,186",106,"57,325",124,"546,791",120,"445,269",56,"192,693",39,"137,268",84,"132,186",41,"37,132",61,"202,014",104,"87,221",1,x,0,0,2,4,4,20,41,48,14,0,"6,887,071"
470304034,47,3,4,34,4704034,GRASSY CREEK NO. 78,132,45,"1,067",18,649,31,418,65,"428,723",39,"173,533",31,"255,190",45,"219,952",105,"67,387",125,"496,435",122,"491,401",45,"110,277",38,"127,251",98,"156,011",40,"41,440",60,"231,117",100,"108,067",0,0,0,0,9,0,10,20,45,36,9,3,"7,401,007"
470304058,47,3,4,58,4704058,BONE CREEK NO. 108,170,65,"1,575",30,"1,188",38,387,93,"1,127,861",48,"342,981",55,"784,880",65,"295,604",137,"94,934",164,"643,931",163,"705,391",73,"172,183",51,"199,095",139,"244,483",46,"52,251",74,"198,049",136,"115,229",0,0,0,0,1,5,4,31,48,61,20,0,"9,250,360"
470304061,47,3,4,61,4704061,LAC PELLETIER NO. 107,164,49,"1,153",20,723,34,430,69,"517,961",46,"158,616",33,"359,345",49,"188,201",133,"101,023",147,"656,121",149,"654,060",54,"72,373",60,"200,189",97,"147,318",46,"76,128",80,"566,156",121,"136,726",0,0,0,0,3,3,9,21,50,62,15,1,"8,664,973"
470307004,47,3,7,4,4707004,HILLSBOROUGH NO. 132,54,14,509,7,354,9,155,37,"96,021",31,"72,143",9,"23,878",14,"98,330",46,"33,001",49,"150,324",46,"130,055",21,"31,082",14,"49,285",16,"19,278",34,"24,296",36,"136,863",43,"52,475",0,0,0,0,5,4,2,12,16,11,4,0,"2,206,164"
470307006,47,3,7,6,4707006,RODGERS NO. 133,109,32,458,7,202,27,256,64,"352,465",43,"107,372",28,"245,093",32,"83,474",79,"49,579",101,"366,117",97,"387,272",34,"69,520",47,"120,295",82,"119,854",32,"37,182",44,"157,114",75,"80,984",0,0,0,0,1,2,4,16,40,39,6,1,"5,494,444"
470307011,47,3,7,11,4707011,SHAMROCK NO. 134,154,37,816,11,533,29,283,87,"561,031",44,"143,233",49,"417,798",37,"146,710",121,"82,244",142,"596,213",138,"494,041",38,"65,821",67,"210,547",105,"115,138",56,"74,655",68,"261,302",116,"127,415",0,0,0,0,3,1,8,28,55,43,15,1,"7,862,640"
470307014,47,3,7,14,4707014,LAWTONIA NO. 135,210,59,"1,172",21,758,43,414,114,"818,542",62,"258,795",61,"559,747",59,"192,896",167,"102,155",195,"806,988",192,"722,911",57,"135,434",89,"259,560",127,"117,762",61,"60,745",76,"389,392",154,"183,670",1,x,0,0,2,6,11,39,66,70,14,2,"10,696,627"
470307018,47,3,7,18,4707018,COULEE NO. 136,230,64,"1,392",22,809,49,583,83,"410,865",51,"107,208",44,"303,657",64,"240,760",180,"116,862",202,"672,778",194,"608,782",76,"85,565",76,"145,296",143,"160,036",74,"69,157",119,"388,588",156,"145,634",0,0,0,0,13,10,21,57,54,59,16,0,"9,337,914"
470307021,47,3,7,21,4707021,EXCELSIOR NO. 166,306,93,"2,134",26,"1,361",70,773,154,"887,505",96,"281,186",82,"606,319",93,"383,216",247,"217,043",278,"1,091,331",269,"881,972",131,"285,383",137,"353,753",169,"205,466",89,"88,648",151,"1,538,192",221,"236,468",2,x,0,0,11,10,25,69,87,68,32,4,"16,713,864"
470307024,47,3,7,24,4707024,MORSE NO. 165,245,87,"2,244",27,"1,533",68,711,136,"1,152,808",80,"386,901",74,"765,907",87,"368,694",194,"116,409",232,"874,252",232,"750,557",94,"156,827",96,"160,238",127,"169,462",68,"78,611",125,"474,234",198,"192,420",0,0,0,0,6,7,12,65,82,53,19,1,"10,913,712"
