AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,NTOTWHT,TOTWHT,ETOTWHT,NWHTWIN,WHTWIN,EWHTWIN,NWHTSPG,WHTSPG,EWHTSPG,NWHTDUR,WHTDUR,EWHTDUR,NWHTUTL,WHTUTL,EWHTUTL,NOATS,OATS,EOATS,NBARLEY,BARLEY,EBARLEY,NMXDGRN,MXDGRN,EMXDGRN,NCORNGR,CORNGR,ECORNGR,NTOTRYE,TOTRYE,ETOTRYE,NRYEFAL,RYEFAL,ERYEFAL,NRYESPG,RYESPG,ERYESPG,NBUCWHT,BUCWHT,EBUCWHT,NCORNEN,CORNEN,ECORNEN,NTAMHAY,TAMHAY,ETAMHAY,NALFALFA,ALFALFA,EALFALFA,NOTTAME,OTTAME,EOTTAME,NFDOATS,FDOATS,EFDOATS,NFCROPS,FCROPS,EFCROPS,NCANOLA,CANOLA,ECANOLA,NFLAXSD,FLAXSD,EFLAXSD,NSOYBNS,SOYBNS,ESOYBNS,NSUNFLS,SUNFLS,ESUNFLS,NPOTATS,POTATS,EPOTATS,NMUSTSD,MUSTSD,EMUSTSD,NDFPEAS,DFPEAS,EDFPEAS,NTOBACO,TOBACO,ETOBACO,NTOTDRBN,TOTDRBN,ETOTDRBN,NSUGARB,SUGARB,ESUGARB,NTOOFLD,TOOFLD,ETOOFLD,NCANRSD,CANRSD,ECANRSD,NFABBNS,FABBNS,EFABBNS,NLENTIL,LENTIL,ELENTIL,NMILLET,MILLET,EMILLET,NRTCROP,RTCROP,ERTCROP,NSAFFWR,SAFFWR,ESAFFWR,NSODGRN,SODGRN,ESODGRN,NSORGHM,SORGHM,ESORGHM,NTRITIC,TRITIC,ETRITIC,NOFIELD,OFIELD,EOFIELD
461219000,46,12,19,0,4619000,DIVISION NO. 19,210,48,"2,788","1,128",0,0,0,41,"2,374",961,2,78,32,5,336,136,39,"1,512",612,56,"3,958","1,602",3,49,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,"18,705","7,570",113,"14,590","5,904",36,"4,115","1,665",23,"1,704",690,10,"1,094",443,22,"1,528",618,20,"1,308",529,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,252,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,252,102
461219045,46,12,19,45,4619045,"DIVISION NO. 19, UNORGANIZED",210,48,"2,788","1,128",0,0,0,41,"2,374",961,2,78,32,5,336,136,39,"1,512",612,56,"3,958","1,602",3,49,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,"18,705","7,570",113,"14,590","5,904",36,"4,115","1,665",23,"1,704",690,10,"1,094",443,22,"1,528",618,20,"1,308",529,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,252,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,252,102
461221000,46,12,21,0,4621000,DIVISION NO. 21,135,87,"16,093","6,513",1,40,16,81,"15,074","6,100",1,100,40,5,879,356,39,"1,991",806,87,"14,490","5,864",2,270,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,10,61,"8,204","3,320",37,"5,699","2,306",28,"2,505","1,014",12,521,211,13,"1,593",645,46,"5,388","2,180",6,700,283,0,0,0,0,0,0,5,37,15,0,0,0,1,55,22,0,0,0,0,0,0,0,0,0,2,195,79,1,160,65,0,0,0,0,0,0,1,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461221078,46,12,21,78,4621078,"DIVISION NO. 21, UNORGANIZED",135,87,"16,093","6,513",1,40,16,81,"15,074","6,100",1,100,40,5,879,356,39,"1,991",806,87,"14,490","5,864",2,270,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,10,61,"8,204","3,320",37,"5,699","2,306",28,"2,505","1,014",12,521,211,13,"1,593",645,46,"5,388","2,180",6,700,283,0,0,0,0,0,0,5,37,15,0,0,0,1,55,22,0,0,0,0,0,0,0,0,0,2,195,79,1,160,65,0,0,0,0,0,0,1,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470000000,47,0,0,0,4700000,SASKATCHEWAN,"67,318","59,292","19,369,974","7,838,750",563,"40,586","16,425","56,187","15,732,137","6,366,569","17,577","3,440,094","1,392,157","1,175","157,157","63,599","19,612","1,097,558","444,166","29,898","3,693,411","1,494,670","1,043","64,574","26,132",36,"2,282",923,"5,082","500,972","202,736","4,579","441,385","178,622",685,"59,587","24,114",86,"5,400","2,185",110,"8,203","3,320","20,246","1,745,967","706,568","15,409","1,269,060","513,570","7,705","476,907","192,997","7,415","359,133","145,336","1,642","107,341","43,439","9,639","1,350,956","546,712","3,635","359,009","145,286",13,171,69,97,"17,417","7,048",159,"2,497","1,010","1,102","128,999","52,204",468,"39,040","15,799",1,10,4,44,"2,766","1,119",0,0,0,"1,343","155,330","62,860",378,"56,982","23,060",36,"1,829",740,807,"85,458","34,584",72,"2,659","1,076",1,20,8,2,58,23,9,"1,384",560,0,0,0,45,"2,249",910,70,"4,691","1,898"
470001000,47,0,1,0,4701000,DIVISION NO.  1,"3,478","3,135","1,080,636","437,318",39,"4,034","1,633","2,998","876,580","354,739","1,082","188,903","76,446",88,"11,119","4,500","1,440","109,912","44,480","1,280","166,173","67,248",46,"3,046","1,233",5,321,130,533,"67,058","27,137",525,"66,223","26,799",9,835,338,22,"1,877",760,36,"4,361","1,765","1,288","115,210","46,624","1,060","85,162","34,464",476,"30,048","12,160",487,"20,736","8,392",115,"8,533","3,453",50,"5,571","2,255",414,"44,667","18,076",1,6,2,59,"12,701","5,140",9,29,12,83,"13,941","5,642",5,840,340,0,0,0,0,0,0,0,0,0,58,"3,378","1,367",0,0,0,0,0,0,19,"1,656",670,36,"1,270",514,0,0,0,0,0,0,0,0,0,0,0,0,4,452,183,0,0,0
470002000,47,0,2,0,4702000,DIVISION NO.  2,"3,559","3,406","1,467,896","594,036",40,"4,064","1,645","3,230","1,051,293","425,443","2,098","406,093","164,340",38,"6,446","2,609","1,009","51,101","20,680",752,"69,169","27,992",34,"1,982",802,0,0,0,112,"11,588","4,689",109,"11,383","4,607",3,205,83,1,40,16,6,290,117,893,"74,405","30,111",678,"52,898","21,407",334,"21,507","8,704",263,"10,383","4,202",49,"2,392",968,8,654,265,203,"22,140","8,960",0,0,0,12,"2,705","1,095",4,64,26,56,"8,653","3,502",0,0,0,0,0,0,0,0,0,0,0,0,30,"2,357",954,4,335,136,0,0,0,19,"1,762",713,5,166,67,0,0,0,1,55,22,0,0,0,0,0,0,1,29,12,1,10,4
470003000,47,0,3,0,4703000,DIVISION NO.  3,"3,586","3,459","1,437,623","581,785",46,"3,406","1,378","3,111","930,874","376,711","2,502","500,912","202,712",23,"2,431",984,756,"40,207","16,271",702,"57,447","23,248",29,"1,374",556,1,70,28,178,"19,367","7,838",168,"18,084","7,318",14,"1,283",519,0,0,0,0,0,0,871,"82,612","33,432",700,"67,347","27,254",254,"15,265","6,178",398,"21,596","8,740",54,"2,587","1,047",0,0,0,27,"2,504","1,013",0,0,0,4,267,108,1,2,1,21,"2,770","1,121",0,0,0,0,0,0,0,0,0,0,0,0,39,"2,524","1,021",3,165,67,0,0,0,32,"2,067",836,3,185,75,0,0,0,0,0,0,0,0,0,0,0,0,2,92,37,1,15,6
470004000,47,0,4,0,4704000,DIVISION NO.  4,"2,184","1,791","884,978","358,138",27,"3,067","1,241","1,540","573,196","231,964","1,183","303,555","122,844",19,"5,160","2,088",444,"26,768","10,833",516,"53,542","21,668",54,"5,826","2,358",0,0,0,186,"20,470","8,284",180,"20,007","8,097",7,463,187,0,0,0,2,25,10,811,"109,293","44,229",697,"79,478","32,164",225,"29,815","12,066",422,"26,364","10,669",134,"9,760","3,950",2,"1,085",439,10,826,334,0,0,0,0,0,0,2,7,3,9,"1,266",512,0,0,0,0,0,0,0,0,0,0,0,0,20,"1,201",486,3,115,47,1,40,16,3,340,138,8,281,114,0,0,0,0,0,0,0,0,0,0,0,0,3,245,99,2,180,73
470005000,47,0,5,0,4705000,DIVISION NO.  5,"4,582","4,195","1,105,341","447,316",65,"4,386","1,775","4,134","1,021,442","413,363",652,"70,008","28,331",81,"9,505","3,847","2,129","135,587","54,870","1,869","196,409","79,484",109,"6,152","2,490",1,50,20,444,"33,513","13,562",441,"33,298","13,475",4,215,87,1,75,30,12,635,257,"1,358","86,449","34,985",999,"58,026","23,482",540,"28,423","11,502",605,"24,831","10,049",74,"3,363","1,361",283,"37,613","15,221",476,"44,234","17,901",2,35,14,1,100,40,6,136,55,100,"11,323","4,582",16,"1,655",670,0,0,0,0,0,0,0,0,0,74,"4,687","1,897",9,361,146,4,41,17,48,"3,667","1,484",11,346,140,0,0,0,0,0,0,0,0,0,0,0,0,2,47,19,4,225,91
470006000,47,0,6,0,4706000,DIVISION NO.  6,"5,309","4,907","1,676,197","678,333",52,"3,173","1,284","4,692","1,334,319","539,980","1,999","328,328","132,870",74,"10,377","4,199","1,278","57,233","23,161","1,812","176,117","71,272",65,"3,395","1,374",2,160,65,256,"21,299","8,619",254,"21,109","8,543",2,190,77,4,259,105,5,286,116,"1,100","75,104","30,394",836,"55,085","22,292",399,"20,019","8,101",528,"18,827","7,619",81,"5,358","2,168",60,"7,689","3,112",365,"42,150","17,057",0,0,0,2,315,127,27,409,166,45,"6,175","2,499",4,112,45,0,0,0,1,50,20,0,0,0,121,"15,522","6,282",11,"1,275",516,1,5,2,98,"13,211","5,346",3,85,34,1,20,8,0,0,0,1,350,142,0,0,0,6,245,99,9,331,134
470007000,47,0,7,0,4707000,DIVISION NO.  7,"3,697","3,380","1,383,723","559,973",26,"1,816",735,"3,124","995,994","403,064","2,100","382,607","154,836",24,"3,306","1,338",900,"45,054","18,233","1,047","92,375","37,383",30,"1,360",550,2,55,22,289,"31,723","12,838",277,"30,623","12,393",15,"1,100",445,2,140,57,2,150,61,"1,060","92,652","37,495",847,"73,800","29,866",319,"18,852","7,629",402,"19,254","7,792",76,"3,928","1,590",7,890,360,79,"8,396","3,398",1,7,3,2,40,16,4,6,2,7,967,391,1,80,32,0,0,0,0,0,0,0,0,0,75,"7,902","3,198",4,348,141,1,50,20,69,"7,362","2,979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,142,57
470008000,47,0,8,0,4708000,DIVISION NO.  8,"4,024","3,744","1,674,840","677,784",39,"3,129","1,266","2,875","827,383","334,830","3,046","840,080","339,968",26,"4,248","1,719",509,"25,736","10,415","1,150","122,978","49,767",29,"1,129",457,1,30,12,506,"72,960","29,526",488,"68,459","27,704",45,"4,501","1,821",1,50,20,5,335,136,684,"59,428","24,050",557,"46,072","18,645",198,"13,356","5,405",320,"14,600","5,908",101,"6,619","2,679",3,290,117,85,"8,609","3,484",0,0,0,3,248,100,11,44,18,6,"1,005",407,2,260,105,0,0,0,1,10,4,0,0,0,253,"51,232","20,733",195,"40,201","16,269",2,161,65,70,"10,321","4,177",1,100,40,0,0,0,0,0,0,0,0,0,0,0,0,7,219,89,3,230,93
470009000,47,0,9,0,4709000,DIVISION NO.  9,"4,626","4,068","859,604","347,869",33,"1,065",431,"3,975","825,122","333,915",195,"19,928","8,065",108,"13,489","5,459","2,095","99,662","40,332","2,443","282,102","114,163",57,"2,110",854,1,31,13,296,"18,564","7,513",286,"18,141","7,341",14,423,171,2,20,8,3,95,38,"1,632","112,426","45,497","1,238","81,273","32,890",702,"31,153","12,607",365,"12,450","5,038",79,"3,278","1,327",440,"36,251","14,670",129,"9,768","3,953",0,0,0,1,165,67,3,46,19,94,"9,710","3,929",7,395,160,1,10,4,1,5,2,0,0,0,27,"1,752",709,7,413,167,3,310,125,14,932,377,1,90,36,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0
470010000,47,0,10,0,4710000,DIVISION NO. 10,"3,678","3,423","945,862","382,777",25,"1,358",550,"3,372","916,013","370,697",217,"22,395","9,063",44,"6,096","2,467","1,138","51,587","20,877","1,898","259,695","105,095",60,"3,163","1,280",0,0,0,164,"12,985","5,255",160,"12,880","5,212",4,105,42,2,130,53,0,0,0,777,"44,948","18,190",463,"23,705","9,593",411,"21,243","8,597",313,"10,605","4,292",73,"5,748","2,326",572,"84,478","34,187",236,"23,162","9,373",0,0,0,1,150,61,5,38,15,189,"20,483","8,289",4,122,49,0,0,0,0,0,0,0,0,0,31,"1,759",712,3,134,54,1,42,17,25,"1,496",605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,30,1,12,5
470011000,47,0,11,0,4711000,DIVISION NO. 11,"4,572","3,850","1,399,390","566,313",27,"1,813",734,"3,796","1,273,869","515,516",855,"118,188","47,829",50,"5,520","2,234","1,106","60,869","24,633","1,832","208,863","84,524",80,"6,731","2,724",10,614,248,334,"34,060","13,784",316,"30,948","12,524",29,"3,112","1,259",6,462,187,13,826,334,"1,361","132,967","53,810","1,130","108,574","43,938",380,"24,393","9,871",346,"15,112","6,116",99,"7,844","3,174",247,"37,866","15,324",205,"21,860","8,846",0,0,0,10,720,291,28,"1,157",468,64,"8,782","3,554",7,252,102,0,0,0,6,305,123,0,0,0,60,"4,115","1,665",5,130,53,13,775,314,29,"2,144",868,2,35,14,0,0,0,0,0,0,4,476,193,0,0,0,6,244,99,5,311,126
470012000,47,0,12,0,4712000,DIVISION NO. 12,"3,010","2,667","1,005,382","406,864",18,"1,095",443,"2,611","892,656","361,245",737,"106,051","42,917",52,"5,580","2,258",810,"52,738","21,342","1,333","163,064","65,990",51,"3,423","1,385",6,465,188,484,"52,874","21,397",430,"43,566","17,631",91,"9,308","3,767",2,41,17,6,500,202,928,"92,079","37,263",773,"73,780","29,858",272,"18,299","7,405",400,"22,258","9,007",65,"4,236","1,714",245,"37,956","15,360",118,"11,551","4,675",1,35,14,0,0,0,7,49,20,23,"2,105",852,7,891,361,0,0,0,1,3,1,0,0,0,90,"13,328","5,394",42,"5,182","2,097",1,70,28,42,"7,192","2,910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,325,132,3,559,226
470013000,47,0,13,0,4713000,DIVISION NO. 13,"3,432","3,232","1,288,717","521,525",24,"2,621","1,061","3,170","1,163,808","470,976",668,"117,081","47,381",26,"5,207","2,107",928,"60,579","24,515","1,961","261,816","105,953",83,"6,218","2,516",1,90,36,204,"21,726","8,792",177,"16,388","6,632",39,"5,338","2,160",0,0,0,2,20,8,658,"52,391","21,202",446,"31,801","12,869",279,"20,590","8,332",454,"26,292","10,640",93,"6,539","2,646",585,"98,185","39,734",136,"12,752","5,161",0,0,0,1,5,2,4,77,31,64,"7,909","3,201",13,"1,490",603,0,0,0,1,160,65,0,0,0,53,"6,339","2,565",23,"2,601","1,053",0,0,0,29,"3,558","1,440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,180,73
470014000,47,0,14,0,4714000,DIVISION NO. 14,"4,928","4,193","946,494","383,032",46,"2,636","1,067","4,069","912,546","369,294",49,"7,799","3,156",180,"23,513","9,515","1,151","48,530","19,639","3,496","501,078","202,779",68,"3,696","1,496",1,120,49,274,"19,017","7,696",238,"16,188","6,551",42,"2,829","1,145",18,797,323,3,190,77,"2,092","206,737","83,663","1,507","138,349","55,988",991,"68,388","27,676",223,"6,737","2,726",87,"5,230","2,117","2,090","274,311","111,010",736,"70,420","28,498",4,38,15,1,1,0,5,14,6,81,"7,433","3,008",171,"12,788","5,175",0,0,0,7,208,84,0,0,0,80,"6,396","2,588",31,"2,449",991,1,20,8,27,"1,602",648,0,0,0,0,0,0,0,0,0,2,396,160,0,0,0,0,0,0,25,"1,929",781
470015000,47,0,15,0,4715000,DIVISION NO. 15,"5,958","5,074","1,174,569","475,331",20,902,365,"4,952","1,137,412","460,294",111,"17,913","7,249",137,"18,342","7,423","1,278","56,544","22,883","3,602","448,401","181,461",104,"5,288","2,140",3,126,51,322,"20,205","8,177",224,"13,423","5,432",119,"6,782","2,745",7,445,180,8,255,103,"1,846","123,748","50,079","1,330","91,460","37,013",757,"32,288","13,066",385,"12,407","5,021",161,"8,521","3,448","2,393","307,558","124,464",310,"27,164","10,993",3,49,20,0,0,0,28,307,124,215,"21,754","8,804",134,"11,647","4,713",0,0,0,13,928,376,0,0,0,263,"25,329","10,250",27,"2,397",970,4,100,40,234,"22,179","8,976",1,100,40,0,0,0,0,0,0,0,0,0,0,0,0,4,268,108,4,285,115
470016000,47,0,16,0,4716000,DIVISION NO. 16,"3,734","2,762","614,570","248,708",23,785,318,"2,659","593,706","240,264",60,"7,469","3,023",94,"12,610","5,103","1,368","82,445","33,364","2,367","361,210","146,176",67,"3,637","1,472",0,0,0,329,"27,787","11,245",196,"13,552","5,484",169,"14,235","5,761",14,714,289,5,165,67,"1,511","133,572","54,055","1,161","96,725","39,143",604,"36,847","14,911",637,"29,084","11,770",144,"8,522","3,449","1,243","174,967","70,807",77,"6,667","2,698",0,0,0,0,0,0,5,9,4,45,"4,723","1,911",57,"5,330","2,157",0,0,0,9,743,301,0,0,0,38,"3,783","1,531",9,706,286,1,40,16,27,"2,772","1,122",0,0,0,0,0,0,1,3,1,2,162,66,0,0,0,0,0,0,2,100,40
470017000,47,0,17,0,4717000,DIVISION NO. 17,"2,930","2,003","423,733","171,479",13,"1,236",500,"1,876","405,505","164,102",23,"2,784","1,127",111,"14,208","5,750","1,267","91,930","37,203","1,835","271,925","110,044",76,"5,844","2,365",2,150,61,169,"15,531","6,285",109,"7,038","2,848",78,"8,493","3,437",4,350,142,2,70,28,"1,363","148,298","60,014",974,"102,487","41,475",562,"45,811","18,539",862,"67,092","27,151",150,"12,721","5,148","1,411","245,592","99,388",29,"2,139",866,1,1,0,0,0,0,9,96,39,0,0,0,39,"3,028","1,225",0,0,0,4,354,143,0,0,0,31,"3,726","1,508",2,170,69,3,175,71,22,"3,197","1,294",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,182,74
470018000,47,0,18,0,4718000,DIVISION NO. 18,31,3,419,170,0,0,0,3,419,170,0,0,0,0,0,0,6,"1,076",435,3,"1,047",424,1,200,81,0,0,0,2,245,99,1,75,30,1,170,69,0,0,0,0,0,0,13,"3,648","1,476",13,"3,038","1,229",2,610,247,5,505,204,7,"2,162",875,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,1,150,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470100000,47,1,0,0,4700000,AGRICULTURAL REGION AGRICOLE 1,"5,559","5,034","1,683,133","681,140",83,"8,006","3,240","4,855","1,394,007","564,135","1,558","264,434","107,013",141,"16,686","6,753","2,425","184,515","74,671","2,123","262,408","106,193",91,"5,612","2,271",6,371,150,775,"87,657","35,474",765,"86,617","35,053",11,"1,040",421,22,"1,877",760,43,"4,841","1,959","1,996","164,073","66,398","1,610","119,988","48,557",719,"44,085","17,841",800,"34,983","14,157",152,"10,228","4,139",95,"10,540","4,265",702,"74,803","30,272",1,6,2,61,"13,181","5,334",12,83,34,126,"18,885","7,642",7,934,378,0,0,0,0,0,0,0,0,0,94,"5,184","2,098",6,195,79,2,21,8,39,"2,984","1,208",44,"1,500",607,0,0,0,0,0,0,0,0,0,0,0,0,5,454,184,1,30,12
470101001,47,1,1,1,4701001,ARGYLE NO. 1,149,124,"38,069","15,406",1,75,30,117,"31,110","12,590",45,"6,734","2,725",2,150,61,64,"4,964","2,009",32,"3,337","1,350",0,0,0,2,200,81,88,"13,720","5,552",86,"13,315","5,388",3,405,164,1,115,47,4,575,233,67,"6,474","2,620",60,"4,787","1,937",22,"1,687",683,13,470,190,9,713,289,1,100,40,52,"4,901","1,983",0,0,0,18,"3,672","1,486",2,2,1,14,"1,980",801,0,0,0,0,0,0,0,0,0,0,0,0,8,296,120,0,0,0,0,0,0,0,0,0,8,296,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470101006,47,1,1,6,4701006,MOUNT PLEASANT NO. 2,179,163,"64,175","25,971",9,"1,425",577,153,"46,767","18,926",69,"15,392","6,229",5,591,239,60,"5,684","2,300",38,"4,763","1,928",1,30,12,0,0,0,89,"13,562","5,488",88,"13,512","5,468",1,50,20,1,90,36,2,500,202,85,"11,294","4,571",76,"9,353","3,785",26,"1,941",785,12,567,229,11,"1,380",558,1,35,14,38,"3,548","1,436",0,0,0,3,491,199,0,0,0,8,"1,065",431,1,45,18,0,0,0,0,0,0,0,0,0,4,232,94,0,0,0,0,0,0,0,0,0,3,170,69,0,0,0,0,0,0,0,0,0,0,0,0,2,62,25,0,0,0
470101011,47,1,1,11,4701011,ENNISKILLEN NO. 3,194,170,"62,102","25,132",1,30,12,152,"43,179","17,474",93,"17,850","7,224",4,"1,043",422,68,"4,317","1,747",71,"9,663","3,910",2,70,28,0,0,0,48,"6,971","2,821",47,"6,941","2,809",1,30,12,10,720,291,9,"2,095",848,83,"9,635","3,899",76,"7,964","3,223",22,"1,671",676,18,853,345,4,937,379,7,"1,137",460,46,"4,700","1,902",0,0,0,7,"2,529","1,023",2,15,6,5,940,380,0,0,0,0,0,0,0,0,0,0,0,0,1,150,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,61,0,0,0
470101016,47,1,1,16,4701016,COALFIELDS NO. 4,182,158,"55,699","22,541",1,25,10,153,"48,176","19,496",53,"7,183","2,907",4,315,127,43,"2,675","1,083",24,"1,973",798,5,233,94,0,0,0,23,"2,254",912,23,"2,254",912,0,0,0,1,80,32,2,80,32,52,"4,818","1,950",44,"3,665","1,483",19,"1,153",467,19,705,285,4,148,60,1,20,8,12,732,296,0,0,0,3,445,180,0,0,0,0,0,0,1,575,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470101022,47,1,1,22,4701022,ESTEVAN NO. 5,232,180,"63,768","25,806",1,195,79,165,"48,550","19,647",76,"14,628","5,920",2,395,160,57,"3,945","1,596",18,"1,710",692,1,40,16,1,100,40,22,"2,836","1,148",22,"2,836","1,148",0,0,0,0,0,0,4,190,77,57,"7,201","2,914",51,"5,121","2,072",20,"2,080",842,9,317,128,4,309,125,0,0,0,9,955,386,0,0,0,5,940,380,2,5,2,1,150,61,0,0,0,0,0,0,0,0,0,0,0,0,2,590,239,0,0,0,0,0,0,2,590,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470101027,47,1,1,27,4701027,BENSON NO. 35,196,190,"89,668","36,287",1,200,81,185,"70,363","28,475",107,"19,105","7,732",0,0,0,54,"2,911","1,178",20,"3,085","1,248",1,50,20,0,0,0,5,555,225,4,405,164,1,150,61,0,0,0,0,0,0,23,778,315,19,450,182,8,328,133,13,380,154,2,45,18,0,0,0,15,"1,423",576,0,0,0,3,"1,470",595,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,36,0,0,0,0,0,0,1,90,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470101031,47,1,1,31,4701031,BROWNING NO. 34,213,204,"87,854","35,553",2,100,40,198,"69,750","28,227",102,"17,364","7,027",6,640,259,85,"6,745","2,730",61,"6,619","2,679",4,249,101,0,0,0,9,856,346,9,856,346,0,0,0,0,0,0,4,136,55,68,"5,927","2,399",57,"4,719","1,910",20,"1,208",489,19,654,265,9,309,125,1,15,6,4,512,207,0,0,0,1,90,36,0,0,0,1,65,26,0,0,0,0,0,0,0,0,0,0,0,0,8,525,212,0,0,0,0,0,0,5,400,162,3,125,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470101036,47,1,1,36,4701036,MOOSE CREEK NO. 33,184,172,"59,544","24,097",1,120,49,161,"46,877","18,970",68,"12,112","4,902",4,435,176,87,"6,848","2,771",70,"9,402","3,805",0,0,0,1,1,0,40,"4,814","1,948",40,"4,814","1,948",0,0,0,8,867,351,3,190,77,76,"6,112","2,473",62,"4,845","1,961",22,"1,267",513,17,777,314,7,325,132,5,575,233,23,"2,380",963,0,0,0,4,865,350,0,0,0,1,140,57,0,0,0,0,0,0,0,0,0,0,0,0,2,82,33,0,0,0,0,0,0,0,0,0,2,82,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470101039,47,1,1,39,4701039,RECIPROCITY NO. 32,176,163,"55,017","22,265",7,687,278,149,"38,373","15,529",80,"14,997","6,069",7,960,388,63,"3,827","1,549",66,"7,437","3,010",3,305,123,0,0,0,35,"3,544","1,434",35,"3,544","1,434",0,0,0,1,5,2,1,100,40,72,"5,290","2,141",59,"3,395","1,374",24,"1,895",767,23,"1,131",458,8,412,167,3,193,78,31,"3,617","1,464",0,0,0,0,0,0,0,0,0,1,60,24,0,0,0,0,0,0,0,0,0,0,0,0,7,320,129,0,0,0,0,0,0,1,80,32,6,240,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470101043,47,1,1,43,4701043,STORTHOAKS NO. 31,131,126,"62,068","25,118",0,0,0,120,"43,720","17,693",87,"17,694","7,161",3,654,265,39,"2,750","1,113",70,"11,252","4,554",1,35,14,0,0,0,24,"3,006","1,216",24,"3,006","1,216",0,0,0,0,0,0,0,0,0,37,"3,495","1,414",32,"2,471","1,000",11,"1,024",414,14,438,177,4,440,178,1,140,57,46,"5,682","2,299",0,0,0,3,326,132,0,0,0,20,"4,117","1,666",0,0,0,0,0,0,0,0,0,0,0,0,3,115,47,0,0,0,0,0,0,0,0,0,3,115,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470101047,47,1,1,47,4701047,ANTLER NO. 61,208,197,"69,371","28,073",2,170,69,189,"53,060","21,473",78,"15,481","6,265",5,660,267,74,"4,785","1,936",119,"17,463","7,067",9,708,287,0,0,0,12,"1,657",671,12,"1,657",671,0,0,0,0,0,0,0,0,0,46,"1,920",777,34,"1,186",480,17,734,297,24,"1,089",441,6,208,84,10,"1,380",558,33,"4,123","1,669",0,0,0,4,626,253,0,0,0,7,995,403,0,0,0,0,0,0,0,0,0,0,0,0,2,115,47,0,0,0,0,0,0,1,75,30,1,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470101053,47,1,1,53,4701053,MOOSE MOUNTAIN NO. 63,235,208,"54,139","21,909",3,335,136,199,"48,090","19,461",41,"5,524","2,235",3,190,77,111,"8,955","3,624",94,"12,235","4,951",2,260,105,0,0,0,46,"5,121","2,072",46,"5,121","2,072",0,0,0,0,0,0,0,0,0,109,"8,670","3,509",84,"5,880","2,380",51,"2,790","1,129",47,"1,945",787,4,335,136,6,605,245,14,"1,360",550,0,0,0,2,260,105,0,0,0,2,165,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470101058,47,1,1,58,4701058,BROCK NO. 64,150,125,"39,854","16,128",2,130,53,125,"36,322","14,699",21,"2,967","1,201",6,435,176,94,"9,756","3,948",64,"7,428","3,006",2,200,81,0,0,0,9,640,259,9,640,259,0,0,0,0,0,0,2,270,109,89,"11,574","4,684",78,"8,729","3,533",36,"2,845","1,151",29,"1,622",656,9,955,386,2,190,77,2,115,47,0,0,0,2,290,117,0,0,0,1,180,73,1,20,8,0,0,0,0,0,0,0,0,0,3,280,113,0,0,0,0,0,0,0,0,0,2,40,16,0,0,0,0,0,0,0,0,0,0,0,0,1,240,97,0,0,0
